Year	State	FIPS	Commodity	type	Revenue
2004	LA	22011	Gas	Royalties	123.32
2004	LA	22011	Gas	Royalties	228.67
2004	LA	22011	Oil	Royalties	518.76
2004	LA	22013	Oil & Gas	Other Roy Vals	2165.97
2004	LA	22013	Gas	Royalties	5755.5
2004	LA	22013	Gas	Royalties	18753.76
2004	LA	22013	Oil	Royalties	92.44
2004	LA	22015	Oil & Gas	Other Roy Vals	23583.18
2004	LA	22015	Gas	Royalties	-1564.19
2004	LA	22015	Gas	Royalties	224149.2
2004	LA	22015	Gas	Royalties	-1549883.18
2004	LA	22015	Gas	Royalties	11053186.07
2004	LA	22015	Oil	Royalties	127562.27
2004	LA	22015	Oil	Royalties	150777.52
2004	LA	22017	Oil & Gas	Other Revenues	13.27
2004	LA	22017	Oil & Gas	Other Roy Vals	170
2004	LA	22017	Gas	Royalties	90.95
2004	LA	22017	Gas	Royalties	230.69
2004	LA	22017	Gas	Royalties	34190.83
2004	LA	22017	Oil	Royalties	942.3
2004	LA	22017	Oil	Royalties	30031.05
2004	LA	22019	Oil & Gas	Other Roy Vals	-6200
2004	LA	22019	Gas	Royalties	15361.91
2004	LA	22019	Oil	Royalties	661.96
2004	LA	22027	Oil & Gas	Other Roy Vals	-3400
2004	LA	22027	Gas	Royalties	38956.72
2004	LA	22027	Gas	Royalties	106958.87
2004	LA	22027	Gas	Royalties	19022.82
2004	LA	22027	Oil	Royalties	84474.89
2004	LA	22027	Oil	Royalties	810.47
2004	LA	22027	Oil	Royalties	57085.5
2004	LA	22031	Gas	Royalties	20122.97
2004	LA	22033	Oil & Gas	Other Roy Vals	1693.55
2004	LA	22033	Gas	Royalties	68951.81
2004	LA	22033	Gas	Royalties	8467.45
2004	LA	22033	Oil	Royalties	45825.31
2004	LA	22049	Gas	Royalties	552.22
2004	LA	22051	Gas	Royalties	105.49
2004	LA	22051	Oil	Royalties	38414.28
2004	LA	22057	Oil & Gas	Other Roy Vals	100
2004	LA	22057	Gas	Royalties	259.78
2004	LA	22057	Oil	Royalties	1082.45
2004	LA	22057	Oil	Royalties	6137.82
2004	LA	22059	Oil	Royalties	8442.05
2004	LA	22061	Gas	Royalties	243.28
2004	LA	22061	Gas	Royalties	787.47
2004	LA	22061	Oil	Royalties	167.71
2004	LA	22067	Gas	Royalties	929.68
2004	LA	22069	Gas	Royalties	2037.54
2004	LA	22069	Gas	Royalties	6524.68
2004	LA	22069	Oil	Royalties	2218.09
2004	LA	22073	Gas	Royalties	472.62
2004	LA	22075	Oil & Gas	Other Revenues	2779.32
2004	LA	22075	Oil & Gas	Other Roy Vals	-163700
2004	LA	22075	Gas	Royalties	-28188.28
2004	LA	22075	Gas	Royalties	0.01
2004	LA	22075	Gas	Royalties	29311.29
2004	LA	22075	Gas	Royalties	-118473.23
2004	LA	22075	Gas	Royalties	692247.11
2004	LA	22075	Oil	Royalties	-58378.08
2004	LA	22075	Oil	Royalties	126.53
2004	LA	22075	Oil	Royalties	-262.48
2004	LA	22075	Oil	Royalties	752316.49
2004	LA	22079	Gas	Royalties	9515.17
2004	LA	22079	Gas	Royalties	36310.71
2004	LA	22079	Gas	Royalties	85347.83
2004	LA	22079	Oil	Royalties	334133.39
2004	LA	22099	Gas	Royalties	31170.19
2004	LA	22099	Oil	Royalties	51.9
2004	LA	22099	Oil	Royalties	43853.91
2004	LA	22109	Gas	Royalties	3705.78
2004	LA	22109	Oil	Royalties	36.93
2004	LA	22109	Oil	Royalties	194.82
2004	LA	22111	Gas	Royalties	2692.32
2004	LA	22113	Gas	Royalties	277.36
2004	LA	22113	Oil	Royalties	8.61
2004	LA	22113	Oil	Royalties	42140.43
2004	LA	22115	Gas	Royalties	10644.02
2004	LA	22115	Gas	Royalties	24410
2004	LA	22115	Gas	Royalties	15051.85
2004	LA	22115	Oil	Royalties	116717.22
2004	LA	22119	Oil & Gas	Other Revenues	121.5
2004	LA	22119	Oil & Gas	Other Roy Vals	665
2004	LA	22119	Gas	Royalties	11463.54
2004	LA	22119	Gas	Royalties	28800.78
2004	LA	22119	Gas	Royalties	31904.98
2004	LA	22119	Oil	Royalties	2119.64
2004	LA	22119	Oil	Royalties	12433.21
2004	LA	22127	Gas	Royalties	81544.69
2004	LA	22127	Oil	Royalties	15771.77
2004	LA	22719	Gas	Royalties	2.75
2004	LA	22719	Gas	Royalties	32.51
2004	LA	22719	Oil	Royalties	7.14
2004	LA	22721	Gas	Royalties	217.42
2004	LA	22721	Gas	Royalties	1875.94
2004	LA	22721	Oil	Royalties	568.76
2004	LA	22721	Oil	Royalties	0.38
2005	LA	22011	Oil & Gas	Other Roy Vals	30
2005	LA	22011	Gas	Royalties	14.41
2005	LA	22011	Gas	Royalties	36.62
2005	LA	22011	Oil	Royalties	708.96
2005	LA	22013	Oil & Gas	Other Roy Vals	100
2005	LA	22013	Gas	Royalties	8188.27
2005	LA	22013	Gas	Royalties	22492.94
2005	LA	22013	Oil	Royalties	229.63
2005	LA	22015	Oil & Gas	Other Roy Vals	1777413.95
2005	LA	22015	Gas	Royalties	566259.28
2005	LA	22015	Gas	Royalties	3691526.74
2005	LA	22015	Gas	Royalties	32640073.58
2005	LA	22015	Oil	Royalties	353117.06
2005	LA	22015	Oil	Royalties	519709.95
2005	LA	22017	Oil & Gas	Other Revenues	44
2005	LA	22017	Gas	Royalties	2250.53
2005	LA	22017	Gas	Royalties	60036.75
2005	LA	22017	Oil	Royalties	328.86
2005	LA	22017	Oil	Royalties	45432.59
2005	LA	22019	Oil & Gas	Other Roy Vals	-100
2005	LA	22019	Gas	Royalties	3724.83
2005	LA	22019	Oil	Royalties	103.31
2005	LA	22023	Oil & Gas	Other Roy Vals	800
2005	LA	22023	Gas	Royalties	1066.07
2005	LA	22023	Gas	Royalties	8751.19
2005	LA	22023	Gas	Royalties	424.91
2005	LA	22023	Oil	Royalties	1704.33
2005	LA	22027	Oil & Gas	Other Roy Vals	8000
2005	LA	22027	Gas	Royalties	40863.78
2005	LA	22027	Gas	Royalties	106246.99
2005	LA	22027	Gas	Royalties	34775.11
2005	LA	22027	Oil	Royalties	84227.59
2005	LA	22027	Oil	Royalties	797.78
2005	LA	22027	Oil	Royalties	76283.73
2005	LA	22031	Oil & Gas	Other Roy Vals	1300
2005	LA	22031	Gas	Royalties	17726.65
2005	LA	22033	Oil & Gas	Other Roy Vals	14483.42
2005	LA	22033	Gas	Royalties	123790.78
2005	LA	22033	Gas	Royalties	0.01
2005	LA	22033	Oil	Royalties	86200.49
2005	LA	22049	Gas	Royalties	489.8
2005	LA	22051	Gas	Royalties	278.78
2005	LA	22051	Oil	Royalties	85598.27
2005	LA	22057	Gas	Royalties	720.61
2005	LA	22057	Oil	Royalties	5749.99
2005	LA	22059	Oil	Royalties	4637.24
2005	LA	22061	Gas	Royalties	96.23
2005	LA	22061	Gas	Royalties	85.08
2005	LA	22061	Gas	Royalties	599.17
2005	LA	22061	Oil	Royalties	59.27
2005	LA	22067	Gas	Royalties	1206.19
2005	LA	22073	Gas	Royalties	636.86
2005	LA	22075	Oil & Gas	Other Revenues	3235.86
2005	LA	22075	Oil & Gas	Other Roy Vals	-3934
2005	LA	22075	Gas	Royalties	30217.53
2005	LA	22075	Gas	Royalties	80261.41
2005	LA	22075	Gas	Royalties	588051.3
2005	LA	22075	Oil	Royalties	396849.09
2005	LA	22075	Oil	Royalties	13094.48
2005	LA	22075	Oil	Royalties	753042.6
2005	LA	22079	Oil & Gas	Other Revenues	486
2005	LA	22079	Oil & Gas	Other Roy Vals	-87249.6
2005	LA	22079	Gas	Royalties	542.65
2005	LA	22079	Gas	Royalties	9516.53
2005	LA	22079	Gas	Royalties	47577.41
2005	LA	22079	Oil	Royalties	157803.48
2005	LA	22099	Oil & Gas	Other Roy Vals	700
2005	LA	22099	Gas	Royalties	40158.46
2005	LA	22099	Oil	Royalties	142.5
2005	LA	22099	Oil	Royalties	58313.37
2005	LA	22109	Gas	Royalties	530.73
2005	LA	22109	Oil	Royalties	7.67
2005	LA	22111	Gas	Royalties	5420.44
2005	LA	22113	Gas	Royalties	368.59
2005	LA	22113	Oil	Royalties	14.48
2005	LA	22113	Oil	Royalties	29911.75
2005	LA	22115	Oil & Gas	Other Revenues	612
2005	LA	22115	Oil & Gas	Other Roy Vals	17851.74
2005	LA	22115	Gas	Royalties	6431.34
2005	LA	22115	Gas	Royalties	34511.08
2005	LA	22115	Gas	Royalties	18236.72
2005	LA	22115	Oil	Royalties	75.71
2005	LA	22115	Oil	Royalties	146322.27
2005	LA	22119	Oil & Gas	Other Roy Vals	500
2005	LA	22119	Gas	Royalties	8389.4
2005	LA	22119	Gas	Royalties	28805.63
2005	LA	22119	Gas	Royalties	16190.48
2005	LA	22119	Oil	Royalties	2216.87
2005	LA	22119	Oil	Royalties	16180.13
2005	LA	22127	Gas	Royalties	89551.83
2005	LA	22127	Oil	Royalties	16710.2
2005	LA	22719	Gas	Royalties	3.38
2005	LA	22719	Gas	Royalties	22.56
2005	LA	22719	Oil	Royalties	5.35
2005	LA	22719	Oil	Royalties	0.01
2005	LA	22721	Oil & Gas	Other Revenues	0.02
2005	LA	22721	Gas	Royalties	75.41
2005	LA	22721	Gas	Royalties	1592.08
2005	LA	22721	Oil	Royalties	978.87
2005	LA	22721	Oil	Royalties	56.96
2006	LA	22011	Gas	Royalties	-11.1
2006	LA	22011	Gas	Royalties	-32.01
2006	LA	22011	Gas	Royalties	101.24
2006	LA	22011	Oil	Royalties	65.09
2006	LA	22013	Oil & Gas	Other Roy Vals	518.78
2006	LA	22013	Gas	Royalties	7870.27
2006	LA	22013	Gas	Royalties	18113.56
2006	LA	22013	Oil	Royalties	25.46
2006	LA	22015	Oil & Gas	Other Roy Vals	-700000
2006	LA	22015	Gas	Royalties	1172960.26
2006	LA	22015	Gas	Royalties	10654853.53
2006	LA	22015	Gas	Royalties	22793772.3
2006	LA	22015	Oil	Royalties	549697.29
2006	LA	22015	Oil	Royalties	627488.92
2006	LA	22017	Gas	Royalties	1215.44
2006	LA	22017	Gas	Royalties	72135.1
2006	LA	22017	Oil	Royalties	249.55
2006	LA	22017	Oil	Royalties	81002.34
2006	LA	22021	Gas	Royalties	696.98
2006	LA	22023	Oil & Gas	Other Roy Vals	-800
2006	LA	22023	Gas	Royalties	407.98
2006	LA	22023	Gas	Royalties	2342.97
2006	LA	22023	Oil	Royalties	444.33
2006	LA	22027	Oil & Gas	Other Roy Vals	3300
2006	LA	22027	Gas	Royalties	56855.91
2006	LA	22027	Gas	Royalties	136060.58
2006	LA	22027	Gas	Royalties	34222.82
2006	LA	22027	Oil	Royalties	105105.11
2006	LA	22027	Oil	Royalties	577.58
