Year	State	County	FIPS	Resource	Revenue
2004	AR	Columbia	05027	oilgas	5176.84
2004	AR	Conway	05029	oilgas	12684.00
2004	AR	Crawford	05033	oilgas	118251.38
2004	AR	Faulkner	05045	oilgas	240.00
2004	AR	Franklin	05047	oilgas	207642.90
2004	AR	Garland	05051	minerals	240.00
2004	AR	Johnson	05071	oilgas	918930.53
2004	AR	Logan	05083	oilgas	431891.74
2004	AR	Montgomery	05097	oilgas	177260.42
2004	AR	Montgomery	05097	minerals	1487.17
2004	AR	Ouachita	05103	oilgas	10.50
2004	AR	Polk	05113	oilgas	2633.97
2004	AR	Pope	05115	oilgas	282213.62
2004	AR	Prairie	05117	oilgas	280.00
2004	AR	Scott	05127	oilgas	480843.84
2004	AR	Sebastian	05131	oilgas	2026718.50
2004	AR	Van Buren	05141	oilgas	43089.45
2004	AR	Washington	05143	oilgas	160.00
2004	AR	Yell	05149	oilgas	1136130.17
2005	AR	Columbia	05027	oilgas	6053.73
2005	AR	Conway	05029	oilgas	38632.33
2005	AR	Crawford	05033	oilgas	565736.74
2005	AR	Cross	05037	oilgas	60358.50
2005	AR	Faulkner	05045	oilgas	240.00
2005	AR	Franklin	05047	oilgas	3942207.17
2005	AR	Garland	05051	minerals	240.00
2005	AR	Johnson	05071	oilgas	6963132.96
2005	AR	Logan	05083	oilgas	1048191.58
2005	AR	Madison	05087	oilgas	1400.00
2005	AR	Montgomery	05097	oilgas	130534.64
2005	AR	Montgomery	05097	minerals	866.15
2005	AR	Ouachita	05103	oilgas	10.50
2005	AR	Polk	05113	oilgas	67146.97
2005	AR	Pope	05115	oilgas	454526.84
2005	AR	Prairie	05117	oilgas	280.00
2005	AR	Scott	05127	oilgas	1934297.12
2005	AR	Sebastian	05131	oilgas	3678211.18
2005	AR	Van Buren	05141	oilgas	43089.45
2005	AR	Washington	05143	oilgas	160.00
2005	AR	Yell	05149	oilgas	2160235.26
2006	AR	Columbia	05027	oilgas	4813.11
2006	AR	Conway	05029	oilgas	24276.74
2006	AR	Crawford	05033	oilgas	207473.85
2006	AR	Cross	05037	oilgas	1183.50
2006	AR	Faulkner	05045	oilgas	1200.00
2006	AR	Franklin	05047	oilgas	481027.14
2006	AR	Garland	05051	minerals	400.00
2006	AR	Johnson	05071	oilgas	898825.77
2006	AR	Lee	05077	oilgas	1613841.00
2006	AR	Lincoln	05079	oilgas	20590.50
2006	AR	Logan	05083	oilgas	1546580.77
2006	AR	Madison	05087	oilgas	77714.80
2006	AR	Montgomery	05097	oilgas	133569.64
2006	AR	Montgomery	05097	minerals	900.00
2006	AR	Ouachita	05103	oilgas	10.50
2006	AR	Perry	05105	oilgas	56394.43
2006	AR	Phillips	05107	oilgas	32583.00
2006	AR	Polk	05113	oilgas	35718.46
2006	AR	Pope	05115	oilgas	440575.54
2006	AR	Prairie	05117	oilgas	280.00
2006	AR	Scott	05127	oilgas	3965015.13
2006	AR	Sebastian	05131	oilgas	4258371.79
2006	AR	Van Buren	05141	oilgas	42981.45
2006	AR	Washington	05143	oilgas	160.00
2006	AR	Yell	05149	oilgas	3009984.80
2007	AR	Cleburne	05023	oilgas	420.00
2007	AR	Columbia	05027	oilgas	3833.76
2007	AR	Conway	05029	oilgas	19282.24
2007	AR	Crawford	05033	oilgas	1781640.01
2007	AR	Cross	05037	oilgas	1183.50
2007	AR	Faulkner	05045	oilgas	180.00
2007	AR	Franklin	05047	oilgas	854965.09
2007	AR	Fulton	05049	oilgas	760.00
2007	AR	Garland	05051	minerals	-80.00
2007	AR	Johnson	05071	oilgas	753168.06
2007	AR	Lee	05077	oilgas	16942.00
2007	AR	Lincoln	05079	oilgas	1165.50
2007	AR	Logan	05083	oilgas	8658960.73
2007	AR	Madison	05087	oilgas	5048.93
2007	AR	Montgomery	05097	oilgas	188271.14
2007	AR	Montgomery	05097	minerals	1592.40
2007	AR	Ouachita	05103	oilgas	14.00
2007	AR	Perry	05105	oilgas	40693.00
2007	AR	Phillips	05107	oilgas	12866.50
2007	AR	Polk	05113	oilgas	41499.46
2007	AR	Pope	05115	oilgas	175424.80
