Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	LA	Beauregard	22011	Oil & Gas		Rents	60
2004	LA	Beauregard	22011	Gas	Processed (Residue) Gas	Royalties	228.67
2004	LA	Beauregard	22011	NGL	Gas Plant Products	Royalties	123.32
2004	LA	Beauregard	22011	Oil	Oil	Royalties	518.76
2004	LA	Bienville	22013	Oil & Gas		Bonus	12784.23
2004	LA	Bienville	22013	Oil & Gas		Other Royalties	2165.97
2004	LA	Bienville	22013	Oil & Gas		Rents	428.66
2004	LA	Bienville	22013	Gas	Processed (Residue) Gas	Royalties	5755.5
2004	LA	Bienville	22013	Gas	Unprocessed (Wet) Gas	Royalties	18753.76
2004	LA	Bienville	22013	Oil	Condensate	Royalties	92.44
2004	LA	Bossier	22015	Oil & Gas		Bonus	4870.77
2004	LA	Bossier	22015	Oil & Gas		Other Royalties	23583.18
2004	LA	Bossier	22015	Oil & Gas		Rents	2704.84
2004	LA	Bossier	22015	Gas	Fuel Gas	Royalties	-1564.19
2004	LA	Bossier	22015	Gas	Processed (Residue) Gas	Royalties	-1549883.18
2004	LA	Bossier	22015	Gas	Unprocessed (Wet) Gas	Royalties	11053186.07
2004	LA	Bossier	22015	NGL	Gas Plant Products	Royalties	224149.2
2004	LA	Bossier	22015	Oil	Condensate	Royalties	127562.27
2004	LA	Bossier	22015	Oil	Oil	Royalties	150777.52
2004	LA	Caddo	22017	Oil & Gas		Other Revenues	13.27
2004	LA	Caddo	22017	Oil & Gas		Other Royalties	170
2004	LA	Caddo	22017	Oil & Gas		Rents	286.76
2004	LA	Caddo	22017	Gas	Processed (Residue) Gas	Royalties	230.69
2004	LA	Caddo	22017	Gas	Unprocessed (Wet) Gas	Royalties	34190.83
2004	LA	Caddo	22017	NGL	Gas Plant Products	Royalties	90.95
2004	LA	Caddo	22017	Oil	Condensate	Royalties	942.3
2004	LA	Caddo	22017	Oil	Oil	Royalties	30031.05
2004	LA	Calcasieu	22019	Oil & Gas		Other Royalties	-6200
2004	LA	Calcasieu	22019	Oil & Gas		Rents	164
2004	LA	Calcasieu	22019	Gas	Unprocessed (Wet) Gas	Royalties	15361.91
2004	LA	Calcasieu	22019	Oil	Condensate	Royalties	661.96
2004	LA	Caldwell	22021	Oil & Gas		Rents	1383
2004	LA	Claiborne	22027	Oil & Gas		Bonus	82.57
2004	LA	Claiborne	22027	Oil & Gas		Other Royalties	-3400
2004	LA	Claiborne	22027	Oil & Gas		Rents	123.85
2004	LA	Claiborne	22027	Gas	Processed (Residue) Gas	Royalties	106958.87
2004	LA	Claiborne	22027	Gas	Unprocessed (Wet) Gas	Royalties	19022.82
2004	LA	Claiborne	22027	NGL	Gas Plant Products	Royalties	38956.72
2004	LA	Claiborne	22027	Oil	Condensate	Royalties	84474.89
2004	LA	Claiborne	22027	Oil	Drip or Scrubber Condensate	Royalties	810.47
2004	LA	Claiborne	22027	Oil	Oil	Royalties	57085.5
2004	LA	De Soto	22031	Oil & Gas		Rents	307.24
2004	LA	De Soto	22031	Gas	Unprocessed (Wet) Gas	Royalties	20122.97
2004	LA	E Btn Rouge	22033	Oil & Gas		Other Royalties	1693.55
2004	LA	E Btn Rouge	22033	Gas	Processed (Residue) Gas	Royalties	68951.81
2004	LA	E Btn Rouge	22033	Gas	Unprocessed (Wet) Gas	Royalties	8467.45
2004	LA	E Btn Rouge	22033	Oil	Condensate	Royalties	45825.31
2004	LA	Grant	22043	Oil & Gas		Rents	3769.5
2004	LA	Iberville	22047	Oil & Gas		Rents	160
2004	LA	Jackson	22049	Gas	Processed (Residue) Gas	Royalties	552.22
2004	LA	Jefferson	22051	Gas	Unprocessed (Wet) Gas	Royalties	105.49
2004	LA	Jefferson	22051	Oil	Oil	Royalties	38414.28
2004	LA	La Salle	22059	Oil	Oil	Royalties	8442.05
2004	LA	Lafourche	22057	Oil & Gas		Other Royalties	100
2004	LA	Lafourche	22057	Oil & Gas		Rents	302
2004	LA	Lafourche	22057	Gas	Unprocessed (Wet) Gas	Royalties	259.78
2004	LA	Lafourche	22057	Oil	Condensate	Royalties	1082.45
2004	LA	Lafourche	22057	Oil	Oil	Royalties	6137.82
2004	LA	Lincoln	22061	Oil & Gas		Rents	118.5
2004	LA	Lincoln	22061	Gas	Unprocessed (Wet) Gas	Royalties	787.47
2004	LA	Lincoln	22061	NGL	Gas Plant Products	Royalties	243.28
2004	LA	Lincoln	22061	Oil	Oil	Royalties	167.71
2004	LA	Livingston	22063	Oil & Gas		Rents	637
2004	LA	Morehouse	22067	Gas	Unprocessed (Wet) Gas	Royalties	929.68
2004	LA	Natchitoches	22069	Oil & Gas		Bonus	508
2004	LA	Natchitoches	22069	Oil & Gas		Rents	5069.86
2004	LA	Natchitoches	22069	Gas	Processed (Residue) Gas	Royalties	6524.68
2004	LA	Natchitoches	22069	NGL	Gas Plant Products	Royalties	2037.54
2004	LA	Natchitoches	22069	Oil	Condensate	Royalties	2218.09
2004	LA	Ouachita	22073	Gas	Unprocessed (Wet) Gas	Royalties	472.62
2004	LA	Plaquemines	22075	Oil & Gas		Other Revenues	2779.32
2004	LA	Plaquemines	22075	Oil & Gas		Other Royalties	-163700
2004	LA	Plaquemines	22075	Oil & Gas		Rents	871.33
2004	LA	Plaquemines	22075	Gas	Flash Gas	Royalties	-28188.28
2004	LA	Plaquemines	22075	Gas	Fuel Gas	Royalties	0.01
2004	LA	Plaquemines	22075	Gas	Processed (Residue) Gas	Royalties	-118473.23
2004	LA	Plaquemines	22075	Gas	Unprocessed (Wet) Gas	Royalties	692247.11
2004	LA	Plaquemines	22075	NGL	Gas Plant Products	Royalties	29311.29
2004	LA	Plaquemines	22075	Oil	Condensate	Royalties	-58378.08
2004	LA	Plaquemines	22075	Oil	Drip or Scrubber Condensate	Royalties	126.53
2004	LA	Plaquemines	22075	Oil	Inlet Scrubber	Royalties	-262.48
2004	LA	Plaquemines	22075	Oil	Oil	Royalties	752316.49
2004	LA	Rapides	22079	Oil & Gas		Rents	6251
2004	LA	Rapides	22079	Gas	Processed (Residue) Gas	Royalties	36310.71
2004	LA	Rapides	22079	Gas	Unprocessed (Wet) Gas	Royalties	85347.83
2004	LA	Rapides	22079	NGL	Gas Plant Products	Royalties	9515.17
2004	LA	Rapides	22079	Oil	Oil	Royalties	334133.39
2004	LA	South Pass	22721	Oil & Gas		Rents	0.17
2004	LA	South Pass	22721	Gas	Unprocessed (Wet) Gas	Royalties	1875.94
2004	LA	South Pass	22721	NGL	Gas Plant Products	Royalties	217.42
2004	LA	South Pass	22721	Oil	Condensate	Royalties	568.76
2004	LA	South Pass	22721	Oil	Drip or Scrubber Condensate	Royalties	0.38
2004	LA	St Bernard	22087	Oil & Gas		Rents	120
2004	LA	St Martin	22099	Oil & Gas		Bonus	825
2004	LA	St Martin	22099	Oil & Gas		Rents	165
2004	LA	St Martin	22099	Gas	Unprocessed (Wet) Gas	Royalties	31170.19
2004	LA	St Martin	22099	Oil	Condensate	Royalties	51.9
2004	LA	St Martin	22099	Oil	Oil	Royalties	43853.91
2004	LA	Terrebonne	22109	Gas	Unprocessed (Wet) Gas	Royalties	3705.78
2004	LA	Terrebonne	22109	Oil	Condensate	Royalties	36.93
2004	LA	Terrebonne	22109	Oil	Oil	Royalties	194.82
2004	LA	Union	22111	Gas	Unprocessed (Wet) Gas	Royalties	2692.32
2004	LA	Vermilion	22113	Oil & Gas		Rents	602.5
2004	LA	Vermilion	22113	Gas	Unprocessed (Wet) Gas	Royalties	277.36
2004	LA	Vermilion	22113	Oil	Condensate	Royalties	8.61
2004	LA	Vermilion	22113	Oil	Oil	Royalties	42140.43
2004	LA	Vernon	22115	Oil & Gas		Rents	9437
2004	LA	Vernon	22115	Gas	Processed (Residue) Gas	Royalties	24410
2004	LA	Vernon	22115	Gas	Unprocessed (Wet) Gas	Royalties	15051.85
2004	LA	Vernon	22115	NGL	Gas Plant Products	Royalties	10644.02
2004	LA	Vernon	22115	Oil	Oil	Royalties	116717.22
2004	LA	Webster	22119	Oil & Gas		Bonus	2545.43
2004	LA	Webster	22119	Oil & Gas		Other Revenues	121.5
2004	LA	Webster	22119	Oil & Gas		Other Royalties	665
2004	LA	Webster	22119	Oil & Gas		Rents	16655.65
2004	LA	Webster	22119	Gas	Processed (Residue) Gas	Royalties	28800.78
2004	LA	Webster	22119	Gas	Unprocessed (Wet) Gas	Royalties	31904.98
2004	LA	Webster	22119	NGL	Gas Plant Products	Royalties	11463.54
2004	LA	Webster	22119	Oil	Condensate	Royalties	2119.64
2004	LA	Webster	22119	Oil	Oil	Royalties	12433.21
2004	LA	West Delta	22719	Gas	Unprocessed (Wet) Gas	Royalties	32.51
2004	LA	West Delta	22719	NGL	Gas Plant Products	Royalties	2.75
2004	LA	West Delta	22719	Oil	Condensate	Royalties	7.14
2004	LA	Winn	22127	Oil & Gas		Bonus	2006
2004	LA	Winn	22127	Oil & Gas		Rents	27075
