Company	Revenue Type	Commodity	Revenue
SINCLAIR	BLM - Permit Fees	Oil & Gas	$6,760.00
SINCLAIR	ONRR - Other Revenues	Oil & Gas	$13,070.64
SINCLAIR	ONRR - Royalties	Gas	$29,574.08
SINCLAIR	ONRR - Royalties	Oil	$1,109,738.08
SINCLAIR	ONRR/BLM - Rents	Oil & Gas	$10,032.00
SLAWSON EXPLORATION CO	BLM - Permit Fees	Oil & Gas	$98,503.00
SLAWSON EXPLORATION CO	ONRR - Other Revenues	N/A	$642.00
SLAWSON EXPLORATION CO	ONRR - Other Revenues	Oil & Gas	$78,104.53
SLAWSON EXPLORATION CO	ONRR - Royalties	Gas	$509,610.02
SLAWSON EXPLORATION CO	ONRR - Royalties	Oil	$14,591,477.25
SLAWSON EXPLORATION CO	ONRR/BLM - Bonus	Oil & Gas	$2,713,800.00
SLAWSON EXPLORATION CO	ONRR/BLM - Rents	Oil & Gas	$58,593.50
SLEEPER MINING CO LLC	BLM - Permit Fees	Locatable Minerals	$287,020.00
SM ENERGY CO	BLM - Permit Fees	Oil & Gas	$306,030.00
SM ENERGY CO	ONRR - Other Revenues	N/A	$214.00
SM ENERGY CO	ONRR - Other Revenues	Oil & Gas	$608,816.72
SM ENERGY CO	ONRR - Royalties	Gas	$2,495,684.62
SM ENERGY CO	ONRR - Royalties	Oil	$14,976,478.95
SM ENERGY CO	ONRR/BLM - Bonus	Oil & Gas	$6,922,650.00
SM ENERGY CO	ONRR/BLM - Rents	Oil & Gas	$493,065.50
SNOW OIL & GAS INC	ONRR - Royalties	Gas	$34,436.48
SNOW OIL & GAS INC	ONRR - Royalties	Oil	$81,950.16
SNOWSTORM EXPLORATION LLC	BLM - Permit Fees	Locatable Minerals	$184,738.00
SOC RESOURCES INC	ONRR - Royalties	Oil	$498,518.96
SOJITZ ENERGY VENTURE INC	ONRR - Inspection Fees	Oil & Gas	$17,000.00
SOJITZ ENERGY VENTURE INC	ONRR - Other Revenues	Oil & Gas	($482,377.51)
SOJITZ ENERGY VENTURE INC	ONRR - Royalties	Gas	$72,267.95
SOJITZ ENERGY VENTURE INC	ONRR - Royalties	Oil	$9,772,553.58
SOJITZ ENERGY VENTURE INC	ONRR/BLM - Rents	Oil & Gas	$60.00
SOLAR SOURCES INC                                           	OSMRE - AML Fees including Audits and Late Charges 	Coal	$552,270.80
SOLVAY	ONRR - Other Revenues	Phosphate	$8,325.00
SOLVAY	ONRR - Other Revenues	Sodium	$52,386.00
SOLVAY	ONRR - Royalties	Other Commodities	$9,561,054.50
SOLVAY	ONRR/BLM - Rents	Phosphate	($2,519.00)
SOLVAY	ONRR/BLM - Rents	Sodium	$18,048.00
SOMONT OIL CO INC	BLM - Permit Fees	Oil & Gas	$1,615.00
SOMONT OIL CO INC	ONRR - Other Revenues	Oil & Gas	$2,325.86
SOMONT OIL CO INC	ONRR - Royalties	Gas	$18,749.39
SOMONT OIL CO INC	ONRR - Royalties	Oil	$147,411.16
SOMONT OIL CO INC	ONRR/BLM - Rents	Oil & Gas	$117.00
SOUTHERN BAY OPERATING LLC	BLM - Permit Fees	Oil & Gas	$340.00
SOUTHERN BAY OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$3,549.07
SOUTHERN BAY OPERATING LLC	ONRR - Royalties	Oil	$108,643.51
SOUTHERN BAY OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$5,939.00
SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY	ONRR - Other Revenues	Oil & Gas	($102,754.20)
SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY	ONRR - Royalties	Gas	$5,427,848.08
SOUTHWESTERN ENERGY PRODUCTION CO	BLM - Permit Fees	Oil & Gas	$117,355.00
SOUTHWESTERN ENERGY PRODUCTION CO	ONRR - Other Revenues	Oil & Gas	$17,596.93
SOUTHWESTERN ENERGY PRODUCTION CO	ONRR - Royalties	Gas	$2,217,529.77
SOUTHWESTERN ENERGY PRODUCTION CO	ONRR/BLM - Rents	Oil & Gas	$338,495.35
SPOONER PETROLEUM CO	ONRR - Royalties	Oil	$113,733.57
SPOONER PETROLEUM CO	ONRR/BLM - Rents	Oil & Gas	$852.00
SPRINGFIELD COAL CO LLC                                     	OSMRE - AML Fees including Audits and Late Charges 	Coal	$150,971.58
STAKEHOLDER ENERGY LLC	BLM - Permit Fees	Locatable Minerals	$450,660.00
STANDARD GOLD CORP	BLM - Permit Fees	Locatable Minerals	$115,630.00
STANDARD STEAM TRUST LLC	ONRR - Other Revenues	N/A	$6,111.00
STANDARD STEAM TRUST LLC	ONRR/BLM - Rents	Geothermal	$214,944.00
STATOIL	BLM - Permit Fees	Oil & Gas	$104,335.00
STATOIL	ONRR - Inspection Fees	Oil & Gas	$152,500.00
STATOIL	ONRR - Other Revenues	N/A	$436.00
STATOIL	ONRR - Other Revenues	Oil & Gas	($385,477.73)
STATOIL	ONRR - Royalties	Gas	$3,023,026.87
STATOIL	ONRR - Royalties	Oil	$89,584,930.72
STATOIL	ONRR/BLM - Bonus	Oil & Gas	$106,091,454.00
STATOIL	ONRR/BLM - Rents	Oil & Gas	$10,173,403.72
STEPHENS & JOHNSON OPERATING CO	ONRR - Royalties	Gas	$1,160.54
STEPHENS & JOHNSON OPERATING CO	ONRR - Royalties	Oil	$549,949.95
STEPHENS PRODUCTION CO	BLM - Permit Fees	Oil & Gas	$7,325.00
STEPHENS PRODUCTION CO	ONRR - Other Revenues	N/A	$214.00
STEPHENS PRODUCTION CO	ONRR - Other Revenues	Oil & Gas	($33,758.22)
STEPHENS PRODUCTION CO	ONRR - Royalties	Gas	$490,182.25
STEPHENS PRODUCTION CO	ONRR/BLM - Bonus	Oil & Gas	$135,090.00
STEPHENS PRODUCTION CO	ONRR/BLM - Rents	Oil & Gas	$130,196.50
STERLING GOLD MINING CORP	BLM - Permit Fees	Locatable Minerals	$124,880.00
STILLWATER MINING CO	BLM - Permit Fees	Locatable Minerals	$191,660.00
STONE ENERGY	BLM - Permit Fees	Oil & Gas	$3,315.00
STONE ENERGY	ONRR - Civil Penalties (ONRR)	N/A	$35,000.00
STONE ENERGY	ONRR - Inspection Fees	Oil & Gas	$2,051,200.00
STONE ENERGY	ONRR - Other Revenues	Oil & Gas	$2,525,738.84
STONE ENERGY	ONRR - Royalties	Gas	$15,153,596.90
STONE ENERGY	ONRR - Royalties	Oil	$108,893,401.57
STONE ENERGY	ONRR/BLM - Bonus	Oil & Gas	$17,802,096.00
STONE ENERGY	ONRR/BLM - Rents	Oil & Gas	$3,862,271.50
STORM CAT ENERGY	ONRR - Other Revenues	Oil & Gas	$47,484.17
STORM CAT ENERGY	ONRR - Royalties	Gas	$1,471,199.06
STORM CAT ENERGY	ONRR/BLM - Rents	Oil & Gas	$49,951.33
STRACHAN EXPLORATION INC	BLM - Permit Fees	Oil & Gas	$6,500.00
STRACHAN EXPLORATION INC	ONRR - Other Revenues	Oil & Gas	$2,918.26
STRACHAN EXPLORATION INC	ONRR - Royalties	Oil	$147,359.94
STRACHAN EXPLORATION INC	ONRR/BLM - Rents	Oil & Gas	$64,462.50
STRANG JOHN P	ONRR/BLM - Rents	Oil & Gas	$182,654.00
STRATA ENERGY INC	BLM - Permit Fees	Locatable Minerals	$109,900.00
STRATA PRODUCTION CO	BLM - Permit Fees	Oil & Gas	$13,000.00
STRATA PRODUCTION CO	ONRR - Other Revenues	Oil & Gas	$6,371.10
STRATA PRODUCTION CO	ONRR - Royalties	Gas	$195,425.78
STROUD EXPLORATION INC	BLM - Permit Fees	Oil & Gas	$7,520.00
STROUD EXPLORATION INC	ONRR - Royalties	Oil	$307,204.26
STROUD EXPLORATION INC	ONRR/BLM - Rents	Oil & Gas	$400.00
SUGAR CAMP ENERGY LLC                                       	OSMRE - AML Fees including Audits and Late Charges 	Coal	$698,751.54
SUMMIT ENERGY LLC	ONRR - Royalties	Gas	$35,025.11
SUMMIT ENERGY LLC	ONRR - Royalties	Oil	$74,556.57
SUMMIT GAS RESOURCES INC	BLM - Permit Fees	Oil & Gas	$260,000.00
SUMMIT GAS RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$40,864.08
SUMMIT GAS RESOURCES INC	ONRR - Royalties	Gas	$510,432.94
SUMMIT GAS RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$354,322.00
SUMMIT OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$1,534.31
SUMMIT OPERATING LLC	ONRR - Royalties	Gas	$250,028.79
SUMMIT OPERATING LLC	ONRR - Royalties	Oil	$47,359.47
SUMMIT OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$4,400.00
SUNRISE COAL LLC                                            	OSMRE - AML Fees including Audits and Late Charges 	Coal	$386,461.19
SUNSHINE SILVER MINES CORP	BLM - Permit Fees	Locatable Minerals	$136,360.00
SUNSHINE VALLEY PETROLEUM CORP	BLM - Permit Fees	Oil & Gas	$345.00
SUNSHINE VALLEY PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	$9,990.69
SUNSHINE VALLEY PETROLEUM CORP	ONRR - Royalties	Gas	$98,898.82
SUNSHINE VALLEY PETROLEUM CORP	ONRR - Royalties	Oil	$473,373.92
SUNSHINE VALLEY PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	$6,391.00
SUPERIOR READY MIX CONCRETE LP	BLM - Permit Fees	Mineral Materials	$112,541.66
SWANSON PRODUCTION CO LLC	BLM - Permit Fees	Oil & Gas	$450.00
SWANSON PRODUCTION CO LLC	ONRR/BLM - Bonus	Oil & Gas	$190,645.00
SWANSON PRODUCTION CO LLC	ONRR/BLM - Rents	Oil & Gas	$1,354.50
SWEATT CONSTRUCTION INC	BLM - Permit Fees	Mineral Materials	$271,456.50
SYNERGY OPERATING LLC	BLM - Permit Fees	Oil & Gas	$245.00
SYNERGY OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$7,747.00
SYNERGY OPERATING LLC	ONRR - Royalties	Gas	$100,508.76
SYNERGY OPERATING LLC	ONRR - Royalties	Oil	$66,355.17
SYNERGY OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$3,376.00
T.H. MCELVAIN OIL & GAS	BLM - Permit Fees	Oil & Gas	$20,470.00
T.H. MCELVAIN OIL & GAS	ONRR - Other Revenues	Oil & Gas	$20,575.25
T.H. MCELVAIN OIL & GAS	ONRR - Royalties	Gas	$1,553,984.49
T.H. MCELVAIN OIL & GAS	ONRR - Royalties	Oil	$216,613.78
T.H. MCELVAIN OIL & GAS	ONRR/BLM - Rents	Oil & Gas	$16,605.50
TAFT COAL SALES & ASSOC INC                                 	OSMRE - AML Fees including Audits and Late Charges 	Coal	$138,227.35
TALOS ENERGY LLC	ONRR - Civil Penalties (ONRR)	N/A	$75,000.00
TALOS ENERGY LLC	ONRR - Inspection Fees	Oil & Gas	$1,185,000.00
TALOS ENERGY LLC	ONRR - Other Revenues	Oil & Gas	($882,726.11)
TALOS ENERGY LLC	ONRR - Royalties	Gas	$5,079,902.65
TALOS ENERGY LLC	ONRR - Royalties	Oil	$60,645,838.40
TALOS ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$1,664,388.00
TAMMANY OIL & GAS LLC	ONRR - Inspection Fees	Oil & Gas	$17,000.00
TAMMANY OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	$224,104.97
TAMMANY OIL & GAS LLC	ONRR - Royalties	Gas	$1,652,915.09
TAMMANY OIL & GAS LLC	ONRR - Royalties	Oil	$2,383,121.47
TAMMANY OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$75.00
TANA EXPLORATION CO LLC	ONRR - Inspection Fees	Oil & Gas	$1,033,400.00
TANA EXPLORATION CO LLC	ONRR - Other Revenues	Oil & Gas	($38,966.31)
TANA EXPLORATION CO LLC	ONRR - Royalties	Gas	$3,552,912.19
TANA EXPLORATION CO LLC	ONRR - Royalties	Oil	$14,103,076.35
TANA EXPLORATION CO LLC	ONRR/BLM - Bonus	Oil & Gas	$959,917.00
TANA EXPLORATION CO LLC	ONRR/BLM - Rents	Oil & Gas	$742,474.75
TANDEM ENERGY CORP	ONRR - Other Revenues	Oil & Gas	$1,763.06
TANDEM ENERGY CORP	ONRR - Royalties	Gas	$12,153.74
TANDEM ENERGY CORP	ONRR - Royalties	Oil	$328,965.98
TANDEM ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$440.00
TAQA NORTH USA INC	ONRR - Other Revenues	Oil & Gas	$421.38
TAQA NORTH USA INC	ONRR - Royalties	Gas	$6,770.95
TAQA NORTH USA INC	ONRR - Royalties	Oil	$768,412.47
TAQA NORTH USA INC	ONRR/BLM - Rents	Oil & Gas	$290.00
TARPON	ONRR - Inspection Fees	Oil & Gas	$384,350.00
TARPON	ONRR - Other Revenues	N/A	$209.82
TARPON	ONRR - Other Revenues	Oil & Gas	$107,107.90
TARPON	ONRR - Royalties	Gas	$488,316.57
TARPON	ONRR - Royalties	Oil	$4,116,937.72
TARPON	ONRR/BLM - Bonus	Oil & Gas	$417,500.00
TARPON	ONRR/BLM - Rents	Oil & Gas	$240,020.00
TATA CHEMICALS PARTNERS	ONRR - Other Revenues	Sodium	($109,270.02)
TATA CHEMICALS PARTNERS	ONRR - Royalties	Other Commodities	$7,004,012.98
TATA CHEMICALS PARTNERS	ONRR/BLM - Rents	Sodium	($4,822.00)
TDB RESOURCES LP	BLM - Permit Fees	Oil & Gas	$600.00
TDB RESOURCES LP	ONRR/BLM - Bonus	Oil & Gas	$4,206,000.00
TDB RESOURCES LP	ONRR/BLM - Rents	Oil & Gas	$5,112.00
TENGASCO INC	ONRR - Other Revenues	Oil & Gas	$24,195.48
TENGASCO INC	ONRR - Royalties	Gas	$74,165.52
TENGASCO INC	ONRR - Royalties	Oil	$10,190.10
TENGASCO INC	ONRR/BLM - Rents	Oil & Gas	$35,480.00
TERRA-GEN POWER LLC	ONRR - Other Revenues	Geothermal	$175.29
TERRA-GEN POWER LLC	ONRR - Royalties	Geothermal	$2,306,650.29
TERRA-GEN POWER LLC	ONRR/BLM - Rents	Geothermal	$213,482.00
TETON RESOURCES LLC	BLM - Permit Fees	Oil & Gas	$920.00
TETON RESOURCES LLC	ONRR/BLM - Bonus	Oil & Gas	$677,136.00
TETON RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$22,464.00
TEXAS ENERGY ACQUISITIONS LP	BLM - Permit Fees	Oil & Gas	$1,650.00
TEXAS ENERGY ACQUISITIONS LP	ONRR/BLM - Bonus	Oil & Gas	$820,238.00
TEXAS ENERGY ACQUISITIONS LP	ONRR/BLM - Rents	Oil & Gas	$25,228.50
TEXAS PETROLEUM INVESTMENT CO	ONRR - Other Revenues	Oil & Gas	$2,152.79
TEXAS PETROLEUM INVESTMENT CO	ONRR - Royalties	Gas	$19,639.46
TEXAS PETROLEUM INVESTMENT CO	ONRR - Royalties	Oil	$1,014,671.24
TEXAS WESTMORELAND COAL CO                                  	OSMRE - AML Fees including Audits and Late Charges 	Coal	$396,257.12
TEXLAND PETROLEUM LP	ONRR - Other Revenues	Oil & Gas	($784.44)
TEXLAND PETROLEUM LP	ONRR - Royalties	Gas	$41,852.52
TEXLAND PETROLEUM LP	ONRR - Royalties	Oil	$488,752.17
TEXLAND PETROLEUM LP	ONRR/BLM - Rents	Oil & Gas	$120.00
TEXON LP	ONRR - Other Revenues	Oil & Gas	($36,500.00)
TEXON LP	ONRR - Royalties	Gas	$220,384.94
THE AMERICAN COAL CO                                        	OSMRE - AML Fees including Audits and Late Charges 	Coal	$1,163,042.43
THE ANSCHUTZ CORP	BLM - Permit Fees	Oil & Gas	$37,710.00
THE ANSCHUTZ CORP	ONRR - Other Revenues	N/A	$214.00
THE ANSCHUTZ CORP	ONRR - Other Revenues	Oil & Gas	$2,962.33
THE ANSCHUTZ CORP	ONRR - Royalties	Gas	$183,504.47
THE ANSCHUTZ CORP	ONRR - Royalties	Oil	$39,458.32
THE ANSCHUTZ CORP	ONRR/BLM - Rents	Oil & Gas	$16,254.00
THE BLANCO CO	BLM - Permit Fees	Oil & Gas	$3,330.00
THE BLANCO CO	ONRR/BLM - Bonus	Oil & Gas	$1,026,362.00
THE BLANCO CO	ONRR/BLM - Rents	Oil & Gas	$26,737.50
THE FALKIRK MINING CO                                       	OSMRE - AML Fees including Audits and Late Charges 	Coal	$626,174.64
THE MOSAIC CO	BLM - Permit Fees	Mineral Materials	$5,976.00
THE MOSAIC CO	ONRR - Other Revenues	Phosphate	$989.00
THE MOSAIC CO	ONRR - Other Revenues	Potassium	$79,486.02
THE MOSAIC CO	ONRR - Royalties	Other Commodities	$13,197,648.34
THE MOSAIC CO	ONRR/BLM - Bonus	Potassium	$936,944.00
THE MOSAIC CO	ONRR/BLM - Rents	Potassium	($57,062.50)
THE OHIO VALLEY COAL CO                                     	OSMRE - AML Fees including Audits and Late Charges 	Coal	$630,989.69
THE SABINE MINING CO                                        	OSMRE - AML Fees including Audits and Late Charges 	Coal	$314,245.52
THE TERMO CO	BLM - Permit Fees	Oil & Gas	$340.00
THE TERMO CO	ONRR - Other Revenues	Oil & Gas	$1,583.55
THE TERMO CO	ONRR - Royalties	Gas	$80,303.80
THE TERMO CO	ONRR - Royalties	Oil	$966,252.76
THE TERMO CO	ONRR/BLM - Rents	Oil & Gas	$7,970.00
THOMAS DEVELOPMENT CORP	BLM - Permit Fees	Oil & Gas	$2,100.00
THOMAS DEVELOPMENT CORP	ONRR/BLM - Bonus	Oil & Gas	$3,044,570.00
THOMAS DEVELOPMENT CORP	ONRR/BLM - Rents	Oil & Gas	$33,081.00
THOMPSON CREEK MINING CO	BLM - Permit Fees	Locatable Minerals	$241,920.00
THOMPSON ENGR & PROD CORP	BLM - Permit Fees	Oil & Gas	$2,465.00
THOMPSON ENGR & PROD CORP	ONRR - Other Revenues	Oil & Gas	$31,653.20
THOMPSON ENGR & PROD CORP	ONRR - Royalties	Gas	$254,034.02
THOMPSON ENGR & PROD CORP	ONRR - Royalties	Oil	$19,570.02
THOMPSON J CLEO	ONRR - Other Revenues	Oil & Gas	$286.20
THOMPSON J CLEO	ONRR - Royalties	Gas	$25,550.57
THOMPSON J CLEO	ONRR - Royalties	Oil	$267,923.07
THOMPSON J CLEO	ONRR/BLM - Rents	Oil & Gas	$3,200.00
THOROFARE RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$1,807.40
THOROFARE RESOURCES INC	ONRR - Royalties	Gas	$28,756.88
THOROFARE RESOURCES INC	ONRR - Royalties	Oil	$136,773.48
THOROFARE RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$200.00
THUNDERBIRD ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	$173,530.00
THUNDERBIRD ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$3,718.50
TICUP LLC	BLM - Permit Fees	Locatable Minerals	$126,700.00
TIDEWATER OIL & GAS CO LLC	ONRR - Other Revenues	Oil & Gas	$1,144.00
TIDEWATER OIL & GAS CO LLC	ONRR - Royalties	Oil	$8,435.01
TIDEWATER OIL & GAS CO LLC	ONRR/BLM - Rents	Oil & Gas	$128,328.50
TIMBERLINE PROD CO	ONRR - Other Revenues	Oil & Gas	$1,140.11
TIMBERLINE PROD CO	ONRR - Royalties	Oil	$334,361.95
TIMBERLINE PROD CO	ONRR/BLM - Rents	Oil & Gas	$12,501.00
TIMBERLINE RESOURCES CORP	BLM - Permit Fees	Locatable Minerals	$222,864.00
TONKIN SPRINGS LLC	BLM - Permit Fees	Locatable Minerals	$140,616.00
TOTAL E&P USA INC	ONRR - Other Revenues	Oil & Gas	($0.01)
TOTAL E&P USA INC	ONRR - Royalties	Gas	$1,523,131.29
TOTAL E&P USA INC	ONRR - Royalties	Oil	$47,998,040.14
TOTAL E&P USA INC	ONRR/BLM - Rents	Oil & Gas	$640.00
TPC AGGREGATES LLC	BLM - Permit Fees	Mineral Materials	$138,116.54
TRACKER RESOURCE DEVELOPMENT	BLM - Permit Fees	Oil & Gas	$470.00
TRACKER RESOURCE DEVELOPMENT	ONRR - Other Revenues	Oil & Gas	$1,110.00
TRACKER RESOURCE DEVELOPMENT	ONRR/BLM - Bonus	Oil & Gas	$1,064,000.00
TRACKER RESOURCE DEVELOPMENT	ONRR/BLM - Rents	Oil & Gas	$5,102.50
TRAPPER MINING INC	ONRR - Royalties	Coal	$5,101,769.58
TRAPPER MINING INC	ONRR/BLM - Rents	Coal	$15,873.00
TRAPPER MINING INC                                          	OSMRE - AML Fees including Audits and Late Charges 	Coal	$587,438.86
TRC CYPRESS GROUP LLC	BLM - Permit Fees	Oil & Gas	$101,875.00
TRIAD MINING INC                                            	OSMRE - AML Fees including Audits and Late Charges 	Coal	$525,045.77
TRIDENT USA CORP	ONRR/BLM - Rents	Oil & Gas	$345,578.00
TRISTAR PRODUCER SERVICES	ONRR - Other Revenues	Oil & Gas	$2.76
TRISTAR PRODUCER SERVICES	ONRR - Royalties	Gas	$214,109.93
TRUCKING & CONTRACTING SERVICES LLC	BLM - Permit Fees	Mineral Materials	$109,967.00
TRUE OIL	BLM - Permit Fees	Oil & Gas	$123,755.00
TRUE OIL	ONRR - Other Revenues	Oil & Gas	$60,949.16
TRUE OIL	ONRR - Royalties	Gas	$300,532.19
TRUE OIL	ONRR - Royalties	Oil	$9,609,409.53
TRUE OIL	ONRR/BLM - Rents	Oil & Gas	$82,952.50
TRUJILLO ANN M	ONRR/BLM - Bonus	Oil & Gas	$1,407,000.00
TRUJILLO ANN M	ONRR/BLM - Rents	Oil & Gas	$46,359.00
TUNNEL RIDGE LLC                                            	OSMRE - AML Fees including Audits and Late Charges 	Coal	$436,791.31
TURLOCK IRRIGATION DISTRICT	ONRR - Royalties	Gas	$514,239.52
TURNER PETROLEUM LAND SERVICES INC	BLM - Permit Fees	Oil & Gas	$150.00
TURNER PETROLEUM LAND SERVICES INC	ONRR/BLM - Bonus	Oil & Gas	$824,274.50
TURNER PETROLEUM LAND SERVICES INC	ONRR/BLM - Rents	Oil & Gas	$5,800.50
TYLER MORGAN LLC                                            	OSMRE - AML Fees including Audits and Late Charges 	Coal	$166,695.67
ULTRA LITHIUM USA INC	BLM - Permit Fees	Locatable Minerals	$149,660.00
ULTRA PETROLEUM	BLM - Permit Fees	Oil & Gas	$1,079,450.00
ULTRA PETROLEUM	ONRR - Other Revenues	Oil & Gas	$671,847.34
ULTRA PETROLEUM	ONRR - Royalties	Gas	$83,092,625.98
ULTRA PETROLEUM	ONRR - Royalties	Oil	$18,538,768.94
ULTRA PETROLEUM	ONRR/BLM - Rents	Oil & Gas	$8,698.50
UNION COUNTY COAL CO LLC                                    	OSMRE - AML Fees including Audits and Late Charges 	Coal	$118,371.48
UNIT PETROLEUM CO	BLM - Permit Fees	Oil & Gas	$405.00
UNIT PETROLEUM CO	ONRR - Other Revenues	Oil & Gas	($13,506.28)
UNIT PETROLEUM CO	ONRR - Royalties	Gas	$338,028.39
UNIT PETROLEUM CO	ONRR - Royalties	Oil	$471,491.30
UNIT PETROLEUM CO	ONRR/BLM - Rents	Oil & Gas	$3,084.00
UNITED SALT CORP	ONRR - Royalties	Other Commodities	$241,962.29
UR ENERGY USA INC	BLM - Permit Fees	Locatable Minerals	$170,390.00
URANERZ ENERGY CORP	BLM - Permit Fees	Locatable Minerals	$485,380.00
URANIUM ENERGY CORP	BLM - Permit Fees	Locatable Minerals	$249,758.00
URANIUM ONE AMERICAS INC	BLM - Permit Fees	Locatable Minerals	$1,314,170.00
URBAN OIL AND GAS LLC	BLM - Permit Fees	Oil & Gas	$5,908.00
URBAN OIL AND GAS LLC	ONRR - Other Revenues	Oil & Gas	$1,394.27
URBAN OIL AND GAS LLC	ONRR - Royalties	Gas	$127,138.89
URBAN OIL AND GAS LLC	ONRR - Royalties	Oil	$194,822.68
URSA OPERATING CO LLC	BLM - Permit Fees	Oil & Gas	$2,890.00
URSA OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	$75,202.01
URSA OPERATING CO LLC	ONRR - Royalties	Gas	$450,105.36
URSA OPERATING CO LLC	ONRR - Royalties	Oil	$188,934.75
US ENERGY CORP	BLM - Permit Fees	Locatable Minerals	$199,420.00
US RARE EARTHS INC	BLM - Permit Fees	Locatable Minerals	$175,292.00
USIBELLI COAL MINE INC                                      	OSMRE - AML Fees including Audits and Late Charges 	Coal	$556,452.14
VALDUS ENERGY LLC	BLM - Permit Fees	Oil & Gas	$1,789.50
VALDUS ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	$569,500.00
VALDUS ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$405.00
VANE MINERALS (US) LLC	BLM - Permit Fees	Locatable Minerals	$109,620.00
VANGUARD NATURAL RESOURCES LLC	BLM - Permit Fees	Oil & Gas	$44,380.00
VANGUARD NATURAL RESOURCES LLC	ONRR - Other Revenues	N/A	$214.00
VANGUARD NATURAL RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	$618,654.90
VANGUARD NATURAL RESOURCES LLC	ONRR - Royalties	Gas	$5,119,428.02
VANGUARD NATURAL RESOURCES LLC	ONRR - Royalties	Oil	$6,950,161.60
VANGUARD NATURAL RESOURCES LLC	ONRR - Royalties	Other Commodities	$8,813.15
VANGUARD NATURAL RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$169,093.25
VAQUERO ENERGY	BLM - Permit Fees	Oil & Gas	$1,920.00
VAQUERO ENERGY	ONRR - Other Revenues	Oil & Gas	$2,724.58
VAQUERO ENERGY	ONRR - Royalties	Gas	$443,291.33
VAQUERO ENERGY	ONRR - Royalties	Oil	$19,075.29
VAQUERO ENERGY	ONRR/BLM - Bonus	Oil & Gas	$34,817.00
VAQUERO ENERGY	ONRR/BLM - Rents	Oil & Gas	$28,081.00
VECTA OIL & GAS LTD	BLM - Permit Fees	Oil & Gas	$300.00
VECTA OIL & GAS LTD	ONRR/BLM - Bonus	Oil & Gas	$151,440.00
VECTA OIL & GAS LTD	ONRR/BLM - Rents	Oil & Gas	$42,488.50
VENARI OFFSHORE LLC	ONRR/BLM - Bonus	Oil & Gas	$67,811,424.00
VENARI OFFSHORE LLC	ONRR/BLM - Rents	Oil & Gas	$633,600.00
VENOCO INC	BLM - Permit Fees	Oil & Gas	$340.00
VENOCO INC	ONRR - Other Revenues	Oil & Gas	$29,476.85
VENOCO INC	ONRR - Royalties	Gas	$280,569.53
VENOCO INC	ONRR - Royalties	Oil	$20,194,762.23
VENOCO INC	ONRR/BLM - Rents	Oil & Gas	$14,961.00
VENTURE OIL & GAS INC	ONRR - Royalties	Oil	$197,478.92
VERIS GOLD USA INC	BLM - Permit Fees	Locatable Minerals	$399,420.00
VERNON E FAULCONER INC	ONRR - Other Revenues	Oil & Gas	$3,993.15
VERNON E FAULCONER INC	ONRR - Royalties	Gas	$279,161.86
VERNON E FAULCONER INC	ONRR - Royalties	Oil	$58,594.04
VIGO COAL OPERATING CO INC                                  	OSMRE - AML Fees including Audits and Late Charges 	Coal	$388,998.72
VIRGINIA ELECTRIC AND POWER CO	ONRR/BLM - Bonus	Wind	$1,600,000.00
VIRGINIA ELECTRIC AND POWER CO	ONRR/BLM - Rents	Wind	$169,198.00
VPR OPERATING LLC	BLM - Permit Fees	Oil & Gas	$125,000.00
W & T OFFSHORE INC	ONRR - Civil Penalties (ONRR)	N/A	$210,000.00
W & T OFFSHORE INC	ONRR - Inspection Fees	Oil & Gas	$651,500.00
W & T OFFSHORE INC	ONRR - Other Revenues	Oil & Gas	$1,765,934.47
W & T OFFSHORE INC	ONRR - Royalties	Gas	$30,006,815.42
W & T OFFSHORE INC	ONRR - Royalties	Oil	$82,110,870.91
W & T OFFSHORE INC	ONRR - Royalties	Other Commodities	$115.24
W & T OFFSHORE INC	ONRR/BLM - Bonus	Oil & Gas	$392,000.00
