Year	State	County	FIPS	Jobs	Total	Share
2004	CA		06000	21239	14953022	0.0014
2004	CA	Alameda County	06001	253	672203	0.0004
2004	CA	Amador County	06005	163	12359	0.0132
2004	CA	Contra Costa County	06013	940	338349	0.0028
2004	CA	El Dorado County	06017	63	50022	0.0013
2004	CA	Fresno County	06019	174	333208	0.0005
2004	CA	Inyo County	06027	14	7776	0.0018
2004	CA	Kern County	06029	8057	251293	0.0321
2004	CA	Los Angeles County	06037	3717	4043854	0.0009
2004	CA	Merced County	06047	28	67700	0.0004
2004	CA	Monterey County	06053	214	167469	0.0013
2004	CA	Nevada County	06057	44	29380	0.0015
2004	CA	Orange County	06059	623	1452744	0.0004
2004	CA	Placer County	06061	106	130723	0.0008
2004	CA	Plumas County	06063	12	7717	0.0016
2004	CA	Riverside County	06065	417	570690	0.0007
2004	CA	Sacramento County	06067	182	606297	0.0003
2004	CA	San Bernardino County	06071	776	602559	0.0013
2004	CA	San Diego County	06073	411	1270351	0.0003
2004	CA	San Francisco County	06075	11	520434	0.0000
2004	CA	San Joaquin County	06077	200	215352	0.0009
2004	CA	San Luis Obispo County	06079	144	100553	0.0014
2004	CA	San Mateo County	06081	54	327152	0.0002
2004	CA	Santa Barbara County	06083	830	180687	0.0046
2004	CA	Santa Clara County	06085	139	845040	0.0002
2004	CA	Santa Cruz County	06087	28	96012	0.0003
2004	CA	Solano County	06095	342	126294	0.0027
2004	CA	Sonoma County	06097	222	188506	0.0012
2004	CA	Sutter County	06101	57	26354	0.0022
2004	CA	Tulare County	06107	58	134564	0.0004
2004	CA	Ventura County	06111	654	305331	0.0021
2004	CA	Yolo County	06113	218	96295	0.0023
2004	CA	Yuba County	06115	76	17492	0.0043
2005	CA		06000	22083	15234188	0.0014
2005	CA	Alameda County	06001	214	675480	0.0003
2005	CA	Amador County	06005	157	12558	0.0125
2005	CA	Butte County	06007	14	74827	0.0002
2005	CA	Contra Costa County	06013	929	339738	0.0027
2005	CA	El Dorado County	06017	54	50632	0.0011
2005	CA	Fresno County	06019	173	340775	0.0005
2005	CA	Inyo County	06027	16	7829	0.0020
2005	CA	Kern County	06029	8457	266068	0.0318
2005	CA	Los Angeles County	06037	3626	4082533	0.0009
2005	CA	Mendocino County	06045	33	32500	0.0010
2005	CA	Monterey County	06053	183	169540	0.0011
2005	CA	Napa County	06055	47	65201	0.0007
2005	CA	Nevada County	06057	77	29776	0.0026
2005	CA	Orange County	06059	701	1489269	0.0005
2005	CA	Placer County	06061	108	133102	0.0008
2005	CA	Riverside County	06065	561	604689	0.0009
2005	CA	Sacramento County	06067	184	624259	0.0003
2005	CA	San Bernardino County	06071	736	633672	0.0012
2005	CA	San Diego County	06073	428	1291900	0.0003
2005	CA	San Francisco County	06075	11	524940	0.0000
2005	CA	San Joaquin County	06077	201	218216	0.0009
2005	CA	San Luis Obispo County	06079	160	102447	0.0016
2005	CA	San Mateo County	06081	56	326536	0.0002
2005	CA	Santa Barbara County	06083	893	184444	0.0048
2005	CA	Santa Clara County	06085	151	854927	0.0002
2005	CA	Shasta County	06089	140	66138	0.0021
2005	CA	Sierra County	06091	10	746	0.0134
2005	CA	Solano County	06095	362	129185	0.0028
2005	CA	Sonoma County	06097	199	189073	0.0011
2005	CA	Sutter County	06101	65	26697	0.0024
2005	CA	Tulare County	06107	57	140360	0.0004
2005	CA	Ventura County	06111	805	312638	0.0026
2005	CA	Yolo County	06113	234	98819	0.0024
2005	CA	Yuba County	06115	85	17345	0.0049
2006	CA		06000	23929	15503144	0.0015
2006	CA	Alameda County	06001	195	683616	0.0003
2006	CA	Amador County	06005	160	12666	0.0126
2006	CA	Butte County	06007	40	76107	0.0005
2006	CA	Contra Costa County	06013	979	345649	0.0028
2006	CA	El Dorado County	06017	30	52289	0.0006
2006	CA	Fresno County	06019	156	350356	0.0004
2006	CA	Inyo County	06027	14	7780	0.0018
2006	CA	Kern County	06029	9320	276017	0.0338
2006	CA	Los Angeles County	06037	3976	4161761	0.0010
2006	CA	Mendocino County	06045	39	32486	0.0012
2006	CA	Monterey County	06053	194	168013	0.0012
2006	CA	Napa County	06055	55	66029	0.0008
2006	CA	Nevada County	06057	80	30314	0.0026
2006	CA	Orange County	06059	609	1514873	0.0004
2006	CA	Placer County	06061	94	136972	0.0007
2006	CA	Riverside County	06065	666	633940	0.0011
2006	CA	Sacramento County	06067	233	636988	0.0004
2006	CA	San Bernardino County	06071	671	654679	0.0010
2006	CA	San Diego County	06073	447	1313949	0.0003
2006	CA	San Francisco County	06075	29	536304	0.0001
2006	CA	San Joaquin County	06077	233	221739	0.0011
2006	CA	San Luis Obispo County	06079	118	105317	0.0011
2006	CA	San Mateo County	06081	55	334910	0.0002
2006	CA	Santa Barbara County	06083	1099	184981	0.0059
2006	CA	Santa Clara County	06085	251	877710	0.0003
2006	CA	Shasta County	06089	152	67766	0.0022
2006	CA	Sierra County	06091	5	717	0.0070
2006	CA	Solano County	06095	316	130804	0.0024
2006	CA	Sonoma County	06097	167	191555	0.0009
2006	CA	Sutter County	06101	78	28092	0.0028
2006	CA	Tulare County	06107	62	146806	0.0004
2006	CA	Tuolumne County	06109	135	18185	0.0074
2006	CA	Ventura County	06111	1008	317030	0.0032
2006	CA	Yolo County	06113	250	99368	0.0025
2006	CA	Yuba County	06115	97	17278	0.0056
2007	CA		06000	24935	15640575	0.0016
2007	CA	Alameda County	06001	161	686655	0.0002
2007	CA	Amador County	06005	150	13026	0.0115
2007	CA	Butte County	06007	37	76336	0.0005
2007	CA	Contra Costa County	06013	1049	344954	0.0030
2007	CA	El Dorado County	06017	52	52741	0.0010
2007	CA	Fresno County	06019	116	355221	0.0003
2007	CA	Glenn County	06021	11	8062	0.0014
2007	CA	Inyo County	06027	14	7660	0.0018
2007	CA	Kern County	06029	9767	280884	0.0348
2007	CA	Los Angeles County	06037	4437	4200998	0.0011
2007	CA	Mendocino County	06045	46	32760	0.0014
2007	CA	Monterey County	06053	188	170471	0.0011
2007	CA	Napa County	06055	63	67961	0.0009
2007	CA	Nevada County	06057	85	30708	0.0028
2007	CA	Orange County	06059	561	1509528	0.0004
2007	CA	Placer County	06061	51	138602	0.0004
2007	CA	Riverside County	06065	675	635440	0.0011
2007	CA	Sacramento County	06067	252	639439	0.0004
2007	CA	San Bernardino County	06071	609	663618	0.0009
2007	CA	San Diego County	06073	422	1321214	0.0003
2007	CA	San Francisco County	06075	33	556401	0.0001
2007	CA	San Joaquin County	06077	226	224765	0.0010
2007	CA	San Luis Obispo County	06079	113	106425	0.0011
2007	CA	San Mateo County	06081	46	340640	0.0001
2007	CA	Santa Barbara County	06083	1189	187462	0.0063
2007	CA	Santa Clara County	06085	255	896685	0.0003
2007	CA	Sierra County	06091	4	728	0.0055
2007	CA	Solano County	06095	280	128081	0.0022
2007	CA	Sonoma County	06097	211	193598	0.0011
2007	CA	Sutter County	06101	104	28846	0.0036
2007	CA	Tulare County	06107	43	149797	0.0003
2007	CA	Tuolumne County	06109	130	18131	0.0072
2007	CA	Ventura County	06111	1058	318098	0.0033
2007	CA	Yolo County	06113	249	102581	0.0024
2007	CA	Yuba County	06115	152	17564	0.0087
2008	CA		06000	26337	15494915	0.0017
2008	CA	Alameda County	06001	119	683099	0.0002
2008	CA	Amador County	06005	139	12797	0.0109
2008	CA	Butte County	06007	42	75845	0.0006
2008	CA	El Dorado County	06017	51	51761	0.0010
2008	CA	Fresno County	06019	130	354548	0.0004
2008	CA	Inyo County	06027	23	7612	0.0030
2008	CA	Kern County	06029	10707	284966	0.0376
2008	CA	Lake County	06033	45	15285	0.0029
2008	CA	Los Angeles County	06037	4363	4168699	0.0010
2008	CA	Mendocino County	06045	39	32074	0.0012
