Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	ID	Bear Lake	16007	Oil & Gas		Rents	7605.5
2004	ID		16	Phosphate		Bonus	563300
2004	ID		16	Phosphate		Other Revenues	88158
2004	ID		16	Phosphate		Other Revenues	39796
2004	ID		16	Gemstones		Rents	80
2004	ID		16	Geothermal		Rents	2467
2004	ID		16	Gold		Rents	39
2004	ID		16	Hardrock		Rents	42
2004	ID		16	Phosphate		Rents	-11165.5
2004	ID		16	Phosphate Raw Ore	Phosphate Raw Ore	Royalties	3451909.95
2005	ID	Bear Lake	16007	Oil & Gas		Rents	1730.5
2005	ID		16	Phosphate		Other Revenues	106791
2005	ID		16	Phosphate		Other Revenues	1278
2005	ID		16	Gemstones		Rents	80
2005	ID		16	Geothermal		Rents	2467
2005	ID		16	Hardrock		Rents	159
2005	ID		16	Phosphate		Rents	-19691
2005	ID		16	Gold	Gold	Royalties	924.81
2005	ID		16	Phosphate Raw Ore	Phosphate Raw Ore	Royalties	2986698.1
2006	ID	Bear Lake	16007	Oil & Gas		Rents	2712.5
2006	ID		16	Hardrock		Other Revenues	900
2006	ID		16	Phosphate		Other Revenues	80715
2006	ID		16	Phosphate		Other Revenues	19368
2006	ID		16	Gemstones		Rents	80
2006	ID		16	Hardrock		Rents	-180
2006	ID		16	Phosphate		Rents	19469
2006	ID		16	Gold	Gold	Royalties	3464.85
2006	ID		16	Phosphate Raw Ore	Phosphate Raw Ore	Royalties	2064495.78
2007	ID	Bear Lake	16007	Oil & Gas		Bonus	6444
2007	ID	Bear Lake	16007	Oil & Gas		Rents	16766
2007	ID	Bonneville	16019	Oil & Gas		Bonus	79617
2007	ID	Bonneville	16019	Oil & Gas		Rents	12411
2007	ID		16	Geothermal		Bonus	5707750
2007	ID		16	Phosphate		Other Revenues	110538
2007	ID		16	Phosphate		Other Revenues	55191
2007	ID		16	Gemstones		Rents	80
2007	ID		16	Geothermal		Rents	19262
2007	ID		16	Hardrock		Rents	338
2007	ID		16	Phosphate		Rents	-8874
2007	ID		16	Gold	Gold	Royalties	1445.4
2007	ID		16	Phosphate Raw Ore	Phosphate Raw Ore	Royalties	2152071.29
2008	ID	Bear Lake	16007	Oil & Gas		Rents	8423
2008	ID	Bonneville	16019	Oil & Gas		Rents	8496
2008	ID	Jefferson	16051	Oil & Gas		Bonus	39869.75
2008	ID	Jefferson	16051	Oil & Gas		Rents	23980.5
2008	ID		16	Hardrock		Other Revenues	126
2008	ID		16	Phosphate		Other Revenues	100371
2008	ID		16	Phosphate		Other Revenues	22847
2008	ID		16	Garnet		Rents	120
2008	ID		16	Gemstones		Rents	80
2008	ID		16	Geothermal		Rents	30874.7
2008	ID		16	Hardrock		Rents	436
2008	ID		16	Phosphate		Rents	5032
2008	ID		16	Gold	Gold	Royalties	731.3
2008	ID		16	Phosphate Raw Ore	Phosphate Raw Ore	Royalties	2485359.85
2009	ID	Bear Lake	16007	Oil & Gas		Rents	8423
