Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	WV	Braxton	54007	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	66351.39
2004	WV	Grant	54023	Oil & Gas		Rents	2408
2004	WV	Grant	54023	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	12980.57
2004	WV	Lewis	54041	Oil & Gas		Other Revenues	33199.38
2004	WV	Lewis	54041	Oil & Gas		Rents	2635.76
2004	WV	Lewis	54041	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	172194.97
2004	WV	Lewis	54041	Oil (bbl)	Oil	Royalties	892.72
2004	WV	Mingo	54059	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	41206.72
2004	WV	Pendleton	54071	Oil & Gas		Bonus	35845
2004	WV	Pendleton	54071	Oil & Gas		Rents	8743.5
2004	WV	Pendleton	54071	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	166.97
2004	WV	Pocahontas	54075	Oil & Gas		Other Revenues	85566.57
2004	WV	Pocahontas	54075	Oil & Gas		Rents	192
2004	WV	Pocahontas	54075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	74956.57
2004	WV	Preston	54077	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	69605.93
2004	WV	Randolph	54083	Oil & Gas		Other Revenues	89661.25
2004	WV	Randolph	54083	Oil & Gas		Rents	79
2004	WV	Randolph	54083	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	27411.65
2004	WV	Tucker	54093	Oil & Gas		Other Royalties	750
2004	WV	Tucker	54093	Oil & Gas		Rents	16531.5
2004	WV	Tucker	54093	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	112710.39
2004	WV	Wayne	54099	Oil & Gas		Other Royalties	-135
2004	WV	Wayne	54099	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	80038.24
2004	WV	Wood	54107	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	419.04
2004	WV	Wyoming	54109	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	6572.78
2004	WV	Wyoming	54109	Oil (bbl)	Oil	Royalties	29.69
2005	WV	Braxton	54007	Oil & Gas		Other Revenues	2851.84
2005	WV	Braxton	54007	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	39607.73
2005	WV	Grant	54023	Oil & Gas		Rents	2408
2005	WV	Grant	54023	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	37774.18
2005	WV	Lewis	54041	Oil & Gas		Other Revenues	61800.92
2005	WV	Lewis	54041	Oil & Gas		Rents	5557.52
2005	WV	Lewis	54041	Gas (mcf)	Processed (Residue) Gas	Royalties	7022.85
2005	WV	Lewis	54041	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	348165.74
2005	WV	Lewis	54041	Oil (bbl)	Oil	Royalties	254.7
2005	WV	Mingo	54059	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	304832.65
2005	WV	Pendleton	54071	Oil & Gas		Rents	16230
2005	WV	Pendleton	54071	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	985.09
2005	WV	Pocahontas	54075	Oil & Gas		Other Revenues	75823.61
2005	WV	Pocahontas	54075	Oil & Gas		Rents	-890.63
2005	WV	Pocahontas	54075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	92685.14
2005	WV	Preston	54077	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	57217.78
2005	WV	Randolph	54083	Oil & Gas		Other Revenues	73798.62
2005	WV	Randolph	54083	Oil & Gas		Rents	-48892.37
2005	WV	Randolph	54083	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	39650.37
2005	WV	Tucker	54093	Oil & Gas		Rents	14077.5
2005	WV	Tucker	54093	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	32371.35
2005	WV	Wayne	54099	Oil & Gas		Other Royalties	100
2005	WV	Wayne	54099	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	-75492.81
2005	WV	Wood	54107	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	27.7
2005	WV	Wyoming	54109	Oil & Gas		Rents	123
2005	WV	Wyoming	54109	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	35491.04
2005	WV	Wyoming	54109	Oil (bbl)	Oil	Royalties	8.5
2006	WV	Braxton	54007	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	80476.19
2006	WV	Grant	54023	Oil & Gas		Rents	2408
2006	WV	Grant	54023	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	25232.88
2006	WV	Lewis	54041	Oil & Gas		Other Revenues	30499.38
2006	WV	Lewis	54041	Oil & Gas		Rents	3105.76
2006	WV	Lewis	54041	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	244524.76
2006	WV	Lewis	54041	Oil (bbl)	Oil	Royalties	995.82
2006	WV	Mingo	54059	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	87543.93
2006	WV	Pendleton	54071	Oil & Gas		Bonus	27618
2006	WV	Pendleton	54071	Oil & Gas		Rents	37026
2006	WV	Pendleton	54071	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	582.87
2006	WV	Pocahontas	54075	Oil & Gas		Bonus	17228
2006	WV	Pocahontas	54075	Oil & Gas		Other Revenues	43303.74
2006	WV	Pocahontas	54075	Oil & Gas		Rents	-28295.09
2006	WV	Pocahontas	54075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	96130.66
2006	WV	Preston	54077	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	55108.95
2006	WV	Randolph	54083	Oil & Gas		Bonus	98052
2006	WV	Randolph	54083	Oil & Gas		Other Revenues	51993.74
2006	WV	Randolph	54083	Oil & Gas		Rents	18398.2
2006	WV	Randolph	54083	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	34659.43
2006	WV	Tucker	54093	Oil & Gas		Bonus	23496
2006	WV	Tucker	54093	Oil & Gas		Other Royalties	1000
2006	WV	Tucker	54093	Oil & Gas		Rents	18349.5
2006	WV	Tucker	54093	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	57643.06
2006	WV	Wayne	54099	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	2761.94
2006	WV	Webster	54101	Oil & Gas		Rents	-1005.87
2006	WV	Wyoming	54109	Oil & Gas		Rents	123
2006	WV	Wyoming	54109	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	17590.9
2007	WV	Braxton	54007	Oil & Gas		Other Revenues	1425.92
2007	WV	Braxton	54007	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	78037.92
2007	WV	Grant	54023	Oil & Gas		Rents	2408
2007	WV	Grant	54023	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	24321.71
2007	WV	Lewis	54041	Oil & Gas		Other Revenues	5203.68
2007	WV	Lewis	54041	Oil & Gas		Rents	484
2007	WV	Lewis	54041	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	151789.68
2007	WV	Lewis	54041	Oil (bbl)	Oil	Royalties	606.05
2007	WV	Mingo	54059	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	76089.47
2007	WV	Pendleton	54071	Oil & Gas		Rents	24583.5
2007	WV	Pendleton	54071	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	38338.24
2007	WV	Pocahontas	54075	Oil & Gas		Other Royalties	8256
2007	WV	Pocahontas	54075	Oil & Gas		Rents	13946
2007	WV	Pocahontas	54075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	57063.94
2007	WV	Preston	54077	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	35910.91
2007	WV	Randolph	54083	Oil & Gas		Other Revenues	8690
2007	WV	Randolph	54083	Oil & Gas		Other Royalties	-9399.91
2007	WV	Randolph	54083	Oil & Gas		Rents	15860.5
2007	WV	Randolph	54083	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	4642.66
2007	WV	Tucker	54093	Oil & Gas		Other Revenues	2113.76
2007	WV	Tucker	54093	Oil & Gas		Other Royalties	8455
2007	WV	Tucker	54093	Oil & Gas		Rents	7571.24
2007	WV	Tucker	54093	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	359135.43
2007	WV	Wayne	54099	Oil & Gas		Other Royalties	-112
2007	WV	Wayne	54099	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	10956.79
2007	WV	Wyoming	54109	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	11768.1
2008	WV	Braxton	54007	Oil & Gas		Other Revenues	1425.92
2008	WV	Braxton	54007	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	63218.01
2008	WV	Grant	54023	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	1963.87
2008	WV	Lewis	54041	Oil & Gas		Other Revenues	29024.38
2008	WV	Lewis	54041	Oil & Gas		Rents	3105.76
2008	WV	Lewis	54041	Gas (mcf)	Processed (Residue) Gas	Royalties	10745.56
2008	WV	Lewis	54041	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	271510.28
2008	WV	Mingo	54059	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	98304.21
2008	WV	Pendleton	54071	Oil & Gas		Bonus	29109
2008	WV	Pendleton	54071	Oil & Gas		Rents	28215
2008	WV	Pendleton	54071	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	259042.9
2008	WV	Pocahontas	54075	Oil & Gas		Other Revenues	127512.18
2008	WV	Pocahontas	54075	Oil & Gas		Other Royalties	-510
2008	WV	Pocahontas	54075	Oil & Gas		Rents	10490
2008	WV	Pocahontas	54075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	64675.16
2008	WV	Preston	54077	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	51248.83
2008	WV	Randolph	54083	Oil & Gas		Bonus	764122
2008	WV	Randolph	54083	Oil & Gas		Other Revenues	133876.18
2008	WV	Randolph	54083	Oil & Gas		Rents	22879
2008	WV	Randolph	54083	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	30470.81
2008	WV	Tucker	54093	Oil & Gas		Other Royalties	8045
2008	WV	Tucker	54093	Oil & Gas		Rents	14002.5
2008	WV	Tucker	54093	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	187221.45
2008	WV	Wayne	54099	Oil & Gas		Other Royalties	84
