Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	6755.76
2004	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	58.64
2004	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	15214.06
2004	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	125520.89
2004	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	252772.91
2004	AR	Johnson	05071	Gas	Processed (Residue) Gas (mcf)	Royalties	1647
2004	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	869578.12
2004	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	631898.62
2004	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	7956
2004	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	14345.51
2004	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	2455.7
2004	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4540852.53
2004	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1593579.93
2005	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	5461.36
2005	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	34.45
2005	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	31501.09
2005	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	117240.26
2005	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	205574.69
2005	AR	Johnson	05071	Gas	Processed (Residue) Gas (mcf)	Royalties	472
2005	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	771468.99
2005	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1367762.03
2005	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	10236
2005	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	12490.41
2005	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	2073.6
2005	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4028795.61
2005	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2695021.4
2006	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	4520.8
2006	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	27.76
2006	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	23631.75
2006	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	108058.14
2006	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	196174.81
2006	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	655069.97
2006	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1342699.07
2006	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	4133
2006	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	11381.94
2006	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	1698.77
2006	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4787544.67
2006	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3361825.49
2007	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	3899.88
2007	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	22.8
2007	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	131172.93
2007	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	115349.67
2007	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	303.9
2007	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	181922.84
2007	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	654335.6
2007	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1931265.18
2007	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	4679
2007	AR	Montgomery	05097	Wavellite	Wavellite (spcmn)	Royalties	1600
2007	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	10726.41
2007	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	30573.08
2007	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4373668.36
2007	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	68627.54
2007	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1985409.1
2008	AR	Cleburne	05023	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	6761
2008	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	3029.77
2008	AR	Columbia	05027	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	408.29
2008	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	6.47
2008	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	902400.99
2008	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	142779.65
2008	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	43218.34
2008	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	201895.7
2008	AR	Garland	05051	Wavellite	Wavellite (spcmn)	Royalties	180
2008	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	571300.41
2008	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3054234.73
2008	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	13110
2008	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	9649.17
2008	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	61195.04
2008	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4218897
2008	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	216359.3
2008	AR	White	05145	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	35412.59
2008	AR	Yell	05149	Gas	Fuel Gas (mcf)	Royalties	2940.08
2008	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1826824.69
2009	AR	Cleburne	05023	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	143244.39
2009	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	2348.44
2009	AR	Columbia	05027	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	599.59
2009	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	5.36
2009	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1133175.16
2009	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	120416.98
2009	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	177647.18
2009	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	197790.47
2009	AR	Fulton	05049	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1596
2009	AR	Garland	05051	Wavellite	Wavellite (spcmn)	Royalties	843
2009	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	514997.79
2009	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	6716648.16
2009	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	2086
2009	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	9718.45
2009	AR	Scott	05127	Gas	Coal Bed Methane (mcf)	Royalties	24728.76
2009	AR	Scott	05127	Gas	Fuel Gas (mcf)	Royalties	1869.69
2009	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	68882.18
2009	AR	Sebastian	05131	Gas	Fuel Gas (mcf)	Royalties	350.31
2009	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3725475.47
2009	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	836094.24
2009	AR	White	05145	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	57050.27
2009	AR	Yell	05149	Gas	Fuel Gas (mcf)	Royalties	6360.5
2009	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2452002.3
2010	AR	Cleburne	05023	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	246715.87
2010	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	1999.92
2010	AR	Columbia	05027	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	487.72
2010	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	2.24
2010	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1176202.11
2010	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	130640.95
2010	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	106075.66
2010	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	163761.52
2010	AR	Fulton	05049	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	640
2010	AR	Garland	05051	Wavellite	Wavellite (spcmn)	Royalties	87
2010	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	425451.57
2010	AR	Logan	05083	Gas	Fuel Gas (mcf)	Royalties	9512
2010	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	8886077.72
2010	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	1505
2010	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	8659.57
2010	AR	Scott	05127	Gas	Coal Bed Methane (mcf)	Royalties	13231.85
2010	AR	Scott	05127	Gas	Fuel Gas (mcf)	Royalties	1035.07
2010	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	47228.99
2010	AR	Sebastian	05131	Gas	Fuel Gas (mcf)	Royalties	193.93
2010	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3597974.94
2010	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	771593.93
2010	AR	White	05145	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	40802.9
2010	AR	Yell	05149	Gas	Fuel Gas (mcf)	Royalties	3663.06
2010	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1886912.25
2011	AR	Cleburne	05023	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	286005.84
2011	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	1478.89
2011	AR	Columbia	05027	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1018.7
2011	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	4.87
2011	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1118376.3
2011	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	110753.56
2011	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	25839.39
2011	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	167767.75
2011	AR	Fulton	05049	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	444
2011	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	373084.62
2011	AR	Logan	05083	Gas	Fuel Gas (mcf)	Royalties	11569
2011	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	6209448.35
2011	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	158
2011	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	8007.46
2011	AR	Scott	05127	Gas	Coal Bed Methane (mcf)	Royalties	7005.44
2011	AR	Scott	05127	Gas	Fuel Gas (mcf)	Royalties	363.83
2011	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	40369.76
2011	AR	Sebastian	05131	Gas	Fuel Gas (mcf)	Royalties	68.16
2011	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3352252.9
2011	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	648630.13
2011	AR	White	05145	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	178099.96
2011	AR	Yell	05149	Gas	Fuel Gas (mcf)	Royalties	1106.08
2011	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	554477.54
2012	AR	Cleburne	05023	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	381909.2
2012	AR	Columbia	05027	Gas	Processed (Residue) Gas (mcf)	Royalties	1717.27
2012	AR	Columbia	05027	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	572.74
2012	AR	Columbia	05027	Oil	Condensate (bbl)	Royalties	1.93
2012	AR	Conway	05029	Gas	Gas Lost - Flared or Vented (mcf)	Royalties	232.25
2012	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1432502
2012	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	98474.13
2012	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	41003.51
2012	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	141233.62
2012	AR	Fulton	05049	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	341
2012	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	348872.23
2012	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	5119034.99
2012	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	205
2012	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	6635.92
2012	AR	Scott	05127	Gas	Coal Bed Methane (mcf)	Royalties	4619.48
2012	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	33951.79
2012	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2980987.1
2012	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	758575.39
2012	AR	White	05145	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	123414.93
2012	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	505369.93
2013	AR	Cleburne	05023	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	393820.82
2013	AR	Columbia	05027	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1777.89
2013	AR	Columbia	05027	Oil	Condensate (bbl)	Royalties	0.65
2013	AR	Columbia	05027	Oil	Oil (bbl)	Royalties	0.66
2013	AR	Conway	05029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1673854.45
2013	AR	Crawford	05033	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	96971.56
2013	AR	Faulkner	05045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	45610.87
2013	AR	Franklin	05047	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	124437.6
2013	AR	Fulton	05049	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	333.53
2013	AR	Johnson	05071	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	350618.09
2013	AR	Logan	05083	Gas	Fuel Gas (mcf)	Royalties	8548.54
2013	AR	Logan	05083	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	4182521.76
2013	AR	Montgomery	05097	Quartz Crystal	Quartz Crystal (lb)	Royalties	84
2013	AR	Pope	05115	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3883.53
2013	AR	Scott	05127	Gas	Coal Bed Methane (mcf)	Royalties	6069.75
2013	AR	Scott	05127	Gas	Fuel Gas (mcf)	Royalties	240.02
2013	AR	Sebastian	05131	Gas	Coal Bed Methane (mcf)	Royalties	30173.36
2013	AR	Sebastian	05131	Gas	Fuel Gas (mcf)	Royalties	772.75
2013	AR	Sebastian	05131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2668942.96
2013	AR	Van Buren	05141	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	593759.16
2013	AR	White	05145	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	138907.16
2013	AR	Yell	05149	Gas	Fuel Gas (mcf)	Royalties	7562
2013	AR	Yell	05149	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	403735.35
