Year	State	County	FIPS	Jobs	Total	Share
2004	AR		05000	3932	1129018	0.0035
2004	AR	Benton County	05007	61	84621	0.0007
2004	AR	Calhoun County	05013	20	3674	0.0054
2004	AR	Carroll County	05015	15	9874	0.0015
2004	AR	Columbia County	05027	346	9294	0.0372
2004	AR	Craighead County	05031	23	40247	0.0006
2004	AR	Crawford County	05033	188	17919	0.0105
2004	AR	Faulkner County	05045	35	34431	0.0010
2004	AR	Franklin County	05047	114	4452	0.0256
2004	AR	Garland County	05051	139	35952	0.0039
2004	AR	Grant County	05053	33	3527	0.0094
2004	AR	Hot Spring County	05059	107	7584	0.0141
2004	AR	Independence County	05063	45	16270	0.0028
2004	AR	Johnson County	05071	22	8548	0.0026
2004	AR	Lafayette County	05073	48	1754	0.0274
2004	AR	Lawrence County	05075	67	4430	0.0151
2004	AR	Logan County	05083	64	5901	0.0108
2004	AR	Miller County	05091	17	12635	0.0013
2004	AR	Ouachita County	05103	80	7608	0.0105
2004	AR	Pulaski County	05119	540	240793	0.0022
2004	AR	Sebastian County	05131	827	71879	0.0115
2004	AR	Union County	05139	221	20156	0.0110
2004	AR	Washington County	05143	59	85401	0.0007
2004	AR	White County	05145	47	23871	0.0020
2005	AR		05000	4144	1147615	0.0036
2005	AR	Carroll County	05015	17	9760	0.0017
2005	AR	Columbia County	05027	395	9331	0.0423
2005	AR	Craighead County	05031	24	40443	0.0006
2005	AR	Crawford County	05033	200	18508	0.0108
2005	AR	Faulkner County	05045	38	35738	0.0011
2005	AR	Garland County	05051	152	36275	0.0042
2005	AR	Grant County	05053	38	3551	0.0107
2005	AR	Hot Spring County	05059	71	7704	0.0092
2005	AR	Independence County	05063	44	16405	0.0027
2005	AR	Johnson County	05071	23	8523	0.0027
2005	AR	Lafayette County	05073	65	1611	0.0403
2005	AR	Lawrence County	05075	60	4319	0.0139
2005	AR	Logan County	05083	72	5801	0.0124
2005	AR	Miller County	05091	18	12676	0.0014
2005	AR	Ouachita County	05103	79	7460	0.0106
2005	AR	Pulaski County	05119	534	243482	0.0022
2005	AR	Union County	05139	241	20106	0.0120
2005	AR	Washington County	05143	68	89578	0.0008
