Year	State	County	FIPS	Resource	Revenue
2004	MI	Alcona	26001	oilgas	14506.59
2004	MI	Allegan	26005	oilgas	533.51
2004	MI	Antrim	26009	oilgas	5720.00
2004	MI	Benzie	26019	oilgas	300.00
2004	MI	Clare	26035	oilgas	79468.67
2004	MI	Crawford	26039	oilgas	68172.50
2004	MI	Grand Trvse	26055	oilgas	12930.37
2004	MI	Kalkaska	26079	oilgas	40964.43
2004	MI	Lake	26085	oilgas	45177.28
2004	MI	Manistee	26101	oilgas	60.00
2004	MI	Mason	26105	oilgas	1497.50
2004	MI	Montmorency	26119	oilgas	583421.40
2004	MI	Newaygo	26123	oilgas	7582.50
2004	MI	Oceana	26127	oilgas	6643.00
2004	MI	Ogemaw	26129	oilgas	29768.08
2004	MI	Osceola	26133	oilgas	80.00
2004	MI	Oscoda	26135	oilgas	755555.79
2004	MI	Otsego	26137	oilgas	10454.56
2004	MI	Roscommon	26143	oilgas	42328.87
2004	MI		26	minerals	-293.50
2005	MI	Alcona	26001	oilgas	25642.05
2005	MI	Allegan	26005	oilgas	1129.42
2005	MI	Antrim	26009	oilgas	120.00
2005	MI	Benzie	26019	oilgas	300.00
2005	MI	Clare	26035	oilgas	104601.50
2005	MI	Crawford	26039	oilgas	67599.18
2005	MI	Grand Trvse	26055	oilgas	14613.00
2005	MI	Kalkaska	26079	oilgas	63187.23
2005	MI	Lake	26085	oilgas	181238.62
2005	MI	Manistee	26101	oilgas	60.00
2005	MI	Mason	26105	oilgas	1647.50
2005	MI	Montmorency	26119	oilgas	690448.69
2005	MI	Newaygo	26123	oilgas	7469.50
2005	MI	Oceana	26127	oilgas	7458.00
2005	MI	Ogemaw	26129	oilgas	36913.78
2005	MI	Osceola	26133	oilgas	80.00
2005	MI	Oscoda	26135	oilgas	1197944.31
2005	MI	Otsego	26137	oilgas	11183.05
2005	MI	Roscommon	26143	oilgas	64451.25
2005	MI		26	minerals	965.50
2006	MI	Alcona	26001	oilgas	24996.39
2006	MI	Allegan	26005	oilgas	-105.51
2006	MI	Clare	26035	oilgas	98869.25
2006	MI	Crawford	26039	oilgas	57843.39
2006	MI	Grand Trvse	26055	oilgas	9475.33
2006	MI	Kalkaska	26079	oilgas	101555.94
2006	MI	Lake	26085	oilgas	214491.29
2006	MI	Manistee	26101	oilgas	60.00
2006	MI	Mason	26105	oilgas	1647.50
2006	MI	Montmorency	26119	oilgas	665388.57
2006	MI	Newaygo	26123	oilgas	8785.50
2006	MI	Oceana	26127	oilgas	4373.00
2006	MI	Ogemaw	26129	oilgas	38258.78
2006	MI	Osceola	26133	oilgas	80.00
2006	MI	Oscoda	26135	oilgas	1178612.71
2006	MI	Otsego	26137	oilgas	15500.16
2006	MI	Roscommon	26143	oilgas	65946.06
2006	MI	Wexford	26165	oilgas	280.00
2007	MI	Alcona	26001	oilgas	16700.21
2007	MI	Allegan	26005	oilgas	7843.49
2007	MI	Antrim	26009	oilgas	19863.06
2007	MI	Clare	26035	oilgas	66922.89
2007	MI	Crawford	26039	oilgas	60531.72
2007	MI	Grand Trvse	26055	oilgas	8363.00
2007	MI	Kalkaska	26079	oilgas	89913.59
2007	MI	Lake	26085	oilgas	99576.96
2007	MI	Manistee	26101	oilgas	60.00
2007	MI	Mason	26105	oilgas	7909.50
2007	MI	Montmorency	26119	oilgas	585949.37
2007	MI	Newaygo	26123	oilgas	8714.00
2007	MI	Oceana	26127	oilgas	13799.50
2007	MI	Ogemaw	26129	oilgas	53046.50
2007	MI	Osceola	26133	oilgas	80.00
2007	MI	Oscoda	26135	oilgas	1754151.46
2007	MI	Otsego	26137	oilgas	10732.44
2007	MI	Roscommon	26143	oilgas	58745.36
2007	MI	Wexford	26165	oilgas	120.00
2008	MI	Alcona	26001	oilgas	14891.07
2008	MI	Allegan	26005	oilgas	9882.20
2008	MI	Antrim	26009	oilgas	5953.36
2008	MI	Calhoun	26025	oilgas	59421.63
2008	MI	Clare	26035	oilgas	97402.10
2008	MI	Crawford	26039	oilgas	97720.23
2008	MI	Grand Trvse	26055	oilgas	9358.09
2008	MI	Kalkaska	26079	oilgas	113144.05
2008	MI	Lake	26085	oilgas	112331.37
2008	MI	Manistee	26101	oilgas	22078.50
2008	MI	Mason	26105	oilgas	65562.00
2008	MI	Montmorency	26119	oilgas	735576.88
2008	MI	Muskegon	26121	oilgas	24881.50
2008	MI	Newaygo	26123	oilgas	15206.50
2008	MI	Oceana	26127	oilgas	151321.50
2008	MI	Ogemaw	26129	oilgas	63356.53
2008	MI	Osceola	26133	oilgas	80.00
2008	MI	Oscoda	26135	oilgas	2296663.53
2008	MI	Otsego	26137	oilgas	13501.40
2008	MI	Roscommon	26143	oilgas	97195.59
2009	MI	Alcona	26001	oilgas	120914.82
2009	MI	Allegan	26005	oilgas	5218.94
2009	MI	Antrim	26009	oilgas	4984.74
2009	MI	Calhoun	26025	oilgas	36802.21
2009	MI	Clare	26035	oilgas	39980.87
2009	MI	Crawford	26039	oilgas	43373.53
2009	MI	Grand Trvse	26055	oilgas	2359.70
2009	MI	Kalkaska	26079	oilgas	32566.21
2009	MI	Lake	26085	oilgas	7194.38
2009	MI	Manistee	26101	oilgas	18933.00
2009	MI	Mason	26105	oilgas	26803.50
2009	MI	Missaukee	26113	oilgas	320.00
2009	MI	Montmorency	26119	oilgas	327845.55
2009	MI	Muskegon	26121	oilgas	21327.00
2009	MI	Newaygo	26123	oilgas	458686.50
2009	MI	Oceana	26127	oilgas	254339.00
2009	MI	Ogemaw	26129	oilgas	22150.21
2009	MI	Osceola	26133	oilgas	80.00
2009	MI	Oscoda	26135	oilgas	957395.70
2009	MI	Otsego	26137	oilgas	5781.28
2009	MI	Roscommon	26143	oilgas	43526.92
2010	MI	Alcona	26001	oilgas	10403.04
2010	MI	Allegan	26005	oilgas	5138.87
2010	MI	Antrim	26009	oilgas	3804.49
2010	MI	Calhoun	26025	oilgas	40927.33
2010	MI	Clare	26035	oilgas	47323.38
2010	MI	Crawford	26039	oilgas	41041.93
2010	MI	Grand Trvse	26055	oilgas	3816.61
2010	MI	Jackson	26075	oilgas	33526.16
2010	MI	Kalkaska	26079	oilgas	61309.22
2010	MI	Lake	26085	oilgas	5812.50
2010	MI	Manistee	26101	oilgas	9496.50
2010	MI	Mason	26105	oilgas	7800.00
2010	MI	Missaukee	26113	oilgas	80.00
2010	MI	Montmorency	26119	oilgas	315162.44
2010	MI	Muskegon	26121	oilgas	10663.50
2010	MI	Newaygo	26123	oilgas	22234.50
2010	MI	Oceana	26127	oilgas	15593.00
2010	MI	Ogemaw	26129	oilgas	23686.33
2010	MI	Osceola	26133	oilgas	80.00
2010	MI	Oscoda	26135	oilgas	978073.63
2010	MI	Otsego	26137	oilgas	5344.12
2010	MI	Roscommon	26143	oilgas	54904.42
2011	MI	Alcona	26001	oilgas	9102.97
2011	MI	Allegan	26005	oilgas	1461.76
2011	MI	Antrim	26009	oilgas	2622.70
2011	MI	Calhoun	26025	oilgas	54622.92
2011	MI	Clare	26035	oilgas	34663.20
2011	MI	Crawford	26039	oilgas	7517.83
2011	MI	Grand Trvse	26055	oilgas	4348.93
2011	MI	Jackson	26075	oilgas	70765.69
2011	MI	Kalkaska	26079	oilgas	50906.12
2011	MI	Lake	26085	oilgas	3132.50
2011	MI	Manistee	26101	oilgas	1473.50
2011	MI	Mason	26105	oilgas	102840.00
2011	MI	Missaukee	26113	oilgas	80.00
2011	MI	Montmorency	26119	oilgas	203950.30
2011	MI	Newaygo	26123	oilgas	31057.00
2011	MI	Oceana	26127	oilgas	30232.00
2011	MI	Ogemaw	26129	oilgas	20403.67
2011	MI	Osceola	26133	oilgas	80.00
2011	MI	Oscoda	26135	oilgas	728251.32
2011	MI	Otsego	26137	oilgas	4312.16
2011	MI	Roscommon	26143	oilgas	55093.67
2011	MI		26	minerals	923.00
2012	MI	Alcona	26001	oilgas	7649.61
2012	MI	Allegan	26005	oilgas	3048.99
2012	MI	Antrim	26009	oilgas	1533.68
2012	MI	Calhoun	26025	oilgas	53842.45
2012	MI	Clare	26035	oilgas	31553.65
2012	MI	Crawford	26039	oilgas	37541.77
2012	MI	Grand Trvse	26055	oilgas	2708.55
2012	MI	Jackson	26075	oilgas	148559.27
2012	MI	Kalkaska	26079	oilgas	49942.26
2012	MI	Lake	26085	oilgas	13529.98
2012	MI	Manistee	26101	oilgas	9804.00
2012	MI	Mason	26105	oilgas	17838.00
2012	MI	Missaukee	26113	oilgas	80.00
2012	MI	Montmorency	26119	oilgas	258523.94
2012	MI	Muskegon	26121	oilgas	10663.50
2012	MI	Newaygo	26123	oilgas	24431.50
2012	MI	Oceana	26127	oilgas	16844.00
2012	MI	Ogemaw	26129	oilgas	20851.79
2012	MI	Osceola	26133	oilgas	80.00
2012	MI	Oscoda	26135	oilgas	617709.70
2012	MI	Otsego	26137	oilgas	2932.64
2012	MI	Roscommon	26143	oilgas	54783.03
2012	MI		26	minerals	923.00
2013	MI	Alcona	26001	oilgas	5020.98
2013	MI	Allegan	26005	oilgas	278218.07
2013	MI	Antrim	26009	oilgas	1494.89
2013	MI	Calhoun	26025	oilgas	33676.94
2013	MI	Clare	26035	oilgas	24564.01
2013	MI	Crawford	26039	oilgas	29739.68
2013	MI	Grand Trvse	26055	oilgas	2166.12
2013	MI	Jackson	26075	oilgas	152189.43
2013	MI	Kalkaska	26079	oilgas	46441.84
2013	MI	Lake	26085	oilgas	7738.75
2013	MI	Manistee	26101	oilgas	13185.50
2013	MI	Mason	26105	oilgas	14693.50
2013	MI	Missaukee	26113	oilgas	160.00
2013	MI	Montmorency	26119	oilgas	198191.40
2013	MI	Muskegon	26121	oilgas	14218.00
2013	MI	Newaygo	26123	oilgas	38160.50
2013	MI	Oceana	26127	oilgas	22417.50
2013	MI	Ogemaw	26129	oilgas	12644.68
2013	MI	Oscoda	26135	oilgas	531977.57
2013	MI	Otsego	26137	oilgas	6457.39
2013	MI	Roscommon	26143	oilgas	65679.00
