Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	MS	Adams	28001	Oil	Oil (bbl)	Royalties	18663
2004	MS	Chickasaw	28017	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	31584
2004	MS	Clarke	28023	Oil	Oil (bbl)	Royalties	105.28
2004	MS	Covington	28031	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	126
2004	MS	Covington	28031	Oil	Oil (bbl)	Royalties	237.58
2004	MS	Forrest	28035	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	259576
2004	MS	Forrest	28035	Oil	Oil (bbl)	Royalties	558
2004	MS	Franklin	28037	Oil	Oil (bbl)	Royalties	97821.81
2004	MS	Hancock	28045	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	8.27
2004	MS	Hancock	28045	Oil	Condensate (bbl)	Royalties	17.44
2004	MS	Jasper	28061	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	78468.98
2004	MS	Jasper	28061	Oil	Condensate (bbl)	Royalties	46
2004	MS	Jeffer Davis	28065	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2896.53
2004	MS	Jeffer Davis	28065	Oil	Condensate (bbl)	Royalties	4.62
2004	MS	Jones	28067	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	33124.66
2004	MS	Jones	28067	Oil	Condensate (bbl)	Royalties	4662.72
2004	MS	Jones	28067	Oil	Oil (bbl)	Royalties	204.08
2004	MS	Lamar	28073	Oil	Oil (bbl)	Royalties	10709.72
2004	MS	Lawrence	28077	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	99542
2004	MS	Lawrence	28077	Oil	Condensate (bbl)	Royalties	944.9
2004	MS	Lowndes	28087	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	132370.42
2004	MS	Monroe	28095	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1350.64
2004	MS	Pearl River	28109	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2060
2004	MS	Pearl River	28109	Oil	Oil (bbl)	Royalties	5316.12
2004	MS	Perry	28111	Oil	Condensate (bbl)	Royalties	208910.65
2004	MS	Perry	28111	Oil	Oil (bbl)	Royalties	12865.44
2004	MS	Scott	28123	Oil	Oil (bbl)	Royalties	6233.29
2004	MS	Stone	28131	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	104826.1
2004	MS	Wayne	28153	NGL	Gas Plant Products (gal)	Royalties	162.3
2004	MS	Wayne	28153	Oil	Oil (bbl)	Royalties	97168.11
2004	MS	Wilkinson	28157	Gas	Processed (Residue) Gas (mcf)	Royalties	135919
2004	MS	Wilkinson	28157	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	699
2004	MS	Wilkinson	28157	Oil	Condensate (bbl)	Royalties	238.91
2004	MS	Wilkinson	28157	Oil	Oil (bbl)	Royalties	10531.67
2005	MS	Adams	28001	Oil	Oil (bbl)	Royalties	15538.02
2005	MS	Chickasaw	28017	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	26432
2005	MS	Clarke	28023	Oil	Oil (bbl)	Royalties	67.39
2005	MS	Covington	28031	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	174
2005	MS	Covington	28031	Oil	Oil (bbl)	Royalties	270.56
2005	MS	Forrest	28035	Gas	Processed (Residue) Gas (mcf)	Royalties	86253.67
2005	MS	Forrest	28035	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	204778.19
2005	MS	Forrest	28035	Oil	Condensate (bbl)	Royalties	6932.81
