Year	State	County	FIPS	Commodity	Product	Type	Volume
2011	NV	Lander	32015	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	57045990.08
2011	NV	Nye	32023	Oil	Oil (bbl)	Royalties	360809.81
2011	NV	Pershing	32027	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	41560598.42
2011	NV	Washoe	32031	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	82495841.63
2012	NV	Churchill	32001	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	Royalties	123103803
2012	NV	Churchill	32001	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	754945552.33
2012	NV	Eureka	32011	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	2569342.64
2012	NV	Eureka	32011	Oil	Oil (bbl)	Royalties	38176
2012	NV	Humboldt	32013	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	100055016.86
2012	NV	Lander	32015	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	218670408.2
2012	NV	Nye	32023	Oil	Oil (bbl)	Royalties	316315.57
2012	NV	Pershing	32027	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	50923704.89
2012	NV	Washoe	32031	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	86077886.42
2013	NV	Churchill	32001	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	Royalties	57238368
2013	NV	Churchill	32001	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	813846736.08
2013	NV	Eureka	32011	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	3064558.64
2013	NV	Eureka	32011	Oil	Oil (bbl)	Royalties	40396
2013	NV	Humboldt	32013	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	91901653.26
2013	NV	Lander	32015	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	336324945.72
2013	NV	Lyon	32019	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	1698.3
2013	NV	Mineral	32021	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	19609001
2013	NV	Nye	32023	Oil	Oil (bbl)	Royalties	291006.56
2013	NV	Pershing	32027	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	68110796.97
2013	NV	Washoe	32031	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	107973151.92
