Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	NV	Clark	32003	Oil & Gas		Rents	8052
2004	NV	Elko	32007	Oil & Gas		Bonus	11365.88
2004	NV	Elko	32007	Oil & Gas		Rents	489194.71
2004	NV	Eureka	32011	Oil & Gas		Bonus	26672
2004	NV	Eureka	32011	Oil & Gas		Rents	506183.74
2004	NV	Eureka	32011	Oil	Oil	Royalties	217547.64
2004	NV	Lincoln	32017	Oil & Gas		Rents	74807.31
2004	NV	Mineral	32021	Oil & Gas		Rents	16665.76
2004	NV	Nye	32023	Oil & Gas		Bonus	346549
2004	NV	Nye	32023	Oil & Gas		Other Revenues	3312.4
2004	NV	Nye	32023	Oil & Gas		Other Royalties	-36.87
2004	NV	Nye	32023	Oil & Gas		Rents	871267.22
2004	NV	Nye	32023	Oil	Oil	Royalties	1447863.27
2004	NV	Pershing	32027	Oil & Gas		Rents	7602
2004	NV	White Pine	32033	Oil & Gas		Bonus	68700.12
2004	NV	White Pine	32033	Oil & Gas		Rents	487699.31
2004	NV		32	Geothermal		Bonus	60895.94
2004	NV		32	Geothermal		Other Revenues	6165.86
2004	NV		32	Geothermal		Rents	557839
2004	NV		32	Potassium		Rents	1160
2004	NV		32	Sand & Gravel		Rents	-320
2004	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	4414
2004	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	473925
2004	NV		32	Potash	Potash	Royalties	1735.64
2004	NV		32	Sand/Gravel	Sand/Gravel	Royalties	465124.8
2005	NV	Clark	32003	Oil & Gas		Bonus	37022
2005	NV	Clark	32003	Oil & Gas		Rents	8490
2005	NV	Elko	32007	Oil & Gas		Bonus	962245.75
2005	NV	Elko	32007	Oil & Gas		Rents	968581.17
2005	NV	Eureka	32011	Oil & Gas		Bonus	802786
2005	NV	Eureka	32011	Oil & Gas		Rents	1106961.67
2005	NV	Eureka	32011	Oil	Oil	Royalties	246768.78
2005	NV	Lincoln	32017	Oil & Gas		Rents	111098.81
2005	NV	Mineral	32021	Oil & Gas		Rents	18596.71
2005	NV	Nye	32023	Oil & Gas		Bonus	1421154.51
2005	NV	Nye	32023	Oil & Gas		Other Revenues	3715.22
2005	NV	Nye	32023	Oil & Gas		Other Royalties	2811.28
2005	NV	Nye	32023	Oil & Gas		Rents	1433304.75
2005	NV	Nye	32023	Oil	Oil	Royalties	1911978.69
2005	NV	Pershing	32027	Oil & Gas		Rents	7602
2005	NV	White Pine	32033	Oil & Gas		Bonus	708269.99
2005	NV	White Pine	32033	Oil & Gas		Rents	1169811.58
2005	NV		32	Geothermal		Other Revenues	6904.74
2005	NV		32	Geothermal		Other Royalties	-22709
2005	NV		32	Geothermal		Rents	651661
2005	NV		32	Potassium		Rents	1160
2005	NV		32	Sand & Gravel		Rents	-1280
2005	NV		32	Sodium		Rents	-19836
2005	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	3872
2005	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	4023044.71
2005	NV		32	Potash	Potash	Royalties	238.5
2005	NV		32	Sand/Gravel	Sand/Gravel	Royalties	-0.02
2005	NV		32	Sand/Gravel	Sand/Gravel	Royalties	-93570
2006	NV	Churchill	32001	Oil & Gas		Bonus	10200
2006	NV	Churchill	32001	Oil & Gas		Rents	15291
2006	NV	Clark	32003	Oil & Gas		Rents	43080
2006	NV	Elko	32007	Oil & Gas		Bonus	1757277.43
2006	NV	Elko	32007	Oil & Gas		Rents	1574869.15
2006	NV	Eureka	32011	Oil & Gas		Bonus	224920
2006	NV	Eureka	32011	Oil & Gas		Rents	1050192.88
2006	NV	Eureka	32011	Oil	Oil	Royalties	276873.36
2006	NV	Lincoln	32017	Oil & Gas		Bonus	258902
2006	NV	Lincoln	32017	Oil & Gas		Rents	275292.58
2006	NV	Mineral	32021	Oil & Gas		Rents	27984.23
2006	NV	Nye	32023	Oil & Gas		Bonus	469523.5
2006	NV	Nye	32023	Oil & Gas		Other Revenues	7201.49
2006	NV	Nye	32023	Oil & Gas		Other Royalties	-3284.2
2006	NV	Nye	32023	Oil & Gas		Rents	1738085.03
2006	NV	Nye	32023	Oil	Oil	Royalties	2455447.74
2006	NV	White Pine	32033	Oil & Gas		Bonus	1134975.32
2006	NV	White Pine	32033	Oil & Gas		Rents	2272702.13
2006	NV		32	Geothermal		Other Revenues	11848.57
2006	NV		32	Potassium		Other Revenues	6960
2006	NV		32	Geothermal		Rents	496860
2006	NV		32	Potassium		Rents	2320
2006	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	4248
2006	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	1290941.54
2006	NV		32	Potash	Potash	Royalties	2339.42
2006	NV		32	Sand/Gravel	Sand/Gravel	Royalties	2.4
2007	NV	Churchill	32001	Oil & Gas		Rents	7650
2007	NV	Clark	32003	Oil & Gas		Rents	18687
2007	NV	Elko	32007	Oil & Gas		Bonus	188053.42
2007	NV	Elko	32007	Oil & Gas		Rents	2053284.89
2007	NV	Eureka	32011	Oil & Gas		Bonus	685505.55
2007	NV	Eureka	32011	Oil & Gas		Rents	1346476.49
2007	NV	Eureka	32011	Oil	Oil	Royalties	288892.32
2007	NV	Lincoln	32017	Oil & Gas		Rents	212267.08
2007	NV	Mineral	32021	Oil & Gas		Rents	35092.28
2007	NV	Nye	32023	Oil & Gas		Bonus	168628.02
2007	NV	Nye	32023	Oil & Gas		Other Revenues	3613.83
2007	NV	Nye	32023	Oil & Gas		Other Royalties	334.28
2007	NV	Nye	32023	Oil & Gas		Rents	1734206.15
2007	NV	Nye	32023	Oil	Oil	Royalties	2597904.12
2007	NV	Pershing	32027	Oil & Gas		Rents	4981.5
2007	NV	White Pine	32033	Oil & Gas		Bonus	61330
2007	NV	White Pine	32033	Oil & Gas		Rents	1809949.61
2007	NV		32	Geothermal		Bonus	11418509
2007	NV		32	Geothermal		Other Revenues	11822.5
2007	NV		32	Geothermal		Rents	964681.24
2007	NV		32	Potassium		Rents	1740
2007	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	2312
2007	NV		32	Geothermal	Geothermal - Direct Utilization, Millions of BTUs	Royalties	1791
2007	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	2348735.69
2007	NV		32	Potash	Potash	Royalties	159
2008	NV	Churchill	32001	Oil & Gas		Rents	22932
2008	NV	Clark	32003	Oil & Gas		Rents	15318
2008	NV	Elko	32007	Oil & Gas		Bonus	264989.5
2008	NV	Elko	32007	Oil & Gas		Rents	1985793.78
2008	NV	Esmeralda	32009	Oil & Gas		Bonus	125051.5
2008	NV	Esmeralda	32009	Oil & Gas		Rents	66544.5
2008	NV	Eureka	32011	Oil & Gas		Bonus	191010
2008	NV	Eureka	32011	Oil & Gas		Rents	1337278.71
2008	NV	Eureka	32011	Oil	Oil	Royalties	432852.84
2008	NV	Lincoln	32017	Oil & Gas		Rents	217316.58
2008	NV	Mineral	32021	Oil & Gas		Bonus	1994
2008	NV	Mineral	32021	Oil & Gas		Rents	40246.28
2008	NV	Nye	32023	Oil & Gas		Bonus	1507232.78
2008	NV	Nye	32023	Oil & Gas		Other Revenues	3140.07
2008	NV	Nye	32023	Oil & Gas		Other Royalties	4794.79
2008	NV	Nye	32023	Oil & Gas		Rents	1381763.43
2008	NV	Nye	32023	Oil	Oil	Royalties	3885397.78
2008	NV	White Pine	32033	Oil & Gas		Bonus	269022.23
2008	NV	White Pine	32033	Oil & Gas		Rents	2322586.73
2008	NV		32	Geothermal		Bonus	27992464
2008	NV		32	Geothermal		Other Revenues	13186.83
2008	NV		32	Potassium		Other Revenues	6960
2008	NV		32	Potassium		Other Revenues	6826
2008	NV		32	Geothermal		Other Royalties	71020
2008	NV		32	Geothermal		Rents	1000610.76
2008	NV		32	Potassium		Rents	-1160
2008	NV		32	Sodium		Rents	-15357
2008	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	3325
2008	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	2284835.44
2008	NV		32	Potash	Potash	Royalties	37.5
2008	NV		32	Potash	Potash	Royalties	-37.5
2009	NV	Churchill	32001	Oil & Gas		Rents	7650
2009	NV	Clark	32003	Oil & Gas		Rents	3537
2009	NV	Elko	32007	Oil & Gas		Bonus	560709
2009	NV	Elko	32007	Oil & Gas		Rents	1555461.11
2009	NV	Esmeralda	32009	Oil & Gas		Rents	66544.5
2009	NV	Eureka	32011	Oil & Gas		Bonus	-1142
2009	NV	Eureka	32011	Oil & Gas		Rents	757343.05
2009	NV	Eureka	32011	Oil	Oil	Royalties	448200.12
2009	NV	Lincoln	32017	Oil & Gas		Bonus	89172
2009	NV	Lincoln	32017	Oil & Gas		Rents	240454.81
2009	NV	Mineral	32021	Oil & Gas		Rents	40246.28
2009	NV	Nye	32023	Oil & Gas		Bonus	116023
2009	NV	Nye	32023	Oil & Gas		Other Revenues	2556.01
2009	NV	Nye	32023	Oil & Gas		Other Royalties	-3248.67
2009	NV	Nye	32023	Oil & Gas		Rents	1200291.99
2009	NV	Nye	32023	Oil	Oil	Royalties	2065907.38
2009	NV	White Pine	32033	Oil & Gas		Bonus	254574
2009	NV	White Pine	32033	Oil & Gas		Rents	1898958.76
2009	NV		32	Geothermal		Bonus	8402869
2009	NV		32	Geothermal		Other Revenues	18452.24
2009	NV		32	Potassium		Other Revenues	-46.5
2009	NV		32	Geothermal		Rents	1684222
2009	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	6221
2009	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	2302700.99
2009	NV		32	Potash	Potash	Royalties	37.5
2009	NV		32	Potash	Potash	Royalties	-37.5
2010	NV	Churchill	32001	Oil & Gas		Rents	7650
2010	NV	Clark	32003	Oil & Gas		Rents	4476
2010	NV	Elko	32007	Oil & Gas		Bonus	156913.75
2010	NV	Elko	32007	Oil & Gas		Rents	1624887.81
2010	NV	Esmeralda	32009	Oil & Gas		Rents	66520.5
2010	NV	Eureka	32011	Oil & Gas		Bonus	113822.5
2010	NV	Eureka	32011	Oil & Gas		Rents	653662.9
2010	NV	Eureka	32011	Oil	Oil	Royalties	477035.92
2010	NV	Lincoln	32017	Oil & Gas		Bonus	128456
2010	NV	Lincoln	32017	Oil & Gas		Rents	565651.31
2010	NV	Mineral	32021	Oil & Gas		Rents	26268.43
2010	NV	Nye	32023	Oil & Gas		Bonus	8104
2010	NV	Nye	32023	Oil & Gas		Other Revenues	3847.17
2010	NV	Nye	32023	Oil & Gas		Other Royalties	963.39
2010	NV	Nye	32023	Oil & Gas		Rents	1343404.43
2010	NV	Nye	32023	Oil	Oil	Royalties	2920172.42
2010	NV	White Pine	32033	Oil & Gas		Bonus	54424
2010	NV	White Pine	32033	Oil & Gas		Rents	2225343.11
2010	NV		32	Geothermal		Bonus	2318233
2010	NV		32	Geothermal		Other Revenues	18158.12
2010	NV		32	Potassium		Other Revenues	7503
2010	NV		32	Geothermal		Rents	2322717
2010	NV		32	Potassium		Rents	3039
2010	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	250101.5
2010	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	2731441.55
2011	NV	Churchill	32001	Oil & Gas		Rents	10200
2011	NV	Clark	32003	Oil & Gas		Rents	4716
2011	NV	Elko	32007	Oil & Gas		Rents	1252698.14
2011	NV	Esmeralda	32009	Oil & Gas		Rents	63640.5
2011	NV	Eureka	32011	Oil & Gas		Bonus	95600
2011	NV	Eureka	32011	Oil & Gas		Rents	558040.15
2011	NV	Eureka	32011	Oil	Oil	Royalties	517020.36
2011	NV	Lincoln	32017	Oil & Gas		Bonus	5118
2011	NV	Lincoln	32017	Oil & Gas		Rents	696478.3
2011	NV	Mineral	32021	Oil & Gas		Rents	6217.42
2011	NV	Nye	32023	Oil & Gas		Bonus	672682
2011	NV	Nye	32023	Oil & Gas		Other Revenues	2655.55
2011	NV	Nye	32023	Oil & Gas		Other Royalties	3922
2011	NV	Nye	32023	Oil & Gas		Rents	1508098.56
2011	NV	Nye	32023	Oil	Oil	Royalties	3879684.92
2011	NV	Pershing	32027	Oil & Gas		Rents	17487
2011	NV	White Pine	32033	Oil & Gas		Bonus	12142
2011	NV	White Pine	32033	Oil & Gas		Rents	1932174.47
2011	NV		32	Geothermal		Bonus	349527
2011	NV		32	Geothermal		Other Revenues	12834.89
2011	NV		32	Geothermal		Other Royalties	30070
2011	NV		32	Geothermal		Rents	2234921
2011	NV		32	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons	Royalties	843055
2011	NV		32	Geothermal	Geothermal - Direct Utilization, Millions of BTUs	Royalties	-1791
2011	NV		32	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	2963858.92
2012	NV	Churchill	32001	Oil & Gas		Rents	10200
2012	NV	Clark	32003	Oil & Gas		Rents	4716
2012	NV	Elko	32007	Oil & Gas		Bonus	1492248
2012	NV	Elko	32007	Oil & Gas		Rents	1244552.39
2012	NV	Esmeralda	32009	Oil & Gas		Rents	57501
2012	NV	Eureka	32011	Oil & Gas		Bonus	183628
2012	NV	Eureka	32011	Oil & Gas		Rents	666346.34
2012	NV	Eureka	32011	Oil	Oil	Royalties	451981.49
2012	NV	Lincoln	32017	Oil & Gas		Bonus	189732.35
2012	NV	Lincoln	32017	Oil & Gas		Rents	707526.29
2012	NV	Mineral	32021	Oil & Gas		Rents	6217.42
2012	NV	Nye	32023	Oil & Gas		Bonus	2664253.99
2012	NV	Nye	32023	Oil & Gas		Other Revenues	1253.16
2012	NV	Nye	32023	Oil & Gas		Other Royalties	-2905
