Year	State	County	FIPS	Jobs	Total	Share
2004	MO		29000	4382	2627401	0.0017
2004	MO	Audrain County	29007	3	9190	0.0003
2004	MO	Boone County	29019	66	77442	0.0009
2004	MO	Callaway County	29027	97	14046	0.0069
2004	MO	Cape Girardeau County	29031	63	39249	0.0016
2004	MO	Cass County	29037	132	21132	0.0062
2004	MO	Franklin County	29071	57	35738	0.0016
2004	MO	Greene County	29077	72	144876	0.0005
2004	MO	Grundy County	29079	15	3492	0.0043
2004	MO	Howell County	29091	31	15420	0.0020
2004	MO	Jackson County	29095	73	361883	0.0002
2004	MO	Jasper County	29097	109	55834	0.0020
2004	MO	Lincoln County	29113	93	10036	0.0093
2004	MO	McDonald County	29119	21	6211	0.0034
2004	MO	Montgomery County	29139	11	3426	0.0032
2004	MO	Osage County	29151	32	3260	0.0098
2004	MO	Pettis County	29159	28	18573	0.0015
2004	MO	Phelps County	29161	56	18305	0.0031
2004	MO	Pike County	29163	90	5895	0.0153
2004	MO	Polk County	29167	12	7509	0.0016
2004	MO	Pulaski County	29169	41	12021	0.0034
2004	MO	St. Charles County	29183	83	112867	0.0007
2004	MO	Ste. Genevieve County	29186	239	5340	0.0448
2004	MO	St. Francois County	29187	67	20973	0.0032
2004	MO	St. Louis County	29189	574	614437	0.0009
2004	MO	Texas County	29215	25	5830	0.0043
2004	MO	Vernon County	29217	25	7177	0.0035
2004	MO	Wayne County	29223	61	2482	0.0246
2004	MO	Webster County	29225	17	6258	0.0027
2005	MO		29000	5081	2664447	0.0019
2005	MO	Barry County	29009	27	15292	0.0018
2005	MO	Boone County	29019	83	80290	0.0010
2005	MO	Callaway County	29027	117	14333	0.0082
2005	MO	Cape Girardeau County	29031	78	40296	0.0019
2005	MO	Cass County	29037	139	22174	0.0063
2005	MO	Franklin County	29071	69	36744	0.0019
2005	MO	Howell County	29091	30	15805	0.0019
2005	MO	Jackson County	29095	65	363766	0.0002
2005	MO	Jasper County	29097	107	56694	0.0019
2005	MO	Lincoln County	29113	108	10622	0.0102
2005	MO	McDonald County	29119	16	6446	0.0025
2005	MO	Montgomery County	29139	14	3355	0.0042
2005	MO	Newton County	29145	23	18514	0.0012
2005	MO	Osage County	29151	31	3349	0.0093
2005	MO	Pettis County	29159	34	18782	0.0018
2005	MO	Phelps County	29161	52	18105	0.0029
2005	MO	Pike County	29163	93	5920	0.0157
2005	MO	Polk County	29167	17	7949	0.0021
2005	MO	St. Charles County	29183	101	117022	0.0009
2005	MO	Ste. Genevieve County	29186	232	5520	0.0420
2005	MO	St. Francois County	29187	79	21358	0.0037
2005	MO	St. Louis County	29189	583	618555	0.0009
2005	MO	Texas County	29215	25	5805	0.0043
2005	MO	Vernon County	29217	25	7228	0.0035
2005	MO	Wayne County	29223	60	2557	0.0235
2005	MO	Webster County	29225	21	6456	0.0033
2006	MO		29000	5206	2699860	0.0019
2006	MO	Barry County	29009	43	15743	0.0027
2006	MO	Bates County	29013	37	3768	0.0098
2006	MO	Boone County	29019	77	81771	0.0009
2006	MO	Callaway County	29027	106	14345	0.0074
2006	MO	Cape Girardeau County	29031	77	41050	0.0019
2006	MO	Cass County	29037	146	22757	0.0064
2006	MO	Franklin County	29071	72	37391	0.0019
2006	MO	Howell County	29091	32	15985	0.0020
2006	MO	Jackson County	29095	40	366482	0.0001
2006	MO	Jasper County	29097	109	58557	0.0019
2006	MO	Lincoln County	29113	100	10898	0.0092
2006	MO	McDonald County	29119	12	6682	0.0018
2006	MO	Montgomery County	29139	13	3376	0.0039
2006	MO	Newton County	29145	22	18569	0.0012
2006	MO	Osage County	29151	27	3447	0.0078
2006	MO	Pettis County	29159	36	18806	0.0019
2006	MO	Phelps County	29161	49	18215	0.0027
2006	MO	Pike County	29163	61	5956	0.0102
2006	MO	Polk County	29167	15	8068	0.0019
2006	MO	St. Charles County	29183	121	121414	0.0010
2006	MO	Ste. Genevieve County	29186	272	5871	0.0463
2006	MO	St. Francois County	29187	97	21864	0.0044
2006	MO	St. Louis County	29189	603	622695	0.0010
2006	MO	Texas County	29215	22	5824	0.0038
2006	MO	Vernon County	29217	10	7296	0.0014
2006	MO	Webster County	29225	23	6815	0.0034
2007	MO		29000	5477	2719380	0.0020
2007	MO	Barry County	29009	43	15570	0.0028
2007	MO	Bates County	29013	33	3717	0.0089
2007	MO	Boone County	29019	68	82572	0.0008
2007	MO	Callaway County	29027	100	14549	0.0069
