Year	State	Commodity	Product	Volume
2006	KY	Gas	Unprocessed (Wet) Gas (mcf)	277674.79
2006	KY	Oil	Oil (bbl)	11022.14
2006	KY	Coal	Coal (ton)	471832.00
2006	LA	Gas	Unprocessed (Wet) Gas (mcf)	8372106.42
2006	LA	Oil	Oil (bbl)	373313.31
2006	LA	Gas	Processed (Residue) Gas (mcf)	21526746.85
2006	LA	Oil	Condensate (bbl)	77279.57
2006	LA	NGL	Gas Plant Products (gal)	15099720.85
2006	LA	Oil	Drip or Scrubber Condensate (bbl)	84.73
2006	MI	Gas	Processed (Residue) Gas (mcf)	2067896.80
2006	MI	Oil	Oil (bbl)	30014.62
2006	MI	Gas	Unprocessed (Wet) Gas (mcf)	2016233.50
2006	MI	NGL	Gas Plant Products (gal)	1150914.26
2006	MO	Copper	Copper (lb)	-737.99
2006	MO	Copper Concentrate	Copper Concentrate (ton)	19379.00
2006	MO	Lead Concentrate	Lead Concentrate (ton)	221019.01
2006	MO	Zinc Concentrate	Zinc Concentrate (ton)	54205.01
2006	MS	Oil	Oil (bbl)	300361.82
2006	MS	Gas	Unprocessed (Wet) Gas (mcf)	893278.39
2006	MS	Oil	Condensate (bbl)	6554.32
2006	MS	Gas	Processed (Residue) Gas (mcf)	15233.00
2006	MT	Coal	Coal (ton)	24181614.00
2006	MT	Gas	Coal Bed Methane (mcf)	4137573.96
2006	MT	Gas	Processed (Residue) Gas (mcf)	1119119.98
2006	MT	Gas	Unprocessed (Wet) Gas (mcf)	26534599.92
2006	MT	Gas	Fuel Gas (mcf)	6863.80
2006	MT	NGL	Gas Plant Products (gal)	3049377.86
2006	MT	Oil	Oil (bbl)	3894838.96
2006	MT	Sulfur	Sulfur (lton)	1253.89
2006	MT	Oil	Drip or Scrubber Condensate (bbl)	232.16
2006	MT	Oil	Condensate (bbl)	22273.24
2006	ND	Gas	Processed (Residue) Gas (mcf)	1114408.90
2006	ND	Gas	Unprocessed (Wet) Gas (mcf)	9004146.01
2006	ND	NGL	Gas Plant Products (gal)	4538980.96
2006	ND	Oil	Condensate (bbl)	9096.72
2006	ND	Oil	Drip or Scrubber Condensate (bbl)	2683.80
2006	ND	Oil	Oil (bbl)	6959168.37
2006	ND	Gas	Gas Lost - Flared or Vented (mcf)	7060.50
2006	ND	Gas	Nitrogen (mcf)	34381.59
2006	ND	Sulfur	Sulfur (lton)	196.88
2006	ND	Coal	Coal (ton)	3196405.00
2006	ND	Leonardite	Leonardite (ton)	7056.00
2006	NE	Oil	Oil (bbl)	48485.18
2006	NE	Gas	Processed (Residue) Gas (mcf)	1607854.67
2006	NE	Gas	Unprocessed (Wet) Gas (mcf)	40017.33
2006	NM	Gas	Unprocessed (Wet) Gas (mcf)	300795511.58
2006	NM	Oil	Condensate (bbl)	3398885.64
2006	NM	Oil	Oil (bbl)	21111827.32
2006	NM	Gas	Coal Bed Methane (mcf)	275196512.66
2006	NM	Gas	Gas Lost - Flared or Vented (mcf)	61643.39
2006	NM	Gas	Processed (Residue) Gas (mcf)	335201994.29
2006	NM	NGL	Gas Plant Products (gal)	1222796773.29
2006	NM	Oil	Drip or Scrubber Condensate (bbl)	21425.34
2006	NM	Brine Barrels	Brine Barrels (bbl)	178503.00
2006	NM	Langbeinite	Langbeinite (ton)	640846.00
2006	NM	Muriate Of Potash-Granular	Muriate Of Potash-Granular (ton)	336208.00
2006	NM	Muriate Of Potash-Standard	Muriate Of Potash-Standard (ton)	209854.00
2006	NM	Potash	Potash (ton)	479212.00
2006	NM	Salt	Salt (ton)	258132.00
2006	NM	Sylvite-Raw Ore	Sylvite-Raw Ore (ton)	245941.00
2006	NM	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	8440225.04
2006	NM	Coal	Coal (ton)	5973044.00
2006	NM	Gas	Fuel Gas (mcf)	261426.50
2006	NM	Oil	Inlet Scrubber (bbl)	779.19
2006	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	85859889.00
2006	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	637929760.80
2006	NV	Potash	Potash (ton)	4729.00
2006	NV	Oil	Oil (bbl)	418335.24
2006	NY	Gas	Unprocessed (Wet) Gas (mcf)	11108.90
2006	OH	Gas	Unprocessed (Wet) Gas (mcf)	614614.39
2006	OH	Oil	Oil (bbl)	31593.09
2006	OH	Gas	Processed (Residue) Gas (mcf)	5521.00
2006	OK	Gas	Unprocessed (Wet) Gas (mcf)	13964041.61
2006	OK	Oil	Condensate (bbl)	29828.71
2006	OK	Oil	Oil (bbl)	102404.16
2006	OK	Gas	Processed (Residue) Gas (mcf)	1319219.94
2006	OK	NGL	Gas Plant Products (gal)	3057974.94
2006	OK	Oil	Drip or Scrubber Condensate (bbl)	1.08
2006	OK	Coal	Coal (ton)	710653.00
2006	OK	Gas	Coal Bed Methane (mcf)	57676.89
2006	OK	Oil	Inlet Scrubber (bbl)	8.94
2006	PA	Gas	Unprocessed (Wet) Gas (mcf)	57156.57
2006	PA	Gas	Processed (Residue) Gas (mcf)	11858.00
2006	PA	Oil	Oil (bbl)	14.97
2006	SD	Oil	Oil (bbl)	192690.64
2006	SD	Gas	Unprocessed (Wet) Gas (mcf)	205765.28
2006	TX	Oil	Oil (bbl)	320855.80
2006	TX	Gas	Processed (Residue) Gas (mcf)	761830.66
2006	TX	Gas	Unprocessed (Wet) Gas (mcf)	22054240.74
2006	TX	Oil	Condensate (bbl)	37535.41
2006	TX	NGL	Gas Plant Products (gal)	384249.57
2006	TX	Oil	Drip or Scrubber Condensate (bbl)	410.54
2006	TX	Gas	Fuel Gas (mcf)	3754.80
2006	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2350934232.59
2006	UT	Coal	Coal (ton)	16951423.00
2006	UT	Gas	Coal Bed Methane (mcf)	13792564.13
2006	UT	Gas	Fuel Gas (mcf)	26039.04
2006	UT	Gas	Processed (Residue) Gas (mcf)	26776827.42
2006	UT	Gas	Unprocessed (Wet) Gas (mcf)	163228272.99
2006	UT	Oil	Oil (bbl)	6448184.27
2006	UT	Oil	Condensate (bbl)	1160022.22
2006	UT	NGL	Gas Plant Products (gal)	38375423.06
2006	UT	Oil	Drip or Scrubber Condensate (bbl)	932.98
2006	UT	Clay	Clay (ton)	21339.00
2006	UT	Magnesium Chloride Brine	Magnesium Chloride Brine (ton)	41852.00
2006	UT	Manure Salts	Manure Salts (ton)	6078.00
2006	UT	Potash	Potash (ton)	15560.00
2006	UT	Salt	Salt (ton)	8100.00
2006	UT	Gilsonite	Gilsonite (ton)	22161.00
2006	VA	Gas	Unprocessed (Wet) Gas (mcf)	485226.19
2006	VA	Limestone	Limestone (ton)	68941.00
2006	WV	Gas	Unprocessed (Wet) Gas (mcf)	1203508.20
2006	WV	Gas	Processed (Residue) Gas (mcf)	3364.00
2006	WV	Oil	Oil (bbl)	537.04
2006	WY	Gas	Fuel Gas (mcf)	34500.91
2006	WY	Oil	Oil (bbl)	27116248.19
2006	WY	Gas	Processed (Residue) Gas (mcf)	371813025.48
2006	WY	Gas	Unprocessed (Wet) Gas (mcf)	658829513.23
2006	WY	NGL	Gas Plant Products (gal)	362912827.86
2006	WY	Oil	Condensate (bbl)	6114429.03
2006	WY	Coal	Coal (ton)	362399442.00
2006	WY	Gas	Coal Bed Methane (mcf)	133866442.12
2006	WY	Oil	Drip or Scrubber Condensate (bbl)	134756.45
2006	WY	Sulfur	Sulfur (lton)	559427.64
2006	WY	Oil	Inlet Scrubber (bbl)	65.65
2006	WY	Salt	Salt (ton)	135300.00
2006	WY	Oil	Other Liquid Hydrocarbons (bbl)	3603.67
2006	WY	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	50851950.38
2006	WY	Purge Liquor	Purge Liquor (ton)	69814.00
2006	WY	Soda Ash	Soda Ash (ton)	4716416.00
2006	WY	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	19095.00
2006	WY	Sodium Bisulfite	Sodium Bisulfite (ton)	3033.00
2006	WY	Sodium Decahydrate	Sodium Decahydrate (ton)	4858.00
2006	WY	Sodium Sesquicarbonate	Sodium Sesquicarbonate (ton)	43476.00
2006	WY	Sulfide	Sulfide (ton)	30692.00
2006	WY	Trona Ore	Trona Ore (ton)	123744.00
2007	AK	Gas	Processed (Residue) Gas (mcf)	138141.03
2007	AK	Gas	Unprocessed (Wet) Gas (mcf)	24532966.41
2007	AK	NGL	Gas Plant Products (gal)	213341.73
2007	AK	Oil	Oil (bbl)	184132.17
2007	AL	Gas	Processed (Residue) Gas (mcf)	224449.77
2007	AL	Oil	Other Liquid Hydrocarbons (bbl)	22.46
2007	AL	Sulfur	Sulfur (lton)	343.46
2007	AL	Clay	Clay (ton)	38065.00
2007	AL	Oil	Oil (bbl)	63245.39
2007	AL	Coal	Coal (ton)	19652.00
2007	AL	Gas	Unprocessed (Wet) Gas (mcf)	523298.44
2007	AL	NGL	Gas Plant Products (gal)	3714.36
2007	AL	Oil	Condensate (bbl)	0.68
2007	AL	Gas	Coal Bed Methane (mcf)	135603.58
2007	AL	Gas	Fuel Gas (mcf)	5907.59
2007	AR	Gas	Processed (Residue) Gas (mcf)	3899.88
2007	AR	Oil	Oil (bbl)	22.80
2007	AR	Gas	Unprocessed (Wet) Gas (mcf)	9452781.53
2007	AR	Quartz Crystal	Quartz Crystal (lb)	4679.00
2007	AR	Wavellite	Wavellite (spcmn)	1600.00
2007	AR	Gas	Coal Bed Methane (mcf)	30573.08
2007	AZ	Salt	Salt (ton)	47223.00
2007	CA	Gas	Unprocessed (Wet) Gas (mcf)	2580303.09
2007	CA	Oil	Condensate (bbl)	52772.95
2007	CA	Gas	Processed (Residue) Gas (mcf)	2100643.59
2007	CA	NGL	Gas Plant Products (gal)	1400717.57
2007	CA	Oil	Oil (bbl)	17975719.02
2007	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1092826808.81
2007	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	207155.08
2007	CA	Gas	Flash Gas (mcf)	131123.00
2007	CA	Gas	Gas Lost - Flared or Vented (mcf)	34417.07
2007	CA	Oil	Drip or Scrubber Condensate (bbl)	12389.19
2007	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	50375439.62
2007	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	217499.73
2007	CA	Anhydrous Sodium Sulfate	Anhydrous Sodium Sulfate (ton)	174483.00
2007	CA	Borax-Decahydrate	Borax-Decahydrate (ton)	8114.00
2007	CA	Borax-Pentahydrate	Borax-Pentahydrate (ton)	9110.00
2007	CA	Boric Acid	Boric Acid (ton)	15305.00
2007	CA	Salt	Salt (ton)	102520.00
2007	CA	Soda Ash	Soda Ash (ton)	792941.00
2007	CA	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	10488.00
2007	CO	Oil	Condensate (bbl)	519916.57
2007	CO	Oil	Oil (bbl)	4177133.91
2007	CO	Gas	Coal Bed Methane (mcf)	28399267.70
2007	CO	Gas	Unprocessed (Wet) Gas (mcf)	128823129.56
2007	CO	NGL	Gas Plant Products (gal)	56953581.38
2007	CO	Coal	Coal (ton)	22084645.00
2007	CO	Gas	Processed (Residue) Gas (mcf)	82204390.16
2007	CO	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	282607534.43
2007	CO	Gas	Fuel Gas (mcf)	58684.48
2007	CO	Oil	Drip or Scrubber Condensate (bbl)	9336.24
2007	CO	Oil	Inlet Scrubber (bbl)	3758.20
2007	CO	Gas	Gas Lost - Flared or Vented (mcf)	1210.00
2007	CO	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	102617.00
2007	ID	Phosphate Raw Ore	Phosphate Raw Ore (ton)	2262919.00
2007	ID	Gold	Gold (ton)	46.00
2007	IL	Oil	Oil (bbl)	39683.65
2007	IN	Oil	Oil (bbl)	572.82
2007	KS	Gas	Unprocessed (Wet) Gas (mcf)	6147442.95
2007	KS	Gas	Fuel Gas (mcf)	344.26
2007	KS	Gas	Processed (Residue) Gas (mcf)	1420653.88
2007	KS	NGL	Gas Plant Products (gal)	4781587.25
2007	KS	Oil	Drip or Scrubber Condensate (bbl)	22.96
2007	KS	Oil	Oil (bbl)	357421.02
2007	KS	Oil	Condensate (bbl)	290.36
2007	KS	Helium	Helium (bbl)	46.91
2007	KY	Gas	Unprocessed (Wet) Gas (mcf)	301989.73
2007	KY	Oil	Oil (bbl)	13126.60
2007	KY	Coal	Coal (ton)	716170.00
2007	LA	Gas	Unprocessed (Wet) Gas (mcf)	5879980.85
2007	LA	Oil	Oil (bbl)	391046.35
2007	LA	Gas	Processed (Residue) Gas (mcf)	23945997.27
2007	LA	Oil	Condensate (bbl)	61642.09
2007	LA	NGL	Gas Plant Products (gal)	30450654.10
2007	LA	Oil	Drip or Scrubber Condensate (bbl)	99.00
2007	LA	Gas	Fuel Gas (mcf)	0.46
2007	MI	Gas	Processed (Residue) Gas (mcf)	2207573.33
2007	MI	Oil	Oil (bbl)	25350.82
2007	MI	Gas	Unprocessed (Wet) Gas (mcf)	1401590.19
2007	MI	NGL	Gas Plant Products (gal)	954993.99
2007	MI	Oil	Condensate (bbl)	1057.84
2007	MO	Copper Concentrate	Copper Concentrate (ton)	12367.01
2007	MO	Lead Concentrate	Lead Concentrate (ton)	227942.00
2007	MO	Zinc Concentrate	Zinc Concentrate (ton)	48166.00
2007	MS	Oil	Oil (bbl)	297302.63
2007	MS	Gas	Unprocessed (Wet) Gas (mcf)	696727.77
2007	MS	Gas	Processed (Residue) Gas (mcf)	39206.29
2007	MS	Oil	Condensate (bbl)	3853.26
2007	MT	Coal	Coal (ton)	25361558.00
2007	MT	Gas	Coal Bed Methane (mcf)	3957427.40
2007	MT	Gas	Unprocessed (Wet) Gas (mcf)	27340875.53
2007	MT	Gas	Processed (Residue) Gas (mcf)	818571.51
2007	MT	NGL	Gas Plant Products (gal)	3110301.89
2007	MT	Oil	Oil (bbl)	3817381.17
2007	MT	Sulfur	Sulfur (lton)	1468.51
2007	MT	Oil	Drip or Scrubber Condensate (bbl)	12.62
2007	MT	Oil	Condensate (bbl)	14520.55
2007	ND	Gas	Processed (Residue) Gas (mcf)	951944.87
2007	ND	Gas	Unprocessed (Wet) Gas (mcf)	9253674.06
2007	ND	NGL	Gas Plant Products (gal)	4372555.26
2007	ND	Oil	Condensate (bbl)	8770.73
2007	ND	Oil	Drip or Scrubber Condensate (bbl)	1201.51
2007	ND	Oil	Oil (bbl)	7244609.10
2007	ND	Gas	Gas Lost - Flared or Vented (mcf)	6714.66
2007	ND	Gas	Nitrogen (mcf)	25021.36
2007	ND	Coal	Coal (ton)	3533209.00
2007	NE	Oil	Oil (bbl)	66585.83
2007	NE	Gas	Processed (Residue) Gas (mcf)	571698.00
2007	NM	Gas	Unprocessed (Wet) Gas (mcf)	269739370.79
2007	NM	Oil	Oil (bbl)	21808017.46
2007	NM	Gas	Gas Lost - Flared or Vented (mcf)	53114.06
2007	NM	Gas	Processed (Residue) Gas (mcf)	330247519.32
2007	NM	Oil	Condensate (bbl)	3194265.92
2007	NM	Gas	Coal Bed Methane (mcf)	261375759.13
2007	NM	NGL	Gas Plant Products (gal)	1221867570.80
2007	NM	Oil	Drip or Scrubber Condensate (bbl)	16557.97
2007	NM	Langbeinite	Langbeinite (ton)	970900.00
2007	NM	Muriate Of Potash-Granular	Muriate Of Potash-Granular (ton)	437959.00
2007	NM	Muriate Of Potash-Standard	Muriate Of Potash-Standard (ton)	256792.00
2007	NM	Potash	Potash (ton)	440748.00
2007	NM	Salt	Salt (ton)	294292.00
2007	NM	Sylvite-Raw Ore	Sylvite-Raw Ore (ton)	256853.00
2007	NM	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	8191904.05
2007	NM	Brine Barrels	Brine Barrels (bbl)	19278.00
2007	NM	Coal	Coal (ton)	4959271.00
2007	NM	Gas	Fuel Gas (mcf)	383505.58
2007	NM	Oil	Inlet Scrubber (bbl)	885.42
2007	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	106272414.00
2007	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	586069014.51
2007	NV	Potash	Potash (ton)	268.00
2007	NV	Oil	Oil (bbl)	404946.26
2007	NY	Gas	Unprocessed (Wet) Gas (mcf)	11101.26
2007	OH	Gas	Unprocessed (Wet) Gas (mcf)	639728.30
2007	OH	Oil	Oil (bbl)	33782.05
2007	OH	Gas	Processed (Residue) Gas (mcf)	3710.00
2007	OK	Gas	Unprocessed (Wet) Gas (mcf)	13772467.28
2007	OK	Oil	Condensate (bbl)	31902.50
2007	OK	Oil	Oil (bbl)	155166.33
2007	OK	Gas	Processed (Residue) Gas (mcf)	1207728.00
2007	OK	NGL	Gas Plant Products (gal)	2715866.33
2007	OK	Gas	Fuel Gas (mcf)	92.00
2007	OK	Oil	Drip or Scrubber Condensate (bbl)	22.30
2007	OK	Coal	Coal (ton)	877832.00
2007	OK	Gas	Coal Bed Methane (mcf)	35520.91
2007	OK	Oil	Inlet Scrubber (bbl)	49.55
2007	PA	Gas	Unprocessed (Wet) Gas (mcf)	52321.86
2007	PA	Gas	Processed (Residue) Gas (mcf)	19797.00
2007	SD	Oil	Oil (bbl)	199913.24
2007	SD	Gas	Unprocessed (Wet) Gas (mcf)	182275.49
2007	TX	Oil	Oil (bbl)	289298.59
2007	TX	Gas	Processed (Residue) Gas (mcf)	1243228.68
2007	TX	Gas	Unprocessed (Wet) Gas (mcf)	25039959.15
2007	TX	Oil	Condensate (bbl)	46876.69
2007	TX	Gas	Flash Gas (mcf)	50.00
2007	TX	NGL	Gas Plant Products (gal)	773083.01
2007	TX	Gas	Fuel Gas (mcf)	3721.96
2007	TX	Oil	Drip or Scrubber Condensate (bbl)	293.92
2007	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2046718554.09
2007	UT	Coal	Coal (ton)	13016214.00
2007	UT	Gas	Coal Bed Methane (mcf)	13313576.90
2007	UT	Gas	Fuel Gas (mcf)	56238.16
2007	UT	Gas	Unprocessed (Wet) Gas (mcf)	166443456.46
2007	UT	NGL	Gas Plant Products (gal)	34772043.99
2007	UT	Oil	Oil (bbl)	6965573.37
2007	UT	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	132468.86
2007	UT	Oil	Condensate (bbl)	1638788.27
2007	UT	Gas	Processed (Residue) Gas (mcf)	45122537.46
2007	UT	Oil	Drip or Scrubber Condensate (bbl)	736.70
2007	UT	Clay	Clay (ton)	33208.00
2007	UT	Magnesium Chloride Brine	Magnesium Chloride Brine (ton)	39313.00
2007	UT	Manure Salts	Manure Salts (ton)	5745.00
2007	UT	Potash	Potash (ton)	27682.00
2007	UT	Salt	Salt (ton)	8048.00
2007	UT	Gilsonite	Gilsonite (ton)	23342.00
2007	VA	Gas	Unprocessed (Wet) Gas (mcf)	229052.22
2007	VA	Limestone	Limestone (ton)	142098.00
2007	WV	Gas	Unprocessed (Wet) Gas (mcf)	905489.35
2007	WV	Gas	Processed (Residue) Gas (mcf)	3037.00
2007	WY	Gas	Fuel Gas (mcf)	283097.97
2007	WY	Oil	Oil (bbl)	27333867.70
2007	WY	Gas	Processed (Residue) Gas (mcf)	716207650.68
2007	WY	Gas	Unprocessed (Wet) Gas (mcf)	454243511.57
2007	WY	NGL	Gas Plant Products (gal)	550806347.76
2007	WY	Oil	Condensate (bbl)	7222238.94
2007	WY	Coal	Coal (ton)	381543065.00
2007	WY	Gas	Coal Bed Methane (mcf)	232946175.50
2007	WY	Oil	Drip or Scrubber Condensate (bbl)	113690.90
2007	WY	Sulfur	Sulfur (lton)	347742.58
2007	WY	Oil	Inlet Scrubber (bbl)	16405.41
2007	WY	Salt	Salt (ton)	184500.00
2007	WY	Oil	Other Liquid Hydrocarbons (bbl)	4338.88
2007	WY	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	71392980.47
2007	WY	Purge Liquor	Purge Liquor (ton)	98707.00
2007	WY	Soda Ash	Soda Ash (ton)	5675354.00
2007	WY	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	49045.00
2007	WY	Sodium Bisulfite	Sodium Bisulfite (ton)	1455.00
2007	WY	Sodium Sesquicarbonate	Sodium Sesquicarbonate (ton)	102096.00
2007	WY	Sulfide	Sulfide (ton)	13936.00
2007	WY	Trona Ore	Trona Ore (ton)	74050.00
2007	WY	Gas	Nitrogen (mcf)	9234.31
2008	AK	Gas	Processed (Residue) Gas (mcf)	117641.59
2008	AK	Gas	Unprocessed (Wet) Gas (mcf)	22218464.80
2008	AK	NGL	Gas Plant Products (gal)	227456.03
2008	AK	Oil	Oil (bbl)	156596.74
2008	AL	Gas	Processed (Residue) Gas (mcf)	220502.63
2008	AL	Oil	Other Liquid Hydrocarbons (bbl)	29.29
2008	AL	Sulfur	Sulfur (lton)	330.77
2008	AL	Oil	Oil (bbl)	52051.11
2008	AL	Coal	Coal (ton)	642427.00
2008	AL	Gas	Unprocessed (Wet) Gas (mcf)	428461.73
2008	AL	NGL	Gas Plant Products (gal)	3747.66
2008	AL	Oil	Condensate (bbl)	0.68
2008	AL	Gas	Coal Bed Methane (mcf)	153055.03
2008	AL	Gas	Fuel Gas (mcf)	5201.48
2008	AR	Gas	Unprocessed (Wet) Gas (mcf)	11230141.86
2008	AR	Gas	Processed (Residue) Gas (mcf)	3029.77
2008	AR	Oil	Oil (bbl)	6.47
2008	AR	Wavellite	Wavellite (spcmn)	180.00
2008	AR	Quartz Crystal	Quartz Crystal (lb)	13110.00
2008	AR	Gas	Coal Bed Methane (mcf)	61195.04
2008	AR	Gas	Fuel Gas (mcf)	2940.08
2008	AZ	Salt	Salt (ton)	40095.00
2008	CA	Gas	Unprocessed (Wet) Gas (mcf)	2453968.20
2008	CA	Oil	Condensate (bbl)	19682.37
2008	CA	Oil	Oil (bbl)	14189161.07
2008	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1070470821.72
2008	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	237415.56
2008	CA	Gas	Flash Gas (mcf)	152891.23
2008	CA	Gas	Gas Lost - Flared or Vented (mcf)	50703.96
2008	CA	Gas	Processed (Residue) Gas (mcf)	1994796.33
2008	CA	NGL	Gas Plant Products (gal)	2213852.64
2008	CA	Oil	Drip or Scrubber Condensate (bbl)	8357.37
2008	CA	Oil	Fuel Oil (bbl)	15.04
2008	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	49867136.34
2008	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	219089.01
2008	CA	Anhydrous Sodium Sulfate	Anhydrous Sodium Sulfate (ton)	170631.00
2008	CA	Borax-Decahydrate	Borax-Decahydrate (ton)	7714.00
2008	CA	Borax-Pentahydrate	Borax-Pentahydrate (ton)	9738.00
2008	CA	Boric Acid	Boric Acid (ton)	14837.00
2008	CA	Salt	Salt (ton)	113612.00
2008	CA	Soda Ash	Soda Ash (ton)	750892.00
2008	CA	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	10000.00
2008	CO	Oil	Condensate (bbl)	751977.66
2008	CO	Oil	Oil (bbl)	3837385.84
2008	CO	Gas	Coal Bed Methane (mcf)	11078962.13
2008	CO	Gas	Unprocessed (Wet) Gas (mcf)	93657888.73
2008	CO	NGL	Gas Plant Products (gal)	148353372.41
2008	CO	Coal	Coal (ton)	21805197.00
2008	CO	Gas	Processed (Residue) Gas (mcf)	154642195.77
2008	CO	Carbon Dioxide Gas	Carbon Dioxide Gas (CO2) (mcf)	326585689.72
2008	CO	Gas	Fuel Gas (mcf)	51498.68
2008	CO	Oil	Drip or Scrubber Condensate (bbl)	19915.21
2008	CO	Oil	Inlet Scrubber (bbl)	17512.49
2008	CO	Gas	Gas Lost - Flared or Vented (mcf)	695.00
2008	CO	Sodium Bi-Carbonate	Sodium Bi-Carbonate (ton)	102298.00
2008	ID	Phosphate Raw Ore	Phosphate Raw Ore (ton)	2164370.00
2008	ID	Gold	Gold (ton)	7.00
2008	IL	Oil	Oil (bbl)	33676.32
2008	IN	Oil	Oil (bbl)	410.12
2008	KS	Gas	Unprocessed (Wet) Gas (mcf)	5997313.98
2008	KS	Gas	Fuel Gas (mcf)	2067.77
2008	KS	Gas	Processed (Residue) Gas (mcf)	1675959.65
2008	KS	NGL	Gas Plant Products (gal)	4952700.21
2008	KS	Oil	Drip or Scrubber Condensate (bbl)	8.00
2008	KS	Oil	Oil (bbl)	315894.07
2008	KS	Oil	Condensate (bbl)	240.80
2008	KS	Helium	Helium (bbl)	33.53
2008	KY	Gas	Unprocessed (Wet) Gas (mcf)	288961.70
2008	KY	Oil	Oil (bbl)	13296.70
2008	KY	Coal	Coal (ton)	304046.00
2008	KY	Gas	Processed (Residue) Gas (mcf)	589.16
2008	LA	Gas	Unprocessed (Wet) Gas (mcf)	4352213.95
2008	LA	Oil	Oil (bbl)	370620.96
2008	LA	Gas	Processed (Residue) Gas (mcf)	24769890.21
2008	LA	Oil	Condensate (bbl)	67578.70
2008	LA	NGL	Gas Plant Products (gal)	46963269.48
2008	LA	Oil	Drip or Scrubber Condensate (bbl)	99.82
2008	MI	Gas	Processed (Residue) Gas (mcf)	1860529.75
2008	MI	Oil	Oil (bbl)	24905.44
2008	MI	Gas	Unprocessed (Wet) Gas (mcf)	1422464.92
2008	MI	Oil	Condensate (bbl)	9342.94
2008	MI	NGL	Gas Plant Products (gal)	537385.50
2008	MO	Copper Concentrate	Copper Concentrate (ton)	13120.00
2008	MO	Lead Concentrate	Lead Concentrate (ton)	201794.01
2008	MO	Zinc Concentrate	Zinc Concentrate (ton)	49732.00
2008	MS	Oil	Oil (bbl)	237777.99
2008	MS	Gas	Unprocessed (Wet) Gas (mcf)	647006.81
2008	MS	Oil	Condensate (bbl)	3676.29
2008	MT	Coal	Coal (ton)	26042340.00
2008	MT	Gas	Coal Bed Methane (mcf)	4650178.00
2008	MT	Gas	Unprocessed (Wet) Gas (mcf)	26392021.97
2008	MT	Gas	Processed (Residue) Gas (mcf)	467020.81
2008	MT	NGL	Gas Plant Products (gal)	3079147.03
2008	MT	Oil	Oil (bbl)	3695957.18
2008	MT	Sulfur	Sulfur (lton)	1103.10
2008	MT	Gas	Gas Lost - Flared or Vented (mcf)	128.38
2008	MT	Oil	Condensate (bbl)	2022.30
2008	ND	Gas	Processed (Residue) Gas (mcf)	1258372.81
2008	ND	Gas	Unprocessed (Wet) Gas (mcf)	7616867.03
2008	ND	NGL	Gas Plant Products (gal)	7818538.81
2008	ND	Oil	Condensate (bbl)	7850.11
2008	ND	Oil	Drip or Scrubber Condensate (bbl)	673.65
2008	ND	Oil	Oil (bbl)	7323564.91
2008	ND	Gas	Gas Lost - Flared or Vented (mcf)	6397.50
2008	ND	Gas	Fuel Gas (mcf)	9311.88
2008	ND	Gas	Nitrogen (mcf)	26396.26
2008	ND	Coal	Coal (ton)	3054365.00
2008	ND	Leonardite	Leonardite (ton)	2232.00
2008	NE	Oil	Oil (bbl)	53066.60
2008	NE	Gas	Processed (Residue) Gas (mcf)	17433.51
2008	NE	NGL	Gas Plant Products (gal)	112620.53
2008	NM	Gas	Unprocessed (Wet) Gas (mcf)	254894258.56
2008	NM	Oil	Oil (bbl)	22674210.21
2008	NM	Gas	Processed (Residue) Gas (mcf)	334548918.56
2008	NM	NGL	Gas Plant Products (gal)	1178385492.69
2008	NM	Oil	Condensate (bbl)	2965695.37
2008	NM	Gas	Coal Bed Methane (mcf)	231751516.12
2008	NM	Gas	Fuel Gas (mcf)	1408331.58
2008	NM	Gas	Gas Lost - Flared or Vented (mcf)	100665.58
