Company	Revenue Type	Commodity	Revenue
CABOT OIL & GAS CORP	BLM - Permit Fees	Oil & Gas	"$3,690 "
CABOT OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	"$973,372 "
CABOT OIL & GAS CORP	ONRR - Royalties	Gas	"$423,662 "
CABOT OIL & GAS CORP	ONRR - Royalties	Oil	"$166,254 "
CABOT OIL & GAS CORP	ONRR/BLM - Rents	Oil & Gas	"$199,671 "
CAERUS OIL AND GAS LLC	BLM - Permit Fees	Oil & Gas	"$3,330 "
CAERUS OIL AND GAS LLC	ONRR - Other Revenues	N/A	$214 
CAERUS OIL AND GAS LLC	ONRR - Other Revenues	Oil & Gas	"$31,385 "
CAERUS OIL AND GAS LLC	ONRR - Royalties	Gas	"$805,055 "
CAERUS OIL AND GAS LLC	ONRR - Royalties	Oil	"$25,628 "
CAERUS OIL AND GAS LLC	ONRR - Royalties	Other Commodities	$0 
CAERUS OIL AND GAS LLC	ONRR/BLM - Rents	Oil & Gas	"$5,755 "
CALLON PETROLEUM CO	ONRR - Inspection Fees	Oil & Gas	"$44,500 "
CALLON PETROLEUM CO	ONRR - Other Revenues	N/A	$436 
CALLON PETROLEUM CO	ONRR - Other Revenues	Oil & Gas	"$27,209 "
CALLON PETROLEUM CO	ONRR - Royalties	Gas	"$182,217 "
CALLON PETROLEUM CO	ONRR - Royalties	Oil	"($1,506)"
CALLON PETROLEUM CO	ONRR/BLM - Rents	Oil & Gas	"$124,142 "
CALPINE CORP	BLM - Permit Fees	Locatable Minerals	$155 
CALPINE CORP	ONRR - Royalties	Geothermal	"$7,007,450 "
CALPINE CORP	ONRR/BLM - Rents	Geothermal	"$55,502 "
CALPORTLAND CO	BLM - Permit Fees	Locatable Minerals	"$109,740 "
CALYPSO EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	"$401,026 "
CALYPSO EXPLORATION LLC	ONRR - Royalties	Gas	"$115,110 "
CALYPSO EXPLORATION LLC	ONRR - Royalties	Oil	"$2,256,818 "
CALYPSO EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	"$39,737 "
CAM MINING LLC                                              	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$249,524 "
CAMBRIAN COAL CORP                                          	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$191,950 "
CAMECO RESOURCES	BLM - Permit Fees	Locatable Minerals	"$495,070 "
CANO PETROLEUM OF NEW MEXICO INC	ONRR - Other Revenues	Oil & Gas	($630)
CANO PETROLEUM OF NEW MEXICO INC	ONRR - Royalties	Gas	"$10,313 "
CANO PETROLEUM OF NEW MEXICO INC	ONRR - Royalties	Oil	"$341,478 "
CANTERA OPERATING LLC	ONRR - Other Revenues	Oil & Gas	"$115,985 "
CANTERA OPERATING LLC	ONRR - Royalties	Gas	"$1,040,721 "
CANYON ISLE HOLDINGS	BLM - Permit Fees	Oil & Gas	$155 
CANYON ISLE HOLDINGS	ONRR/BLM - Bonus	Oil & Gas	"$887,400 "
CANYON ISLE HOLDINGS	ONRR/BLM - Rents	Oil & Gas	"$2,219 "
CARLIN TREND MINING SUPPLIES AND SERVICES	BLM - Permit Fees	Locatable Minerals	"$259,556 "
CARPENTER & SONS INC	BLM - Permit Fees	Oil & Gas	$620 
CARPENTER & SONS INC	ONRR - Other Revenues	Oil & Gas	$0 
CARPENTER & SONS INC	ONRR/BLM - Bonus	Oil & Gas	"$184,010 "
CARPENTER & SONS INC	ONRR/BLM - Rents	Oil & Gas	"$29,699 "
CARRELL OIL CO	ONRR - Royalties	Oil	"$102,545 "
CARRELL OIL CO	ONRR/BLM - Rents	Oil & Gas	$813 
CARRIZO OIL & GAS INC	BLM - Permit Fees	Oil & Gas	"$7,519 "
CARRIZO OIL & GAS INC	ONRR - Other Revenues	N/A	$872 
CARRIZO OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	"$13,002 "
CARRIZO OIL & GAS INC	ONRR - Royalties	Gas	"$11,925 "
CARRIZO OIL & GAS INC	ONRR - Royalties	Oil	"$334,106 "
CARRIZO OIL & GAS INC	ONRR/BLM - Rents	Oil & Gas	"$22,513 "
CASTEX OFFSHORE INC	ONRR - Inspection Fees	Oil & Gas	"$650,700 "
CASTEX OFFSHORE INC	ONRR - Other Revenues	N/A	"$6,967 "
CASTEX OFFSHORE INC	ONRR - Other Revenues	Oil & Gas	"$931,751 "
CASTEX OFFSHORE INC	ONRR - Royalties	Gas	"$9,504,979 "
CASTEX OFFSHORE INC	ONRR - Royalties	Oil	"$12,851,873 "
CASTEX OFFSHORE INC	ONRR/BLM - Bonus	Oil & Gas	"$8,825,008 "
CASTEX OFFSHORE INC	ONRR/BLM - Rents	Oil & Gas	"$1,155,317 "
CASTLETON COMMODITIES INTERNATIONAL LLC	BLM - Permit Fees	Oil & Gas	$780 
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR - Other Revenues	Oil & Gas	"$328,503 "
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR - Royalties	Gas	"$2,358,226 "
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR - Royalties	Oil	"$659,773 "
CASTLETON COMMODITIES INTERNATIONAL LLC	ONRR/BLM - Rents	Oil & Gas	"$147,768 "
CATENARY COAL CO LLC                                        	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$733,369 "
CBM GAS CO LLC	ONRR - Other Revenues	Oil & Gas	$856 
CBM GAS CO LLC	ONRR - Royalties	Gas	"$235,245 "
CEMEX	BLM - Permit Fees	Mineral Materials	"$446,753 "
CHACO ENERGY CO	BLM - Permit Fees	Oil & Gas	$180 
CHACO ENERGY CO	ONRR - Other Revenues	Oil & Gas	"$1,320 "
CHACO ENERGY CO	ONRR - Royalties	Gas	"$146,922 "
CHACO ENERGY CO	ONRR - Royalties	Oil	"$218,895 "
CHACO ENERGY CO	ONRR/BLM - Rents	Oil & Gas	"$1,360 "
CHAPARRAL ENERGY LLC	ONRR - Other Revenues	N/A	$428 
CHAPARRAL ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$529 
CHAPARRAL ENERGY LLC	ONRR - Royalties	Gas	"$150,439 "
CHAPARRAL ENERGY LLC	ONRR - Royalties	Oil	"$334,531 "
CHAPARRAL ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$240 
CHARGER RESOURCES LLC	BLM - Permit Fees	Oil & Gas	"$76,180 "
CHARGER RESOURCES LLC	ONRR - Other Revenues	N/A	$428 
CHARGER RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	"$119,171 "
CHARGER RESOURCES LLC	ONRR - Royalties	Gas	"$282,894 "
CHARGER RESOURCES LLC	ONRR - Royalties	Oil	"$1,244,507 "
CHARGER RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$903 
CHEMILY MANAGEMENT CO	ONRR - Other Revenues	Oil & Gas	$554 
CHEMILY MANAGEMENT CO	ONRR - Royalties	Gas	"$48,482 "
CHEMILY MANAGEMENT CO	ONRR - Royalties	Oil	"$361,389 "
CHEMILY MANAGEMENT CO	ONRR/BLM - Rents	Oil & Gas	"$1,355 "
CHESAPEAKE EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	"$789,694 "
CHESAPEAKE EXPLORATION LLC	ONRR - Civil Penalties	N/A	"$428,400 "
CHESAPEAKE EXPLORATION LLC	ONRR - Other Revenues	N/A	"$1,308 "
CHESAPEAKE EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	"$1,592,936 "
CHESAPEAKE EXPLORATION LLC	ONRR - Royalties	Gas	"$7,502,811 "
CHESAPEAKE EXPLORATION LLC	ONRR - Royalties	Oil	"$6,305,400 "
CHESAPEAKE EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	"$127,800 "
CHESAPEAKE EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	"$1,390,440 "
CHEVRON CORP	BLM - Permit Fees	Locatable Minerals	"$31,362 "
CHEVRON CORP	BLM - Permit Fees	Oil & Gas	"$356,129 "
CHEVRON CORP	ONRR - Civil Penalties	N/A	"$220,000 "
CHEVRON CORP	ONRR - Inspection Fees	Oil & Gas	"$12,153,400 "
CHEVRON CORP	ONRR - Other Revenues	Coal	$103 
CHEVRON CORP	ONRR - Other Revenues	N/A	"$1,112 "
CHEVRON CORP	ONRR - Other Revenues	Oil & Gas	"$3,204,486 "
CHEVRON CORP	ONRR - Royalties	Coal	($593)
CHEVRON CORP	ONRR - Royalties	Gas	"$121,473,035 "
CHEVRON CORP	ONRR - Royalties	Oil	"$590,274,140 "
CHEVRON CORP	ONRR - Royalties	Other Commodities	"$423,476 "
CHEVRON CORP	ONRR/BLM - Bonus	Oil & Gas	"$128,374,252 "
CHEVRON CORP	ONRR/BLM - Rents	Coal	"$23,598 "
CHEVRON CORP	ONRR/BLM - Rents	Oil & Gas	"$19,288,817 "
CHEVRON CORP	ONRR/BLM - Rents	Oil Shale	$304 
CHEVRON CORP	OSMRE - Civil Penalties including Late Charges	Coal	"$1,950 "
CHEYENNE RIVER LLC	BLM - Permit Fees	Oil & Gas	"$27,150 "
CHEYENNE RIVER LLC	ONRR - Other Revenues	Oil & Gas	"$2,542 "
CHEYENNE RIVER LLC	ONRR - Royalties	Gas	"$62,089 "
CHEYENNE RIVER LLC	ONRR - Royalties	Oil	"$953,978 "
CHEYENNE RIVER LLC	ONRR/BLM - Rents	Oil & Gas	"$50,750 "
CHI OPERATING CO	BLM - Permit Fees	Oil & Gas	"$13,090 "
CHI OPERATING CO	ONRR - Other Revenues	Oil & Gas	"$6,918 "
CHI OPERATING CO	ONRR - Royalties	Gas	"$177,157 "
CHIPCORE LLC	BLM - Permit Fees	Oil & Gas	$990 
CHIPCORE LLC	ONRR - Royalties	Gas	"$99,499 "
CHISOS LTD	BLM - Permit Fees	Oil & Gas	$180 
CHISOS LTD	ONRR - Other Revenues	Oil & Gas	"$1,188 "
CHISOS LTD	ONRR - Royalties	Gas	"$47,095 "
CHISOS LTD	ONRR - Royalties	Oil	"$87,555 "
CHISOS LTD	ONRR/BLM - Rents	Oil & Gas	"$12,934 "
CHUZA OIL CO	ONRR - Other Revenues	Oil & Gas	$280 
CHUZA OIL CO	ONRR - Royalties	Oil	"$152,173 "
CHUZA OIL CO	ONRR/BLM - Rents	Oil & Gas	$258 
CIMAREX ENERGY INC	BLM - Permit Fees	Oil & Gas	"$582,970 "
CIMAREX ENERGY INC	ONRR - Other Revenues	N/A	$214 
CIMAREX ENERGY INC	ONRR - Other Revenues	Oil & Gas	"($1,195,120)"
CIMAREX ENERGY INC	ONRR - Royalties	Gas	"$15,226,799 "
CIMAREX ENERGY INC	ONRR - Royalties	Oil	"$58,063,863 "
CIMAREX ENERGY INC	ONRR/BLM - Rents	Oil & Gas	"$26,539 "
CIMARRON EXPLORATION CO	ONRR - Other Revenues	Oil & Gas	"$1,920 "
CIMARRON EXPLORATION CO	ONRR - Royalties	Oil	"$136,360 "
CIRIS ENERGY INC	ONRR - Other Revenues	Oil & Gas	"($9,896)"
CIRIS ENERGY INC	ONRR - Royalties	Gas	"$120,870 "
CIRQUE RESOURCES LP	BLM - Permit Fees	Oil & Gas	"$7,770 "
CIRQUE RESOURCES LP	ONRR/BLM - Rents	Oil & Gas	"$173,851 "
CITATION OIL & GAS CORP	BLM - Permit Fees	Oil & Gas	"$6,590 "
CITATION OIL & GAS CORP	ONRR - Civil Penalties	N/A	"$10,752 "
CITATION OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	"($152,008)"
CITATION OIL & GAS CORP	ONRR - Royalties	Gas	"$653,982 "
CITATION OIL & GAS CORP	ONRR - Royalties	Oil	"$12,661,352 "
CITATION OIL & GAS CORP	ONRR/BLM - Rents	Oil & Gas	"$27,822 "
CITY OF SANTA FE	BLM - Permit Fees	Mineral Materials	"$107,771 "
"CLARK COUNTY, NEVADA"	BLM - Permit Fees	Mineral Materials	"$966,516 "
CLAYTON WILLIAMS ENERGY INC	ONRR - Other Revenues	Oil & Gas	"$2,361 "
CLAYTON WILLIAMS ENERGY INC	ONRR - Royalties	Gas	"$202,952 "
CLAYTON WILLIAMS ENERGY INC	ONRR - Royalties	Oil	"$602,725 "
CLIFFS LOGAN COUNTY COAL LLC                                	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$393,461 "
CLINTWOOD ELKHORN MINING CO                                 	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$271,210 "
CLOUD PEAK ENERGY INC	BLM - Permit Fees	Coal	"$64,595 "
CLOUD PEAK ENERGY INC	BLM - Permit Fees	Mineral Materials	"$131,350 "
CLOUD PEAK ENERGY INC	ONRR - Other Revenues	Coal	"$1,474 "
CLOUD PEAK ENERGY INC	ONRR - Royalties	Coal	"$124,573,135 "
CLOUD PEAK ENERGY INC	ONRR/BLM - Bonus	Coal	"$69,406,946 "
CLOUD PEAK ENERGY INC	ONRR/BLM - Rents	Coal	"$104,606 "
CLOUD PEAK ENERGY INC	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$23,810,590 "
CML EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	"$13,000 "
CML EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	"$1,032 "
CML EXPLORATION LLC	ONRR - Royalties	Gas	"$43,507 "
CML EXPLORATION LLC	ONRR - Royalties	Oil	"$71,447 "
COACHMEN ENERGY OPERATING CO LLC	BLM - Permit Fees	Oil & Gas	$900 
COACHMEN ENERGY OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	"$3,250 "
COACHMEN ENERGY OPERATING CO LLC	ONRR - Royalties	Gas	"$121,574 "
COACHMEN ENERGY OPERATING CO LLC	ONRR - Royalties	Oil	"$7,374 "
COAL RIVER ENERGY LLC	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$374,623 "
COBALT INTERNATIONAL ENERGY LP	ONRR - Inspection Fees	Oil & Gas	"$61,000 "
COBALT INTERNATIONAL ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	"$43,076,827 "
COBALT INTERNATIONAL ENERGY LP	ONRR/BLM - Rents	Oil & Gas	"$11,616,995 "
COCHON PROPERTIES LLC	ONRR - Civil Penalties	N/A	"$20,000 "
COCHON PROPERTIES LLC	ONRR - Other Revenues	Oil & Gas	"$187,007 "
COCHON PROPERTIES LLC	ONRR - Royalties	Gas	"$1,178,566 "
COCHON PROPERTIES LLC	ONRR - Royalties	Oil	"$801,531 "
COCHON PROPERTIES LLC	ONRR/BLM - Rents	Oil & Gas	$45 
CODY ENERGY INC	ONRR - Other Revenues	Oil & Gas	$103 
CODY ENERGY INC	ONRR - Royalties	Gas	"$33,471 "
CODY ENERGY INC	ONRR - Royalties	Oil	"$84,485 "
CODY EXPLORATION	BLM - Permit Fees	Oil & Gas	"$1,030 "
CODY EXPLORATION	ONRR/BLM - Bonus	Oil & Gas	"$374,350 "
CODY EXPLORATION	ONRR/BLM - Rents	Oil & Gas	$956 
COEUR ROCHESTER INC	BLM - Permit Fees	Locatable Minerals	"$112,967 "
COLEMAN OIL & GAS INC	BLM - Permit Fees	Oil & Gas	"$15,520 "
COLEMAN OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	"$35,371 "
COLEMAN OIL & GAS INC	ONRR - Royalties	Gas	"$954,630 "
COLEMAN OIL & GAS INC	ONRR - Royalties	Oil	"$69,805 "
COLEMAN OIL & GAS INC	ONRR/BLM - Rents	Oil & Gas	"$16,633 "
COLUMBIA PIPELINE GROUP	ONRR - Other Revenues	Oil & Gas	"$345,015 "
COLUMBIA PIPELINE GROUP	ONRR/BLM - Rents	Oil & Gas	$610 
COLUMBUS GOLD (US) CORP	BLM - Permit Fees	Locatable Minerals	"$124,589 "
CONCHO RESOURCES INC	BLM - Permit Fees	Oil & Gas	"$962,805 "
CONCHO RESOURCES INC	ONRR - Other Revenues	Oil & Gas	"$7,576,942 "
CONCHO RESOURCES INC	ONRR - Royalties	Gas	"$23,725,385 "
CONCHO RESOURCES INC	ONRR - Royalties	Oil	"$85,734,491 "
CONCHO RESOURCES INC	ONRR/BLM - Bonus	Oil & Gas	"$27,237,750 "
CONCHO RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	"$99,749 "
CONOCOPHILLIPS	BLM - Permit Fees	Mineral Materials	"$42,810 "
CONOCOPHILLIPS	BLM - Permit Fees	Oil & Gas	"$1,047,305 "
CONOCOPHILLIPS	ONRR - Inspection Fees	Oil & Gas	"$47,499 "
CONOCOPHILLIPS	ONRR - Other Revenues	N/A	$984 
CONOCOPHILLIPS	ONRR - Other Revenues	Oil & Gas	"$4,397,060 "
CONOCOPHILLIPS	ONRR - Royalties	Gas	"$187,705,937 "
CONOCOPHILLIPS	ONRR - Royalties	Oil	"$101,202,073 "
CONOCOPHILLIPS	ONRR - Royalties	Other Commodities	"($46,460)"
CONOCOPHILLIPS	ONRR/BLM - Bonus	Oil & Gas	"$10,009,456 "
CONOCOPHILLIPS	ONRR/BLM - Rents	Oil & Gas	"$23,398,776 "
CONSOL BUCHANAN MINING CO LLC                               	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$219,972 "
CONSOL MINING CO LLC	BLM - Permit Fees	Coal	$195 
CONSOL MINING CO LLC	ONRR - Other Revenues	Coal	"$227,441 "
CONSOL MINING CO LLC	ONRR/BLM - Rents	Coal	"$3,000 "
CONSOLIDATION COAL CO                                       	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$4,317,708 "
CONSTRUCTORS INC	BLM - Permit Fees	Mineral Materials	"$169,193 "
CONTANGO OPERATORS INC	ONRR - Inspection Fees	Oil & Gas	"$66,800 "
CONTANGO OPERATORS INC	ONRR - Other Revenues	Oil & Gas	"($244,123)"
CONTANGO OPERATORS INC	ONRR - Royalties	Gas	"$20,064,611 "
CONTANGO OPERATORS INC	ONRR - Royalties	Oil	"$5,850,887 "
CONTANGO OPERATORS INC	ONRR/BLM - Rents	Oil & Gas	"$243,339 "
CONTEX ENERGY CO	BLM - Permit Fees	Oil & Gas	"$1,640 "
CONTEX ENERGY CO	ONRR/BLM - Bonus	Oil & Gas	"$1,715,442 "
CONTEX ENERGY CO	ONRR/BLM - Rents	Oil & Gas	"$114,188 "
CONTINENTAL COAL INC                                        	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$115,001 "
CONTINENTAL RESOURCES INC	BLM - Permit Fees	Oil & Gas	"$540,580 "
CONTINENTAL RESOURCES INC	ONRR - Other Revenues	N/A	$864 
CONTINENTAL RESOURCES INC	ONRR - Other Revenues	Oil & Gas	"$288,118 "
CONTINENTAL RESOURCES INC	ONRR - Royalties	Gas	"$1,885,080 "
CONTINENTAL RESOURCES INC	ONRR - Royalties	Oil	"$31,065,832 "
CONTINENTAL RESOURCES INC	ONRR/BLM - Bonus	Oil & Gas	"$499,480 "
CONTINENTAL RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	"$193,296 "
CORDEX EXPL CO	BLM - Permit Fees	Locatable Minerals	"$199,719 "
CORDILLERA ENERGY INC	ONRR - Royalties	Gas	"$784,609 "
CORVUS GOLD NEVADA INC	BLM - Permit Fees	Locatable Minerals	"$125,240 "
CORYDON RESOURCES LLC                                       	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$111,630 "
COUGAR GOLD LLC	BLM - Permit Fees	Locatable Minerals	"$306,125 "
COUNTRYMARK REFINING AND LOGISTICS LLC	ONRR - Other Revenues	Oil & Gas	"$13,528 "
COUNTRYMARK REFINING AND LOGISTICS LLC	ONRR - Royalties	Oil	"$244,556 "
COYOTE COAL CO LLC                                          	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$168,524 "
CP WORKING INTEREST LLC	BLM - Permit Fees	Oil & Gas	"$3,465 "
CP WORKING INTEREST LLC	ONRR/BLM - Bonus	Oil & Gas	"$581,812 "
CP WORKING INTEREST LLC	ONRR/BLM - Rents	Oil & Gas	"$16,326 "
"CRAIG, PAUL L."	ONRR/BLM - Bonus	Oil & Gas	"$272,049 "
"CRAIG, PAUL L."	ONRR/BLM - Rents	Oil & Gas	"$106,269 "
CRAWLEY PETROLEUM CORP	BLM - Permit Fees	Oil & Gas	$90 
CRAWLEY PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	($139)
CRAWLEY PETROLEUM CORP	ONRR - Royalties	Gas	"$58,502 "
CRAWLEY PETROLEUM CORP	ONRR - Royalties	Oil	"$43,978 "
CRAWLEY PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	"$1,920 "
CREED INC	BLM - Permit Fees	Mineral Materials	"$116,786 "
CRESCENT POINT ENERGY CORP	BLM - Permit Fees	Oil & Gas	"$662,050 "
CRESCENT POINT ENERGY CORP	ONRR - Other Revenues	Oil & Gas	"$15,088 "
CRESCENT POINT ENERGY CORP	ONRR - Royalties	Gas	"$8,133 "
CRESCENT POINT ENERGY CORP	ONRR - Royalties	Oil	"$1,786,088 "
CRESCENT POINT ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	"$33,656 "
CRIMSON RESOURCE MANAGEMENT	BLM - Permit Fees	Oil & Gas	$250 
CRIMSON RESOURCE MANAGEMENT	ONRR - Other Revenues	Oil & Gas	"$6,786 "
CRIMSON RESOURCE MANAGEMENT	ONRR - Royalties	Gas	"$5,360 "
CRIMSON RESOURCE MANAGEMENT	ONRR - Royalties	Oil	"$480,108 "
CRIMSON RESOURCE MANAGEMENT	ONRR/BLM - Rents	Oil & Gas	$640 
CROELL REDI MIX INC	BLM - Permit Fees	Mineral Materials	"$160,568 "
CROSS TIMBERS ENERGY LLC	BLM - Permit Fees	Oil & Gas	"$15,810 "
CROSS TIMBERS ENERGY LLC	ONRR - Other Revenues	Oil & Gas	"$21,850 "
CROSS TIMBERS ENERGY LLC	ONRR - Royalties	Gas	"$9,166,946 "
CROSS TIMBERS ENERGY LLC	ONRR - Royalties	Oil	"$1,222,415 "
CROSS TIMBERS ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	"$3,292 "
CROWN OIL PARTNERS	ONRR - Other Revenues	Oil & Gas	$80 
CROWN OIL PARTNERS	ONRR/BLM - Bonus	Oil & Gas	"$18,602,400 "
CROWN OIL PARTNERS	ONRR/BLM - Rents	Oil & Gas	"$18,178 "
CS MINING LLC	BLM - Permit Fees	Locatable Minerals	"$485,337 "
D. J. SIMMONS INC	BLM - Permit Fees	Oil & Gas	"$6,950 "
D. J. SIMMONS INC	ONRR - Other Revenues	Oil & Gas	"($13,034)"
D. J. SIMMONS INC	ONRR - Royalties	Gas	"$742,421 "
D. J. SIMMONS INC	ONRR - Royalties	Oil	"$122,507 "
D. J. SIMMONS INC	ONRR/BLM - Rents	Oil & Gas	"$26,165 "
DANA MINING CO LLC                                          	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$108,925 "
DANA MINING CO OF PENNSYLVANIA                              	OSMRE - AML Fees including Audits and Late Charges 	Coal	"$232,130 "
DAVENPORT NEWBERRY HOLDINGS LLC	ONRR - Other Revenues	N/A	"$1,164 "
DAVENPORT NEWBERRY HOLDINGS LLC	ONRR/BLM - Rents	Geothermal	"$108,581 "
DAVID H ARRINGTON OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	"$1,696 "
DAVID H ARRINGTON OIL & GAS INC	ONRR - Royalties	Gas	"$107,669 "
DAVID H ARRINGTON OIL & GAS INC	ONRR - Royalties	Oil	"$16,059 "
DAVID H ARRINGTON OIL & GAS INC	ONRR/BLM - Rents	Oil & Gas	$516 
DAVIS EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	$310 
DAVIS EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	"$101,600 "
DAVIS EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	"$3,957 "
DAVIS PETROLEUM CORP	ONRR - Other Revenues	Oil & Gas	"$32,879 "
DAVIS PETROLEUM CORP	ONRR - Royalties	Gas	"$107,775 "
DAVIS PETROLEUM CORP	ONRR - Royalties	Oil	"$1,472,330 "
DAVIS PETROLEUM CORP	ONRR/BLM - Bonus	Oil & Gas	"($4,000)"
DAVIS PETROLEUM CORP	ONRR/BLM - Rents	Oil & Gas	"$290,760 "
DCOR LLC	ONRR - Civil Penalties	N/A	"$140,000 "
DCOR LLC	ONRR - Inspection Fees	Oil & Gas	"$283,500 "
DCOR LLC	ONRR - Other Revenues	Oil & Gas	$169 
DCOR LLC	ONRR - Royalties	Gas	"$1,140,420 "
DCOR LLC	ONRR - Royalties	Oil	"$24,657,558 "
DCOR LLC	ONRR/BLM - Rents	Oil & Gas	$615 
DCP MIDSTREAM LP	ONRR - Other Revenues	Oil & Gas	$80 
DCP MIDSTREAM LP	ONRR - Royalties	Gas	"$1,800,344 "
DCP MIDSTREAM LP	ONRR/BLM - Rents	Oil & Gas	"$4,305 "
DECKER OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	"$27,588 "
DECKER OPERATING CO LLC	ONRR - Royalties	Gas	"$8,586 "
DECKER OPERATING CO LLC	ONRR/BLM - Rents	Oil & Gas	"$87,160 "
DECONCINI MCDONALD YETWIN & LACY P C	BLM - Permit Fees	Locatable Minerals	"$355,610 "
DEEP GULF ENERGY LP	ONRR - Other Revenues	Oil & Gas	"$409,809 "
DEEP GULF ENERGY LP	ONRR - Royalties	Gas	"$39,951 "
DEEP GULF ENERGY LP	ONRR - Royalties	Oil	"$10,340,137 "
DEEP GULF ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	"$607,000 "
DEEP GULF ENERGY LP	ONRR/BLM - Rents	Oil & Gas	"$332,160 "
DEEPWATER WIND NEW ENGLAND LLC	ONRR/BLM - Rents	Wind	"$741,375 "
DEJOUR ENERGY CORP	BLM - Permit Fees	Oil & Gas	"$32,500 "
DEJOUR ENERGY CORP	ONRR - Other Revenues	Oil & Gas	$58 
DEJOUR ENERGY CORP	ONRR - Royalties	Gas	"$332,312 "
DEJOUR ENERGY CORP	ONRR - Royalties	Oil	"$22,953 "
DEJOUR ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	"$17,904 "
DENBURY ONSHORE LLC	BLM - Permit Fees	Oil & Gas	"$79,810 "
DENBURY ONSHORE LLC	ONRR - Other Revenues	Oil & Gas	"$73,402 "
DENBURY ONSHORE LLC	ONRR - Royalties	Gas	"$1,738,576 "
DENBURY ONSHORE LLC	ONRR - Royalties	Oil	"$27,958,849 "
DENBURY ONSHORE LLC	ONRR/BLM - Rents	Oil & Gas	"$70,993 "
DEVON ENERGY CORP	BLM - Permit Fees	Mineral Materials	"$2,169 "
DEVON ENERGY CORP	BLM - Permit Fees	Oil & Gas	"$1,443,335 "
DEVON ENERGY CORP	ONRR - Other Revenues	N/A	"$1,078 "
DEVON ENERGY CORP	ONRR - Other Revenues	Oil & Gas	"$2,055,573 "
DEVON ENERGY CORP	ONRR - Royalties	Gas	"$57,066,590 "
DEVON ENERGY CORP	ONRR - Royalties	Oil	"$104,622,014 "
DEVON ENERGY CORP	ONRR/BLM - Bonus	Oil & Gas	"$45,850 "
DEVON ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	"$243,148 "
DIAMOND RESOURCES INC	BLM - Permit Fees	Oil & Gas	$930 
DIAMOND RESOURCES INC	ONRR/BLM - Bonus	Oil & Gas	"$7,983,400 "
DIAMOND RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	"$3,050 "
DIAMONDBACK DISPOSAL SVCS INC	BLM - Permit Fees	Mineral Materials	"$154,854 "
DISCOVERY ENERGY LLC	BLM - Permit Fees	Oil & Gas	"$5,235 "
DISCOVERY ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	"$1,430,613 "
DISCOVERY ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	"$21,516 "
DNR OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	"$1,092 "
DNR OIL & GAS INC	ONRR - Royalties	Gas	"$42,365 "
