Year	State	County	FIPS	Resource	Revenue
2006	OH	Trumbull	39155	oilgas	132179.77
2006	OH	Tuscarawas	39157	oilgas	2.00
2006	OH	Vinton	39163	oilgas	-445.28
2006	OH	Washington	39167	oilgas	105298.74
2007	OH	Athens	39009	oilgas	29089.88
2007	OH	Gallia	39053	oilgas	178.50
2007	OH	Hocking	39073	oilgas	40567.71
2007	OH	Lawrence	39087	oilgas	11575.96
2007	OH	Mahoning	39099	oilgas	113205.90
2007	OH	Monroe	39111	oilgas	47345.32
2007	OH	Muskingum	39119	oilgas	3513.22
2007	OH	Perry	39127	oilgas	27224.90
2007	OH	Portage	39133	oilgas	267151.05
2007	OH	Stark	39151	oilgas	31614.48
2007	OH	Trumbull	39155	oilgas	189144.81
2007	OH	Tuscarawas	39157	oilgas	2.00
2007	OH	Washington	39167	oilgas	91517.00
2008	OH	Athens	39009	oilgas	23603.10
2008	OH	Gallia	39053	oilgas	238.00
2008	OH	Hocking	39073	oilgas	65356.01
2008	OH	Lawrence	39087	oilgas	7043.39
2008	OH	Mahoning	39099	oilgas	132636.02
2008	OH	Monroe	39111	oilgas	78032.46
2008	OH	Muskingum	39119	oilgas	12573.03
2008	OH	Perry	39127	oilgas	41338.87
2008	OH	Portage	39133	oilgas	324278.32
2008	OH	Stark	39151	oilgas	41227.09
2008	OH	Trumbull	39155	oilgas	192432.66
2008	OH	Washington	39167	oilgas	130298.97
2009	OH	Athens	39009	oilgas	13074.20
2009	OH	Gallia	39053	oilgas	238.00
2009	OH	Hocking	39073	oilgas	32350.26
2009	OH	Lawrence	39087	oilgas	4658.56
2009	OH	Mahoning	39099	oilgas	72610.75
2009	OH	Monroe	39111	oilgas	34335.19
2009	OH	Muskingum	39119	oilgas	4909.71
2009	OH	Perry	39127	oilgas	17989.20
2009	OH	Portage	39133	oilgas	237004.42
2009	OH	Stark	39151	oilgas	19143.97
2009	OH	Trumbull	39155	oilgas	104657.18
2009	OH	Washington	39167	oilgas	55753.69
2010	OH	Athens	39009	oilgas	10942.47
2010	OH	Gallia	39053	oilgas	11515.00
2010	OH	Hocking	39073	oilgas	41594.61
2010	OH	Lawrence	39087	oilgas	23540.47
2010	OH	Mahoning	39099	oilgas	78386.79
2010	OH	Monroe	39111	oilgas	125542.65
2010	OH	Muskingum	39119	oilgas	5262.08
2010	OH	Perry	39127	oilgas	18471.02
2010	OH	Portage	39133	oilgas	202184.16
2010	OH	Stark	39151	oilgas	19659.67
2010	OH	Trumbull	39155	oilgas	86113.98
2010	OH	Washington	39167	oilgas	124572.50
2010	OH		39	coal	3372.86
2011	OH	Athens	39009	oilgas	8714.81
2011	OH	Gallia	39053	oilgas	5072.50
2011	OH	Hocking	39073	oilgas	44311.14
2011	OH	Lawrence	39087	oilgas	20768.97
2011	OH	Mahoning	39099	oilgas	78094.86
2011	OH	Monroe	39111	oilgas	33513.23
2011	OH	Muskingum	39119	oilgas	3402.67
2011	OH	Perry	39127	oilgas	37768.29
2011	OH	Portage	39133	oilgas	179745.64
2011	OH	Ross	39141	oilgas	36709.13
2011	OH	Stark	39151	oilgas	16518.32
2011	OH	Trumbull	39155	oilgas	82356.62
2011	OH	Vinton	39163	oilgas	12751.65
2011	OH	Washington	39167	oilgas	86648.84
2012	OH	Athens	39009	oilgas	7263.29
2012	OH	Gallia	39053	oilgas	5270.50
2012	OH	Hocking	39073	oilgas	29786.89
2012	OH	Lawrence	39087	oilgas	13316.76
2012	OH	Mahoning	39099	oilgas	60483.01
2012	OH	Monroe	39111	oilgas	50180.30
2012	OH	Muskingum	39119	oilgas	4225.76
2012	OH	Perry	39127	oilgas	11520.16
2012	OH	Portage	39133	oilgas	156220.67
2012	OH	Ross	39141	oilgas	12236.38
2012	OH	Stark	39151	oilgas	11266.94
2012	OH	Trumbull	39155	oilgas	34488.72
2012	OH	Vinton	39163	oilgas	2570.55
2012	OH	Washington	39167	oilgas	122360.10
2013	OH	Athens	39009	oilgas	5679.05
2013	OH	Gallia	39053	oilgas	5032.50
2013	OH	Hocking	39073	oilgas	41867.40
2013	OH	Lawrence	39087	oilgas	9176.83
2013	OH	Licking	39089	oilgas	26135.40
2013	OH	Mahoning	39099	oilgas	67037.04
2013	OH	Monroe	39111	oilgas	26278.04
2013	OH	Muskingum	39119	oilgas	2824.10
2013	OH	Perry	39127	oilgas	6292.14
2013	OH	Portage	39133	oilgas	177066.86
2013	OH	Stark	39151	oilgas	15864.31
2013	OH	Trumbull	39155	oilgas	46640.74
2013	OH	Vinton	39163	oilgas	1680.00
2013	OH	Washington	39167	oilgas	51616.85
