Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	OH	Athens	39009	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	18901
2004	OH	Athens	39009	Oil	Oil (bbl)	Royalties	589.01
2004	OH	Hocking	39073	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1653
2004	OH	Hocking	39073	Oil	Oil (bbl)	Royalties	4808.02
2004	OH	Lawrence	39087	Gas	Processed (Residue) Gas (mcf)	Royalties	13880
2004	OH	Lawrence	39087	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	18113
2004	OH	Licking	39089	Oil	Oil (bbl)	Royalties	141.54
2004	OH	Mahoning	39099	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	74674.96
2004	OH	Mahoning	39099	Oil	Oil (bbl)	Royalties	3411.16
2004	OH	Monroe	39111	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	22285.87
2004	OH	Monroe	39111	Oil	Oil (bbl)	Royalties	3351.32
2004	OH	Muskingum	39119	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	92.53
2004	OH	Muskingum	39119	Oil	Oil (bbl)	Royalties	207.75
2004	OH	Perry	39127	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2458
2004	OH	Perry	39127	Oil	Oil (bbl)	Royalties	1202.02
2004	OH	Portage	39133	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	229079.01
2004	OH	Portage	39133	Oil	Oil (bbl)	Royalties	10381.9
2004	OH	Stark	39151	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	47878.19
2004	OH	Stark	39151	Oil	Oil (bbl)	Royalties	336.39
2004	OH	Trumbull	39155	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	183372.7
2004	OH	Trumbull	39155	Oil	Oil (bbl)	Royalties	706.82
2004	OH	Washington	39167	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	59260.33
2004	OH	Washington	39167	Oil	Oil (bbl)	Royalties	4348.35
2005	OH	Athens	39009	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	12375
2005	OH	Athens	39009	Oil	Oil (bbl)	Royalties	475.42
2005	OH	Hocking	39073	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1666
2005	OH	Hocking	39073	Oil	Oil (bbl)	Royalties	4997.02
2005	OH	Lawrence	39087	Gas	Processed (Residue) Gas (mcf)	Royalties	7822
2005	OH	Lawrence	39087	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	19495
2005	OH	Mahoning	39099	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	69119.69
2005	OH	Mahoning	39099	Oil	Oil (bbl)	Royalties	3780.45
2005	OH	Monroe	39111	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	27772.74
2005	OH	Monroe	39111	Oil	Oil (bbl)	Royalties	2388.86
2005	OH	Muskingum	39119	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	776.17
2005	OH	Muskingum	39119	Oil	Oil (bbl)	Royalties	264
2005	OH	Perry	39127	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	3462.33
2005	OH	Perry	39127	Oil	Oil (bbl)	Royalties	2414.73
2005	OH	Portage	39133	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	219442.64
2005	OH	Portage	39133	Oil	Oil (bbl)	Royalties	10989.09
2005	OH	Stark	39151	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	46289.74
2005	OH	Stark	39151	Oil	Oil (bbl)	Royalties	432.32
2005	OH	Trumbull	39155	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	146790.71
2005	OH	Trumbull	39155	Oil	Oil (bbl)	Royalties	756.26
2005	OH	Washington	39167	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	77359.38
2005	OH	Washington	39167	Oil	Oil (bbl)	Royalties	4697.21
2006	OH	Athens	39009	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	17405
2006	OH	Athens	39009	Oil	Oil (bbl)	Royalties	528.74
2006	OH	Hocking	39073	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	2928
