Year	State	County	FIPS	Jobs	Total	Share
2006	MT	Big Horn County	30003	481	4377	0.1099
2006	MT	Carbon County	30009	36	2680	0.0134
2006	MT	Fallon County	30025	258	1304	0.1979
2006	MT	Flathead County	30029	253	39633	0.0064
2006	MT	Gallatin County	30031	216	44248	0.0049
2006	MT	Glacier County	30035	121	4607	0.0263
2006	MT	Hill County	30041	104	6533	0.0159
2006	MT	Lake County	30047	37	8448	0.0044
2006	MT	Lewis and Clark County	30049	57	32255	0.0018
2006	MT	Madison County	30057	66	3535	0.0187
2006	MT	Missoula County	30063	28	54446	0.0005
2006	MT	Musselshell County	30065	96	1023	0.0938
2006	MT	Park County	30067	7	5941	0.0012
2006	MT	Richland County	30083	470	4509	0.1042
2006	MT	Roosevelt County	30085	7	3423	0.0020
2006	MT	Rosebud County	30087	511	4115	0.1242
2006	MT	Sanders County	30089	66	3259	0.0203
2006	MT	Silver Bow County	30093	412	15185	0.0271
2006	MT	Yellowstone County	30111	332	73951	0.0045
2007	MT		30000	7474	436656	0.0171
2007	MT	Big Horn County	30003	540	4489	0.1203
2007	MT	Carbon County	30009	37	2695	0.0137
2007	MT	Dawson County	30021	88	3471	0.0254
2007	MT	Fergus County	30027	3	4387	0.0007
2007	MT	Flathead County	30029	281	41411	0.0068
2007	MT	Gallatin County	30031	248	45732	0.0054
2007	MT	Glacier County	30035	144	4437	0.0325
2007	MT	Hill County	30041	122	6730	0.0181
2007	MT	Lake County	30047	15	8558	0.0018
2007	MT	Lewis and Clark County	30049	51	33869	0.0015
2007	MT	Lincoln County	30053	221	5696	0.0388
2007	MT	Madison County	30057	70	3945	0.0177
2007	MT	Missoula County	30063	36	55497	0.0006
2007	MT	Musselshell County	30065	51	981	0.0520
2007	MT	Park County	30067	7	5848	0.0012
2007	MT	Ravalli County	30081	6	11355	0.0005
2007	MT	Richland County	30083	569	4878	0.1166
2007	MT	Roosevelt County	30085	14	3380	0.0041
2007	MT	Rosebud County	30087	529	4219	0.1254
2007	MT	Sanders County	30089	83	3250	0.0255
2007	MT	Silver Bow County	30093	406	15397	0.0264
2007	MT	Valley County	30105	19	2775	0.0068
2007	MT	Yellowstone County	30111	366	76707	0.0048
2008	MT		30000	7503	437591	0.0171
2008	MT	Big Horn County	30003	548	4496	0.1219
2008	MT	Broadwater County	30007	71	1371	0.0518
2008	MT	Carbon County	30009	40	2655	0.0151
2008	MT	Dawson County	30021	136	3547	0.0383
2008	MT	Fallon County	30025	312	1352	0.2308
2008	MT	Fergus County	30027	5	4367	0.0011
2008	MT	Flathead County	30029	280	41228	0.0068
2008	MT	Gallatin County	30031	240	45837	0.0052
2008	MT	Glacier County	30035	154	4415	0.0349
2008	MT	Hill County	30041	173	6805	0.0254
2008	MT	Lake County	30047	34	8407	0.0040
2008	MT	Lewis and Clark County	30049	58	34687	0.0017
2008	MT	Lincoln County	30053	248	5600	0.0443
2008	MT	Madison County	30057	84	4000	0.0210
2008	MT	Missoula County	30063	36	55503	0.0006
2008	MT	Musselshell County	30065	86	1044	0.0824
2008	MT	Park County	30067	25	5760	0.0043
2008	MT	Pondera County	30073	18	1735	0.0104
2008	MT	Richland County	30083	575	4945	0.1163
2008	MT	Roosevelt County	30085	20	3428	0.0058
2008	MT	Rosebud County	30087	552	4292	0.1286
2008	MT	Sanders County	30089	79	3115	0.0254
2008	MT	Silver Bow County	30093	406	15751	0.0258
2008	MT	Yellowstone County	30111	385	77796	0.0049
2009	MT		30000	6501	421566	0.0154
2009	MT	Big Horn County	30003	571	4515	0.1265
2009	MT	Carbon County	30009	35	2520	0.0139
2009	MT	Cascade County	30013	4	35531	0.0001
2009	MT	Fallon County	30025	327	1415	0.2311
2009	MT	Fergus County	30027	4	4460	0.0009
2009	MT	Flathead County	30029	198	37395	0.0053
2009	MT	Gallatin County	30031	166	42697	0.0039
2009	MT	Glacier County	30035	150	4378	0.0343
2009	MT	Hill County	30041	128	6812	0.0188
2009	MT	Lake County	30047	23	8142	0.0028
2009	MT	Lewis and Clark County	30049	193	34470	0.0056
2009	MT	Lincoln County	30053	223	5340	0.0418
2009	MT	Madison County	30057	74	3587	0.0206
2009	MT	Missoula County	30063	30	54328	0.0006
2009	MT	Musselshell County	30065	189	1244	0.1519
2009	MT	Park County	30067	5	5323	0.0009
2009	MT	Pondera County	30073	21	1721	0.0122
2009	MT	Richland County	30083	425	4858	0.0875
2009	MT	Roosevelt County	30085	19	3509	0.0054
2009	MT	Rosebud County	30087	485	4302	0.1127
2009	MT	Sanders County	30089	54	2818	0.0192
2009	MT	Yellowstone County	30111	333	76125	0.0044
2010	MT		30000	6862	419231	0.0164
2010	MT	Big Horn County	30003	569	4371	0.1302
2010	MT	Carbon County	30009	34	2476	0.0137
2010	MT	Cascade County	30013	8	35336	0.0002
2010	MT	Fallon County	30025	332	1459	0.2276
2010	MT	Flathead County	30029	268	37035	0.0072
2010	MT	Gallatin County	30031	202	42482	0.0048
2010	MT	Glacier County	30035	142	4463	0.0318
2010	MT	Granite County	30039	12	757	0.0159
2010	MT	Hill County	30041	122	6981	0.0175
2010	MT	Lake County	30047	21	8104	0.0026
2010	MT	Lewis and Clark County	30049	219	34433	0.0064
2010	MT	Lincoln County	30053	243	5285	0.0460
2010	MT	Madison County	30057	51	3322	0.0154
2010	MT	Missoula County	30063	44	54105	0.0008
2010	MT	Musselshell County	30065	264	1233	0.2141
2010	MT	Pondera County	30073	22	1694	0.0130
2010	MT	Richland County	30083	575	5291	0.1087
2010	MT	Roosevelt County	30085	21	3579	0.0059
2010	MT	Rosebud County	30087	503	4226	0.1190
2010	MT	Sanders County	30089	65	2747	0.0237
2010	MT	Sheridan County	30091	23	1242	0.0185
2010	MT	Silver Bow County	30093	401	15279	0.0262
2010	MT	Yellowstone County	30111	323	75456	0.0043
2011	MT		30000	7590	422726	0.0180
2011	MT	Big Horn County	30003	571	4437	0.1287
2011	MT	Blaine County	30005	21	1461	0.0144
2011	MT	Carbon County	30009	34	2436	0.0140
2011	MT	Cascade County	30013	8	34995	0.0002
2011	MT	Dawson County	30021	96	3516	0.0273
2011	MT	Fallon County	30025	378	1540	0.2455
2011	MT	Fergus County	30027	5	4406	0.0011
2011	MT	Flathead County	30029	262	37433	0.0070
2011	MT	Gallatin County	30031	220	43663	0.0050
2011	MT	Glacier County	30035	150	4215	0.0356
2011	MT	Hill County	30041	97	6968	0.0139
2011	MT	Lake County	30047	21	8013	0.0026
2011	MT	Lewis and Clark County	30049	273	34628	0.0079
2011	MT	Lincoln County	30053	227	5155	0.0440
2011	MT	Madison County	30057	40	3444	0.0116
2011	MT	Missoula County	30063	64	54500	0.0012
2011	MT	Musselshell County	30065	297	1179	0.2519
2011	MT	Park County	30067	4	5216	0.0008
2011	MT	Pondera County	30073	22	1707	0.0129
2011	MT	Richland County	30083	631	5760	0.1095
2011	MT	Roosevelt County	30085	43	3638	0.0118
2011	MT	Rosebud County	30087	521	4342	0.1200
2011	MT	Sanders County	30089	87	2655	0.0328
2011	MT	Sheridan County	30091	29	1325	0.0219
2011	MT	Silver Bow County	30093	414	15275	0.0271
2011	MT	Toole County	30101	156	2032	0.0768
2011	MT	Yellowstone County	30111	344	76504	0.0045
2012	MT		30000	8745	430315	0.0203
2012	MT	Big Horn County	30003	532	4325	0.1230
2012	MT	Blaine County	30005	18	1463	0.0123
2012	MT	Carbon County	30009	33	2530	0.0130
2012	MT	Cascade County	30013	14	34980	0.0004
2012	MT	Dawson County	30021	115	3607	0.0319
2012	MT	Fallon County	30025	465	1632	0.2849
2012	MT	Flathead County	30029	250	37832	0.0066
2012	MT	Gallatin County	30031	231	44747	0.0052
2012	MT	Glacier County	30035	148	4535	0.0326
2012	MT	Granite County	30039	8	765	0.0105
2012	MT	Hill County	30041	66	7025	0.0094
2012	MT	Lake County	30047	20	8003	0.0025
2012	MT	Lewis and Clark County	30049	315	35117	0.0090
2012	MT	Lincoln County	30053	225	5262	0.0428
2012	MT	Madison County	30057	58	3384	0.0171
2012	MT	Missoula County	30063	53	54951	0.0010
2012	MT	Musselshell County	30065	363	1270	0.2858
2012	MT	Park County	30067	9	5397	0.0017
2012	MT	Pondera County	30073	24	1750	0.0137
2012	MT	Richland County	30083	787	6321	0.1245
2012	MT	Roosevelt County	30085	123	3810	0.0323
2012	MT	Rosebud County	30087	538	4377	0.1229
2012	MT	Sanders County	30089	93	2643	0.0352
2012	MT	Sheridan County	30091	56	1488	0.0376
2012	MT	Silver Bow County	30093	435	15592	0.0279
2012	MT	Toole County	30101	146	2160	0.0676
2012	MT	Yellowstone County	30111	381	77744	0.0049
2013	MT		30000	8860	436867	0.0203
2013	MT	Big Horn County	30003	540	4366	0.1237
2013	MT	Blaine County	30005	32	1495	0.0214
2013	MT	Broadwater County	30007	45	1323	0.0340
2013	MT	Carbon County	30009	41	2579	0.0159
2013	MT	Dawson County	30021	159	3761	0.0423
2013	MT	Fallon County	30025	435	1653	0.2632
2013	MT	Fergus County	30027	7	4482	0.0016
2013	MT	Flathead County	30029	251	38928	0.0064
2013	MT	Gallatin County	30031	225	47420	0.0047
2013	MT	Glacier County	30035	181	4535	0.0399
2013	MT	Granite County	30039	12	784	0.0153
2013	MT	Hill County	30041	47	6862	0.0068
2013	MT	Lake County	30047	26	8100	0.0032
2013	MT	Lewis and Clark County	30049	251	35443	0.0071
2013	MT	Lincoln County	30053	148	5133	0.0288
2013	MT	Madison County	30057	98	3540	0.0277
2013	MT	Missoula County	30063	46	55664	0.0008
2013	MT	Musselshell County	30065	371	1268	0.2926
2013	MT	Park County	30067	11	5394	0.0020
2013	MT	Pondera County	30073	25	1742	0.0144
2013	MT	Ravalli County	30081	3	10597	0.0003
2013	MT	Richland County	30083	834	6704	0.1244
2013	MT	Roosevelt County	30085	113	3958	0.0285
2013	MT	Rosebud County	30087	507	4128	0.1228
2013	MT	Sanders County	30089	68	2648	0.0257
2013	MT	Sheridan County	30091	128	1611	0.0795
2013	MT	Silver Bow County	30093	444	15671	0.0283
2013	MT	Toole County	30101	152	2070	0.0734
2013	MT	Yellowstone County	30111	424	77808	0.0054
