Year	State	County	FIPS	Commodity	type	Revenue
2005	MT	Carbon	30009	Oil	Royalties	1322756.19
2005	MT	Carbon	30009	Other	Royalties	1617.45
2005	MT	Carter	30011	Oil & Gas	Other Revenues	32915
2005	MT	Carter	30011	Oil	Royalties	2550.53
2005	MT	Chouteau	30015	Oil & Gas	Other Revenues	14734.08
2005	MT	Chouteau	30015	Oil & Gas	Other Roy Vals	2343.28
2005	MT	Chouteau	30015	Gas	Royalties	199.24
2005	MT	Chouteau	30015	Gas	Royalties	270492.06
2005	MT	Custer	30017	Gas	Royalties	23672.48
2005	MT	Dawson	30021	Oil & Gas	Other Roy Vals	6120.19
2005	MT	Dawson	30021	Gas	Royalties	750.85
2005	MT	Dawson	30021	Gas	Royalties	101.56
2005	MT	Dawson	30021	Oil	Royalties	2493036.33
2005	MT	Fallon	30025	Oil & Gas	Other Revenues	186521.16
2005	MT	Fallon	30025	Oil & Gas	Other Roy Vals	30902
2005	MT	Fallon	30025	Gas	Royalties	145369.37
2005	MT	Fallon	30025	Gas	Royalties	109381.91
2005	MT	Fallon	30025	Gas	Royalties	4666455.05
2005	MT	Fallon	30025	Oil	Royalties	2271.5
2005	MT	Fallon	30025	Oil	Royalties	10916414.45
2005	MT	Fergus	30027	Oil & Gas	Other Revenues	6430
2005	MT	Fergus	30027	Oil & Gas	Other Roy Vals	11692
2005	MT	Fergus	30027	Gas	Royalties	37996.94
2005	MT	Garfield	30033	Oil	Royalties	12286.17
2005	MT	Glacier	30035	Oil & Gas	Other Revenues	767.06
2005	MT	Glacier	30035	Gas	Royalties	929.68
2005	MT	Glacier	30035	Gas	Royalties	3878.93
2005	MT	Glacier	30035	Gas	Royalties	14701.73
2005	MT	Glacier	30035	Oil	Royalties	14205.12
2005	MT	Hill	30041	Oil & Gas	Other Revenues	1476
2005	MT	Hill	30041	Oil & Gas	Other Roy Vals	26813.34
2005	MT	Hill	30041	Gas	Royalties	295.67
2005	MT	Hill	30041	Gas	Royalties	517734.54
2005	MT	Liberty	30051	Oil & Gas	Other Revenues	934.18
2005	MT	Liberty	30051	Oil & Gas	Other Roy Vals	175
2005	MT	Liberty	30051	Gas	Royalties	65.44
2005	MT	Liberty	30051	Gas	Royalties	151235.17
2005	MT	Liberty	30051	Oil	Royalties	17799.33
2005	MT	Musselshell	30065	Oil & Gas	Other Revenues	479.01
2005	MT	Musselshell	30065	Oil	Royalties	26310.23
2005	MT	Petroleum	30069	Oil	Royalties	46578.12
2005	MT	Phillips	30071	Oil & Gas	Other Revenues	1461.66
2005	MT	Phillips	30071	Oil & Gas	Other Roy Vals	13266.13
2005	MT	Phillips	30071	Gas	Royalties	8463071.2
2005	MT	Pondera	30073	Oil & Gas	Other Revenues	4273.12
2005	MT	Pondera	30073	Gas	Royalties	2427.67
2005	MT	Powder River	30075	Oil & Gas	Other Revenues	643
2005	MT	Powder River	30075	Oil & Gas	Other Roy Vals	-15
2005	MT	Powder River	30075	Gas	Royalties	6610.96
2005	MT	Powder River	30075	Oil	Royalties	258394.2
2005	MT	Prairie	30079	Oil & Gas	Other Roy Vals	654
2005	MT	Prairie	30079	Gas	Royalties	7743.14
2005	MT	Prairie	30079	Gas	Royalties	1471.79
2005	MT	Prairie	30079	Oil	Royalties	687392.36
2005	MT	Richland	30083	Oil & Gas	Other Roy Vals	10350.3
2005	MT	Richland	30083	Gas	Royalties	2857.55
2005	MT	Richland	30083	Gas	Royalties	26344.97
2005	MT	Richland	30083	Gas	Royalties	113726.51
2005	MT	Richland	30083	Oil	Royalties	152232.35
2005	MT	Richland	30083	Oil	Royalties	57.97
2005	MT	Richland	30083	Oil	Royalties	1349904.33
2005	MT	Roosevelt	30085	Oil & Gas	Other Revenues	1244
2005	MT	Roosevelt	30085	Oil & Gas	Other Roy Vals	2000
2005	MT	Roosevelt	30085	Gas	Royalties	961.62
2005	MT	Roosevelt	30085	Gas	Royalties	1223.71
2005	MT	Roosevelt	30085	Gas	Royalties	2797.61
2005	MT	Roosevelt	30085	Oil	Royalties	112.19
2005	MT	Roosevelt	30085	Oil	Royalties	99025.86
2005	MT	Rosebud	30087	Oil & Gas	Other Revenues	16080
2005	MT	Rosebud	30087	Oil	Royalties	12035.99
2005	MT	Rosebud	30087	Oil	Royalties	83781.7
2005	MT	Rosebud	30087	Solids	Royalties	-0.17
2005	MT	Sheridan	30091	Gas	Royalties	12.24
2005	MT	Sheridan	30091	Gas	Royalties	18.74
2005	MT	Sheridan	30091	Gas	Royalties	6317.93
2005	MT	Sheridan	30091	Oil	Royalties	1.64
2005	MT	Sheridan	30091	Oil	Royalties	210975.14
2005	MT	Toole	30101	Oil & Gas	Other Revenues	8573.29
2005	MT	Toole	30101	Oil & Gas	Other Roy Vals	53
2005	MT	Toole	30101	Gas	Royalties	148101.79
2005	MT	Toole	30101	Oil	Royalties	70118.31
2005	MT	Valley	30105	Oil & Gas	Other Revenues	2008.42
2005	MT	Valley	30105	Oil & Gas	Other Roy Vals	63.87
2005	MT	Valley	30105	Gas	Royalties	364349.8
2005	MT	Wheatland	30107	Oil & Gas	Other Revenues	240
2005	MT	Wibaux	30109	Oil & Gas	Other Roy Vals	3740
2005	MT	Wibaux	30109	Gas	Royalties	52524.2
2005	MT	Wibaux	30109	Gas	Royalties	10172.37
2005	MT	Wibaux	30109	Gas	Royalties	107265.96
2005	MT	Wibaux	30109	Oil	Royalties	2016882.68
2005	MT	Yellowstone	30111	Oil & Gas	Other Revenues	160
2006	MT	Beaverhead	30001	Phosphate	Other Revenues	12681
2006	MT	Big Horn	30003	Oil & Gas	Other Revenues	17924
2006	MT	Big Horn	30003	Gas	Royalties	2730708.37
2006	MT	Big Horn	30003	Solids	Royalties	-10.14
2006	MT	Blaine	30005	Oil & Gas	Other Revenues	43786.17
2006	MT	Blaine	30005	Oil & Gas	Other Roy Vals	34800.94
2006	MT	Blaine	30005	Gas	Royalties	409.98
2006	MT	Blaine	30005	Gas	Royalties	187103.55
2006	MT	Blaine	30005	Gas	Royalties	2071278.87
2006	MT	Blaine	30005	Oil	Royalties	216197.81
2006	MT	Carbon	30009	Oil & Gas	Other Revenues	45330.42
2006	MT	Carbon	30009	Oil & Gas	Other Roy Vals	63241.83
2006	MT	Carbon	30009	Gas	Royalties	178732.56
2006	MT	Carbon	30009	Gas	Royalties	12742.09
2006	MT	Carbon	30009	Gas	Royalties	102181.06
2006	MT	Carbon	30009	Oil	Royalties	1553049.27
2006	MT	Carbon	30009	Other	Royalties	2321.49
2006	MT	Carter	30011	Oil & Gas	Other Revenues	32727
2006	MT	Carter	30011	Gas	Royalties	3633.51
2006	MT	Carter	30011	Oil	Royalties	3229.66
2006	MT	Chouteau	30015	Oil & Gas	Other Revenues	15972.08
2006	MT	Chouteau	30015	Oil & Gas	Other Roy Vals	-9871.51
2006	MT	Chouteau	30015	Gas	Royalties	177.4
2006	MT	Chouteau	30015	Gas	Royalties	203452.63
2006	MT	Custer	30017	Gas	Royalties	18972.83
2006	MT	Dawson	30021	Oil & Gas	Other Revenues	500
2006	MT	Dawson	30021	Gas	Royalties	747.96
2006	MT	Dawson	30021	Gas	Royalties	431.93
2006	MT	Dawson	30021	Oil	Royalties	2335438.44
2006	MT	Fallon	30025	Oil & Gas	Other Revenues	132870.56
2006	MT	Fallon	30025	Oil & Gas	Other Roy Vals	211319.43
2006	MT	Fallon	30025	Gas	Royalties	158956.77
2006	MT	Fallon	30025	Gas	Royalties	113237.71
2006	MT	Fallon	30025	Gas	Royalties	4244138.4
2006	MT	Fallon	30025	Oil	Royalties	970.18
2006	MT	Fallon	30025	Oil	Royalties	12401504.62
2006	MT	Fallon	30025	Oil & Gas	Royalties	-141.85
2006	MT	Fergus	30027	Oil & Gas	Other Revenues	4905
2006	MT	Fergus	30027	Oil & Gas	Other Roy Vals	-4666
2006	MT	Fergus	30027	Gas	Royalties	98304.45
2006	MT	Garfield	30033	Oil	Royalties	7985.89
2006	MT	Glacier	30035	Oil & Gas	Other Revenues	681.98
2006	MT	Glacier	30035	Gas	Royalties	1080.22
2006	MT	Glacier	30035	Gas	Royalties	4697.85
2006	MT	Glacier	30035	Gas	Royalties	13878.48
2006	MT	Glacier	30035	Oil	Royalties	20387.93
2006	MT	Hill	30041	Oil & Gas	Other Revenues	1489
2006	MT	Hill	30041	Oil & Gas	Other Roy Vals	-19612
2006	MT	Hill	30041	Gas	Royalties	226.1
2006	MT	Hill	30041	Gas	Royalties	473.49
2006	MT	Hill	30041	Gas	Royalties	371029.42
2006	MT	Liberty	30051	Oil & Gas	Other Revenues	4063.38
2006	MT	Liberty	30051	Gas	Royalties	119391.32
2006	MT	Liberty	30051	Oil	Royalties	26618.19
2006	MT	Musselshell	30065	Oil & Gas	Other Revenues	243
2006	MT	Musselshell	30065	Oil	Royalties	23326.48
2006	MT	Petroleum	30069	Oil	Royalties	8362.09
2006	MT	Phillips	30071	Oil	Other Revenues	-2.5
2006	MT	Phillips	30071	Oil & Gas	Other Revenues	6589.84
2006	MT	Phillips	30071	Oil & Gas	Other Roy Vals	36525
2006	MT	Phillips	30071	Gas	Royalties	7389566.29
2006	MT	Pondera	30073	Oil & Gas	Other Revenues	4007.49
2006	MT	Pondera	30073	Oil & Gas	Other Roy Vals	11.53
2006	MT	Pondera	30073	Gas	Royalties	4082.3
2006	MT	Powder River	30075	Oil & Gas	Other Revenues	1072
2006	MT	Powder River	30075	Gas	Royalties	6419.02
2006	MT	Powder River	30075	Oil	Royalties	280790.49
2006	MT	Prairie	30079	Gas	Royalties	9620.14
2006	MT	Prairie	30079	Gas	Royalties	5312.54
2006	MT	Prairie	30079	Oil	Royalties	641932.55
2006	MT	Richland	30083	Oil & Gas	Other Revenues	960
2006	MT	Richland	30083	Oil & Gas	Other Roy Vals	1150
2006	MT	Richland	30083	Gas	Royalties	2838.63
2006	MT	Richland	30083	Gas	Royalties	56752.93
2006	MT	Richland	30083	Gas	Royalties	119777.79
2006	MT	Richland	30083	Oil	Royalties	126841.06
2006	MT	Richland	30083	Oil	Royalties	18.46
2006	MT	Richland	30083	Oil	Royalties	1858824.95
2006	MT	Roosevelt	30085	Oil & Gas	Other Revenues	4
2006	MT	Roosevelt	30085	Oil & Gas	Other Roy Vals	58.65
2006	MT	Roosevelt	30085	Gas	Royalties	274.08
2006	MT	Roosevelt	30085	Gas	Royalties	335.02
2006	MT	Roosevelt	30085	Gas	Royalties	5688.88
2006	MT	Roosevelt	30085	Oil	Royalties	26.41
2006	MT	Roosevelt	30085	Oil	Royalties	112271.15
2006	MT	Rosebud	30087	Oil & Gas	Other Revenues	16080
2006	MT	Rosebud	30087	Oil	Royalties	1501.47
2006	MT	Rosebud	30087	Oil	Royalties	105565.17
2006	MT	Rosebud	30087	Solids	Royalties	-0.06
2006	MT	Sheridan	30091	Oil & Gas	Other Revenues	80
2006	MT	Sheridan	30091	Gas	Royalties	2.43
2006	MT	Sheridan	30091	Gas	Royalties	3.12
2006	MT	Sheridan	30091	Gas	Royalties	7226.22
2006	MT	Sheridan	30091	Oil	Royalties	0.44
2006	MT	Sheridan	30091	Oil	Royalties	234976.41
2006	MT	Sheridan	30091	Oil & Gas	Royalties	-0.07
2006	MT	Stillwater	30095	Oil	Royalties	293.39
2006	MT	Teton	30099	Oil & Gas	Other Revenues	281
2006	MT	Toole	30101	Oil & Gas	Other Revenues	9378.47
2006	MT	Toole	30101	Oil & Gas	Other Roy Vals	1.97
2006	MT	Toole	30101	Gas	Royalties	152920.51
2006	MT	Toole	30101	Oil	Royalties	196272
2006	MT	Toole	30101	Oil & Gas	Royalties	-99.42
2006	MT	Valley	30105	Oil & Gas	Other Revenues	2215.19
2006	MT	Valley	30105	Oil & Gas	Other Roy Vals	1075
2006	MT	Valley	30105	Gas	Royalties	306272.86
2006	MT	Wheatland	30107	Oil & Gas	Other Revenues	240
2006	MT	Wibaux	30109	Oil & Gas	Other Revenues	15
2006	MT	Wibaux	30109	Gas	Royalties	70372.89
2006	MT	Wibaux	30109	Gas	Royalties	38307.18
2006	MT	Wibaux	30109	Gas	Royalties	80815.85
2006	MT	Wibaux	30109	Oil	Royalties	2360404.29
2006	MT	Wibaux	30109	Oil & Gas	Royalties	-0.01
2006	MT	Yellowstone	30111	Oil & Gas	Other Revenues	40
2006	MT	Yellowstone	30111	Oil	Royalties	4585.18
2007	MT	Big Horn	30003	Oil & Gas	Other Revenues	11852
2007	MT	Big Horn	30003	Gas	Royalties	2033846.26
2007	MT	Big Horn	30003	Gas	Royalties	-1.43
2007	MT	Big Horn	30003	Gas	Royalties	382.13
2007	MT	Blaine	30005	Oil & Gas	Other Revenues	23148.25
2007	MT	Blaine	30005	Oil & Gas	Other Roy Vals	-7.94
2007	MT	Blaine	30005	Gas	Royalties	13602.51
2007	MT	Blaine	30005	Gas	Royalties	481324.48
2007	MT	Blaine	30005	Gas	Royalties	2220812.17
2007	MT	Blaine	30005	Oil	Royalties	245385.12
2007	MT	Carbon	30009	Oil & Gas	Other Revenues	31730.05
2007	MT	Carbon	30009	Oil & Gas	Other Roy Vals	-52135.27
2007	MT	Carbon	30009	Gas	Royalties	127320.27
2007	MT	Carbon	30009	Gas	Royalties	74293.81
2007	MT	Carbon	30009	Oil	Royalties	1691571.76
2007	MT	Carbon	30009	Other	Royalties	1881.74
2007	MT	Carter	30011	Oil & Gas	Other Revenues	7355
2007	MT	Carter	30011	Gas	Royalties	21503.21
2007	MT	Carter	30011	Oil	Royalties	7198.91
2007	MT	Chouteau	30015	Oil & Gas	Other Revenues	6034
2007	MT	Chouteau	30015	Oil & Gas	Other Roy Vals	-2002.87
2007	MT	Chouteau	30015	Gas	Royalties	10468.12
2007	MT	Chouteau	30015	Gas	Royalties	167096.86
2007	MT	Custer	30017	Gas	Royalties	11451.79
2007	MT	Dawson	30021	Oil & Gas	Other Roy Vals	4977.55
2007	MT	Dawson	30021	Gas	Royalties	-1259.66
2007	MT	Dawson	30021	Gas	Royalties	-196.96
2007	MT	Dawson	30021	Oil	Royalties	2361708.65
2007	MT	Fallon	30025	Oil & Gas	Other Revenues	143524.69
2007	MT	Fallon	30025	Oil & Gas	Other Roy Vals	21608.46
2007	MT	Fallon	30025	Gas	Royalties	-1458.42
2007	MT	Fallon	30025	Gas	Royalties	123044.08
2007	MT	Fallon	30025	Gas	Royalties	73764.87
2007	MT	Fallon	30025	Gas	Royalties	4630321.5
2007	MT	Fallon	30025	Oil	Royalties	468.61
2007	MT	Fallon	30025	Oil	Royalties	12902348.01
2007	MT	Fergus	30027	Oil & Gas	Other Revenues	4705
2007	MT	Fergus	30027	Oil & Gas	Other Roy Vals	-5325
2007	MT	Fergus	30027	Gas	Royalties	46515.77
2007	MT	Garfield	30033	Oil	Royalties	5649.35
2007	MT	Glacier	30035	Oil & Gas	Other Revenues	556.24
2007	MT	Glacier	30035	Gas	Royalties	1010.18
2007	MT	Glacier	30035	Gas	Royalties	6481.83
2007	MT	Glacier	30035	Gas	Royalties	11939.91
2007	MT	Glacier	30035	Oil	Royalties	33192.7
2007	MT	Hill	30041	Oil & Gas	Other Revenues	1347.88
2007	MT	Hill	30041	Oil & Gas	Other Roy Vals	11101
2007	MT	Hill	30041	Gas	Royalties	142.25
2007	MT	Hill	30041	Gas	Royalties	345893.18
2007	MT	Liberty	30051	Oil & Gas	Other Revenues	1867.57
2007	MT	Liberty	30051	Oil & Gas	Other Roy Vals	-60
2007	MT	Liberty	30051	Gas	Royalties	1225.47
2007	MT	Liberty	30051	Gas	Royalties	83531.46
2007	MT	Liberty	30051	Oil	Royalties	34718.48
2007	MT	Musselshell	30065	Oil	Royalties	25301.04
2007	MT	Petroleum	30069	Oil	Royalties	17327.19
2007	MT	Phillips	30071	Oil & Gas	Other Revenues	2167.8
2007	MT	Phillips	30071	Oil & Gas	Other Roy Vals	500
2007	MT	Phillips	30071	Gas	Royalties	9139004.05
2007	MT	Pondera	30073	Oil & Gas	Other Revenues	5375.07
2007	MT	Pondera	30073	Oil & Gas	Other Roy Vals	-185
2007	MT	Pondera	30073	Gas	Royalties	5.85
2007	MT	Pondera	30073	Gas	Royalties	5116.66
2007	MT	Powder River	30075	Oil & Gas	Other Revenues	222.46
2007	MT	Powder River	30075	Gas	Royalties	4077.91
2007	MT	Powder River	30075	Oil	Royalties	647851.9
2007	MT	Prairie	30079	Oil & Gas	Other Roy Vals	159.45
2007	MT	Prairie	30079	Gas	Royalties	8696.6
2007	MT	Prairie	30079	Gas	Royalties	3139.58
2007	MT	Prairie	30079	Oil	Royalties	711347.66
2007	MT	Richland	30083	Oil & Gas	Other Roy Vals	9151.64
2007	MT	Richland	30083	Gas	Royalties	7300.54
2007	MT	Richland	30083	Gas	Royalties	61019.44
2007	MT	Richland	30083	Gas	Royalties	127230.46
2007	MT	Richland	30083	Oil	Royalties	165182.51
2007	MT	Richland	30083	Oil	Royalties	2390270.47
2007	MT	Roosevelt	30085	Oil & Gas	Other Revenues	4
2007	MT	Roosevelt	30085	Oil & Gas	Other Roy Vals	-2096.93
2007	MT	Roosevelt	30085	Gas	Royalties	4865.85
2007	MT	Roosevelt	30085	Oil	Royalties	102362.99
2007	MT	Rosebud	30087	Oil & Gas	Other Revenues	21065.12
2007	MT	Rosebud	30087	Oil	Royalties	123844.44
2007	MT	Rosebud	30087	Solids	Royalties	-0.01
2007	MT	Sheridan	30091	Oil & Gas	Other Revenues	1286.73
2007	MT	Sheridan	30091	Oil & Gas	Other Roy Vals	111
2007	MT	Sheridan	30091	Gas	Royalties	6205.17
2007	MT	Sheridan	30091	Oil	Royalties	230395.45
2007	MT	Toole	30101	Oil & Gas	Other Revenues	7960.34
2007	MT	Toole	30101	Oil & Gas	Other Roy Vals	-440
2007	MT	Toole	30101	Gas	Royalties	166241.85
2007	MT	Toole	30101	Oil	Royalties	278876.32
2007	MT	Valley	30105	Oil & Gas	Other Revenues	114.95
2007	MT	Valley	30105	Gas	Royalties	328190.1
2007	MT	Wheatland	30107	Oil & Gas	Other Revenues	240
2007	MT	Wibaux	30109	Oil & Gas	Other Roy Vals	3685
2007	MT	Wibaux	30109	Gas	Royalties	59159.83
2007	MT	Wibaux	30109	Gas	Royalties	22987.73
2007	MT	Wibaux	30109	Gas	Royalties	73078.76
2007	MT	Wibaux	30109	Oil	Royalties	2478635.23
2007	MT	Yellowstone	30111	Oil	Royalties	3650.53
2008	MT	Beaverhead	30001	Phosphate	Other Revenues	4227
2008	MT	Big Horn	30003	Oil & Gas	Other Revenues	12080.8
2008	MT	Big Horn	30003	Oil & Gas	Other Roy Vals	18279.31
2008	MT	Big Horn	30003	Gas	Royalties	3133494.68
2008	MT	Big Horn	30003	Gas	Royalties	2699.32
2008	MT	Blaine	30005	Oil & Gas	Other Revenues	38567.27
2008	MT	Blaine	30005	Oil & Gas	Other Roy Vals	-139960.65
2008	MT	Blaine	30005	Gas	Royalties	11140.7
2008	MT	Blaine	30005	Gas	Royalties	199070.47
2008	MT	Blaine	30005	Gas	Royalties	2068165.71
2008	MT	Blaine	30005	Oil	Royalties	420004.17
2008	MT	Carbon	30009	Oil & Gas	Other Revenues	41229.18
2008	MT	Carbon	30009	Oil & Gas	Other Roy Vals	2846.1
2008	MT	Carbon	30009	Gas	Royalties	249439.76
2008	MT	Carbon	30009	Gas	Royalties	131535.34
2008	MT	Carbon	30009	Oil	Royalties	2741494.62
2008	MT	Carbon	30009	Other	Royalties	27255.51
2008	MT	Carter	30011	Gas	Royalties	22383.95
2008	MT	Carter	30011	Oil	Royalties	754904.98
2008	MT	Chouteau	30015	Oil & Gas	Other Revenues	2122
2008	MT	Chouteau	30015	Oil & Gas	Other Roy Vals	-15180.21
2008	MT	Chouteau	30015	Gas	Royalties	4019.45
2008	MT	Chouteau	30015	Gas	Royalties	214841.3
2008	MT	Custer	30017	Gas	Royalties	19739.32
2008	MT	Dawson	30021	Oil & Gas	Other Revenues	632
2008	MT	Dawson	30021	Oil & Gas	Other Roy Vals	2946.85
2008	MT	Dawson	30021	Gas	Royalties	916.7
2008	MT	Dawson	30021	Gas	Royalties	130.01
2008	MT	Dawson	30021	Oil	Royalties	2867332.46
2008	MT	Fallon	30025	Oil & Gas	Other Revenues	150163.07
2008	MT	Fallon	30025	Oil & Gas	Other Roy Vals	-88380.9
2008	MT	Fallon	30025	Gas	Royalties	246537.19
2008	MT	Fallon	30025	Gas	Royalties	76852.91
2008	MT	Fallon	30025	Gas	Royalties	5317660.51
2008	MT	Fallon	30025	Oil	Royalties	19078601.84
2008	MT	Fergus	30027	Oil & Gas	Other Revenues	5070.29
2008	MT	Fergus	30027	Oil & Gas	Other Roy Vals	-3470
