Month,Calendar Year,Land Class,Land Category,Commodity,Volume
September,2015,Federal,Offshore,Oil Prod Vol (bbl)," 50,452,516 "
September,2015,Federal,Onshore,Coal Prod Vol (ton)," 32,645,633 "
September,2015,Federal,Onshore,Gas Prod Vol (mcf)," 281,528,044 "
September,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,450,033 "
September,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,660,818 "
September,2015,Native American,Onshore,Gas Prod Vol (mcf)," 26,075,130 "
September,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,218,278 "
October,2015,Federal,Offshore,Gas Prod Vol (mcf)," 115,302,180 "
October,2015,Federal,Offshore,Oil Prod Vol (bbl)," 49,586,305 "
October,2015,Federal,Onshore,Coal Prod Vol (ton)," 34,933,374 "
October,2015,Federal,Onshore,Gas Prod Vol (mcf)," 289,665,014 "
October,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,708,036 "
October,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,590,550 "
October,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,685,874 "
October,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,417,495 "
November,2015,Federal,Offshore,Gas Prod Vol (mcf)," 105,588,645 "
November,2015,Federal,Offshore,Oil Prod Vol (bbl)," 46,341,443 "
November,2015,Federal,Onshore,Coal Prod Vol (ton)," 31,907,689 "
November,2015,Federal,Onshore,Gas Prod Vol (mcf)," 281,715,887 "
November,2015,Federal,Onshore,Oil Prod Vol (bbl)," 14,458,652 "
November,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,236,781 "
November,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,041,511 "
November,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,336,576 "
December,2015,Federal,Offshore,Gas Prod Vol (mcf)," 112,597,936 "
December,2015,Federal,Offshore,Oil Prod Vol (bbl)," 50,386,807 "
December,2015,Federal,Onshore,Coal Prod Vol (ton)," 24,653,768 "
December,2015,Federal,Onshore,Gas Prod Vol (mcf)," 283,425,463 "
December,2015,Federal,Onshore,Oil Prod Vol (bbl)," 13,982,752 "
December,2015,Native American,Onshore,Coal Prod Vol (ton)," 1,228,030 "
December,2015,Native American,Onshore,Gas Prod Vol (mcf)," 27,543,540 "
December,2015,Native American,Onshore,Oil Prod Vol (bbl)," 5,352,087 "
January,2016,Federal,Offshore,Gas Prod Vol (mcf)," 109,567,604 "
January,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,020,201 "
January,2016,Federal,Onshore,Coal Prod Vol (ton)," 22,385,252 "
January,2016,Federal,Onshore,Gas Prod Vol (mcf)," 277,686,938 "
January,2016,Federal,Onshore,Oil Prod Vol (bbl)," 14,001,230 "
January,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,216,479 "
January,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,439,409 "
January,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,230,862 "
February,2016,Federal,Offshore,Gas Prod Vol (mcf)," 101,488,564 "
February,2016,Federal,Offshore,Oil Prod Vol (bbl)," 45,503,443 "
February,2016,Federal,Onshore,Coal Prod Vol (ton)," 21,437,741 "
February,2016,Federal,Onshore,Gas Prod Vol (mcf)," 261,676,224 "
February,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,492,904 "
February,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,100,191 "
February,2016,Native American,Onshore,Gas Prod Vol (mcf)," 25,732,758 "
February,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,802,355 "
March,2016,Federal,Offshore,Gas Prod Vol (mcf)," 111,858,644 "
March,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,565,023 "
March,2016,Federal,Onshore,Coal Prod Vol (ton)," 20,238,449 "
March,2016,Federal,Onshore,Gas Prod Vol (mcf)," 282,779,160 "
March,2016,Federal,Onshore,Oil Prod Vol (bbl)," 14,424,835 "
March,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,349,184 "
March,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,690,147 "
March,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,347,939 "
April,2016,Federal,Offshore,Gas Prod Vol (mcf)," 102,052,853 "
April,2016,Federal,Offshore,Oil Prod Vol (bbl)," 47,768,826 "
April,2016,Federal,Onshore,Coal Prod Vol (ton)," 18,209,082 "
April,2016,Federal,Onshore,Gas Prod Vol (mcf)," 270,078,871 "
April,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,632,235 "
April,2016,Native American,Onshore,Coal Prod Vol (ton)," 701,080 "
April,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,409,847 "
April,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,920,955 "
May,2016,Federal,Offshore,Gas Prod Vol (mcf)," 111,068,243 "
May,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,008,166 "
May,2016,Federal,Onshore,Coal Prod Vol (ton)," 17,466,152 "
May,2016,Federal,Onshore,Gas Prod Vol (mcf)," 271,819,916 "
May,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,680,946 "
May,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,022,304 "
May,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,933,251 "
May,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,894,666 "
June,2016,Federal,Offshore,Gas Prod Vol (mcf)," 97,956,950 "
June,2016,Federal,Offshore,Oil Prod Vol (bbl)," 47,084,648 "
June,2016,Federal,Onshore,Coal Prod Vol (ton)," 24,182,132 "
June,2016,Federal,Onshore,Gas Prod Vol (mcf)," 266,062,156 "
June,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,055,091 "
June,2016,Native American,Onshore,Coal Prod Vol (ton)," 956,567 "
June,2016,Native American,Onshore,Gas Prod Vol (mcf)," 25,561,287 "
June,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,681,757 "
July,2016,Federal,Offshore,Gas Prod Vol (mcf)," 103,309,483 "
July,2016,Federal,Offshore,Oil Prod Vol (bbl)," 49,149,480 "
July,2016,Federal,Onshore,Coal Prod Vol (ton)," 23,325,633 "
July,2016,Federal,Onshore,Gas Prod Vol (mcf)," 260,678,631 "
July,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,588,408 "
July,2016,Native American,Onshore,Coal Prod Vol (ton)," 976,850 "
July,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,147,033 "
July,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,938,332 "
August,2016,Federal,Offshore,Gas Prod Vol (mcf)," 106,372,277 "
August,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,732,184 "
August,2016,Federal,Onshore,Coal Prod Vol (ton)," 29,500,444 "
August,2016,Federal,Onshore,Gas Prod Vol (mcf)," 263,557,834 "
August,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,396,845 "
August,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,385,942 "
August,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,629,073 "
August,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,800,541 "
September,2016,Federal,Offshore,Gas Prod Vol (mcf)," 98,150,271 "
September,2016,Federal,Offshore,Oil Prod Vol (bbl)," 45,793,924 "
September,2016,Federal,Onshore,Coal Prod Vol (ton)," 27,801,819 "
September,2016,Federal,Onshore,Gas Prod Vol (mcf)," 267,862,034 "
September,2016,Federal,Onshore,Oil Prod Vol (bbl)," 12,940,550 "
September,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,093,319 "
September,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,123,796 "
September,2016,Native American,Onshore,Oil Prod Vol (bbl)," 4,724,201 "
October,2016,Federal,Offshore,Gas Prod Vol (mcf)," 104,778,293 "
October,2016,Federal,Offshore,Oil Prod Vol (bbl)," 50,359,020 "
October,2016,Federal,Onshore,Coal Prod Vol (ton)," 30,281,973 "
October,2016,Federal,Onshore,Gas Prod Vol (mcf)," 280,345,138 "
October,2016,Federal,Onshore,Oil Prod Vol (bbl)," 14,040,322 "
October,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,317,886 "
October,2016,Native American,Onshore,Gas Prod Vol (mcf)," 27,090,494 "
October,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,453,715 "
November,2016,Federal,Offshore,Gas Prod Vol (mcf)," 102,108,655 "
November,2016,Federal,Offshore,Oil Prod Vol (bbl)," 51,136,270 "
November,2016,Federal,Onshore,Coal Prod Vol (ton)," 29,341,898 "
November,2016,Federal,Onshore,Gas Prod Vol (mcf)," 268,581,631 "
November,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,492,495 "
November,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,334,842 "
November,2016,Native American,Onshore,Gas Prod Vol (mcf)," 25,784,480 "
November,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,077,720 "
December,2016,Federal,Offshore,Gas Prod Vol (mcf)," 108,062,008 "
December,2016,Federal,Offshore,Oil Prod Vol (bbl)," 54,384,661 "
December,2016,Federal,Onshore,Coal Prod Vol (ton)," 27,874,498 "
December,2016,Federal,Onshore,Gas Prod Vol (mcf)," 272,590,639 "
December,2016,Federal,Onshore,Oil Prod Vol (bbl)," 13,574,695 "
December,2016,Native American,Onshore,Coal Prod Vol (ton)," 1,275,026 "
December,2016,Native American,Onshore,Gas Prod Vol (mcf)," 26,213,821 "
December,2016,Native American,Onshore,Oil Prod Vol (bbl)," 5,279,972 "
January,2017,Federal,Offshore,Gas Prod Vol (mcf)," 106,351,575 "
January,2017,Federal,Offshore,Oil Prod Vol (bbl)," 54,837,729 "
January,2017,Federal,Onshore,Coal Prod Vol (ton)," 30,451,363 "
January,2017,Federal,Onshore,Gas Prod Vol (mcf)," 266,504,004 "
January,2017,Federal,Onshore,Oil Prod Vol (bbl)," 13,666,835 "
January,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,386,837 "
January,2017,Native American,Onshore,Gas Prod Vol (mcf)," 25,625,725 "
January,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,448,629 "
February,2017,Federal,Offshore,Gas Prod Vol (mcf)," 93,074,442 "
February,2017,Federal,Offshore,Oil Prod Vol (bbl)," 49,591,639 "
February,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,764,551 "
February,2017,Federal,Onshore,Gas Prod Vol (mcf)," 244,168,498 "
February,2017,Federal,Onshore,Oil Prod Vol (bbl)," 13,010,661 "
February,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,270,347 "
February,2017,Native American,Onshore,Gas Prod Vol (mcf)," 23,378,623 "
February,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,033,541 "
March,2017,Federal,Offshore,Gas Prod Vol (mcf)," 106,321,692 "
March,2017,Federal,Offshore,Oil Prod Vol (bbl)," 55,601,947 "
March,2017,Federal,Onshore,Coal Prod Vol (ton)," 24,856,949 "
March,2017,Federal,Onshore,Gas Prod Vol (mcf)," 273,401,782 "
March,2017,Federal,Onshore,Oil Prod Vol (bbl)," 14,850,212 "
March,2017,Native American,Onshore,Coal Prod Vol (ton)," 994,299 "
March,2017,Native American,Onshore,Gas Prod Vol (mcf)," 26,158,970 "
March,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,605,819 "
April,2017,Federal,Offshore,Gas Prod Vol (mcf)," 95,308,098 "
April,2017,Federal,Offshore,Oil Prod Vol (bbl)," 50,482,825 "
April,2017,Federal,Onshore,Coal Prod Vol (ton)," 23,773,493 "
April,2017,Federal,Onshore,Gas Prod Vol (mcf)," 265,939,969 "
April,2017,Federal,Onshore,Oil Prod Vol (bbl)," 14,466,638 "
April,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,006,718 "
April,2017,Native American,Onshore,Gas Prod Vol (mcf)," 25,570,076 "
April,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,516,110 "
May,2017,Federal,Offshore,Gas Prod Vol (mcf)," 99,387,234 "
May,2017,Federal,Offshore,Oil Prod Vol (bbl)," 52,785,904 "
May,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,338,321 "
May,2017,Federal,Onshore,Gas Prod Vol (mcf)," 268,607,086 "
May,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,383,975 "
May,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,133,016 "
May,2017,Native American,Onshore,Gas Prod Vol (mcf)," 27,238,150 "
May,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,749,085 "
June,2017,Federal,Offshore,Gas Prod Vol (mcf)," 90,629,700 "
June,2017,Federal,Offshore,Oil Prod Vol (bbl)," 49,430,561 "
June,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,859,514 "
June,2017,Federal,Onshore,Gas Prod Vol (mcf)," 263,031,419 "
June,2017,Federal,Onshore,Oil Prod Vol (bbl)," 14,245,115 "
June,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,211,408 "
June,2017,Native American,Onshore,Gas Prod Vol (mcf)," 26,980,484 "
June,2017,Native American,Onshore,Oil Prod Vol (bbl)," 5,773,995 "
July,2017,Federal,Offshore,Gas Prod Vol (mcf)," 97,841,739 "
July,2017,Federal,Offshore,Oil Prod Vol (bbl)," 55,000,179 "
July,2017,Federal,Onshore,Coal Prod Vol (ton)," 29,686,410 "
July,2017,Federal,Onshore,Gas Prod Vol (mcf)," 270,756,243 "
July,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,025,462 "
July,2017,Native American,Onshore,Coal Prod Vol (ton)," 920,473 "
July,2017,Native American,Onshore,Gas Prod Vol (mcf)," 27,933,004 "
July,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,043,972 "
August,2017,Federal,Offshore,Gas Prod Vol (mcf)," 92,780,856 "
August,2017,Federal,Offshore,Oil Prod Vol (bbl)," 53,807,563 "
August,2017,Federal,Onshore,Coal Prod Vol (ton)," 30,158,575 "
August,2017,Federal,Onshore,Gas Prod Vol (mcf)," 270,746,290 "
August,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,603,912 "
August,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,203,341 "
August,2017,Native American,Onshore,Gas Prod Vol (mcf)," 28,736,641 "
August,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,449,098 "
September,2017,Federal,Offshore,Gas Prod Vol (mcf)," 88,477,693 "
September,2017,Federal,Offshore,Oil Prod Vol (bbl)," 51,297,753 "
September,2017,Federal,Onshore,Coal Prod Vol (ton)," 27,217,702 "
September,2017,Federal,Onshore,Gas Prod Vol (mcf)," 266,452,259 "
September,2017,Federal,Onshore,Oil Prod Vol (bbl)," 15,893,144 "
September,2017,Native American,Onshore,Coal Prod Vol (ton)," 958,857 "
September,2017,Native American,Onshore,Gas Prod Vol (mcf)," 27,879,089 "
September,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,265,394 "
October,2017,Federal,Offshore,Gas Prod Vol (mcf)," 80,648,917 "
October,2017,Federal,Offshore,Oil Prod Vol (bbl)," 46,471,683 "
October,2017,Federal,Onshore,Coal Prod Vol (ton)," 27,484,858 "
October,2017,Federal,Onshore,Gas Prod Vol (mcf)," 274,921,793 "
October,2017,Federal,Onshore,Oil Prod Vol (bbl)," 16,852,169 "
October,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,123,323 "
October,2017,Native American,Onshore,Gas Prod Vol (mcf)," 29,200,286 "
October,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,622,552 "
November,2017,Federal,Offshore,Gas Prod Vol (mcf)," 81,786,307 "
November,2017,Federal,Offshore,Oil Prod Vol (bbl)," 51,449,089 "
November,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,341,943 "
November,2017,Federal,Onshore,Gas Prod Vol (mcf)," 269,851,408 "
November,2017,Federal,Onshore,Oil Prod Vol (bbl)," 16,669,762 "
November,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,147,396 "
November,2017,Native American,Onshore,Gas Prod Vol (mcf)," 29,344,976 "
November,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,593,711 "
December,2017,Federal,Offshore,Gas Prod Vol (mcf)," 78,478,582 "
December,2017,Federal,Offshore,Oil Prod Vol (bbl)," 49,116,033 "
December,2017,Federal,Onshore,Coal Prod Vol (ton)," 26,144,818 "
December,2017,Federal,Onshore,Gas Prod Vol (mcf)," 281,991,679 "
December,2017,Federal,Onshore,Oil Prod Vol (bbl)," 17,688,911 "
December,2017,Native American,Onshore,Coal Prod Vol (ton)," 1,361,183 "
December,2017,Native American,Onshore,Gas Prod Vol (mcf)," 31,448,818 "
December,2017,Native American,Onshore,Oil Prod Vol (bbl)," 6,771,962 "
January,2018,Federal,Offshore,Gas Prod Vol (mcf)," 79,013,857 "
January,2018,Federal,Offshore,Oil Prod Vol (bbl)," 51,242,543 "
January,2018,Federal,Onshore,Coal Prod Vol (ton)," 24,632,904 "
January,2018,Federal,Onshore,Gas Prod Vol (mcf)," 279,830,734 "
January,2018,Federal,Onshore,Oil Prod Vol (bbl)," 17,197,431 "
January,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,354,891 "
January,2018,Native American,Onshore,Gas Prod Vol (mcf)," 31,507,018 "
January,2018,Native American,Onshore,Oil Prod Vol (bbl)," 6,710,272 "
February,2018,Federal,Offshore,Gas Prod Vol (mcf)," 74,925,910 "
February,2018,Federal,Offshore,Oil Prod Vol (bbl)," 48,389,237 "
February,2018,Federal,Onshore,Coal Prod Vol (ton)," 25,195,995 "
February,2018,Federal,Onshore,Gas Prod Vol (mcf)," 253,788,407 "
February,2018,Federal,Onshore,Oil Prod Vol (bbl)," 16,276,165 "
February,2018,Native American,Onshore,Coal Prod Vol (ton)," 701,497 "
February,2018,Native American,Onshore,Gas Prod Vol (mcf)," 28,411,862 "
February,2018,Native American,Onshore,Oil Prod Vol (bbl)," 5,918,866 "
March,2018,Federal,Offshore,Gas Prod Vol (mcf)," 84,058,943 "
March,2018,Federal,Offshore,Oil Prod Vol (bbl)," 53,333,413 "
March,2018,Federal,Onshore,Coal Prod Vol (ton)," 25,653,837 "
March,2018,Federal,Onshore,Gas Prod Vol (mcf)," 283,201,160 "
March,2018,Federal,Onshore,Oil Prod Vol (bbl)," 18,300,086 "
March,2018,Native American,Onshore,Coal Prod Vol (ton)," 827,534 "
March,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,521,208 "
March,2018,Native American,Onshore,Oil Prod Vol (bbl)," 6,991,019 "
April,2018,Federal,Offshore,Gas Prod Vol (mcf)," 76,397,718 "
April,2018,Federal,Offshore,Oil Prod Vol (bbl)," 48,561,944 "
April,2018,Federal,Onshore,Coal Prod Vol (ton)," 22,154,981 "
April,2018,Federal,Onshore,Gas Prod Vol (mcf)," 272,983,027 "
April,2018,Federal,Onshore,Oil Prod Vol (bbl)," 18,400,204 "
April,2018,Native American,Onshore,Coal Prod Vol (ton)," 815,363 "
April,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,475,171 "
April,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,454,046 "
May,2018,Federal,Offshore,Gas Prod Vol (mcf)," 78,907,128 "
May,2018,Federal,Offshore,Oil Prod Vol (bbl)," 48,111,671 "
May,2018,Federal,Onshore,Coal Prod Vol (ton)," 22,509,973 "
May,2018,Federal,Onshore,Gas Prod Vol (mcf)," 278,785,369 "
May,2018,Federal,Onshore,Oil Prod Vol (bbl)," 18,655,655 "
May,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,223,737 "
May,2018,Native American,Onshore,Gas Prod Vol (mcf)," 33,145,212 "
May,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,683,700 "
June,2018,Federal,Offshore,Gas Prod Vol (mcf)," 79,117,371 "
June,2018,Federal,Offshore,Oil Prod Vol (bbl)," 50,369,168 "
June,2018,Federal,Onshore,Coal Prod Vol (ton)," 24,851,719 "
June,2018,Federal,Onshore,Gas Prod Vol (mcf)," 266,482,565 "
June,2018,Federal,Onshore,Oil Prod Vol (bbl)," 17,655,801 "
June,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,024,930 "
June,2018,Native American,Onshore,Gas Prod Vol (mcf)," 31,826,655 "
June,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,274,414 "
July,2018,Federal,Offshore,Gas Prod Vol (mcf)," 92,153,532 "
July,2018,Federal,Offshore,Oil Prod Vol (bbl)," 58,349,541 "
July,2018,Federal,Onshore,Coal Prod Vol (ton)," 26,629,804 "
July,2018,Federal,Onshore,Gas Prod Vol (mcf)," 278,624,859 "
July,2018,Federal,Onshore,Oil Prod Vol (bbl)," 19,006,502 "
July,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,200,779 "
July,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,155,699 "
July,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,283,470 "
August,2018,Federal,Offshore,Gas Prod Vol (mcf)," 98,058,875 "
August,2018,Federal,Offshore,Oil Prod Vol (bbl)," 61,083,903 "
August,2018,Federal,Onshore,Coal Prod Vol (ton)," 27,555,964 "
August,2018,Federal,Onshore,Gas Prod Vol (mcf)," 281,418,826 "
August,2018,Federal,Onshore,Oil Prod Vol (bbl)," 20,295,418 "
August,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,444,528 "
August,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,497,507 "
August,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,416,257 "
September,2018,Federal,Offshore,Gas Prod Vol (mcf)," 88,667,563 "
September,2018,Federal,Offshore,Oil Prod Vol (bbl)," 54,585,118 "
September,2018,Federal,Onshore,Coal Prod Vol (ton)," 29,721,951 "
September,2018,Federal,Onshore,Gas Prod Vol (mcf)," 273,566,991 "
September,2018,Federal,Onshore,Oil Prod Vol (bbl)," 20,357,417 "
September,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,182,334 "
September,2018,Native American,Onshore,Gas Prod Vol (mcf)," 31,857,065 "
September,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,487,372 "
October,2018,Federal,Offshore,Gas Prod Vol (mcf)," 86,435,328 "
October,2018,Federal,Offshore,Oil Prod Vol (bbl)," 54,681,034 "
October,2018,Federal,Onshore,Coal Prod Vol (ton)," 26,731,949 "
October,2018,Federal,Onshore,Gas Prod Vol (mcf)," 286,478,605 "
October,2018,Federal,Onshore,Oil Prod Vol (bbl)," 21,897,159 "
October,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,252,350 "
October,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,606,416 "
October,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,703,956 "
November,2018,Federal,Offshore,Gas Prod Vol (mcf)," 90,541,292 "
November,2018,Federal,Offshore,Oil Prod Vol (bbl)," 58,954,304 "
November,2018,Federal,Onshore,Coal Prod Vol (ton)," 26,932,688 "
November,2018,Federal,Onshore,Gas Prod Vol (mcf)," 274,141,707 "
November,2018,Federal,Onshore,Oil Prod Vol (bbl)," 21,081,853 "
November,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,487,964 "
November,2018,Native American,Onshore,Gas Prod Vol (mcf)," 31,443,029 "
November,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,715,252 "
December,2018,Federal,Offshore,Gas Prod Vol (mcf)," 92,331,579 "
December,2018,Federal,Offshore,Oil Prod Vol (bbl)," 59,996,988 "
December,2018,Federal,Onshore,Coal Prod Vol (ton)," 28,361,627 "
December,2018,Federal,Onshore,Gas Prod Vol (mcf)," 280,201,718 "
December,2018,Federal,Onshore,Oil Prod Vol (bbl)," 22,188,754 "
December,2018,Native American,Onshore,Coal Prod Vol (ton)," 1,368,888 "
December,2018,Native American,Onshore,Gas Prod Vol (mcf)," 32,311,485 "
December,2018,Native American,Onshore,Oil Prod Vol (bbl)," 7,731,215 "
January,2019,Federal,Offshore,Gas Prod Vol (mcf)," 94,268,450 "
January,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,858,019 "
January,2019,Federal,Onshore,Coal Prod Vol (ton)," 28,977,593 "
January,2019,Federal,Onshore,Gas Prod Vol (mcf)," 279,147,153 "
January,2019,Federal,Onshore,Oil Prod Vol (bbl)," 22,800,879 "
January,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,150,322 "
January,2019,Native American,Onshore,Gas Prod Vol (mcf)," 31,617,031 "
January,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,761,137 "
February,2019,Federal,Offshore,Gas Prod Vol (mcf)," 80,425,862 "
February,2019,Federal,Offshore,Oil Prod Vol (bbl)," 48,946,293 "
February,2019,Federal,Onshore,Coal Prod Vol (ton)," 22,819,653 "
February,2019,Federal,Onshore,Gas Prod Vol (mcf)," 250,594,626 "
February,2019,Federal,Onshore,Oil Prod Vol (bbl)," 21,284,524 "
February,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,113,086 "
February,2019,Native American,Onshore,Gas Prod Vol (mcf)," 28,106,211 "
February,2019,Native American,Onshore,Oil Prod Vol (bbl)," 6,963,043 "
March,2019,Federal,Offshore,Gas Prod Vol (mcf)," 96,087,623 "
March,2019,Federal,Offshore,Oil Prod Vol (bbl)," 60,021,774 "
March,2019,Federal,Onshore,Coal Prod Vol (ton)," 18,331,999 "
March,2019,Federal,Onshore,Gas Prod Vol (mcf)," 285,603,480 "
March,2019,Federal,Onshore,Oil Prod Vol (bbl)," 24,106,126 "
March,2019,Native American,Onshore,Coal Prod Vol (ton)," 979,629 "
March,2019,Native American,Onshore,Gas Prod Vol (mcf)," 32,410,444 "
March,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,119,524 "
April,2019,Federal,Offshore,Gas Prod Vol (mcf)," 91,168,530 "
April,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,033,223 "
April,2019,Federal,Onshore,Coal Prod Vol (ton)," 25,740,850 "
April,2019,Federal,Onshore,Gas Prod Vol (mcf)," 277,751,985 "
April,2019,Federal,Onshore,Oil Prod Vol (bbl)," 23,218,640 "
April,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,556,977 "
April,2019,Native American,Onshore,Gas Prod Vol (mcf)," 33,124,731 "
April,2019,Native American,Onshore,Oil Prod Vol (bbl)," 8,008,917 "
May,2019,Federal,Offshore,Gas Prod Vol (mcf)," 91,372,318 "
May,2019,Federal,Offshore,Oil Prod Vol (bbl)," 59,703,471 "
May,2019,Federal,Onshore,Coal Prod Vol (ton)," 24,071,406 "
May,2019,Federal,Onshore,Gas Prod Vol (mcf)," 287,197,007 "
May,2019,Federal,Onshore,Oil Prod Vol (bbl)," 24,383,227 "
May,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,347,300 "
May,2019,Native American,Onshore,Gas Prod Vol (mcf)," 33,418,944 "
May,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,832,793 "
June,2019,Federal,Offshore,Gas Prod Vol (mcf)," 85,184,287 "
June,2019,Federal,Offshore,Oil Prod Vol (bbl)," 58,077,104 "
June,2019,Federal,Onshore,Coal Prod Vol (ton)," 22,173,626 "
June,2019,Federal,Onshore,Gas Prod Vol (mcf)," 277,313,015 "
June,2019,Federal,Onshore,Oil Prod Vol (bbl)," 22,711,340 "
June,2019,Native American,Onshore,Coal Prod Vol (ton)," 1,002,502 "
June,2019,Native American,Onshore,Gas Prod Vol (mcf)," 32,321,271 "
June,2019,Native American,Onshore,Oil Prod Vol (bbl)," 7,630,456 "
July,2019,Federal,Offshore,Gas Prod Vol (mcf)," 70,636,545 "
July,2019,Federal,Offshore,Oil Prod Vol (bbl)," 47,875,573 "
July,2019,Federal,Onshore,Coal Prod Vol (ton)," 24,779,990 "
