Year	State	County	FIPS	Jobs	Total	Share
2006	WV	McDowell County	54047	1090	5384	0.2025
2006	WV	Marshall County	54051	1123	10984	0.1022
2006	WV	Mercer County	54055	84	21385	0.0039
2006	WV	Mingo County	54059	2265	8168	0.2773
2006	WV	Monongalia County	54061	533	48552	0.0110
2006	WV	Nicholas County	54067	704	8596	0.0819
2006	WV	Putnam County	54079	63	18681	0.0034
2006	WV	Raleigh County	54081	1716	32483	0.0528
2006	WV	Ritchie County	54085	346	3426	0.1010
2006	WV	Roane County	54087	255	3261	0.0782
2006	WV	Upshur County	54097	943	8276	0.1139
2006	WV	Wetzel County	54103	26	4546	0.0057
2006	WV	Wirt County	54105	35	683	0.0512
2006	WV	Wood County	54107	85	40937	0.0021
2006	WV	Wyoming County	54109	1246	5449	0.2287
2007	WV		54000	27468	706172	0.0389
2007	WV	Barbour County	54001	237	3235	0.0733
2007	WV	Braxton County	54007	112	4216	0.0266
2007	WV	Cabell County	54011	46	52886	0.0009
2007	WV	Clay County	54015	450	2088	0.2155
2007	WV	Doddridge County	54017	44	1177	0.0374
2007	WV	Fayette County	54019	619	12320	0.0502
2007	WV	Grant County	54023	263	4018	0.0655
2007	WV	Greenbrier County	54025	120	13532	0.0089
2007	WV	Harrison County	54033	736	32980	0.0223
2007	WV	Kanawha County	54039	2991	108524	0.0276
2007	WV	Lewis County	54041	535	5905	0.0906
2007	WV	Lincoln County	54043	398	3134	0.1270
2007	WV	Mercer County	54055	169	21608	0.0078
2007	WV	Mingo County	54059	2490	8431	0.2953
2007	WV	Monongalia County	54061	552	47845	0.0115
2007	WV	Nicholas County	54067	849	8795	0.0965
2007	WV	Putnam County	54079	74	19484	0.0038
2007	WV	Raleigh County	54081	1610	32081	0.0502
2007	WV	Ritchie County	54085	382	3287	0.1162
2007	WV	Roane County	54087	294	3285	0.0895
2007	WV	Upshur County	54097	908	8321	0.1091
2007	WV	Wetzel County	54103	24	4502	0.0053
2007	WV	Wood County	54107	102	40394	0.0025
2007	WV	Wyoming County	54109	1161	5230	0.2220
2008	WV		54000	30054	709657	0.0424
2008	WV	Barbour County	54001	356	3273	0.1088
2008	WV	Braxton County	54007	111	4161	0.0267
2008	WV	Cabell County	54011	40	52968	0.0008
2008	WV	Clay County	54015	462	2100	0.2200
2008	WV	Doddridge County	54017	41	1166	0.0352
2008	WV	Fayette County	54019	739	12420	0.0595
2008	WV	Grant County	54023	272	4112	0.0661
2008	WV	Greenbrier County	54025	214	13397	0.0160
2008	WV	Harrison County	54033	769	33491	0.0230
2008	WV	Kanawha County	54039	3063	108134	0.0283
2008	WV	Lewis County	54041	685	6170	0.1110
2008	WV	Mercer County	54055	277	21676	0.0128
2008	WV	Mineral County	54057	34	7581	0.0045
2008	WV	Mingo County	54059	2739	8841	0.3098
2008	WV	Monongalia County	54061	614	49021	0.0125
2008	WV	Nicholas County	54067	964	8699	0.1108
2008	WV	Pleasants County	54073	118	3022	0.0390
2008	WV	Putnam County	54079	92	20796	0.0044
2008	WV	Raleigh County	54081	1909	32194	0.0593
2008	WV	Ritchie County	54085	397	3170	0.1252
2008	WV	Roane County	54087	316	3235	0.0977
2008	WV	Upshur County	54097	907	8295	0.1093
2008	WV	Wetzel County	54103	17	4426	0.0038
2008	WV	Wood County	54107	220	40079	0.0055
2008	WV	Wyoming County	54109	1073	5125	0.2094
2009	WV		54000	28943	691998	0.0418
2009	WV	Boone County	54005	3712	8605	0.4314
2009	WV	Braxton County	54007	87	4101	0.0212
2009	WV	Cabell County	54011	44	51366	0.0009
2009	WV	Clay County	54015	491	2029	0.2420
2009	WV	Doddridge County	54017	41	1131	0.0363
2009	WV	Fayette County	54019	698	12061	0.0579
2009	WV	Greenbrier County	54025	86	12672	0.0068
2009	WV	Harrison County	54033	749	33477	0.0224
2009	WV	Kanawha County	54039	2823	105980	0.0266
2009	WV	Lewis County	54041	830	6185	0.1342
2009	WV	Mercer County	54055	250	21402	0.0117
2009	WV	Mineral County	54057	34	7762	0.0044
2009	WV	Mingo County	54059	2341	8174	0.2864
2009	WV	Monongalia County	54061	621	49515	0.0125
2009	WV	Nicholas County	54067	1024	8425	0.1215
2009	WV	Pleasants County	54073	117	2828	0.0414
2009	WV	Preston County	54077	180	6819	0.0264
2009	WV	Putnam County	54079	83	19266	0.0043
2009	WV	Raleigh County	54081	1943	31388	0.0619
2009	WV	Randolph County	54083	150	11651	0.0129
2009	WV	Roane County	54087	270	3054	0.0884
2009	WV	Tyler County	54095	32	2161	0.0148
2009	WV	Upshur County	54097	736	7955	0.0925
2009	WV	Wetzel County	54103	17	4200	0.0040
2009	WV	Wood County	54107	227	39012	0.0058
2009	WV	Wyoming County	54109	1042	5029	0.2072
2010	WV		54000	29307	692448	0.0423
2010	WV	Boone County	54005	3625	8616	0.4207
2010	WV	Cabell County	54011	70	51000	0.0014
2010	WV	Clay County	54015	374	1863	0.2008
2010	WV	Fayette County	54019	653	12197	0.0535
2010	WV	Grant County	54023	263	3656	0.0719
2010	WV	Greenbrier County	54025	64	13228	0.0048
2010	WV	Harrison County	54033	717	33634	0.0213
2010	WV	Kanawha County	54039	2409	105203	0.0229
2010	WV	Lewis County	54041	1097	6602	0.1662
2010	WV	Mercer County	54055	286	21414	0.0134
2010	WV	Mineral County	54057	41	7740	0.0053
2010	WV	Mingo County	54059	2303	8267	0.2786
2010	WV	Monongalia County	54061	724	51635	0.0140
2010	WV	Nicholas County	54067	1115	8474	0.1316
2010	WV	Pleasants County	54073	71	2710	0.0262
2010	WV	Preston County	54077	63	6772	0.0093
2010	WV	Putnam County	54079	61	19054	0.0032
2010	WV	Raleigh County	54081	2061	31501	0.0654
2010	WV	Tyler County	54095	34	2213	0.0154
2010	WV	Upshur County	54097	755	8195	0.0921
2010	WV	Wetzel County	54103	35	4203	0.0083
2010	WV	Wirt County	54105	31	692	0.0448
2010	WV	Wood County	54107	182	37812	0.0048
2010	WV	Wyoming County	54109	1192	5090	0.2342
2011	WV		54000	32960	701905	0.0470
2011	WV	Barbour County	54001	359	3367	0.1066
2011	WV	Boone County	54005	3716	8640	0.4301
2011	WV	Braxton County	54007	45	3944	0.0114
2011	WV	Clay County	54015	422	1860	0.2269
2011	WV	Fayette County	54019	835	12286	0.0680
2011	WV	Grant County	54023	323	3799	0.0850
2011	WV	Greenbrier County	54025	76	13506	0.0056
2011	WV	Harrison County	54033	959	34346	0.0279
2011	WV	Kanawha County	54039	2607	105118	0.0248
2011	WV	Lewis County	54041	1332	7005	0.1901
2011	WV	McDowell County	54047	1958	6333	0.3092
2011	WV	Marshall County	54051	1757	10939	0.1606
2011	WV	Mercer County	54055	270	21146	0.0128
2011	WV	Mineral County	54057	37	7791	0.0047
2011	WV	Mingo County	54059	2447	8522	0.2871
2011	WV	Monongalia County	54061	911	51946	0.0175
2011	WV	Nicholas County	54067	1248	8653	0.1442
2011	WV	Preston County	54077	72	6870	0.0105
2011	WV	Putnam County	54079	39	18906	0.0021
2011	WV	Raleigh County	54081	2523	33232	0.0759
2011	WV	Randolph County	54083	254	11394	0.0223
2011	WV	Ritchie County	54085	414	3054	0.1356
2011	WV	Tyler County	54095	40	2306	0.0173
2011	WV	Upshur County	54097	765	8178	0.0935
2011	WV	Wetzel County	54103	33	4394	0.0075
2011	WV	Wood County	54107	86	38251	0.0022
2011	WV	Wyoming County	54109	1280	5141	0.2490
2012	WV		54000	32747	710590	0.0461
2012	WV	Boone County	54005	3154	7945	0.3970
2012	WV	Braxton County	54007	47	3910	0.0120
2012	WV	Cabell County	54011	62	51575	0.0012
2012	WV	Fayette County	54019	775	12118	0.0640
2012	WV	Grant County	54023	336	3824	0.0879
2012	WV	Greenbrier County	54025	123	13546	0.0091
2012	WV	Harrison County	54033	1015	34571	0.0294
2012	WV	Kanawha County	54039	2405	105093	0.0229
2012	WV	Lewis County	54041	1563	7291	0.2144
2012	WV	Logan County	54045	2064	11862	0.1740
2012	WV	Marshall County	54051	2005	11130	0.1801
2012	WV	Mercer County	54055	225	20847	0.0108
2012	WV	Mineral County	54057	35	7835	0.0045
2012	WV	Mingo County	54059	2353	8094	0.2907
2012	WV	Monongalia County	54061	1091	53315	0.0205
2012	WV	Nicholas County	54067	1057	8519	0.1241
2012	WV	Preston County	54077	67	7006	0.0096
2012	WV	Putnam County	54079	190	19818	0.0096
2012	WV	Raleigh County	54081	2630	33843	0.0777
2012	WV	Randolph County	54083	284	11576	0.0245
2012	WV	Ritchie County	54085	531	3163	0.1679
2012	WV	Tyler County	54095	44	2365	0.0186
2012	WV	Upshur County	54097	583	8074	0.0722
2012	WV	Wetzel County	54103	107	4674	0.0229
2012	WV	Wirt County	54105	30	671	0.0447
2012	WV	Wood County	54107	62	38342	0.0016
2012	WV	Wyoming County	54109	1354	5173	0.2617
2013	WV		54000	30947	703916	0.0440
2013	WV	Boone County	54005	2559	7293	0.3509
2013	WV	Braxton County	54007	41	3814	0.0107
2013	WV	Cabell County	54011	49	50977	0.0010
2013	WV	Doddridge County	54017	144	1271	0.1133
2013	WV	Fayette County	54019	644	11521	0.0559
2013	WV	Grant County	54023	278	3751	0.0741
2013	WV	Greenbrier County	54025	164	13526	0.0121
2013	WV	Harrison County	54033	1054	34905	0.0302
2013	WV	Kanawha County	54039	2060	103832	0.0198
2013	WV	Lewis County	54041	1498	7121	0.2104
2013	WV	Marshall County	54051	2374	11329	0.2096
2013	WV	Mercer County	54055	217	20409	0.0106
2013	WV	Mineral County	54057	27	7701	0.0035
2013	WV	Mingo County	54059	2169	7356	0.2949
2013	WV	Monongalia County	54061	783	53972	0.0145
2013	WV	Nicholas County	54067	644	7986	0.0806
2013	WV	Preston County	54077	42	6904	0.0061
2013	WV	Putnam County	54079	47	19826	0.0024
2013	WV	Raleigh County	54081	2476	33072	0.0749
2013	WV	Randolph County	54083	261	11548	0.0226
2013	WV	Ritchie County	54085	628	3282	0.1913
2013	WV	Tyler County	54095	48	2333	0.0206
2013	WV	Upshur County	54097	452	7758	0.0583
2013	WV	Wetzel County	54103	107	4635	0.0231
2013	WV	Wood County	54107	65	37960	0.0017
2013	WV	Wyoming County	54109	1377	5124	0.2687
