Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	AL	Baldwin	01003	Oil & Gas		Other Revenues	-48.81
2004	AL	Baldwin	01003	Oil & Gas		Other Roy Vals	621
2004	AL	Baldwin	01003	Gas (mcf)	Fuel Gas	Royalties	896.61
2004	AL	Baldwin	01003	Gas (mcf)	Processed (Residue) Gas	Royalties	19946.39
2004	AL	Baldwin	01003	NGL (gal)	Gas Plant Products	Royalties	0.01
2004	AL	Baldwin	01003	Oil (bbl)	Drip or Scrubber Condensate	Royalties	2.66
2004	AL	Baldwin	01003	Oil (bbl)	Other Liquid Hydrocarbons	Royalties	39.94
2004	AL	Baldwin	01003	Other Products	Sulfur	Royalties	221.41
2004	AL	Conecuh	01035	Oil & Gas		Bonus	688
2004	AL	Conecuh	01035	Oil & Gas		Rents	186
2004	AL	Covington	01039	Oil & Gas		Bonus	75896
2004	AL	Covington	01039	Oil & Gas		Rents	14589
2004	AL	Covington	01039	Oil (bbl)	Oil	Royalties	708785.77
2004	AL	Escambia	01053	Oil & Gas		Rents	14325.5
2004	AL	Escambia	01053	Oil (bbl)	Oil	Royalties	97533.34
2004	AL	Fayette	01057	Oil & Gas		Bonus	9800
2004	AL	Fayette	01057	Oil & Gas		Rents	1080
2004	AL	Fayette	01057	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	1878.72
2004	AL	Jefferson	01073	Coal		Rents	4830
2004	AL	Lamar	01075	Oil & Gas		Rents	444.5
2004	AL	Lamar	01075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	2662.04
2004	AL	Lamar	01075	Oil (bbl)	Oil	Royalties	5253
2004	AL	Mobile	01097	Oil & Gas		Other Revenues	-0.35
2004	AL	Mobile	01097	Oil & Gas		Other Roy Vals	3880
2004	AL	Mobile	01097	Oil & Gas		Rents	82
2004	AL	Mobile	01097	Gas (mcf)	Fuel Gas	Royalties	2137.46
2004	AL	Mobile	01097	Gas (mcf)	Processed (Residue) Gas	Royalties	47169.93
2004	AL	Mobile	01097	NGL (gal)	Gas Plant Products	Royalties	0.18
2004	AL	Mobile	01097	Oil (bbl)	Drip or Scrubber Condensate	Royalties	1.07
2004	AL	Mobile	01097	Oil (bbl)	Oil	Royalties	11817.54
2004	AL	Mobile	01097	Oil (bbl)	Other Liquid Hydrocarbons	Royalties	51.43
2004	AL	Mobile	01097	Other Products	Sulfur	Royalties	476.63
2004	AL	Mobile/Water	01097	Oil & Gas		Other Roy Vals	150
2004	AL	Mobile/Water	01297	Oil & Gas		Rents	5
2004	AL	Mobile/Water	01297	Gas (mcf)	Processed (Residue) Gas	Royalties	2695.99
2004	AL	Mobile/Water	01297	NGL (gal)	Gas Plant Products	Royalties	0.13
2004	AL	Mobile/Water	01297	Oil (bbl)	Condensate	Royalties	0.84
2004	AL	Mobile/Water	01297	Other Products	Sulfur	Royalties	6.09
2004	AL	Shelby	01117	Coal		Rents	-3.48
2004	AL	Tuscaloosa	01125	Oil & Gas		Bonus	78294
2004	AL	Tuscaloosa	01125	Oil & Gas		Other Roy Vals	14750
2004	AL	Tuscaloosa	01125	Oil & Gas		Rents	2161.5
2004	AL	Tuscaloosa	01125	Gas (mcf)	Coal Bed Methane	Royalties	6080.7
2004	AL	Tuscaloosa	01125	Gas (mcf)	Processed (Residue) Gas	Royalties	45098.73
2004	AL	Tuscaloosa	01125	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	395876.46
2005	AL	Baldwin	01003	Oil & Gas		Other Revenues	-9.48
2005	AL	Baldwin	01003	Oil & Gas		Other Roy Vals	-1933.89
2005	AL	Baldwin	01003	Gas (mcf)	Processed (Residue) Gas	Royalties	18721.16
2005	AL	Baldwin	01003	Oil (bbl)	Other Liquid Hydrocarbons	Royalties	24.7
2005	AL	Baldwin	01003	Other Products	Sulfur	Royalties	117.46
2005	AL	Bibb	01007	Hardrock		Rents	-82
2005	AL	Conecuh	01035	Oil & Gas		Rents	106
2005	AL	Covington	01039	Oil & Gas		Rents	13274.3
2005	AL	Covington	01039	Oil (bbl)	Oil	Royalties	726883.87
2005	AL	Escambia	01053	Oil & Gas		Rents	15318
2005	AL	Escambia	01053	Oil (bbl)	Oil	Royalties	130973.58
2005	AL	Fayette	01057	Coal		Bonus	64113.6
2005	AL	Fayette	01057	Coal		Rents	17328
2005	AL	Fayette	01057	Oil & Gas		Rents	1080
2005	AL	Fayette	01057	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	3385.05
2005	AL	Jefferson	01073	Coal		Rents	4590
2005	AL	Lamar	01075	Oil & Gas		Rents	243
2005	AL	Lamar	01075	Gas (mcf)	Unprocessed (Wet) Gas	Royalties	1723.57
2005	AL	Lamar	01075	Oil (bbl)	Oil	Royalties	5724.66
