Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	TX	Angelina	48005	Oil & Gas		Other Revenues	1500
2004	TX	Angelina	48005	Oil & Gas		Rents	2876
2004	TX	Armstrong	48011	Oil & Gas		Rents	400
2004	TX	Bastrop	48021	Oil & Gas		Bonus	4592
2004	TX	Bastrop	48021	Oil & Gas		Rents	10332
2004	TX	Bee	48025	Oil & Gas		Rents	600
2004	TX	Bowie	48037	Oil	Oil	Royalties	49473.11
2004	TX	Brazos	48041	Gas	Processed (Residue) Gas	Royalties	150.33
2004	TX	Brazos	48041	Gas	Unprocessed (Wet) Gas	Royalties	353.4
2004	TX	Brazos	48041	Oil	Oil	Royalties	5604.22
2004	TX	Burleson	48051	Oil & Gas		Rents	1006
2004	TX	Chambers	48071	Oil	Oil	Royalties	12090.92
2004	TX	Coleman	48083	Oil & Gas		Rents	2836
2004	TX	Dallam	48111	Oil & Gas		Rents	240
2004	TX	Denton	48121	Oil & Gas		Other Revenues	875
2004	TX	Denton	48121	Oil & Gas		Rents	7114
2004	TX	Denton	48121	Gas	Unprocessed (Wet) Gas	Royalties	4582.46
2004	TX	Freestone	48161	Oil & Gas		Other Revenues	1300
2004	TX	Freestone	48161	Gas	Unprocessed (Wet) Gas	Royalties	79200.89
2004	TX	Freestone	48161	Oil	Condensate	Royalties	260.2
2004	TX	Galveston	48167	Gas	Processed (Residue) Gas	Royalties	231.55
2004	TX	Galveston	48167	Gas	Unprocessed (Wet) Gas	Royalties	305568.83
2004	TX	Galveston	48167	Oil	Condensate	Royalties	57934.51
2004	TX	Galveston	48167	Oil	Oil	Royalties	818125.47
2004	TX	Gray	48179	Oil	Oil	Royalties	1807.32
2004	TX	Grayson	48181	Oil & Gas		Other Revenues	-2000
2004	TX	Grayson	48181	Oil & Gas		Rents	740
2004	TX	Grayson	48181	Gas	Processed (Residue) Gas	Royalties	4119.93
2004	TX	Grayson	48181	Gas	Unprocessed (Wet) Gas	Royalties	206.62
2004	TX	Grayson	48181	NGL	Gas Plant Products	Royalties	1357.32
2004	TX	Grayson	48181	Oil	Condensate	Royalties	34.59
2004	TX	Grayson	48181	Oil	Oil	Royalties	13975.43
2004	TX	Harris	48201	Oil & Gas		Rents	121.5
2004	TX	Harrison	48203	Oil & Gas		Rents	12558
2004	TX	Hemphill	48211	Oil & Gas		Other Revenues	-1283.34
2004	TX	Hemphill	48211	Gas	Unprocessed (Wet) Gas	Royalties	9631.58
2004	TX	Hidalgo	48215	Oil & Gas		Rents	25.5
2004	TX	Hidalgo	48215	Gas	Unprocessed (Wet) Gas	Royalties	86565.44
2004	TX	Hidalgo	48215	Oil	Condensate	Royalties	2606.48
2004	TX	Houston	48225	Oil & Gas		Bonus	14235.59
2004	TX	Houston	48225	Oil & Gas		Other Revenues	12700
2004	TX	Houston	48225	Oil & Gas		Rents	126913.34
2004	TX	Houston	48225	Oil	Oil	Royalties	486319.26
2004	TX	Jackson	48239	Oil & Gas		Rents	5736.5
2004	TX	Jackson	48239	Gas	Unprocessed (Wet) Gas	Royalties	2488.39
2004	TX	Jackson	48239	Oil	Condensate	Royalties	13.46
2004	TX	Jasper	48241	Oil & Gas		Other Revenues	-1552.5
2004	TX	Jasper	48241	Gas	Unprocessed (Wet) Gas	Royalties	-2583.75
2004	TX	Jasper	48241	Oil	Oil	Royalties	377.74
2004	TX	Jones	48253	Gas	Flash Gas	Royalties	-42.76
2004	TX	Jones	48253	Gas	Unprocessed (Wet) Gas	Royalties	358.16
2004	TX	Jones	48253	Oil	Oil	Royalties	1656.93
2004	TX	Karnes	48255	Oil & Gas		Rents	3387
2004	TX	Kleberg	48273	Oil & Gas		Rents	5272
2004	TX	Lee	48287	Gas	Processed (Residue) Gas	Royalties	216.55
2004	TX	Lee	48287	Gas	Unprocessed (Wet) Gas	Royalties	48999.3
2004	TX	Lee	48287	NGL	Gas Plant Products	Royalties	220.25
2004	TX	Lee	48287	Oil	Oil	Royalties	15396.52
2004	TX	Live Oak	48297	Oil & Gas		Rents	8564.8
2004	TX	Live Oak	48297	Gas	Unprocessed (Wet) Gas	Royalties	148104.19
2004	TX	Live Oak	48297	Oil	Oil	Royalties	3831.99
2004	TX	Mcmullen	48311	Oil & Gas		Rents	602.2
2004	TX	Montague	48337	Oil & Gas		Rents	520.92
2004	TX	Montgomery	48339	Oil & Gas		Rents	61455.09
2004	TX	Nacogdoches	48347	Oil & Gas		Rents	3840
2004	TX	Newton	48351	Gas	Processed (Residue) Gas	Royalties	153.79
