Company	Revenue Type	Commodity	Revenue
CHUGACH ELECTRIC ASSOCIATION INC	ONRR - Royalties	Gas	$214,409
CIMAREX ENERGY CO	BLM - Permit Fees	Oil & Gas	$229,120
CIMAREX ENERGY CO	ONRR - Other Revenues	N/A	$243
CIMAREX ENERGY CO	ONRR - Other Revenues	Oil & Gas	-$902,303
CIMAREX ENERGY CO	ONRR - Royalties	Gas	$10,324,977
CIMAREX ENERGY CO	ONRR - Royalties	Oil	$23,297,146
CIMAREX ENERGY CO	ONRR/BLM - Rents	Oil & Gas	$7,009
CINDERLITE TRUCKING CORP	BLM - Permit Fees	Mineral Materials	$677,500
CITATION OIL & GAS CORP	BLM - Permit Fees	Oil & Gas	$110
CITATION OIL & GAS CORP	ONRR - Other Revenues	Oil & Gas	-$161,461
CITATION OIL & GAS CORP	ONRR - Royalties	Gas	$185,280
CITATION OIL & GAS CORP	ONRR - Royalties	Oil	$4,105,690
CITATION OIL & GAS CORP	ONRR/BLM - Rents	Oil & Gas	$31,424
CL&F RESOURCES LP	BLM - Permit Fees	Oil & Gas	$10
CL&F RESOURCES LP	ONRR/BLM - Bonus	Oil & Gas	$7,040,000
CL&F RESOURCES LP	ONRR/BLM - Rents	Oil & Gas	$960
CLAYTON WILLIAMS ENERGY INC	ONRR - Other Revenues	N/A	$436
CLAYTON WILLIAMS ENERGY INC	ONRR - Other Revenues	Oil & Gas	$17,534
CLAYTON WILLIAMS ENERGY INC	ONRR - Royalties	Gas	$268,171
CLAYTON WILLIAMS ENERGY INC	ONRR - Royalties	Oil	$234,099
CLAYTON WILLIAMS ENERGY INC	ONRR/BLM - Rents	Oil & Gas	$2,882
CLINTWOOD ELKHORN MINING LLC	OSMRE - AML Fees including Audits and Late Charges	Coal	$213,752
CLOUD PEAK ENERGY INC	ONRR - Royalties	Coal	$79,874,990
CLOUD PEAK ENERGY INC	ONRR/BLM - Rents	Coal	$100,997
CLOUD PEAK ENERGY INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$16,819,906
CLOUD PEAK ENERGY INC	BLM - Permit Fees	Coal	$6,231
CLOVER NEVADA LLC	BLM - Permit Fees	Locatable Minerals	$1,068,595
CML EXPLORATION LLC	ONRR - Other Revenues	Oil & Gas	$526
CML EXPLORATION LLC	ONRR - Royalties	Gas	$26,117
CML EXPLORATION LLC	ONRR - Royalties	Oil	$79,408
CNX COAL RESOURCES LP	OSMRE - AML Fees including Audits and Late Charges	Coal	$2,587,487
COACHMEN ENERGY OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	$213
COACHMEN ENERGY OPERATING CO LLC	ONRR - Royalties	Gas	$380,879
COACHMEN ENERGY OPERATING CO LLC	ONRR - Royalties	Oil	$40,975
COBALT INTERNATIONAL ENERGY LP	ONRR - Inspection Fees	Oil & Gas	$396,500
COBALT INTERNATIONAL ENERGY LP	ONRR - Other Revenues	Oil & Gas	$249,681
COBALT INTERNATIONAL ENERGY LP	ONRR - Royalties	Oil	$1,464,413
COBALT INTERNATIONAL ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	$5,484,944
COBALT INTERNATIONAL ENERGY LP	ONRR/BLM - Rents	Oil & Gas	$9,515,520
COBRA OIL AND GAS CORP	BLM - Permit Fees	Oil & Gas	$8,485
COBRA OIL AND GAS CORP	ONRR - Other Revenues	Oil & Gas	$2,938
COBRA OIL AND GAS CORP	ONRR - Royalties	Gas	$458,592
COBRA OIL AND GAS CORP	ONRR - Royalties	Oil	$885,080
COEUR MINING INC	BLM - Permit Fees	Locatable Minerals	$244,604
COLEMAN OIL & GAS INC	ONRR - Other Revenues	Oil & Gas	$1,236
COLEMAN OIL & GAS INC	ONRR - Royalties	Gas	$375,896
COLEMAN OIL & GAS INC	ONRR - Royalties	Oil	$22,966
COLEMAN OIL & GAS INC	ONRR/BLM - Rents	Oil & Gas	$7,023
COLEMAN OIL & GAS INC	BLM - Permit Fees	Oil & Gas	$3,285
COLORADO ENERGY MINERALS INC	BLM - Permit Fees	Oil & Gas	$160
COLORADO ENERGY MINERALS INC	ONRR/BLM - Bonus	Oil & Gas	$688,914
COLORADO ENERGY MINERALS INC	ONRR/BLM - Rents	Oil & Gas	$8,937
COLUMBIA PIPELINE GROUP	ONRR - Other Revenues	Oil & Gas	$355,700
COLUMBIA PIPELINE GROUP	ONRR/BLM - Rents	Oil & Gas	$610
COLUMBUS GOLD (US) CORP	BLM - Permit Fees	Locatable Minerals	$276,120
CONCHO RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$542,188
CONCHO RESOURCES INC	ONRR - Other Revenues	Sodium	$265
CONCHO RESOURCES INC	ONRR - Royalties	Gas	$22,312,311
CONCHO RESOURCES INC	ONRR - Royalties	Oil	$56,800,716
CONCHO RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$69,117
CONCHO RESOURCES INC	BLM - Permit Fees	Oil & Gas	$611,495
CONOCOPHILLIPS	ONRR - Inspection Fees	Oil & Gas	$108,500
CONOCOPHILLIPS	ONRR - Other Revenues	N/A	$27
CONOCOPHILLIPS	ONRR - Other Revenues	Oil & Gas	$2,167,324
CONOCOPHILLIPS	ONRR - Royalties	Gas	$69,467,205
CONOCOPHILLIPS	ONRR - Royalties	Oil	$42,899,839
CONOCOPHILLIPS	ONRR - Royalties	Other Commodities	$17,825
CONOCOPHILLIPS	ONRR/BLM - Bonus	Oil & Gas	$788,680
CONOCOPHILLIPS	ONRR/BLM - Rents	Oil & Gas	$11,636,221
CONOCOPHILLIPS	BLM - Permit Fees	Oil & Gas	$339,805
CONSOL OF KENTUCKY INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$379,643
CONTANGO OIL & GAS CO	ONRR - Inspection Fees	Oil & Gas	$269,500
CONTANGO OIL & GAS CO	ONRR - Other Revenues	Oil & Gas	$20,657
CONTANGO OIL & GAS CO	ONRR - Royalties	Gas	$7,920,331
CONTANGO OIL & GAS CO	ONRR - Royalties	Oil	$1,063,097
CONTANGO OIL & GAS CO	ONRR/BLM - Rents	Oil & Gas	$46,595
CONTEX ENERGY CO	ONRR/BLM - Bonus	Oil & Gas	$1,015,680
CONTEX ENERGY CO	ONRR/BLM - Rents	Oil & Gas	$11,559
CONTEX ENERGY CO	BLM - Permit Fees	Oil & Gas	$160
CONTINENTAL RESOURCES INC	ONRR - Other Revenues	N/A	$486
CONTINENTAL RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$658,999
CONTINENTAL RESOURCES INC	ONRR - Royalties	Gas	$348,627
CONTINENTAL RESOURCES INC	ONRR - Royalties	Oil	$8,347,709
CONTINENTAL RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$231,450
CONTINENTAL RESOURCES INC	BLM - Permit Fees	Oil & Gas	$388,310
CONTURA ENERGY INC	ONRR - Royalties	Coal	$24,928,278
CONTURA ENERGY INC	ONRR/BLM - Rents	Coal	$38,796
CONTURA ENERGY INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$2,187,986
CORONADO COAL	OSMRE - AML Fees including Audits and Late Charges	Coal	$620,310
CORSA COAL CORP	OSMRE - AML Fees including Audits and Late Charges	Coal	$139,223
CORVUS GOLD NEVADA INC	BLM - Permit Fees	Locatable Minerals	$134,075
COUGAR GOLD LLC	BLM - Permit Fees	Locatable Minerals	$123,129
COX OPERATING LLC	ONRR - Inspection Fees	Oil & Gas	$813,000
COX OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$974,428
COX OPERATING LLC	ONRR - Royalties	Gas	$3,998,443
COX OPERATING LLC	ONRR - Royalties	Oil	$8,430,371
CRAIG, PAUL L.	ONRR/BLM - Rents	Oil & Gas	$106,269
CRESCENT POINT ENERGY CORP	ONRR - Other Revenues	N/A	$922
CRESCENT POINT ENERGY CORP	ONRR - Other Revenues	Oil & Gas	$31,429
CRESCENT POINT ENERGY CORP	ONRR - Royalties	Gas	$4,210
CRESCENT POINT ENERGY CORP	ONRR - Royalties	Oil	$606,267
CRESCENT POINT ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$25,663
CRESCENT POINT ENERGY CORP	BLM - Permit Fees	Oil & Gas	$267,100
CRIMSON RESOURCE MANAGEMENT	ONRR - Other Revenues	Oil & Gas	$221
CRIMSON RESOURCE MANAGEMENT	ONRR - Royalties	Oil	$162,123
CRIMSON RESOURCE MANAGEMENT	ONRR/BLM - Rents	Oil & Gas	-$80
CROSS TIMBERS ENERGY LLC	ONRR - Other Revenues	N/A	$435
CROSS TIMBERS ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$241,534
CROSS TIMBERS ENERGY LLC	ONRR - Royalties	Gas	$3,097,941
CROSS TIMBERS ENERGY LLC	ONRR - Royalties	Oil	$599,133
CROSS TIMBERS ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$2,904
CROSS TIMBERS ENERGY LLC	BLM - Permit Fees	Oil & Gas	$1,440
CROWN ENERGY PARTNERS LLC	ONRR - Royalties	Gas	$253,663
CROWN ENERGY PARTNERS LLC	ONRR - Royalties	Oil	$3,089
CRUX1 LLC	ONRR - Other Revenues	Oil & Gas	$572
CRUX1 LLC	ONRR - Royalties	Oil	$7,963,007
CS MINING LLC	BLM - Permit Fees	Locatable Minerals	$484,840
CTV O&G	BLM - Permit Fees	Oil & Gas	$180
CTV O&G	ONRR - Other Revenues	Oil & Gas	$800
CTV O&G	ONRR/BLM - Bonus	Oil & Gas	$6,536,250
CTV O&G	ONRR/BLM - Rents	Oil & Gas	$1,868
D J SIMMONS	BLM - Permit Fees	Oil & Gas	$141,000
D J SIMMONS	ONRR - Other Revenues	Oil & Gas	$646
D J SIMMONS	ONRR - Royalties	Gas	$377,367
D J SIMMONS	ONRR - Royalties	Oil	$29,226
D J SIMMONS	ONRR/BLM - Rents	Oil & Gas	-$2,091
DAJIN RESOURCES US CORP	BLM - Permit Fees	Locatable Minerals	$143,107
DANA MINING CO OF PENNSYLVANIA	OSMRE - AML Fees including Audits and Late Charges	Coal	$286,869
DCOR LLC	ONRR - Inspection Fees	Oil & Gas	$16,700
DCOR LLC	ONRR - Other Revenues	N/A	$162
DCOR LLC	ONRR - Other Revenues	Oil & Gas	$34,163
DCOR LLC	ONRR - Royalties	Gas	-$1,901,543
DCOR LLC	ONRR - Royalties	Oil	$4,557,657
DCOR LLC	ONRR/BLM - Rents	Oil & Gas	$615
DCP MIDSTREAM LP	ONRR - Other Revenues	Oil & Gas	$41
DCP MIDSTREAM LP	ONRR - Royalties	Gas	$625,680
DCP MIDSTREAM LP	ONRR/BLM - Rents	Oil & Gas	$4,380
DECKER OPERATING CO LLC	ONRR - Other Revenues	Oil & Gas	$42,732
DECKER OPERATING CO LLC	ONRR - Royalties	Gas	$4,103
DECKER OPERATING CO LLC	ONRR/BLM - Rents	Oil & Gas	$85,298
DEEP GULF ENERGY LP	ONRR - Other Revenues	N/A	-$809
DEEP GULF ENERGY LP	ONRR - Other Revenues	Oil & Gas	$1,032,053
DEEP GULF ENERGY LP	ONRR - Royalties	Gas	$236,537
DEEP GULF ENERGY LP	ONRR - Royalties	Oil	$3,475,615
DEEP GULF ENERGY LP	ONRR/BLM - Bonus	Oil & Gas	$6,500,000
DEEP GULF ENERGY LP	ONRR/BLM - Rents	Oil & Gas	$780,210
DEEPWATER WIND NEW ENGLAND LLC	ONRR/BLM - Rents	Wind	$494,250
DENBURY RESOURCES INC	BLM - Permit Fees	Oil & Gas	$17,640
DENBURY RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$33,197
DENBURY RESOURCES INC	ONRR - Royalties	Gas	$409,943
DENBURY RESOURCES INC	ONRR - Royalties	Oil	$10,132,439
DENBURY RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$38,106
DESTIN RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$100,548
DEVON ENERGY CORP	ONRR - Other Revenues	N/A	$1,215
DEVON ENERGY CORP	ONRR - Other Revenues	Oil & Gas	-$1,468,496
DEVON ENERGY CORP	ONRR - Royalties	Gas	$17,567,303
DEVON ENERGY CORP	ONRR - Royalties	Oil	$68,154,044
DEVON ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$401,824
DEVON ENERGY CORP	BLM - Permit Fees	Oil & Gas	$1,153,714
DOE RUN CO	ONRR - Other Revenues	Hardrock	$47,514
DOE RUN CO	ONRR - Royalties	Other Commodities	$7,632,271
DOE RUN CO	ONRR/BLM - Rents	Hardrock	$28,003
DOHENY, PATRICK A.	ONRR - Other Revenues	Oil & Gas	$120
DOHENY, PATRICK A.	ONRR - Royalties	Gas	$192,579
DOLET HILLS LIGNITE CO LLC	OSMRE - AML Fees including Audits and Late Charges	Coal	$229,323
DORADO OIL CO	ONRR - Other Revenues	N/A	$3,598
DORADO OIL CO	ONRR - Other Revenues	Oil & Gas	$110
DORADO OIL CO	ONRR - Royalties	Oil	$252,847
DOS REPUBLICAS COAL PARTNERSHIP	OSMRE - AML Fees including Audits and Late Charges	Coal	$485,966
DRAKE CEMENT LLC	BLM - Permit Fees	Locatable Minerals	$147,080
DRUMMOND CO INC	ONRR - Other Revenues	Coal	$145,961
DRUMMOND CO INC	ONRR - Royalties	Coal	Withheld
DRUMMOND CO INC	ONRR/BLM - Rents	Coal	$4,830
DRUMMOND CO INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$241,686
DUGAN PRODUCTION CORP	ONRR - Other Revenues	Oil & Gas	$429,108
DUGAN PRODUCTION CORP	ONRR - Royalties	Gas	$3,953,042
DUGAN PRODUCTION CORP	ONRR - Royalties	Oil	$221,624
DUGAN PRODUCTION CORP	ONRR/BLM - Rents	Oil & Gas	$34,621
DUGAN PRODUCTION CORP	BLM - Permit Fees	Oil & Gas	$88,770
DUKE CITY REDI-MIX	BLM - Permit Fees	Mineral Materials	$117,271
DYNAMIC ENERGY INC	OSMRE - AML Fees including Audits and Late Charges	Coal	$135,807
E&B NATURAL RESOURCES MANAGEMENT CORP	BLM - Permit Fees	Oil & Gas	$180
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR - Other Revenues	Oil & Gas	$18,383
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR - Royalties	Gas	$17,194
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR - Royalties	Oil	$1,449,013
E&B NATURAL RESOURCES MANAGEMENT CORP	ONRR/BLM - Rents	Oil & Gas	$2,788
EAGLE RIVER COAL LLC	OSMRE - AML Fees including Audits and Late Charges	Coal	$162,081
EARTHSTONE ENERGY INC	BLM - Permit Fees	Oil & Gas	$540
EARTHSTONE ENERGY INC	ONRR - Other Revenues	Oil & Gas	$134,716
EARTHSTONE ENERGY INC	ONRR - Royalties	Gas	$0
EARTHSTONE ENERGY INC	ONRR - Royalties	Oil	$12,842
ECOPETROL AMERICA INC	ONRR - Other Revenues	Oil & Gas	-$12,186
ECOPETROL AMERICA INC	ONRR - Royalties	Gas	$425,300
ECOPETROL AMERICA INC	ONRR - Royalties	Oil	$3,143,925
ECOPETROL AMERICA INC	ONRR/BLM - Rents	Oil & Gas	$282,240
ELAND ENERGY INC	ONRR - Other Revenues	N/A	$243
ELAND ENERGY INC	ONRR - Other Revenues	Oil & Gas	$1,732
ELAND ENERGY INC	ONRR - Royalties	Gas	$53,856
ELAND ENERGY INC	ONRR - Royalties	Oil	$173,736
ELM RIDGE RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$46,852
ELM RIDGE RESOURCES INC	ONRR - Royalties	Gas	$558,588
ELM RIDGE RESOURCES INC	ONRR - Royalties	Oil	$137,994
ELM RIDGE RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$1,978
EMBER ENERGY LLC	OSMRE - AML Fees including Audits and Late Charges	Coal	$102,878
EMERALD OIL INC	ONRR - Other Revenues	Oil & Gas	$38,348
EMERALD OIL INC	ONRR - Royalties	Gas	$30,925
EMERALD OIL INC	ONRR - Royalties	Oil	$827,489
EMERALD OIL INC	ONRR/BLM - Rents	Oil & Gas	$4,562
EMERALD OIL INC	BLM - Permit Fees	Oil & Gas	$2,318
ENCAMPMENT MINERALS INC	ONRR/BLM - Rents	Hardrock	$161
ENCAMPMENT MINERALS INC	BLM - Permit Fees	Locatable Minerals	$179,180
ENCANA CORP	ONRR - Other Revenues	N/A	$729
ENCANA CORP	ONRR - Other Revenues	Oil & Gas	$171,445
ENCANA CORP	ONRR - Royalties	Gas	$12,622,036
ENCANA CORP	ONRR - Royalties	Oil	$6,543,497
ENCANA CORP	ONRR/BLM - Rents	Oil & Gas	$568,207
ENCANA CORP	BLM - Permit Fees	Oil & Gas	$191,855
ENCINO OPERATING LLC	ONRR - Royalties	Gas	$16,673
ENCINO OPERATING LLC	ONRR - Royalties	Oil	$86,488
ENDEAVOR ENERGY RESOURCES LP	ONRR - Other Revenues	Oil & Gas	$26,205
ENDEAVOR ENERGY RESOURCES LP	ONRR - Royalties	Gas	$197,647
ENDEAVOR ENERGY RESOURCES LP	ONRR - Royalties	Oil	$318,346
ENDEAVOR ENERGY RESOURCES LP	ONRR/BLM - Rents	Oil & Gas	$720
ENDEAVOR ENERGY RESOURCES LP	BLM - Permit Fees	Oil & Gas	$95
ENDURANCE RESOURCES LLC	ONRR - Other Revenues	Oil & Gas	$5,116
ENDURANCE RESOURCES LLC	ONRR - Royalties	Gas	$657,980
ENDURANCE RESOURCES LLC	ONRR - Royalties	Oil	$877,946
ENDURANCE RESOURCES LLC	ONRR/BLM - Rents	Oil & Gas	$4,202
ENDURANCE RESOURCES LLC	BLM - Permit Fees	Oil & Gas	$181,285
ENDURO OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$14,033
ENDURO OPERATING LLC	ONRR - Royalties	Gas	$26,554
ENDURO OPERATING LLC	ONRR - Royalties	Oil	$1,297,165
ENDURO OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$27,020
ENDURO OPERATING LLC	BLM - Permit Fees	Oil & Gas	$280
ENEL GREEN POWER NORTH AMERICA INC	ONRR - Other Revenues	N/A	$2,058
ENEL GREEN POWER NORTH AMERICA INC	ONRR - Royalties	Geothermal	$298,040
ENEL GREEN POWER NORTH AMERICA INC	ONRR/BLM - Rents	Geothermal	$68,485
ENERGEN RESOURCES CORP	ONRR - Other Revenues	N/A	$243
ENERGEN RESOURCES CORP	ONRR - Other Revenues	Oil & Gas	-$1,059,939
ENERGEN RESOURCES CORP	ONRR - Royalties	Gas	$1,818,742
ENERGEN RESOURCES CORP	ONRR - Royalties	Oil	$2,016,747
ENERGEN RESOURCES CORP	ONRR/BLM - Rents	Oil & Gas	$2,403
ENERGEN RESOURCES CORP	BLM - Permit Fees	Oil & Gas	$620
ENERGY FUELS RESOURCES (USA) INC	BLM - Permit Fees	Locatable Minerals	$318,470
ENERGY TRANSFER EQUITY	ONRR - Other Revenues	N/A	$2,916
ENERGY TRANSFER EQUITY	ONRR - Other Revenues	Oil & Gas	$182
ENERGY TRANSFER EQUITY	ONRR - Royalties	Gas	$8,331
ENERGY TRANSFER EQUITY	ONRR - Royalties	Oil	$1,211,447
ENERGY TRANSFER EQUITY	ONRR/BLM - Rents	Oil & Gas	$10,800
ENERGY XXI LLC	ONRR - Civil Penalties	N/A	$25,000
ENERGY XXI LLC	ONRR - Inspection Fees	Oil & Gas	$5,471,100
ENERGY XXI LLC	ONRR - Other Revenues	N/A	$3,610
ENERGY XXI LLC	ONRR - Other Revenues	Oil & Gas	-$911,355
ENERGY XXI LLC	ONRR - Royalties	Gas	$11,974,925
ENERGY XXI LLC	ONRR - Royalties	Oil	$74,430,326
ENERGY XXI LLC	ONRR/BLM - Rents	Oil & Gas	$581,315
ENERGYQUEST II LLC	BLM - Permit Fees	Oil & Gas	$4,805
ENERGYQUEST II LLC	ONRR - Other Revenues	Oil & Gas	$8,929
ENERGYQUEST II LLC	ONRR - Royalties	Gas	$15
ENERGYQUEST II LLC	ONRR - Royalties	Oil	$177,118
ENERPLUS RESOURCES CORP	BLM - Permit Fees	Oil & Gas	$180,500
ENERPLUS RESOURCES CORP	ONRR - Other Revenues	N/A	$1,215
ENERPLUS RESOURCES CORP	ONRR - Royalties	Gas	$5,575
ENERPLUS RESOURCES CORP	ONRR - Royalties	Oil	$35,364
ENERPLUS RESOURCES CORP	ONRR/BLM - Rents	Oil & Gas	$101
ENERVEST LTD	BLM - Permit Fees	Oil & Gas	$13,248
ENERVEST LTD	ONRR - Other Revenues	N/A	$243
ENERVEST LTD	ONRR - Other Revenues	Oil & Gas	$174,269
ENERVEST LTD	ONRR - Royalties	Gas	$4,732,504
ENERVEST LTD	ONRR - Royalties	Oil	$541,663
ENERVEST LTD	ONRR/BLM - Rents	Oil & Gas	$23,287
ENI USA INC	ONRR - Inspection Fees	Oil & Gas	$725,700
ENI USA INC	ONRR - Other Revenues	N/A	$911
ENI USA INC	ONRR - Other Revenues	Oil & Gas	$41,655
ENI USA INC	ONRR - Royalties	Gas	$4,665,767
ENI USA INC	ONRR - Royalties	Oil	$20,350,588
ENI USA INC	ONRR/BLM - Rents	Oil & Gas	$1,911,404
ENTERPRISE PRODUCTS PARTNERS LP	ONRR - Inspection Fees	Oil & Gas	$82,500
ENTERPRISE PRODUCTS PARTNERS LP	ONRR - Other Revenues	N/A	$486
ENTERPRISE PRODUCTS PARTNERS LP	ONRR - Other Revenues	Oil & Gas	$13,044
ENTERPRISE PRODUCTS PARTNERS LP	ONRR - Royalties	Gas	$24,176
ENTERPRISE PRODUCTS PARTNERS LP	ONRR - Royalties	Oil	$803,908
ENTERPRISE PRODUCTS PARTNERS LP	ONRR/BLM - Rents	Oil & Gas	$42,990
ENTREE GOLD (US) INC	BLM - Permit Fees	Locatable Minerals	$149,110
EOG RESOURCES INC	ONRR - Other Revenues	N/A	$972
EOG RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$9,788
EOG RESOURCES INC	ONRR - Royalties	Gas	$19,064,309
EOG RESOURCES INC	ONRR - Royalties	Oil	$34,592,173
EOG RESOURCES INC	ONRR - Royalties	Other Commodities	$124,497
EOG RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$180,679
EOG RESOURCES INC	BLM - Permit Fees	Oil & Gas	$1,785,960
EP ENERGY CORP	ONRR - Other Revenues	N/A	$436
EP ENERGY CORP	ONRR - Other Revenues	Oil & Gas	-$17,771
EP ENERGY CORP	ONRR - Royalties	Gas	$4,695
EP ENERGY CORP	ONRR - Royalties	Oil	$106,664
EP ENERGY CORP	ONRR/BLM - Rents	Oil & Gas	$37,548
EP MINERALS LLC	BLM - Permit Fees	Locatable Minerals	$139,204
ERP COMPLIANT FUELS	OSMRE - AML Fees including Audits and Late Charges	Coal	$640,013
ESCALERA RESOURCES CO	BLM - Permit Fees	Oil & Gas	$630
ESCALERA RESOURCES CO	ONRR - Other Revenues	Oil & Gas	$897
ESCALERA RESOURCES CO	ONRR - Royalties	Gas	$684,549
ESCALERA RESOURCES CO	ONRR/BLM - Rents	Oil & Gas	$10,233
EUREKA MOLY LLC	BLM - Permit Fees	Locatable Minerals	$300,390
EVEREST OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	$9,500
EVEREST OIL & GAS LLC	ONRR - Royalties	Oil	$92,543
EXARO ENERGY III LLC	ONRR - Other Revenues	Oil & Gas	$439,848
EXARO ENERGY III LLC	ONRR - Royalties	Gas	$2,577,400
EXTRACTION OIL & GAS LLC	BLM - Permit Fees	Oil & Gas	$954
EXTRACTION OIL & GAS LLC	ONRR - Other Revenues	Oil & Gas	$82,356
EXTRACTION OIL & GAS LLC	ONRR - Royalties	Gas	$58,121
EXTRACTION OIL & GAS LLC	ONRR - Royalties	Oil	$173,470
EXTRACTION OIL & GAS LLC	ONRR/BLM - Rents	Oil & Gas	$2,400
EXXON MOBIL CORP	ONRR - Inspection Fees	Oil & Gas	$812,000
EXXON MOBIL CORP	ONRR - Other Revenues	N/A	$1,132
EXXON MOBIL CORP	ONRR - Other Revenues	Oil & Gas	$12,656,892
EXXON MOBIL CORP	ONRR - Royalties	Gas	$48,284,250
EXXON MOBIL CORP	ONRR - Royalties	Oil	$122,871,046
EXXON MOBIL CORP	ONRR - Royalties	Other Commodities	$18,485,605
EXXON MOBIL CORP	ONRR/BLM - Bonus	Oil & Gas	$12,330,000
EXXON MOBIL CORP	ONRR/BLM - Rents	Oil & Gas	$6,851,868
EXXON MOBIL CORP	BLM - Permit Fees	Oil & Gas	$570,515
FAIR OIL LTD	ONRR - Royalties	Gas	$32,773
FAIR OIL LTD	ONRR - Royalties	Oil	$194,223
FAIR OIL LTD	ONRR/BLM - Rents	Oil & Gas	$640
FAIRWAYS RESOURCES	ONRR - Inspection Fees	Oil & Gas	$51,000
FAIRWAYS RESOURCES	ONRR - Other Revenues	N/A	$101
FAIRWAYS RESOURCES	ONRR - Other Revenues	Oil & Gas	-$10,127
FAIRWAYS RESOURCES	ONRR - Royalties	Gas	$71,742
FAIRWAYS RESOURCES	ONRR - Royalties	Oil	$53,025
FAIRWAYS RESOURCES	ONRR/BLM - Rents	Oil & Gas	$26,098
FARRELL-COOPER MINING CO	ONRR - Royalties	Coal	Withheld
FARRELL-COOPER MINING CO	ONRR/BLM - Rents	Coal	$2,646
FASKEN LAND & MINERALS LTD	ONRR - Other Revenues	Oil & Gas	-$19,234
FASKEN LAND & MINERALS LTD	ONRR - Royalties	Gas	$357,659
FASKEN LAND & MINERALS LTD	ONRR - Royalties	Oil	$1,281,875
FASKEN LAND & MINERALS LTD	ONRR/BLM - Rents	Oil & Gas	$400
FDL OPERATING LLC	ONRR - Other Revenues	Oil & Gas	$10,242
FDL OPERATING LLC	ONRR - Royalties	Gas	$70,504
FDL OPERATING LLC	ONRR - Royalties	Oil	$24,081,012
FDL OPERATING LLC	ONRR/BLM - Rents	Oil & Gas	$2,894
FDL OPERATING LLC	BLM - Permit Fees	Oil & Gas	$104,590
FEDERAL ABSTRACT CO	ONRR/BLM - Bonus	Oil & Gas	$1,442,900
FEDERAL ABSTRACT CO	ONRR/BLM - Rents	Oil & Gas	$1,631
FIELDWOOD ENERGY LLC	ONRR - Civil Penalties	N/A	$385,000
FIELDWOOD ENERGY LLC	ONRR - Inspection Fees	Oil & Gas	$9,553,400
FIELDWOOD ENERGY LLC	ONRR - Other Revenues	Oil & Gas	$1,051,815
FIELDWOOD ENERGY LLC	ONRR - Royalties	Gas	$28,939,104
FIELDWOOD ENERGY LLC	ONRR - Royalties	Oil	$130,647,124
FIELDWOOD ENERGY LLC	ONRR/BLM - Bonus	Oil & Gas	$1,258,149
FIELDWOOD ENERGY LLC	ONRR/BLM - Rents	Oil & Gas	$3,146,047
FINLEY RESOURCES INC	ONRR - Other Revenues	Oil & Gas	$17,331
FINLEY RESOURCES INC	ONRR - Royalties	Gas	$200,345
FINLEY RESOURCES INC	ONRR - Royalties	Oil	$568,349
FINLEY RESOURCES INC	ONRR/BLM - Rents	Oil & Gas	$11,536
FINLEY RESOURCES INC	BLM - Permit Fees	Oil & Gas	$2,219
FMC CORP	ONRR - Other Revenues	Phosphate	$2,280
FMC CORP	ONRR - Other Revenues	Sodium	$53,391
FMC CORP	ONRR - Royalties	Other Commodities	$5,300,092
FMC CORP	ONRR/BLM - Rents	Phosphate	$760
FMC CORP	ONRR/BLM - Rents	Sodium	$1,280
FOCUS EXPLORATION LLC	ONRR/BLM - Bonus	Oil & Gas	$169,169
FOCUS EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	$809,707
FOOTHILLS EXPLORATION LLC	BLM - Permit Fees	Oil & Gas	$46,160
FOOTHILLS EXPLORATION LLC	ONRR/BLM - Rents	Oil & Gas	$86,274
FORELAND REFINING CORP	ONRR - Other Revenues	Oil & Gas	-$534
FORELAND REFINING CORP	ONRR - Royalties	Oil	$472,013
FORESIGHT ENERGY LP	OSMRE - AML Fees including Audits and Late Charges	Coal	$2,232,220
