Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	OK	Alfalfa	40003	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	44815.88
2004	OK	Alfalfa	40003	Oil	Condensate (bbl)	Royalties	334.72
2004	OK	Alfalfa	40003	Oil	Oil (bbl)	Royalties	722.46
2004	OK	Beaver	40007	Gas	Processed (Residue) Gas (mcf)	Royalties	17390.46
2004	OK	Beaver	40007	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	219716.27
2004	OK	Beaver	40007	NGL	Gas Plant Products (gal)	Royalties	74292.05
2004	OK	Beaver	40007	Oil	Condensate (bbl)	Royalties	410.07
2004	OK	Beaver	40007	Oil	Oil (bbl)	Royalties	2777.89
2004	OK	Beckham	40009	Gas	Processed (Residue) Gas (mcf)	Royalties	23674.32
2004	OK	Beckham	40009	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1994837.46
2004	OK	Beckham	40009	NGL	Gas Plant Products (gal)	Royalties	30200.16
2004	OK	Beckham	40009	Oil	Condensate (bbl)	Royalties	689.04
2004	OK	Beckham	40009	Oil	Oil (bbl)	Royalties	482.11
2004	OK	Blaine	40011	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	248601.52
2004	OK	Blaine	40011	NGL	Gas Plant Products (gal)	Royalties	96825.86
2004	OK	Blaine	40011	Oil	Condensate (bbl)	Royalties	1591.28
2004	OK	Blaine	40011	Oil	Oil (bbl)	Royalties	1791.16
2004	OK	Canadian	40017	Gas	Processed (Residue) Gas (mcf)	Royalties	13165.54
2004	OK	Canadian	40017	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	196217.4
2004	OK	Canadian	40017	NGL	Gas Plant Products (gal)	Royalties	4638.47
2004	OK	Canadian	40017	Oil	Condensate (bbl)	Royalties	1364.27
2004	OK	Canadian	40017	Oil	Oil (bbl)	Royalties	1778.13
2004	OK	Cimarron	40025	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	1230
2004	OK	Coal	40029	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	124840.77
2004	OK	Comanche	40031	Oil	Oil (bbl)	Royalties	1365.51
2004	OK	Creek	40037	Oil	Oil (bbl)	Royalties	44.88
2004	OK	Custer	40039	Gas	Processed (Residue) Gas (mcf)	Royalties	21643.46
2004	OK	Custer	40039	Gas	Unprocessed (Wet) Gas (mcf)	Royalties	382918.3
2004	OK	Custer	40039	NGL	Gas Plant Products (gal)	Royalties	56720.91
