Year	State	County	FIPS	Commodity	Product	Type	Revenue
2012	AK	Kenai Peninsula Borough	02122	Oil & Gas		Rents	8623.75
2012	AK	Kenai Peninsula Borough	02122	Gas	Coal Bed Methane	Royalties	-197.32
2012	AK	Kenai Peninsula Borough	02122	Gas	Unprocessed (Wet) Gas	Royalties	9006991.01
2012	AK	Kenai Peninsula Borough	02122	Oil	Oil	Royalties	2274199.8
2012	AK	North Slope Borough	02185	Oil & Gas		Bonus	4811477
2012	AK	North Slope Borough	02185	Oil & Gas		Other Revenues	98535
2012	AK	North Slope Borough	02185	Oil & Gas		Rents	4863069.72
2012	AK	North Slope Borough	02185	Oil	Oil	Royalties	34960.25
2013	AK	Kenai Peninsula Borough	02122	Oil & Gas		Other Revenues	-167615.03
2013	AK	Kenai Peninsula Borough	02122	Geothermal		Rents	7680
2013	AK	Kenai Peninsula Borough	02122	Oil & Gas		Rents	12409.77
2013	AK	Kenai Peninsula Borough	02122	Gas	Unprocessed (Wet) Gas	Royalties	6983600.99
2013	AK	Kenai Peninsula Borough	02122	Oil	Oil	Royalties	6549021
2013	AK	North Slope Borough	02185	Oil & Gas		Bonus	1058899
2013	AK	North Slope Borough	02185	Oil & Gas		Other Revenues	98535
2013	AK	North Slope Borough	02185	Oil & Gas		Rents	5310452.72
2013	AK	North Slope Borough	02185	Oil	Oil	Royalties	49189.68
