Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	CA	Contra Costa	06013	Oil & Gas		Other Royalties	55
2004	CA	Contra Costa	06013	Oil & Gas		Rents	42
2004	CA	Contra Costa	06013	Gas	Processed (Residue) Gas	Royalties	204.59
2004	CA	Contra Costa	06013	Gas	Unprocessed (Wet) Gas	Royalties	1860.9
2004	CA	Fresno	06019	Oil & Gas		Other Revenues	606.13
2004	CA	Fresno	06019	Oil & Gas		Rents	69184.35
2004	CA	Fresno	06019	Gas	Processed (Residue) Gas	Royalties	52197.8
2004	CA	Fresno	06019	Gas	Unprocessed (Wet) Gas	Royalties	221952.28
2004	CA	Fresno	06019	NGL	Gas Plant Products	Royalties	8204.93
2004	CA	Fresno	06019	Oil	Oil	Royalties	122746.65
2004	CA	Glenn	06021	Gas	Unprocessed (Wet) Gas	Royalties	4094.69
2004	CA	Imperial	06025	Geothermal		Other Royalties	7584696.97
2004	CA	Imperial	06025	Geothermal		Rents	8066
2004	CA	Imperial	06025	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	31447
2004	CA	Imperial	06025	Geothermal	Geothermal - Electrical Generation, Other	Royalties	992.16
2004	CA	Inyo	06027	Geothermal		Rents	4862
2004	CA	Inyo	06027	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	3546438.88
2004	CA	Kern	06029	Oil & Gas		Bonus	66600.5
2004	CA	Kern	06029	Oil & Gas		Other Revenues	6735.82
2004	CA	Kern	06029	Oil & Gas		Other Royalties	4407.6
2004	CA	Kern	06029	Oil & Gas		Rents	229207.82
2004	CA	Kern	06029	Gas	Gas Lost - Flared or Vented	Royalties	3600
2004	CA	Kern	06029	Gas	Processed (Residue) Gas	Royalties	675270.67
2004	CA	Kern	06029	Gas	Unprocessed (Wet) Gas	Royalties	117298.07
2004	CA	Kern	06029	NGL	Gas Plant Products	Royalties	54993.12
2004	CA	Kern	06029	Oil	Condensate	Royalties	23546.85
2004	CA	Kern	06029	Oil	Fuel Oil	Royalties	221.85
2004	CA	Kern	06029	Oil	Oil	Royalties	20048697.8
2004	CA	Kings	06031	Oil & Gas		Other Revenues	2265.34
2004	CA	Kings	06031	Oil & Gas		Rents	27149.68
2004	CA	Kings	06031	Gas	Processed (Residue) Gas	Royalties	65595.09
2004	CA	Kings	06031	NGL	Gas Plant Products	Royalties	10229.69
2004	CA	Kings	06031	Oil	Oil	Royalties	82145.15
2004	CA	Lake	06033	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds	Royalties	2689982.36
2004	CA	Lassen	06035	Geothermal	Geothermal - Direct Utilization, Millions of BTUs	Royalties	39865.28
2004	CA	Los Angeles	06037	Oil & Gas		Other Revenues	20125.43
2004	CA	Los Angeles	06037	Oil & Gas		Rents	21
2004	CA	Los Angeles	06037	Gas	Gas Lost - Flared or Vented	Royalties	5329.59
2004	CA	Los Angeles	06037	Gas	Processed (Residue) Gas	Royalties	328.58
2004	CA	Los Angeles	06037	Gas	Unprocessed (Wet) Gas	Royalties	35825.15
2004	CA	Los Angeles	06037	Oil	Condensate	Royalties	70646.03
2004	CA	Los Angeles	06037	Oil	Oil	Royalties	1761039.64
2004	CA	Merced	06047	Oil & Gas		Rents	1444.5
2004	CA	Mono	06051	Geothermal		Other Revenues	8320
2004	CA	Mono	06051	Geothermal		Other Royalties	-100000
2004	CA	Mono	06051	Geothermal		Rents	156334
2004	CA	Mono	06051	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	186978.74
2004	CA	Monterey	06053	Oil & Gas		Rents	13399.51
2004	CA	Monterey	06053	Oil	Oil	Royalties	7516.59
2004	CA	San Benito	06069	Oil & Gas		Other Revenues	40.3
2004	CA	San Benito	06069	Oil & Gas		Rents	31459.65
2004	CA	San Benito	06069	Oil	Oil	Royalties	876.24
2004	CA	San Bernardn	06071	Anhydrous Sodium Sulfate	Anhydrous Sodium Sulfate	Royalties	-18463.04
2004	CA	San Bernardn	06071	Borax-Anhydrous	Borax-Anhydrous	Royalties	31693.82
2004	CA	San Bernardn	06071	Borax-Decahydrate	Borax-Decahydrate	Royalties	635.38
2004	CA	San Bernardn	06071	Borax-Pentahydrate	Borax-Pentahydrate	Royalties	-3086.3
2004	CA	San Bernardn	06071	Boric Acid	Boric Acid	Royalties	-16152.59
2004	CA	San Bernardn	06071	Boric Oxide	Boric Oxide	Royalties	-328.08
2004	CA	San Bernardn	06071	Salt-Waste	Salt-Waste	Royalties	-52.69
2004	CA	San Bernardn	06071	Soda Ash-Granular	Soda Ash-Granular	Royalties	260287.46
2004	CA	San Joaquin	06077	Oil & Gas		Rents	140
2004	CA	San Joaquin	06077	Gas	Unprocessed (Wet) Gas	Royalties	2675.8
2004	CA	San Luis Ob.	06079	Oil & Gas		Bonus	240
2004	CA	San Luis Ob.	06079	Oil & Gas		Other Revenues	1233.35
2004	CA	San Luis Ob.	06079	Oil & Gas		Other Royalties	6215
2004	CA	San Luis Ob.	06079	Oil & Gas		Rents	37007.32
2004	CA	San Luis Ob.	06079	Oil	Oil	Royalties	49085.67
2004	CA	Santa Barbar	06083	Oil & Gas		Rents	5919.68
2004	CA	Santa Barbar	06083	Gas	Processed (Residue) Gas	Royalties	175231.44
2004	CA	Santa Barbar	06083	NGL	Gas Plant Products	Royalties	543.04
2004	CA	Santa Barbar	06083	Oil	Oil	Royalties	307299.77
2004	CA	Siskiyou	06093	Geothermal		Rents	58553
2004	CA	Solano	06095	Gas	Unprocessed (Wet) Gas	Royalties	2537068.52
2004	CA	Solano	06095	Oil	Condensate	Royalties	8286.97
2004	CA	Sonoma	06097	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds	Royalties	3366259.11
2004	CA	Stanislaus	06099	Oil & Gas		Rents	158
2004	CA	Sutter	06101	Oil & Gas		Rents	80
2004	CA	Tulare	06107	Oil & Gas		Rents	484.5
2004	CA	Ventura	06111	Oil & Gas		Bonus	880
2004	CA	Ventura	06111	Oil & Gas		Other Revenues	511.37
2004	CA	Ventura	06111	Oil & Gas		Rents	11561.5
2004	CA	Ventura	06111	Gas	Gas Lost - Flared or Vented	Royalties	2753.81
2004	CA	Ventura	06111	Gas	Processed (Residue) Gas	Royalties	83660.82
2004	CA	Ventura	06111	Gas	Unprocessed (Wet) Gas	Royalties	227364.05
2004	CA	Ventura	06111	NGL	Gas Plant Products	Royalties	21730.54
2004	CA	Ventura	06111	Oil	Condensate	Royalties	2033.36
2004	CA	Ventura	06111	Oil	Oil	Royalties	730299.01
2004	CA	Yolo	06113	Oil & Gas		Rents	966
2005	CA	Contra Costa	06013	Oil & Gas		Other Royalties	1800
2005	CA	Contra Costa	06013	Gas	Unprocessed (Wet) Gas	Royalties	11629.39
2005	CA	Contra Costa	06013	Oil	Condensate	Royalties	161.51
2005	CA	Contra Costa	06013	Oil	Oil	Royalties	-16.82
2005	CA	Fresno	06019	Oil & Gas		Other Revenues	911.59
2005	CA	Fresno	06019	Oil & Gas		Other Royalties	50
2005	CA	Fresno	06019	Oil & Gas		Rents	57819.35
2005	CA	Fresno	06019	Gas	Processed (Residue) Gas	Royalties	78707.86
2005	CA	Fresno	06019	Gas	Unprocessed (Wet) Gas	Royalties	284409.85
2005	CA	Fresno	06019	NGL	Gas Plant Products	Royalties	10019.96
2005	CA	Fresno	06019	Oil	Condensate	Royalties	3927.35
2005	CA	Fresno	06019	Oil	Oil	Royalties	163668.79
2005	CA	Glenn	06021	Oil & Gas		Other Royalties	185
2005	CA	Glenn	06021	Gas	Unprocessed (Wet) Gas	Royalties	5695.92
2005	CA	Imperial	06025	Geothermal		Rents	9808
2005	CA	Imperial	06025	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	298307
2005	CA	Imperial	06025	Geothermal	Geothermal - Electrical Generation, Other	Royalties	835.92
2005	CA	Inyo	06027	Geothermal		Rents	14306.24
2005	CA	Inyo	06027	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	-223827.03
2005	CA	Kern	06029	Oil & Gas		Bonus	7924.25
2005	CA	Kern	06029	Oil & Gas		Other Revenues	12099.62
2005	CA	Kern	06029	Oil & Gas		Other Royalties	-55300
2005	CA	Kern	06029	Oil & Gas		Rents	221920.82
2005	CA	Kern	06029	Sodium		Rents	-3817
2005	CA	Kern	06029	Gas	Gas Lost - Flared or Vented	Royalties	3900
2005	CA	Kern	06029	Gas	Processed (Residue) Gas	Royalties	239167.28
2005	CA	Kern	06029	Gas	Unprocessed (Wet) Gas	Royalties	609636.53
2005	CA	Kern	06029	NGL	Gas Plant Products	Royalties	26941.51
2005	CA	Kern	06029	Oil	Condensate	Royalties	26862.74
2005	CA	Kern	06029	Oil	Fuel Oil	Royalties	69.11
2005	CA	Kern	06029	Oil	Inlet Scrubber	Royalties	1023.64
2005	CA	Kern	06029	Oil	Oil	Royalties	28109526.16
2005	CA	Kings	06031	Oil & Gas		Bonus	1602
2005	CA	Kings	06031	Oil & Gas		Other Revenues	2858.98
2005	CA	Kings	06031	Oil & Gas		Rents	35101.75
2005	CA	Kings	06031	Gas	Processed (Residue) Gas	Royalties	107341.23
2005	CA	Kings	06031	NGL	Gas Plant Products	Royalties	13620.95
2005	CA	Kings	06031	Oil	Oil	Royalties	149612.91
2005	CA	Lake	06033	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds	Royalties	3145789.76
2005	CA	Lassen	06035	Geothermal	Geothermal - Direct Utilization, Millions of BTUs	Royalties	64200.46
2005	CA	Los Angeles	06037	Oil & Gas		Other Revenues	120
2005	CA	Los Angeles	06037	Oil & Gas		Rents	2171
2005	CA	Los Angeles	06037	Gas	Gas Lost - Flared or Vented	Royalties	15345.46
2005	CA	Los Angeles	06037	Gas	Processed (Residue) Gas	Royalties	420.08
2005	CA	Los Angeles	06037	Gas	Unprocessed (Wet) Gas	Royalties	47093.96
2005	CA	Los Angeles	06037	Oil	Condensate	Royalties	69621.38
2005	CA	Los Angeles	06037	Oil	Oil	Royalties	1903981.45
2005	CA	Merced	06047	Oil & Gas		Rents	1444.5
2005	CA	Mono	06051	Geothermal		Other Revenues	1600
2005	CA	Mono	06051	Geothermal		Rents	16966
2005	CA	Mono	06051	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	94198.39
2005	CA	Monterey	06053	Oil & Gas		Rents	12930
2005	CA	Monterey	06053	Oil	Oil	Royalties	9497.31
2005	CA	San Benito	06069	Oil & Gas		Rents	25267.65
2005	CA	San Benito	06069	Oil	Oil	Royalties	1600.3
2005	CA	San Bernardn	06071	Sodium		Other Revenues	34456.54
2005	CA	San Bernardn	06071	Sodium		Rents	-4269.39
2005	CA	San Bernardn	06071	Anhydrous Sodium Sulfate	Anhydrous Sodium Sulfate	Royalties	-36675.32
2005	CA	San Bernardn	06071	Borax-Anhydrous	Borax-Anhydrous	Royalties	-22060.76
2005	CA	San Bernardn	06071	Borax-Decahydrate	Borax-Decahydrate	Royalties	224.12
2005	CA	San Bernardn	06071	Borax-Pentahydrate	Borax-Pentahydrate	Royalties	-857.77
2005	CA	San Bernardn	06071	Boric Acid	Boric Acid	Royalties	7900.72
2005	CA	San Bernardn	06071	Salt-Waste	Salt-Waste	Royalties	28436.93
2005	CA	San Bernardn	06071	Soda Ash-Granular	Soda Ash-Granular	Royalties	-726947.18
2005	CA	San Bernardn	06071	Sodium Bi-Carbonate	Sodium Bi-Carbonate	Royalties	-333.85
2005	CA	San Joaquin	06077	Oil & Gas		Other Royalties	70
2005	CA	San Joaquin	06077	Gas	Unprocessed (Wet) Gas	Royalties	3464.11
2005	CA	San Luis Ob.	06079	Oil & Gas		Other Revenues	1235
2005	CA	San Luis Ob.	06079	Oil & Gas		Other Royalties	225
2005	CA	San Luis Ob.	06079	Oil & Gas		Rents	28189.32
2005	CA	San Luis Ob.	06079	Oil	Condensate	Royalties	5278.1
2005	CA	San Luis Ob.	06079	Oil	Oil	Royalties	118191.45
2005	CA	Santa Barbar	06083	Oil & Gas		Rents	3632.18
2005	CA	Santa Barbar	06083	Gas	Processed (Residue) Gas	Royalties	4906.59
2005	CA	Santa Barbar	06083	Gas	Unprocessed (Wet) Gas	Royalties	81864.91
2005	CA	Santa Barbar	06083	NGL	Gas Plant Products	Royalties	277.23
2005	CA	Santa Barbar	06083	Oil	Oil	Royalties	381027.94
2005	CA	Sierra	06091	Hardrock		Rents	20
2005	CA	Siskiyou	06093	Geothermal		Rents	61997
2005	CA	Solano	06095	Oil & Gas		Rents	40
2005	CA	Solano	06095	Gas	Unprocessed (Wet) Gas	Royalties	2533858.82
2005	CA	Solano	06095	Oil	Condensate	Royalties	16532.77
2005	CA	Sonoma	06097	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds	Royalties	4012844.08
2005	CA	Sutter	06101	Oil & Gas		Rents	80
2005	CA	Ventura	06111	Oil & Gas		Other Revenues	537
2005	CA	Ventura	06111	Oil & Gas		Other Royalties	77525
2005	CA	Ventura	06111	Oil & Gas		Rents	10039
2005	CA	Ventura	06111	Gas	Gas Lost - Flared or Vented	Royalties	8944.67
2005	CA	Ventura	06111	Gas	Processed (Residue) Gas	Royalties	122659.79
2005	CA	Ventura	06111	Gas	Unprocessed (Wet) Gas	Royalties	289705.62
2005	CA	Ventura	06111	NGL	Gas Plant Products	Royalties	26075.35
2005	CA	Ventura	06111	Oil	Condensate	Royalties	2165.03
2005	CA	Ventura	06111	Oil	Oil	Royalties	957244.64
2005	CA	Yolo	06113	Oil & Gas		Rents	1917
2006	CA	Contra Costa	06013	Gas	Unprocessed (Wet) Gas	Royalties	11709.71
2006	CA	Contra Costa	06013	Oil	Condensate	Royalties	127.02
2006	CA	Fresno	06019	Oil & Gas		Bonus	23399.98
2006	CA	Fresno	06019	Oil & Gas		Other Revenues	577.66
2006	CA	Fresno	06019	Oil & Gas		Rents	55115.04
2006	CA	Fresno	06019	Gas	Processed (Residue) Gas	Royalties	75894.17
2006	CA	Fresno	06019	Gas	Unprocessed (Wet) Gas	Royalties	200146.62
2006	CA	Fresno	06019	NGL	Gas Plant Products	Royalties	11880.75
2006	CA	Fresno	06019	Oil	Condensate	Royalties	5845.15
2006	CA	Fresno	06019	Oil	Oil	Royalties	259453.19
2006	CA	Glenn	06021	Oil & Gas		Other Royalties	400
2006	CA	Glenn	06021	Gas	Unprocessed (Wet) Gas	Royalties	4752.59
2006	CA	Imperial	06025	Geothermal		Rents	8608
2006	CA	Imperial	06025	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	65610
2006	CA	Imperial	06025	Geothermal	Geothermal - Electrical Generation, Other	Royalties	819.62
2006	CA	Inyo	06027	Geothermal		Other Royalties	-125000
2006	CA	Inyo	06027	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours	Royalties	2572245.41
2006	CA	Kern	06029	Oil & Gas		Bonus	2083681.25
2006	CA	Kern	06029	Oil & Gas		Other Revenues	6534.42
2006	CA	Kern	06029	Oil & Gas		Other Royalties	206786.05
2006	CA	Kern	06029	Oil & Gas		Rents	249633.32
2006	CA	Kern	06029	Gas	Gas Lost - Flared or Vented	Royalties	3600
2006	CA	Kern	06029	Gas	Processed (Residue) Gas	Royalties	1127491.88
2006	CA	Kern	06029	Gas	Unprocessed (Wet) Gas	Royalties	1008476.02
2006	CA	Kern	06029	NGL	Gas Plant Products	Royalties	242677.99
2006	CA	Kern	06029	Oil	Condensate	Royalties	199998.6
2006	CA	Kern	06029	Oil	Oil	Royalties	86055687.86
2006	CA	Kings	06031	Oil & Gas		Other Revenues	1187.4
2006	CA	Kings	06031	Oil & Gas		Rents	29749.22
2006	CA	Kings	06031	Gas	Processed (Residue) Gas	Royalties	101984.36
