Year	State	County	FIPS	Resource	Revenue
2004	KS	Barber	20007	oilgas	80.00
2004	KS	Cheyenne	20023	oilgas	3087.50
2004	KS	Clark	20025	oilgas	36.78
2004	KS	Comanche	20033	oilgas	5446.07
2004	KS	Ellsworth	20053	oilgas	19836.52
2004	KS	Finney	20055	oilgas	1052048.87
2004	KS	Gove	20063	oilgas	11588.75
2004	KS	Grant	20067	oilgas	44506.88
2004	KS	Greeley	20071	oilgas	1040.00
2004	KS	Hamilton	20075	oilgas	27744.35
2004	KS	Haskell	20081	oilgas	388886.71
2004	KS	Kearny	20093	oilgas	1808418.27
2004	KS	Lane	20101	oilgas	21409.98
2004	KS	Meade	20119	oilgas	9856.30
2004	KS	Morton	20129	oilgas	4011017.33
2004	KS	Seward	20175	oilgas	67818.09
2004	KS	Stanton	20187	oilgas	20775.52
2004	KS	Stevens	20189	oilgas	240244.90
2004	KS	Trego	20195	oilgas	7760.06
2004	KS		20	other	57.39
2005	KS	Cheyenne	20023	oilgas	2287.50
2005	KS	Clark	20025	oilgas	73.55
2005	KS	Comanche	20033	oilgas	5878.40
2005	KS	Ellsworth	20053	oilgas	11047.95
2005	KS	Finney	20055	oilgas	1316463.11
2005	KS	Gove	20063	oilgas	12320.65
2005	KS	Grant	20067	oilgas	49589.81
2005	KS	Greeley	20071	oilgas	880.00
2005	KS	Hamilton	20075	oilgas	17396.27
2005	KS	Haskell	20081	oilgas	507108.35
2005	KS	Kearny	20093	oilgas	2227523.08
2005	KS	Lane	20101	oilgas	14248.28
2005	KS	Meade	20119	oilgas	12601.67
2005	KS	Morton	20129	oilgas	3623299.78
2005	KS	Seward	20175	oilgas	101140.70
2005	KS	Stanton	20187	oilgas	24711.91
2005	KS	Stevens	20189	oilgas	280313.43
2005	KS	Trego	20195	oilgas	23200.82
2006	KS	Cheyenne	20023	oilgas	3290.00
2006	KS	Clark	20025	oilgas	9.19
2006	KS	Comanche	20033	oilgas	5279.65
2006	KS	Ellsworth	20053	oilgas	13025.21
2006	KS	Finney	20055	oilgas	1248802.71
2006	KS	Gove	20063	oilgas	13601.23
2006	KS	Grant	20067	oilgas	40010.15
2006	KS	Greeley	20071	oilgas	1226.50
2006	KS	Hamilton	20075	oilgas	16241.51
2006	KS	Haskell	20081	oilgas	474260.83
2006	KS	Kearny	20093	oilgas	1974798.78
2006	KS	Lane	20101	oilgas	35157.42
2006	KS	Meade	20119	oilgas	9270.09
2006	KS	Morton	20129	oilgas	5165929.39
2006	KS	Russell	20167	oilgas	560.00
2006	KS	Seward	20175	oilgas	117744.81
2006	KS	Stanton	20187	oilgas	11627.82
2006	KS	Stevens	20189	oilgas	288355.03
2006	KS	Trego	20195	oilgas	17219.88
2006	KS		20	other	-57.39
2007	KS	Barber	20007	oilgas	340.00
2007	KS	Cheyenne	20023	oilgas	3290.00
2007	KS	Clark	20025	oilgas	36.78
2007	KS	Comanche	20033	oilgas	5810.57
2007	KS	Ellsworth	20053	oilgas	4611.15
2007	KS	Finney	20055	oilgas	1086519.35
2007	KS	Gove	20063	oilgas	15520.83
2007	KS	Grant	20067	oilgas	37957.05
2007	KS	Greeley	20071	oilgas	1042.00
2007	KS	Hamilton	20075	oilgas	19360.31
2007	KS	Haskell	20081	oilgas	390091.93
2007	KS	Kearny	20093	oilgas	1618638.00
2007	KS	Lane	20101	oilgas	43011.51
2007	KS	Meade	20119	oilgas	8391.60
2007	KS	Morton	20129	oilgas	4506357.25
2007	KS	Russell	20167	oilgas	240.00
2007	KS	Seward	20175	oilgas	121835.68
2007	KS	Stanton	20187	oilgas	16270.24
2007	KS	Stevens	20189	oilgas	366324.96
2007	KS	Trego	20195	oilgas	18015.00
2008	KS	Barber	20007	oilgas	60.00
2008	KS	Cheyenne	20023	oilgas	3610.00
2008	KS	Clark	20025	oilgas	36.78
2008	KS	Comanche	20033	oilgas	5877.53
2008	KS	Ellsworth	20053	oilgas	11215.48
2008	KS	Finney	20055	oilgas	2126498.65
2008	KS	Gove	20063	oilgas	20377.68
2008	KS	Grant	20067	oilgas	47151.23
2008	KS	Greeley	20071	oilgas	320.00
2008	KS	Hamilton	20075	oilgas	24974.30
2008	KS	Haskell	20081	oilgas	716548.00
2008	KS	Kearny	20093	oilgas	2363711.72
2008	KS	Labette	20099	oilgas	17001.00
2008	KS	Lane	20101	oilgas	40936.29
2008	KS	Marshall	20117	oilgas	860.00
2008	KS	Meade	20119	oilgas	12295.71
2008	KS	Morton	20129	oilgas	6155119.86
2008	KS	Russell	20167	oilgas	240.00
2008	KS	Seward	20175	oilgas	131052.11
2008	KS	Stanton	20187	oilgas	24388.33
2008	KS	Stevens	20189	oilgas	328637.25
2008	KS	Trego	20195	oilgas	25923.18
2008	KS	Wilson	20205	oilgas	398.40
2008	KS	Woodson	20207	oilgas	8974.60
2009	KS	Barber	20007	oilgas	120.00
2009	KS	Cheyenne	20023	oilgas	20986.00
2009	KS	Comanche	20033	oilgas	4940.39
2009	KS	Edwards	20047	oilgas	36.00
2009	KS	Ellsworth	20053	oilgas	8469.79
2009	KS	Finney	20055	oilgas	702337.71
2009	KS	Geary	20061	oilgas	420.00
2009	KS	Gove	20063	oilgas	10084.46
2009	KS	Grant	20067	oilgas	18488.69
2009	KS	Greeley	20071	oilgas	320.00
2009	KS	Hamilton	20075	oilgas	16327.79
2009	KS	Haskell	20081	oilgas	222706.04
2009	KS	Kearny	20093	oilgas	928816.00
2009	KS	Labette	20099	oilgas	2833.50
2009	KS	Lane	20101	oilgas	41403.17
2009	KS	Logan	20109	oilgas	860.00
2009	KS	Meade	20119	oilgas	5109.03
2009	KS	Morton	20129	oilgas	2422079.74
2009	KS	Russell	20167	oilgas	240.00
2009	KS	Seward	20175	oilgas	45034.96
2009	KS	Sherman	20181	oilgas	1120.00
2009	KS	Stanton	20187	oilgas	11881.35
2009	KS	Stevens	20189	oilgas	125726.02
2009	KS	Trego	20195	oilgas	13548.45
2009	KS	Wilson	20205	oilgas	45.97
2009	KS	Woodson	20207	oilgas	1035.53
2009	KS		20	other	20.06
2010	KS	Cheyenne	20023	oilgas	16812.00
2010	KS	Comanche	20033	oilgas	3674.18
2010	KS	Edwards	20047	oilgas	18.00
2010	KS	Ellsworth	20053	oilgas	8839.42
2010	KS	Finney	20055	oilgas	1132101.89
2010	KS	Gove	20063	oilgas	15502.88
2010	KS	Grant	20067	oilgas	28146.73
2010	KS	Greeley	20071	oilgas	320.00
2010	KS	Hamilton	20075	oilgas	18860.75
2010	KS	Haskell	20081	oilgas	386934.09
2010	KS	Kearny	20093	oilgas	1249697.05
2010	KS	Labette	20099	oilgas	2833.50
2010	KS	Lane	20101	oilgas	39058.89
2010	KS	Logan	20109	oilgas	60.00
2010	KS	Meade	20119	oilgas	4328.41
2010	KS	Morton	20129	oilgas	3477076.35
2010	KS	Russell	20167	oilgas	240.00
2010	KS	Seward	20175	oilgas	52820.40
2010	KS	Sherman	20181	oilgas	480.00
2010	KS	Stanton	20187	oilgas	14551.19
2010	KS	Stevens	20189	oilgas	198821.56
2010	KS	Trego	20195	oilgas	14602.16
2010	KS	Wilson	20205	oilgas	45.97
2010	KS	Woodson	20207	oilgas	1035.53
2011	KS	Barber	20007	oilgas	140.00
2011	KS	Bourbon	20011	oilgas	360.00
2011	KS	Cheyenne	20023	oilgas	5742.00
2011	KS	Comanche	20033	oilgas	3255.59
2011	KS	Edwards	20047	oilgas	18.00
2011	KS	Ellsworth	20053	oilgas	8925.31
2011	KS	Finney	20055	oilgas	1217998.85
2011	KS	Gove	20063	oilgas	19754.93
2011	KS	Grant	20067	oilgas	23790.58
2011	KS	Hamilton	20075	oilgas	8606.79
2011	KS	Haskell	20081	oilgas	711904.77
2011	KS	Kearny	20093	oilgas	1150002.33
2011	KS	Labette	20099	oilgas	2833.50
2011	KS	Lane	20101	oilgas	37989.06
2011	KS	Logan	20109	oilgas	60.00
2011	KS	Marion	20115	oilgas	2420.00
2011	KS	Meade	20119	oilgas	3343.07
2011	KS	Morton	20129	oilgas	4181727.46
2011	KS	Russell	20167	oilgas	320.00
2011	KS	Seward	20175	oilgas	43142.37
2011	KS	Sherman	20181	oilgas	480.00
2011	KS	Stanton	20187	oilgas	14811.56
2011	KS	Stevens	20189	oilgas	197530.08
2011	KS	Trego	20195	oilgas	20239.21
2011	KS	Wilson	20205	oilgas	45.97
2011	KS	Woodson	20207	oilgas	1035.53
2011	KS		20	other	32.65
2012	KS	Cheyenne	20023	oilgas	5862.00
2012	KS	Comanche	20033	oilgas	2117.38
2012	KS	Edwards	20047	oilgas	18.00
2012	KS	Ellsworth	20053	oilgas	6602.59
