Year	State	County	FIPS	Commodity	type	Revenue
2004	NM	Roosevelt	35041	Oil	Royalties	60874.47
2004	NM	Roosevelt	35041	Oil	Royalties	379814.31
2004	NM	Sandoval	35043	Oil & Gas	Other Revenues	25848.82
2004	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	10430.66
2004	NM	Sandoval	35043	Gas	Royalties	23059.22
2004	NM	Sandoval	35043	Gas	Royalties	25712.01
2004	NM	Sandoval	35043	Gas	Royalties	210164.92
2004	NM	Sandoval	35043	Oil	Royalties	10.1
2004	NM	Sandoval	35043	Oil	Royalties	62158.78
2004	NM	San Juan	35045	Oil & Gas	Other Revenues	49123.39
2004	NM	San Juan	35045	Oil & Gas	Other Roy Vals	4000369.23
2004	NM	San Juan	35045	Gas	Royalties	82795271.42
2004	NM	San Juan	35045	Gas	Royalties	37590297.76
2004	NM	San Juan	35045	Gas	Royalties	83890209.19
2004	NM	San Juan	35045	Gas	Royalties	54026917.59
2004	NM	San Juan	35045	Oil	Royalties	2456928.27
2004	NM	San Juan	35045	Oil	Royalties	7111.26
2004	NM	San Juan	35045	Oil	Royalties	591787.87
2004	NM	Union	35059	Oil & Gas	Other Revenues	103.65
2004	NM	Union	35059	Other	Royalties	148797.34
2005	NM	Bernalillo	35001	Gas	Royalties	2.02
2005	NM	Chaves	35005	Oil & Gas	Other Revenues	45255.89
2005	NM	Chaves	35005	Oil & Gas	Other Roy Vals	6434.31
2005	NM	Chaves	35005	Gas	Royalties	2663.91
2005	NM	Chaves	35005	Gas	Royalties	76688.94
2005	NM	Chaves	35005	Gas	Royalties	9950921.57
2005	NM	Chaves	35005	Oil	Royalties	3453.05
2005	NM	Chaves	35005	Oil	Royalties	688390.37
2005	NM	Eddy	35015	Oil & Gas	Other Revenues	606901.7
2005	NM	Eddy	35015	Potassium	Other Revenues	56388
2005	NM	Eddy	35015	Gas	Other Roy Vals	3013.46
2005	NM	Eddy	35015	Oil & Gas	Other Roy Vals	3579541.67
2005	NM	Eddy	35015	Gas	Royalties	382.65
2005	NM	Eddy	35015	Gas	Royalties	9093035.99
2005	NM	Eddy	35015	Gas	Royalties	38527601.16
2005	NM	Eddy	35015	Gas	Royalties	97743218.02
2005	NM	Eddy	35015	Oil	Royalties	13250988.25
2005	NM	Eddy	35015	Oil	Royalties	127104.9
2005	NM	Eddy	35015	Oil	Royalties	66633061.87
2005	NM	Eddy	35015	Potassium	Royalties	1151.36
2005	NM	Eddy	35015	Potassium	Royalties	30464.73
2005	NM	Eddy	35015	Potassium	Royalties	12767.92
2005	NM	Eddy	35015	Potassium	Royalties	106115.94
2005	NM	Eddy	35015	Potassium	Royalties	67215.96
2005	NM	Eddy	35015	Potassium	Royalties	511.76
2005	NM	Eddy	35015	Potassium	Royalties	49307.68
2005	NM	Eddy	35015	Potassium	Royalties	170.6
2005	NM	Eddy	35015	Potassium	Royalties	1069.72
2005	NM	Eddy	35015	Solids	Royalties	2552.08
2005	NM	Harding	35021	Oil & Gas	Other Revenues	38038.81
2005	NM	Harding	35021	Oil & Gas	Other Roy Vals	1000
2005	NM	Harding	35021	Gas	Royalties	996.37
2005	NM	Harding	35021	Gas	Royalties	84180.07
2005	NM	Harding	35021	Other	Royalties	327945.03
2005	NM	Lea	35025	Oil & Gas	Other Revenues	57301.14
2005	NM	Lea	35025	Oil & Gas	Other Roy Vals	2160133.62
2005	NM	Lea	35025	Gas	Royalties	-116824.82
2005	NM	Lea	35025	Gas	Royalties	4294661.27
2005	NM	Lea	35025	Gas	Royalties	8395627.87
2005	NM	Lea	35025	Gas	Royalties	39005444.92
2005	NM	Lea	35025	Oil	Royalties	1817782.14
2005	NM	Lea	35025	Oil	Royalties	3696.43
2005	NM	Lea	35025	Oil	Royalties	42295444.78
2005	NM	Lea	35025	Oil	Royalties	28.9
2005	NM	Mckinley	35031	Oil & Gas	Other Revenues	3224.94
2005	NM	Mckinley	35031	Oil	Royalties	1568.22
2005	NM	Quay	35037	Oil & Gas	Other Revenues	153.16
2005	NM	Quay	35037	Oil & Gas	Other Roy Vals	80
2005	NM	Quay	35037	Other	Royalties	35740.18
2005	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	11602.3
2005	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	4259557.18
2005	NM	Rio Arriba	35039	Gas	Royalties	70520122.52
2005	NM	Rio Arriba	35039	Gas	Royalties	34161951.36
2005	NM	Rio Arriba	35039	Gas	Royalties	88231218.35
2005	NM	Rio Arriba	35039	Gas	Royalties	24996584.63
2005	NM	Rio Arriba	35039	Oil	Royalties	2616300.4
2005	NM	Rio Arriba	35039	Oil	Royalties	2108.22
2005	NM	Rio Arriba	35039	Oil	Royalties	1302138.09
2005	NM	Roosevelt	35041	Oil & Gas	Other Revenues	-23086.63
2005	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	1200
2005	NM	Roosevelt	35041	Gas	Royalties	13137.96
2005	NM	Roosevelt	35041	Gas	Royalties	171620.68
2005	NM	Roosevelt	35041	Gas	Royalties	830801.45
2005	NM	Roosevelt	35041	Oil	Royalties	249633.33
2005	NM	Roosevelt	35041	Oil	Royalties	457581.83
2005	NM	Sandoval	35043	Oil & Gas	Other Revenues	20085.85
2005	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	11797.3
2005	NM	Sandoval	35043	Gas	Royalties	29319.45
2005	NM	Sandoval	35043	Gas	Royalties	37991.93
2005	NM	Sandoval	35043	Gas	Royalties	268110.1
2005	NM	Sandoval	35043	Oil	Royalties	2950.78
2005	NM	Sandoval	35043	Oil	Royalties	1480.56
2005	NM	Sandoval	35043	Oil	Royalties	104412.77
2005	NM	San Juan	35045	Oil & Gas	Other Revenues	61801.29
2005	NM	San Juan	35045	Oil & Gas	Other Roy Vals	31137717.72
2005	NM	San Juan	35045	Gas	Royalties	124052198.33
2005	NM	San Juan	35045	Gas	Royalties	45847168.19
2005	NM	San Juan	35045	Gas	Royalties	103822383.65
2005	NM	San Juan	35045	Gas	Royalties	63640410.11
2005	NM	San Juan	35045	Oil	Royalties	3200567.14
2005	NM	San Juan	35045	Oil	Royalties	6953.33
2005	NM	San Juan	35045	Oil	Royalties	837563.73
2005	NM	Union	35059	Oil & Gas	Other Revenues	94.41
2005	NM	Union	35059	Other	Royalties	165862.61
2006	NM	Chaves	35005	Oil & Gas	Other Revenues	54559.34
2006	NM	Chaves	35005	Oil & Gas	Other Roy Vals	4706
2006	NM	Chaves	35005	Gas	Royalties	432.42
2006	NM	Chaves	35005	Gas	Royalties	15884.18
2006	NM	Chaves	35005	Gas	Royalties	8942555.17
2006	NM	Chaves	35005	Oil	Royalties	4210.75
2006	NM	Chaves	35005	Oil	Royalties	946253.03
2006	NM	Chaves	35005	Oil & Gas	Royalties	-30.08
2006	NM	Colfax	35007	Oil & Gas	Other Roy Vals	80.77
2006	NM	Colfax	35007	Gas	Royalties	4779.21
2006	NM	Eddy	35015	Oil	Other Revenues	-320
2006	NM	Eddy	35015	Oil & Gas	Other Revenues	295309.54
2006	NM	Eddy	35015	Potassium	Other Revenues	30975.65
2006	NM	Eddy	35015	Sodium	Other Revenues	5280
2006	NM	Eddy	35015	Gas	Other Roy Vals	2422.17
2006	NM	Eddy	35015	Oil & Gas	Other Roy Vals	-742693.07
2006	NM	Eddy	35015	Gas	Royalties	3150.08
2006	NM	Eddy	35015	Gas	Royalties	9305278.51
2006	NM	Eddy	35015	Gas	Royalties	36865370.8
2006	NM	Eddy	35015	Gas	Royalties	88478752.02
2006	NM	Eddy	35015	Oil	Royalties	14735532.9
2006	NM	Eddy	35015	Oil	Royalties	129239.38
2006	NM	Eddy	35015	Oil	Royalties	88489782.68
2006	NM	Eddy	35015	Oil & Gas	Royalties	-162.81
2006	NM	Eddy	35015	Potassium	Royalties	277.14
2006	NM	Eddy	35015	Potassium	Royalties	1001.67
2006	NM	Eddy	35015	Potassium	Royalties	1524.46
2006	NM	Eddy	35015	Potassium	Royalties	114.87
2006	NM	Eddy	35015	Solids	Royalties	-329150.35
2006	NM	Harding	35021	Oil & Gas	Other Revenues	30026.06
2006	NM	Harding	35021	Oil & Gas	Other Roy Vals	7019.65
2006	NM	Harding	35021	Gas	Royalties	804.88
2006	NM	Harding	35021	Gas	Royalties	113898.99
2006	NM	Harding	35021	Other	Royalties	403926.45
2006	NM	Hidalgo	35023	Geothermal	Royalties	-7956.86
2006	NM	Lea	35025	Oil	Other Revenues	-0.01
2006	NM	Lea	35025	Oil & Gas	Other Revenues	56174.61
2006	NM	Lea	35025	Potassium	Other Revenues	7597.35
2006	NM	Lea	35025	Oil & Gas	Other Roy Vals	-220677.34
2006	NM	Lea	35025	Gas	Royalties	4738789.87
2006	NM	Lea	35025	Gas	Royalties	7147619.67
2006	NM	Lea	35025	Gas	Royalties	42167792.75
2006	NM	Lea	35025	Oil	Royalties	3280765.55
2006	NM	Lea	35025	Oil	Royalties	11276.71
2006	NM	Lea	35025	Oil	Royalties	54628214.26
2006	NM	Lea	35025	Oil & Gas	Royalties	-17937.45
2006	NM	Mckinley	35031	Oil & Gas	Other Revenues	9038
2006	NM	Mckinley	35031	Oil & Gas	Other Roy Vals	4100
2006	NM	Mckinley	35031	Gas	Royalties	4434.47
2006	NM	Otero	35035	Oil & Gas	Other Revenues	3094
2006	NM	Quay	35037	Other	Royalties	45183.79
2006	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	24284.2
2006	NM	Rio Arriba	35039	Gas	Other Roy Vals	275571.89
2006	NM	Rio Arriba	35039	Oil	Other Roy Vals	-7.34
2006	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	3092264.97
2006	NM	Rio Arriba	35039	Gas	Royalties	68775685.3
2006	NM	Rio Arriba	35039	Gas	Royalties	39231871.42
2006	NM	Rio Arriba	35039	Gas	Royalties	92993201.32
2006	NM	Rio Arriba	35039	Gas	Royalties	34193048.99
2006	NM	Rio Arriba	35039	Oil	Royalties	3474563.93
2006	NM	Rio Arriba	35039	Oil	Royalties	-1163.91
2006	NM	Rio Arriba	35039	Oil	Royalties	2096310.33
2006	NM	Rio Arriba	35039	Oil	Royalties	2.59
2006	NM	Rio Arriba	35039	Oil & Gas	Royalties	-1.48
2006	NM	Roosevelt	35041	Oil	Other Revenues	-200
2006	NM	Roosevelt	35041	Oil & Gas	Other Revenues	14033.44
2006	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	-3700
2006	NM	Roosevelt	35041	Gas	Royalties	11925.01
2006	NM	Roosevelt	35041	Gas	Royalties	177260.95
2006	NM	Roosevelt	35041	Gas	Royalties	914311.41
2006	NM	Roosevelt	35041	Oil	Royalties	190712.03
2006	NM	Roosevelt	35041	Oil	Royalties	810881.52
2006	NM	Roosevelt	35041	Oil & Gas	Royalties	-1.3
2006	NM	Sandoval	35043	Oil & Gas	Other Revenues	18400.97
2006	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	137614.79
2006	NM	Sandoval	35043	Gas	Royalties	121582.46
2006	NM	Sandoval	35043	Gas	Royalties	87128.95
2006	NM	Sandoval	35043	Gas	Royalties	165347.64
2006	NM	Sandoval	35043	Oil	Royalties	226944.84
2006	NM	San Juan	35045	Oil & Gas	Other Revenues	47019.05
2006	NM	San Juan	35045	Gas	Other Roy Vals	211887.05
2006	NM	San Juan	35045	Oil & Gas	Other Roy Vals	2337777.07
2006	NM	San Juan	35045	Gas	Royalties	121603938.31
2006	NM	San Juan	35045	Gas	Royalties	55438225.29
2006	NM	San Juan	35045	Gas	Royalties	107007787.85
2006	NM	San Juan	35045	Gas	Royalties	70947254.04
2006	NM	San Juan	35045	Oil	Royalties	4049646.28
2006	NM	San Juan	35045	Oil	Royalties	-76.07
2006	NM	San Juan	35045	Oil	Royalties	1622830.13
2006	NM	San Juan	35045	Oil & Gas	Royalties	-19.67
2006	NM	San Juan	35045	Solids	Royalties	-1136074.95
2006	NM	Union	35059	Oil & Gas	Other Revenues	94.41
2006	NM	Union	35059	Other	Royalties	212194.53
2007	NM	Bernalillo	35001	Gas	Royalties	35365.46
2007	NM	Bernalillo	35001	Oil	Royalties	187545.97
2007	NM	Chaves	35005	Oil & Gas	Other Revenues	52252.37
2007	NM	Chaves	35005	Oil & Gas	Other Roy Vals	-58440.27
2007	NM	Chaves	35005	Gas	Royalties	1459.58
2007	NM	Chaves	35005	Gas	Royalties	14120.27
2007	NM	Chaves	35005	Gas	Royalties	7825623.13
2007	NM	Chaves	35005	Oil	Royalties	2816.94
2007	NM	Chaves	35005	Oil	Royalties	860716.69
2007	NM	Colfax	35007	Oil & Gas	Other Roy Vals	21251.82
2007	NM	Colfax	35007	Gas	Royalties	83506.05
2007	NM	Colfax	35007	Gas	Royalties	-4779.21
2007	NM	Eddy	35015	Oil & Gas	Other Revenues	254146.83
2007	NM	Eddy	35015	Sodium	Other Revenues	23160
2007	NM	Eddy	35015	Gas	Other Roy Vals	709.67
2007	NM	Eddy	35015	Oil	Other Roy Vals	6771.08
2007	NM	Eddy	35015	Oil & Gas	Other Roy Vals	2942365.12
2007	NM	Eddy	35015	Gas	Royalties	45863.5
2007	NM	Eddy	35015	Gas	Royalties	66598.04
2007	NM	Eddy	35015	Gas	Royalties	8417107.4
2007	NM	Eddy	35015	Gas	Royalties	31377245.57
2007	NM	Eddy	35015	Gas	Royalties	94136995.77
2007	NM	Eddy	35015	Oil	Royalties	13463204.61
2007	NM	Eddy	35015	Oil	Royalties	90157.25
2007	NM	Eddy	35015	Oil	Royalties	105006950.51
2007	NM	Eddy	35015	Potassium	Royalties	-277.14
2007	NM	Eddy	35015	Potassium	Royalties	-592.38
2007	NM	Eddy	35015	Potassium	Royalties	-0.36
2007	NM	Eddy	35015	Potassium	Royalties	-142.33
2007	NM	Eddy	35015	Solids	Royalties	-12465.67
2007	NM	Harding	35021	Oil & Gas	Other Revenues	14315.31
2007	NM	Harding	35021	Oil & Gas	Other Roy Vals	-1000
2007	NM	Harding	35021	Gas	Royalties	1334.08
2007	NM	Harding	35021	Gas	Royalties	288244.51
2007	NM	Harding	35021	Other	Royalties	510973.09
2007	NM	Hidalgo	35023	Geothermal	Other Revenues	15006
2007	NM	Lea	35025	Oil & Gas	Other Revenues	48507.82
2007	NM	Lea	35025	Gas	Other Roy Vals	-0.17
2007	NM	Lea	35025	Oil & Gas	Other Roy Vals	2578219.13
2007	NM	Lea	35025	Gas	Royalties	5162875.74
2007	NM	Lea	35025	Gas	Royalties	7109220.94
2007	NM	Lea	35025	Gas	Royalties	37869918.28
2007	NM	Lea	35025	Oil	Royalties	4680724.53
2007	NM	Lea	35025	Oil	Royalties	12135.45
2007	NM	Lea	35025	Oil	Royalties	61638428.84
2007	NM	Mckinley	35031	Oil & Gas	Other Revenues	2160
2007	NM	Mckinley	35031	Gas	Royalties	1058.4
2007	NM	Mckinley	35031	Oil	Royalties	10785.1
2007	NM	Otero	35035	Oil & Gas	Other Revenues	11742
2007	NM	Quay	35037	Oil & Gas	Other Revenues	138.91
2007	NM	Quay	35037	Oil & Gas	Other Roy Vals	-85
2007	NM	Quay	35037	Other	Royalties	55581.64
2007	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	-5470
2007	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	36616999.13
2007	NM	Rio Arriba	35039	Gas	Royalties	41749307.51
2007	NM	Rio Arriba	35039	Gas	Royalties	42874266.56
2007	NM	Rio Arriba	35039	Gas	Royalties	87804358.83
2007	NM	Rio Arriba	35039	Gas	Royalties	47722667.62
2007	NM	Rio Arriba	35039	Oil	Royalties	3452353.41
2007	NM	Rio Arriba	35039	Oil	Royalties	1958.42
2007	NM	Rio Arriba	35039	Oil	Royalties	2440005.54
2007	NM	Rio Arriba	35039	Oil	Royalties	-2.59
2007	NM	Roosevelt	35041	Oil & Gas	Other Revenues	14294.7
2007	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	87963.65
2007	NM	Roosevelt	35041	Gas	Royalties	7330.79
2007	NM	Roosevelt	35041	Gas	Royalties	127988.49
2007	NM	Roosevelt	35041	Gas	Royalties	976702.27
2007	NM	Roosevelt	35041	Oil	Royalties	168156.18
2007	NM	Roosevelt	35041	Oil	Royalties	1067472.79
2007	NM	Sandoval	35043	Oil & Gas	Other Revenues	13527.88
2007	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	27982.76
2007	NM	Sandoval	35043	Gas	Royalties	118544.04
2007	NM	Sandoval	35043	Gas	Royalties	105704.67
2007	NM	Sandoval	35043	Gas	Royalties	138717.62
2007	NM	Sandoval	35043	Oil	Royalties	14039.12
2007	NM	Sandoval	35043	Oil	Royalties	257287.14
2007	NM	San Juan	35045	Oil & Gas	Other Revenues	18134.73
2007	NM	San Juan	35045	Coal	Other Roy Vals	-21031.81
2007	NM	San Juan	35045	Oil & Gas	Other Roy Vals	64509955.39
2007	NM	San Juan	35045	Gas	Royalties	132237764.96
2007	NM	San Juan	35045	Gas	Royalties	4471.39
2007	NM	San Juan	35045	Gas	Royalties	55444301.65
2007	NM	San Juan	35045	Gas	Royalties	92639260.19
2007	NM	San Juan	35045	Gas	Royalties	60369324.09
2007	NM	San Juan	35045	Oil	Royalties	3931392.16
2007	NM	San Juan	35045	Oil	Royalties	2069.27
2007	NM	San Juan	35045	Oil	Royalties	1936161.67
2007	NM	Union	35059	Oil & Gas	Other Revenues	94.41
2007	NM	Union	35059	Other	Royalties	257640.29
2008	NM	Bernalillo	35001	Gas	Royalties	83154.31
2008	NM	Bernalillo	35001	Oil	Royalties	208835.37
2008	NM	Chaves	35005	Oil & Gas	Other Revenues	38978.94
2008	NM	Chaves	35005	Oil & Gas	Other Roy Vals	83105.2
2008	NM	Chaves	35005	Gas	Royalties	363.53
2008	NM	Chaves	35005	Gas	Royalties	7501.2
2008	NM	Chaves	35005	Gas	Royalties	75765.97
2008	NM	Chaves	35005	Gas	Royalties	10901915.04
2008	NM	Chaves	35005	Oil	Royalties	16904.23
2008	NM	Chaves	35005	Oil	Royalties	2208688
2008	NM	Colfax	35007	Gas	Royalties	82819.38
2008	NM	Eddy	35015	Oil & Gas	Other Revenues	456200.29
2008	NM	Eddy	35015	Potassium	Other Revenues	154548
2008	NM	Eddy	35015	Sodium	Other Revenues	1320
2008	NM	Eddy	35015	Gas	Other Roy Vals	1043.39
2008	NM	Eddy	35015	Oil	Other Roy Vals	24435.9
2008	NM	Eddy	35015	Oil & Gas	Other Roy Vals	-1103063.86
2008	NM	Eddy	35015	Gas	Royalties	48430.25
2008	NM	Eddy	35015	Gas	Royalties	9684112.1
2008	NM	Eddy	35015	Gas	Royalties	33227413.53
2008	NM	Eddy	35015	Gas	Royalties	113797271.11
2008	NM	Eddy	35015	Oil	Royalties	20609147.04
2008	NM	Eddy	35015	Oil	Royalties	80535.56
2008	NM	Eddy	35015	Oil	Royalties	168826107.6
2008	NM	Eddy	35015	Solids	Royalties	500.94
2008	NM	Harding	35021	Oil & Gas	Other Revenues	36053.14
2008	NM	Harding	35021	Oil & Gas	Other Roy Vals	32974.42
2008	NM	Harding	35021	Gas	Royalties	5418.27
2008	NM	Harding	35021	Gas	Royalties	488522.32
2008	NM	Harding	35021	Other	Royalties	711710.85
2008	NM	Lea	35025	Oil & Gas	Other Revenues	95319.22
2008	NM	Lea	35025	Potassium	Other Revenues	24456
2008	NM	Lea	35025	Sodium	Other Revenues	4800
2008	NM	Lea	35025	Oil & Gas	Other Roy Vals	1593032.53
2008	NM	Lea	35025	Gas	Royalties	0.28
2008	NM	Lea	35025	Gas	Royalties	7730758.95
2008	NM	Lea	35025	Gas	Royalties	15199546.45
2008	NM	Lea	35025	Gas	Royalties	41228283.82
2008	NM	Lea	35025	Oil	Royalties	7057312.39
2008	NM	Lea	35025	Oil	Royalties	874.05
2008	NM	Lea	35025	Oil	Royalties	97441405.04
2008	NM	Mckinley	35031	Oil & Gas	Other Revenues	5735.65
2008	NM	Mckinley	35031	Gas	Royalties	5413.44
2008	NM	Mckinley	35031	Oil	Royalties	12920.71
2008	NM	Otero	35035	Oil & Gas	Other Revenues	4912
2008	NM	Quay	35037	Oil & Gas	Other Revenues	153.16
2008	NM	Quay	35037	Other	Royalties	80164.44
2008	NM	Rio Arriba	35039	Oil & Gas	Other Revenues	6380.66
2008	NM	Rio Arriba	35039	Oil & Gas	Other Roy Vals	-1474233.85
2008	NM	Rio Arriba	35039	Gas	Royalties	59545720.45
2008	NM	Rio Arriba	35039	Gas	Royalties	62277196.29
2008	NM	Rio Arriba	35039	Gas	Royalties	131867658.83
2008	NM	Rio Arriba	35039	Gas	Royalties	26666583.32
2008	NM	Rio Arriba	35039	Oil	Royalties	5436827.07
2008	NM	Rio Arriba	35039	Oil	Royalties	27970.95
2008	NM	Rio Arriba	35039	Oil	Royalties	3506712.15
2008	NM	Roosevelt	35041	Oil & Gas	Other Revenues	12474.29
2008	NM	Roosevelt	35041	Oil & Gas	Other Roy Vals	87304.85
2008	NM	Roosevelt	35041	Gas	Royalties	7740.25
2008	NM	Roosevelt	35041	Gas	Royalties	48755.79
2008	NM	Roosevelt	35041	Gas	Royalties	1610472.66
2008	NM	Roosevelt	35041	Oil	Royalties	216822.49
2008	NM	Roosevelt	35041	Oil	Royalties	1778679.61
2008	NM	Sandoval	35043	Oil & Gas	Other Revenues	18747.12
2008	NM	Sandoval	35043	Oil & Gas	Other Roy Vals	745.48
2008	NM	Sandoval	35043	Gas	Royalties	164424.81
2008	NM	Sandoval	35043	Gas	Royalties	137541.46
2008	NM	Sandoval	35043	Gas	Royalties	132266.64
2008	NM	Sandoval	35043	Oil	Royalties	5961.32
2008	NM	Sandoval	35043	Oil	Royalties	316980.77
2008	NM	San Juan	35045	Oil & Gas	Other Revenues	30854.32
2008	NM	San Juan	35045	Oil & Gas	Other Roy Vals	-3857299.71
2008	NM	San Juan	35045	Gas	Royalties	108344325.31
2008	NM	San Juan	35045	Gas	Royalties	124403.96
2008	NM	San Juan	35045	Gas	Royalties	84721977.35
2008	NM	San Juan	35045	Gas	Royalties	124196461.38
2008	NM	San Juan	35045	Gas	Royalties	81766584.98
2008	NM	San Juan	35045	Oil	Royalties	5793577.53
2008	NM	San Juan	35045	Oil	Royalties	21849.99
2008	NM	San Juan	35045	Oil	Royalties	2719839.99
2008	NM	San Juan	35045	Solids	Royalties	203712.1
2008	NM	Union	35059	Oil & Gas	Other Revenues	94.41
2008	NM	Union	35059	Other	Royalties	375209.43
2009	NM	Bernalillo	35001	Gas	Royalties	21619.33
2009	NM	Bernalillo	35001	Oil	Royalties	73685.6
2009	NM	Chaves	35005	Oil & Gas	Other Revenues	48907.79
2009	NM	Chaves	35005	Oil & Gas	Other Roy Vals	-162795.86
2009	NM	Chaves	35005	Gas	Royalties	13531.64
2009	NM	Chaves	35005	Gas	Royalties	26960.96
2009	NM	Chaves	35005	Gas	Royalties	4438000.28
2009	NM	Chaves	35005	Oil	Royalties	7002.51
2009	NM	Chaves	35005	Oil	Royalties	2841605.48
2009	NM	Colfax	35007	Gas	Royalties	32870.92
2009	NM	Eddy	35015	Oil & Gas	Other Revenues	257590.14
2009	NM	Eddy	35015	Potassium	Other Revenues	5256
2009	NM	Eddy	35015	Sodium	Other Revenues	1320
2009	NM	Eddy	35015	Gas	Other Roy Vals	106.91
2009	NM	Eddy	35015	Oil & Gas	Other Roy Vals	-4283313.04
2009	NM	Eddy	35015	Gas	Royalties	10.51
2009	NM	Eddy	35015	Gas	Royalties	10402.44
2009	NM	Eddy	35015	Gas	Royalties	3010141.49
2009	NM	Eddy	35015	Gas	Royalties	12306391.58
2009	NM	Eddy	35015	Gas	Royalties	51885147.95
2009	NM	Eddy	35015	Oil	Royalties	9492480.54
2009	NM	Eddy	35015	Oil	Royalties	64778.73
2009	NM	Eddy	35015	Oil	Royalties	102738459.14
2009	NM	Eddy	35015	Other	Royalties	8741.03
2009	NM	Harding	35021	Oil & Gas	Other Revenues	34288.96
2009	NM	Harding	35021	Oil & Gas	Other Roy Vals	-20788.62
2009	NM	Harding	35021	Gas	Royalties	1530.66
2009	NM	Harding	35021	Gas	Royalties	158458.71
2009	NM	Harding	35021	Other	Royalties	571490.78
2009	NM	Hidalgo	35023	Geothermal	Other Revenues	-45482
2009	NM	Lea	35025	Oil & Gas	Other Revenues	93097.95
2009	NM	Lea	35025	Oil & Gas	Other Roy Vals	-3122148.91
2009	NM	Lea	35025	Gas	Royalties	8.8
2009	NM	Lea	35025	Gas	Royalties	25.59
