Year	State	County	FIPS	Resource	Revenue
2004	OK	Alfalfa	40003	oilgas	20738.59
2004	OK	Beaver	40007	oilgas	174427.12
2004	OK	Beckham	40009	oilgas	2623362.54
2004	OK	Blaine	40011	oilgas	168092.05
2004	OK	Bryan	40013	oilgas	3326.00
2004	OK	Caddo	40015	oilgas	438.00
2004	OK	Canadian	40017	oilgas	248493.90
2004	OK	Carter	40019	oilgas	72.00
2004	OK	Cimarron	40025	oilgas	2926.42
2004	OK	Coal	40029	oilgas	21204.77
2004	OK	Comanche	40031	oilgas	10374.96
2004	OK	Creek	40037	oilgas	391.38
2004	OK	Custer	40039	oilgas	283521.64
2004	OK	Delaware	40041	oilgas	2146.50
2004	OK	Dewey	40043	oilgas	585070.87
2004	OK	Ellis	40045	oilgas	298284.48
2004	OK	Garfield	40047	oilgas	55681.28
2004	OK	Garvin	40049	oilgas	6343.35
2004	OK	Grady	40051	oilgas	80118.69
2004	OK	Greer	40055	oilgas	4012.57
2004	OK	Harper	40059	oilgas	137802.26
2004	OK	Haskell	40061	oilgas	226736.97
2004	OK	Hughes	40063	oilgas	853.84
2004	OK	Jackson	40065	oilgas	146.50
2004	OK	Kay	40071	oilgas	1120.00
2004	OK	Kingfisher	40073	oilgas	19520.91
2004	OK	Kiowa	40075	oilgas	1102.00
2004	OK	Latimer	40077	oilgas	142855.81
2004	OK	Le Flore	40079	oilgas	172323.87
2004	OK	Lincoln	40081	oilgas	3889.37
2004	OK	Logan	40083	oilgas	369.86
2004	OK	Major	40093	oilgas	822327.15
2004	OK	Marshall	40095	oilgas	240.00
2004	OK	Mcclain	40087	oilgas	531.38
2004	OK	Mccurtain	40089	oilgas	240.00
2004	OK	Mcintosh	40091	oilgas	3039.47
2004	OK	Murray	40099	oilgas	498.00
2004	OK	Noble	40103	oilgas	2982.50
2004	OK	Oklahoma	40109	oilgas	928.16
2004	OK	Payne	40119	oilgas	76249.02
2004	OK	Pittsburg	40121	oilgas	708872.48
2004	OK	Pottawatomie	40125	oilgas	322.00
2004	OK	Pushmataha	40127	oilgas	750.00
2004	OK	Roger Mills	40129	oilgas	2890865.28
2004	OK	Sequoyah	40135	oilgas	20381.78
2004	OK	Texas	40139	oilgas	146645.10
2004	OK	Tillman	40141	oilgas	37045.73
2004	OK	Tulsa	40143	oilgas	160.00
2004	OK	Washita	40149	oilgas	1030.00
2004	OK	Woods	40151	oilgas	894163.46
2004	OK	Woodward	40153	oilgas	302449.30
