Year	State	Commodity	Product	Volume
2006	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	238146.66
2006	CA	Other Products	Anhydrous Sodium Sulfate (ton)	163278
2006	CA	Other Products	Borax-Decahydrate (ton)	7875
2006	CA	Other Products	Borax-Pentahydrate (ton)	8714
2006	CA	Other Products	Boric Acid (ton)	14549
2006	CA	Other Products	Salt (ton)	93042
2006	CA	Other Products	Soda Ash (ton)	845159
2006	CA	Other Products	Sodium Bi-Carbonate (ton)	13557
2006	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	119.53
2006	CO	Oil (bbl)	Condensate (bbl)	429300.08
2006	CO	Oil (bbl)	Oil (bbl)	5013996.9
2006	CO	Gas (mcf)	Coal Bed Methane (mcf)	7668480
2006	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	152717192.67
2006	CO	NGL (gal)	Gas Plant Products (gal)	48165656.02
2006	CO	Coal (ton)	Coal (ton)	23141253
2006	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	45172907.36
2006	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	284822851.40999997
2006	CO	Gas (mcf)	Fuel Gas (mcf)	32418.08
2006	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	10277.17
2006	CO	Oil (bbl)	Inlet Scrubber (bbl)	0.48
2006	CO	Other Products	Sodium Bi-Carbonate (ton)	94958
2006	ID	Other Products	Phosphate Raw Ore (ton)	2420386
2006	ID	Other Products	Gold (ton)	74
2006	IL	Oil (bbl)	Oil (bbl)	37374.21
2006	IN	Oil (bbl)	Oil (bbl)	438.62
2006	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	6684359.46
2006	KS	Gas (mcf)	Fuel Gas (mcf)	490.88
2006	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	1449965.78
2006	KS	NGL (gal)	Gas Plant Products (gal)	4717242.43
2006	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	27.32
2006	KS	Oil (bbl)	Oil (bbl)	514314.29000000004
2006	KS	Oil (bbl)	Condensate (bbl)	263.35
2006	KS	Other Products	Helium (bbl)	50.83
2006	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	277674.79
2006	KY	Oil (bbl)	Oil (bbl)	11022.14
2006	KY	Coal (ton)	Coal (ton)	471832
2006	LA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	8372106.419999999
2006	LA	Oil (bbl)	Oil (bbl)	373313.31000000006
2006	LA	Gas (mcf)	Processed (Residue) Gas (mcf)	21526746.849999994
2006	LA	Oil (bbl)	Condensate (bbl)	77279.56999999999
2006	LA	NGL (gal)	Gas Plant Products (gal)	15099720.850000001
2006	LA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	84.73
2006	MI	Gas (mcf)	Processed (Residue) Gas (mcf)	2067896.8
2006	MI	Oil (bbl)	Oil (bbl)	30014.62
2006	MI	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	2016233.5
2006	MI	NGL (gal)	Gas Plant Products (gal)	1150914.2599999998
2006	MO	Other Products	Copper (lb)	-737.99
2006	MO	Other Products	Copper Concentrate (ton)	19379
2006	MO	Other Products	Lead Concentrate (ton)	221019.01
2006	MO	Other Products	Zinc Concentrate (ton)	54205.01
2006	MS	Oil (bbl)	Oil (bbl)	300361.82
2006	MS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	893278.39
2006	MS	Oil (bbl)	Condensate (bbl)	6554.32
2006	MS	Gas (mcf)	Processed (Residue) Gas (mcf)	15233
2006	MT	Coal (ton)	Coal (ton)	24181614
2006	MT	Gas (mcf)	Coal Bed Methane (mcf)	4137573.96
2006	MT	Gas (mcf)	Processed (Residue) Gas (mcf)	1119119.9800000002
2006	MT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	26534599.919999998
2006	MT	Gas (mcf)	Fuel Gas (mcf)	6863.8
2006	MT	NGL (gal)	Gas Plant Products (gal)	3049377.86
2006	MT	Oil (bbl)	Oil (bbl)	3894838.96
2006	MT	Other Products	Sulfur (lton)	1253.89
2006	MT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	232.16
2006	MT	Oil (bbl)	Condensate (bbl)	22273.24
2006	ND	Gas (mcf)	Processed (Residue) Gas (mcf)	1114408.9
2006	ND	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	9004146.01
2006	ND	NGL (gal)	Gas Plant Products (gal)	4538980.96
2006	ND	Oil (bbl)	Condensate (bbl)	9096.720000000001
2006	ND	Oil (bbl)	Drip or Scrubber Condensate (bbl)	2683.8
2006	ND	Oil (bbl)	Oil (bbl)	6959168.37
2006	ND	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	7060.5
2006	ND	Gas (mcf)	Nitrogen (mcf)	34381.59
2006	ND	Other Products	Sulfur (lton)	196.88
2006	ND	Coal (ton)	Coal (ton)	3196405
2006	ND	Other Products	Leonardite (ton)	7056
2006	NE	Oil (bbl)	Oil (bbl)	48485.18000000001
2006	NE	Gas (mcf)	Processed (Residue) Gas (mcf)	1607854.67
2006	NE	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	40017.33
2006	NM	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	300795511.58
2006	NM	Oil (bbl)	Condensate (bbl)	3398885.6399999997
2006	NM	Oil (bbl)	Oil (bbl)	21111827.32
2006	NM	Gas (mcf)	Coal Bed Methane (mcf)	275196512.66
2006	NM	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	61643.39
2006	NM	Gas (mcf)	Processed (Residue) Gas (mcf)	335201994.29
2006	NM	NGL (gal)	Gas Plant Products (gal)	1222796773.2900002
2006	NM	Oil (bbl)	Drip or Scrubber Condensate (bbl)	21425.34
2006	NM	Other Products	Brine Barrels (bbl)	178503
2006	NM	Other Products	Langbeinite (ton)	640846
2006	NM	Other Products	Muriate Of Potash-Granular (ton)	336208
2006	NM	Other Products	Muriate Of Potash-Standard (ton)	209854
2006	NM	Other Products	Potash (ton)	479212
2006	NM	Other Products	Salt (ton)	258132
2006	NM	Other Products	Sylvite-Raw Ore (ton)	245941
2006	NM	Other Products	Carbon Dioxide Gas (CO2) (mcf)	8440225.040000001
2006	NM	Coal (ton)	Coal (ton)	5973044
2006	NM	Gas (mcf)	Fuel Gas (mcf)	261426.5
2006	NM	Oil (bbl)	Inlet Scrubber (bbl)	779.19
2006	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	85859889
2006	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	637929760.8000001
2006	NV	Other Products	Potash (ton)	4729
2006	NV	Oil (bbl)	Oil (bbl)	418335.24
2006	NY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	11108.9
2006	OH	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	614614.3899999999
2006	OH	Oil (bbl)	Oil (bbl)	31593.09
2006	OH	Gas (mcf)	Processed (Residue) Gas (mcf)	5521
2006	OK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	13964041.610000001
2006	OK	Oil (bbl)	Condensate (bbl)	29828.710000000003
2006	OK	Oil (bbl)	Oil (bbl)	102404.16
2006	OK	Gas (mcf)	Processed (Residue) Gas (mcf)	1319219.94
2006	OK	NGL (gal)	Gas Plant Products (gal)	3057974.9400000004
2006	OK	Oil (bbl)	Drip or Scrubber Condensate (bbl)	1.08
2006	OK	Coal (ton)	Coal (ton)	710653
2006	OK	Gas (mcf)	Coal Bed Methane (mcf)	57676.89
2006	OK	Oil (bbl)	Inlet Scrubber (bbl)	8.94
2006	PA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	57156.57
2006	PA	Gas (mcf)	Processed (Residue) Gas (mcf)	11858
2006	PA	Oil (bbl)	Oil (bbl)	14.97
2006	SD	Oil (bbl)	Oil (bbl)	192690.64
2006	SD	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	205765.28
2006	TX	Oil (bbl)	Oil (bbl)	320855.8
2006	TX	Gas (mcf)	Processed (Residue) Gas (mcf)	761830.6599999999
2006	TX	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	22054240.74
2006	TX	Oil (bbl)	Condensate (bbl)	37535.409999999996
2006	TX	NGL (gal)	Gas Plant Products (gal)	384249.57
2006	TX	Oil (bbl)	Drip or Scrubber Condensate (bbl)	410.53999999999996
2006	TX	Gas (mcf)	Fuel Gas (mcf)	3754.8
2006	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2350934232.59
2006	UT	Coal (ton)	Coal (ton)	16951423
2006	UT	Gas (mcf)	Coal Bed Methane (mcf)	13792564.129999999
2006	UT	Gas (mcf)	Fuel Gas (mcf)	26039.04
2006	UT	Gas (mcf)	Processed (Residue) Gas (mcf)	26776827.42
2006	UT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	163228272.99
2006	UT	Oil (bbl)	Oil (bbl)	6448184.2700000005
2006	UT	Oil (bbl)	Condensate (bbl)	1160022.22
2006	UT	NGL (gal)	Gas Plant Products (gal)	38375423.06
2006	UT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	932.98
2006	UT	Other Products	Clay (ton)	21339
2006	UT	Other Products	Magnesium Chloride Brine (ton)	41852
2006	UT	Other Products	Manure Salts (ton)	6078
2006	UT	Other Products	Potash (ton)	15560
2006	UT	Other Products	Salt (ton)	8100
2006	UT	Other Products	Gilsonite (ton)	22161
2006	VA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	485226.19
2006	VA	Other Products	Limestone (ton)	68941
2006	WV	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	1203508.2000000002
2006	WV	Gas (mcf)	Processed (Residue) Gas (mcf)	3364
2006	WV	Oil (bbl)	Oil (bbl)	537.04
2006	WY	Gas (mcf)	Fuel Gas (mcf)	34500.91
2006	WY	Oil (bbl)	Oil (bbl)	27116248.19
2006	WY	Gas (mcf)	Processed (Residue) Gas (mcf)	371813025.48
2006	WY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	658829513.23
2006	WY	NGL (gal)	Gas Plant Products (gal)	362912827.85999995
2006	WY	Oil (bbl)	Condensate (bbl)	6114429.03
2006	WY	Coal (ton)	Coal (ton)	362399442
2006	WY	Gas (mcf)	Coal Bed Methane (mcf)	133866442.11999999
2006	WY	Oil (bbl)	Drip or Scrubber Condensate (bbl)	134756.45
2006	WY	Other Products	Sulfur (lton)	559427.64
2006	WY	Oil (bbl)	Inlet Scrubber (bbl)	65.65
2006	WY	Other Products	Salt (ton)	135300
2006	WY	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	3603.67
2006	WY	Other Products	Carbon Dioxide Gas (CO2) (mcf)	50851950.38
2006	WY	Other Products	Purge Liquor (ton)	69814
2006	WY	Other Products	Soda Ash (ton)	4716416
2006	WY	Other Products	Sodium Bi-Carbonate (ton)	19095
2006	WY	Other Products	Sodium Bisulfite (ton)	3033
2006	WY	Other Products	Sodium Decahydrate (ton)	4858
2006	WY	Other Products	Sodium Sesquicarbonate (ton)	43476
2006	WY	Other Products	Sulfide (ton)	30692
2006	WY	Other Products	Trona Ore (ton)	123744
2007	AK	Gas (mcf)	Processed (Residue) Gas (mcf)	138141.03
2007	AK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	24532966.41
2007	AK	NGL (gal)	Gas Plant Products (gal)	213341.73
2007	AK	Oil (bbl)	Oil (bbl)	184132.17
2007	AL	Gas (mcf)	Processed (Residue) Gas (mcf)	224449.77
2007	AL	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	22.46
2007	AL	Other Products	Sulfur (lton)	343.46000000000004
2007	AL	Other Products	Clay (ton)	38065
2007	AL	Oil (bbl)	Oil (bbl)	63245.39
2007	AL	Coal (ton)	Coal (ton)	19652
2007	AL	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	523298.44
2007	AL	NGL (gal)	Gas Plant Products (gal)	3714.36
2007	AL	Oil (bbl)	Condensate (bbl)	0.68
2007	AL	Gas (mcf)	Coal Bed Methane (mcf)	135603.58
2007	AL	Gas (mcf)	Fuel Gas (mcf)	5907.59
2007	AR	Gas (mcf)	Processed (Residue) Gas (mcf)	3899.88
2007	AR	Oil (bbl)	Oil (bbl)	22.8
2007	AR	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	9452781.530000001
2007	AR	Other Products	Quartz Crystal (lb)	4679
2007	AR	Other Products	Wavellite (spcmn)	1600
2007	AR	Gas (mcf)	Coal Bed Methane (mcf)	30573.08
2007	AZ	Other Products	Salt (ton)	47223
2007	CA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	2580303.09
2007	CA	Oil (bbl)	Condensate (bbl)	52772.950000000004
2007	CA	Gas (mcf)	Processed (Residue) Gas (mcf)	2100643.5900000003
2007	CA	NGL (gal)	Gas Plant Products (gal)	1400717.57
2007	CA	Oil (bbl)	Oil (bbl)	17975719.02
2007	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1092826808.81
2007	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	207155.08
2007	CA	Gas (mcf)	Flash Gas (mcf)	131123
2007	CA	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	34417.07
2007	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	12389.189999999999
2007	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	50375439.620000005
2007	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	217499.73
2007	CA	Other Products	Anhydrous Sodium Sulfate (ton)	174483
2007	CA	Other Products	Borax-Decahydrate (ton)	8114
2007	CA	Other Products	Borax-Pentahydrate (ton)	9110
2007	CA	Other Products	Boric Acid (ton)	15305
2007	CA	Other Products	Salt (ton)	102520
2007	CA	Other Products	Soda Ash (ton)	792941
2007	CA	Other Products	Sodium Bi-Carbonate (ton)	10488
2007	CO	Oil (bbl)	Condensate (bbl)	519916.56999999995
2007	CO	Oil (bbl)	Oil (bbl)	4177133.909999999
2007	CO	Gas (mcf)	Coal Bed Methane (mcf)	28399267.700000003
2007	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	128823129.56000003
2007	CO	NGL (gal)	Gas Plant Products (gal)	56953581.379999995
2007	CO	Coal (ton)	Coal (ton)	22084645
2007	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	82204390.16
2007	CO	Other Products	Carbon Dioxide Gas (CO2) (mcf)	282607534.43
2007	CO	Gas (mcf)	Fuel Gas (mcf)	58684.48
2007	CO	Oil (bbl)	Drip or Scrubber Condensate (bbl)	9336.240000000002
2007	CO	Oil (bbl)	Inlet Scrubber (bbl)	3758.2
2007	CO	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	1210
2007	CO	Other Products	Sodium Bi-Carbonate (ton)	102617
2007	ID	Other Products	Phosphate Raw Ore (ton)	2262919
2007	ID	Other Products	Gold (ton)	46
2007	IL	Oil (bbl)	Oil (bbl)	39683.649999999994
2007	IN	Oil (bbl)	Oil (bbl)	572.82
2007	KS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	6147442.95
2007	KS	Gas (mcf)	Fuel Gas (mcf)	344.26
2007	KS	Gas (mcf)	Processed (Residue) Gas (mcf)	1420653.88
2007	KS	NGL (gal)	Gas Plant Products (gal)	4781587.250000001
2007	KS	Oil (bbl)	Drip or Scrubber Condensate (bbl)	22.96
2007	KS	Oil (bbl)	Oil (bbl)	357421.01999999996
2007	KS	Oil (bbl)	Condensate (bbl)	290.36
2007	KS	Other Products	Helium (bbl)	46.91
2007	KY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	301989.73
2007	KY	Oil (bbl)	Oil (bbl)	13126.599999999999
2007	KY	Coal (ton)	Coal (ton)	716170
2007	LA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	5879980.850000001
2007	LA	Oil (bbl)	Oil (bbl)	391046.35000000003
2007	LA	Gas (mcf)	Processed (Residue) Gas (mcf)	23945997.269999992
2007	LA	Oil (bbl)	Condensate (bbl)	61642.09
2007	LA	NGL (gal)	Gas Plant Products (gal)	30450654.099999998
2007	LA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	99
2007	LA	Gas (mcf)	Fuel Gas (mcf)	0.46
2007	MI	Gas (mcf)	Processed (Residue) Gas (mcf)	2207573.33
2007	MI	Oil (bbl)	Oil (bbl)	25350.820000000003
2007	MI	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	1401590.19
2007	MI	NGL (gal)	Gas Plant Products (gal)	954993.99
2007	MI	Oil (bbl)	Condensate (bbl)	1057.84
2007	MO	Other Products	Copper Concentrate (ton)	12367.01
2007	MO	Other Products	Lead Concentrate (ton)	227942
2007	MO	Other Products	Zinc Concentrate (ton)	48166
2007	MS	Oil (bbl)	Oil (bbl)	297302.63
2007	MS	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	696727.77
2007	MS	Gas (mcf)	Processed (Residue) Gas (mcf)	39206.29
2007	MS	Oil (bbl)	Condensate (bbl)	3853.26
2007	MT	Coal (ton)	Coal (ton)	25361558
2007	MT	Gas (mcf)	Coal Bed Methane (mcf)	3957427.4
2007	MT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	27340875.529999994
2007	MT	Gas (mcf)	Processed (Residue) Gas (mcf)	818571.5099999999
2007	MT	NGL (gal)	Gas Plant Products (gal)	3110301.8899999997
2007	MT	Oil (bbl)	Oil (bbl)	3817381.1699999995
2007	MT	Other Products	Sulfur (lton)	1468.51
2007	MT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	12.62
2007	MT	Oil (bbl)	Condensate (bbl)	14520.55
2007	ND	Gas (mcf)	Processed (Residue) Gas (mcf)	951944.87
2007	ND	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	9253674.06
2007	ND	NGL (gal)	Gas Plant Products (gal)	4372555.26
2007	ND	Oil (bbl)	Condensate (bbl)	8770.730000000001
2007	ND	Oil (bbl)	Drip or Scrubber Condensate (bbl)	1201.51
2007	ND	Oil (bbl)	Oil (bbl)	7244609.1
2007	ND	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	6714.66
2007	ND	Gas (mcf)	Nitrogen (mcf)	25021.36
2007	ND	Coal (ton)	Coal (ton)	3533209
2007	NE	Oil (bbl)	Oil (bbl)	66585.83
2007	NE	Gas (mcf)	Processed (Residue) Gas (mcf)	571698
2007	NM	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	269739370.78999996
2007	NM	Oil (bbl)	Oil (bbl)	21808017.459999997
2007	NM	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	53114.06
2007	NM	Gas (mcf)	Processed (Residue) Gas (mcf)	330247519.31999993
2007	NM	Oil (bbl)	Condensate (bbl)	3194265.92
2007	NM	Gas (mcf)	Coal Bed Methane (mcf)	261375759.13
2007	NM	NGL (gal)	Gas Plant Products (gal)	1221867570.8
2007	NM	Oil (bbl)	Drip or Scrubber Condensate (bbl)	16557.97
2007	NM	Other Products	Langbeinite (ton)	970900
2007	NM	Other Products	Muriate Of Potash-Granular (ton)	437959
2007	NM	Other Products	Muriate Of Potash-Standard (ton)	256792
2007	NM	Other Products	Potash (ton)	440748
2007	NM	Other Products	Salt (ton)	294292
2007	NM	Other Products	Sylvite-Raw Ore (ton)	256853
2007	NM	Other Products	Carbon Dioxide Gas (CO2) (mcf)	8191904.05
2007	NM	Other Products	Brine Barrels (bbl)	19278
2007	NM	Coal (ton)	Coal (ton)	4959271
2007	NM	Gas (mcf)	Fuel Gas (mcf)	383505.58
2007	NM	Oil (bbl)	Inlet Scrubber (bbl)	885.4200000000001
2007	NV	Geothermal	Geothermal - Direct Utilization, Hundreds of Gallons (cgal)	106272414
2007	NV	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	586069014.51
2007	NV	Other Products	Potash (ton)	268
2007	NV	Oil (bbl)	Oil (bbl)	404946.26
2007	NY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	11101.26
2007	OH	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	639728.2999999999
2007	OH	Oil (bbl)	Oil (bbl)	33782.05
2007	OH	Gas (mcf)	Processed (Residue) Gas (mcf)	3710
2007	OK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	13772467.28
2007	OK	Oil (bbl)	Condensate (bbl)	31902.499999999996
2007	OK	Oil (bbl)	Oil (bbl)	155166.33000000002
2007	OK	Gas (mcf)	Processed (Residue) Gas (mcf)	1207727.9999999998
2007	OK	NGL (gal)	Gas Plant Products (gal)	2715866.3299999996
2007	OK	Gas (mcf)	Fuel Gas (mcf)	92
2007	OK	Oil (bbl)	Drip or Scrubber Condensate (bbl)	22.3
2007	OK	Coal (ton)	Coal (ton)	877832
2007	OK	Gas (mcf)	Coal Bed Methane (mcf)	35520.91
2007	OK	Oil (bbl)	Inlet Scrubber (bbl)	49.55
2007	PA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	52321.86
2007	PA	Gas (mcf)	Processed (Residue) Gas (mcf)	19797
2007	SD	Oil (bbl)	Oil (bbl)	199913.24
2007	SD	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	182275.49
2007	TX	Oil (bbl)	Oil (bbl)	289298.59
2007	TX	Gas (mcf)	Processed (Residue) Gas (mcf)	1243228.68
2007	TX	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	25039959.150000002
2007	TX	Oil (bbl)	Condensate (bbl)	46876.69
2007	TX	Gas (mcf)	Flash Gas (mcf)	50
2007	TX	NGL (gal)	Gas Plant Products (gal)	773083.01
2007	TX	Gas (mcf)	Fuel Gas (mcf)	3721.96
2007	TX	Oil (bbl)	Drip or Scrubber Condensate (bbl)	293.92
2007	UT	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	2046718554.09
2007	UT	Coal (ton)	Coal (ton)	13016214
2007	UT	Gas (mcf)	Coal Bed Methane (mcf)	13313576.9
2007	UT	Gas (mcf)	Fuel Gas (mcf)	56238.16
2007	UT	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	166443456.46
2007	UT	NGL (gal)	Gas Plant Products (gal)	34772043.989999995
2007	UT	Oil (bbl)	Oil (bbl)	6965573.370000001
2007	UT	Other Products	Carbon Dioxide Gas (CO2) (mcf)	132468.86
2007	UT	Oil (bbl)	Condensate (bbl)	1638788.27
2007	UT	Gas (mcf)	Processed (Residue) Gas (mcf)	45122537.46
2007	UT	Oil (bbl)	Drip or Scrubber Condensate (bbl)	736.7
2007	UT	Other Products	Clay (ton)	33208
2007	UT	Other Products	Magnesium Chloride Brine (ton)	39313
2007	UT	Other Products	Manure Salts (ton)	5745
2007	UT	Other Products	Potash (ton)	27682
2007	UT	Other Products	Salt (ton)	8048
2007	UT	Other Products	Gilsonite (ton)	23342
2007	VA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	229052.22
2007	VA	Other Products	Limestone (ton)	142098
2007	WV	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	905489.35
2007	WV	Gas (mcf)	Processed (Residue) Gas (mcf)	3037
2007	WY	Gas (mcf)	Fuel Gas (mcf)	283097.97
2007	WY	Oil (bbl)	Oil (bbl)	27333867.7
2007	WY	Gas (mcf)	Processed (Residue) Gas (mcf)	716207650.68
2007	WY	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	454243511.5699999
2007	WY	NGL (gal)	Gas Plant Products (gal)	550806347.76
2007	WY	Oil (bbl)	Condensate (bbl)	7222238.94
2007	WY	Coal (ton)	Coal (ton)	381543065
2007	WY	Gas (mcf)	Coal Bed Methane (mcf)	232946175.49999997
2007	WY	Oil (bbl)	Drip or Scrubber Condensate (bbl)	113690.9
2007	WY	Other Products	Sulfur (lton)	347742.57999999996
2007	WY	Oil (bbl)	Inlet Scrubber (bbl)	16405.41
2007	WY	Other Products	Salt (ton)	184500
2007	WY	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	4338.88
2007	WY	Other Products	Carbon Dioxide Gas (CO2) (mcf)	71392980.47
2007	WY	Other Products	Purge Liquor (ton)	98707
2007	WY	Other Products	Soda Ash (ton)	5675354
2007	WY	Other Products	Sodium Bi-Carbonate (ton)	49045
2007	WY	Other Products	Sodium Bisulfite (ton)	1455
2007	WY	Other Products	Sodium Sesquicarbonate (ton)	102096
2007	WY	Other Products	Sulfide (ton)	13936
2007	WY	Other Products	Trona Ore (ton)	74050
2007	WY	Gas (mcf)	Nitrogen (mcf)	9234.31
2008	AK	Gas (mcf)	Processed (Residue) Gas (mcf)	117641.59
2008	AK	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	22218464.8
2008	AK	NGL (gal)	Gas Plant Products (gal)	227456.03
2008	AK	Oil (bbl)	Oil (bbl)	156596.74
2008	AL	Gas (mcf)	Processed (Residue) Gas (mcf)	220502.63
2008	AL	Oil (bbl)	Other Liquid Hydrocarbons (bbl)	29.29
2008	AL	Other Products	Sulfur (lton)	330.77000000000004
2008	AL	Oil (bbl)	Oil (bbl)	52051.11000000001
2008	AL	Coal (ton)	Coal (ton)	642427
2008	AL	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	428461.73
2008	AL	NGL (gal)	Gas Plant Products (gal)	3747.66
2008	AL	Oil (bbl)	Condensate (bbl)	0.68
2008	AL	Gas (mcf)	Coal Bed Methane (mcf)	153055.03
2008	AL	Gas (mcf)	Fuel Gas (mcf)	5201.48
2008	AR	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	11230141.86
2008	AR	Gas (mcf)	Processed (Residue) Gas (mcf)	3029.77
2008	AR	Oil (bbl)	Oil (bbl)	6.47
2008	AR	Other Products	Wavellite (spcmn)	180
2008	AR	Other Products	Quartz Crystal (lb)	13110
2008	AR	Gas (mcf)	Coal Bed Methane (mcf)	61195.04
2008	AR	Gas (mcf)	Fuel Gas (mcf)	2940.08
2008	AZ	Other Products	Salt (ton)	40095
2008	CA	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	2453968.2
2008	CA	Oil (bbl)	Condensate (bbl)	19682.370000000003
2008	CA	Oil (bbl)	Oil (bbl)	14189161.07
2008	CA	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	1070470821.72
2008	CA	Geothermal	Geothermal - Electrical Generation, Other (mmbtu)	237415.56
2008	CA	Gas (mcf)	Flash Gas (mcf)	152891.23
2008	CA	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	50703.96
2008	CA	Gas (mcf)	Processed (Residue) Gas (mcf)	1994796.33
2008	CA	NGL (gal)	Gas Plant Products (gal)	2213852.64
2008	CA	Oil (bbl)	Drip or Scrubber Condensate (bbl)	8357.369999999999
2008	CA	Oil (bbl)	Fuel Oil (bbl)	15.04
2008	CA	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	49867136.34
2008	CA	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	219089.01
2008	CA	Other Products	Anhydrous Sodium Sulfate (ton)	170631
2008	CA	Other Products	Borax-Decahydrate (ton)	7714
2008	CA	Other Products	Borax-Pentahydrate (ton)	9738
2008	CA	Other Products	Boric Acid (ton)	14837
2008	CA	Other Products	Salt (ton)	113612
2008	CA	Other Products	Soda Ash (ton)	750892
2008	CA	Other Products	Sodium Bi-Carbonate (ton)	10000
2008	CO	Oil (bbl)	Condensate (bbl)	751977.66
2008	CO	Oil (bbl)	Oil (bbl)	3837385.8400000003
2008	CO	Gas (mcf)	Coal Bed Methane (mcf)	11078962.129999999
2008	CO	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	93657888.72999999
2008	CO	NGL (gal)	Gas Plant Products (gal)	148353372.41000003
2008	CO	Coal (ton)	Coal (ton)	21805197
2008	CO	Gas (mcf)	Processed (Residue) Gas (mcf)	154642195.76999998
