Year	State	County	FIPS	Jobs	Total	Share
2006	OR	Yamhill County	41071	83	32207	0.0026
2007	OR		41000	2149	1727886	0.0012
2007	OR	Clackamas County	41005	86	150183	0.0006
2007	OR	Columbia County	41009	81	10727	0.0076
2007	OR	Coos County	41011	63	23324	0.0027
2007	OR	Crook County	41013	30	7035	0.0043
2007	OR	Deschutes County	41017	131	69314	0.0019
2007	OR	Douglas County	41019	103	38869	0.0026
2007	OR	Jackson County	41029	175	84374	0.0021
2007	OR	Josephine County	41033	76	25098	0.0030
2007	OR	Klamath County	41035	16	23913	0.0007
2007	OR	Lane County	41039	324	151024	0.0021
2007	OR	Linn County	41043	21	43411	0.0005
2007	OR	Marion County	41047	235	140221	0.0017
2007	OR	Polk County	41053	56	18612	0.0030
2007	OR	Umatilla County	41059	18	29594	0.0006
2007	OR	Washington County	41067	313	250580	0.0012
2007	OR	Yamhill County	41071	81	32648	0.0025
2008	OR		41000	1974	1713764	0.0012
2008	OR	Baker County	41001	18	5445	0.0033
2008	OR	Benton County	41003	11	35238	0.0003
2008	OR	Clackamas County	41005	78	149731	0.0005
2008	OR	Columbia County	41009	71	10786	0.0066
2008	OR	Coos County	41011	53	22723	0.0023
2008	OR	Crook County	41013	26	6694	0.0039
2008	OR	Deschutes County	41017	93	66345	0.0014
2008	OR	Douglas County	41019	93	37300	0.0025
2008	OR	Jackson County	41029	148	81851	0.0018
2008	OR	Josephine County	41033	48	24364	0.0020
2008	OR	Lane County	41039	304	147675	0.0021
2008	OR	Marion County	41047	232	140722	0.0016
2008	OR	Multnomah County	41051	56	449358	0.0001
2008	OR	Polk County	41053	52	18330	0.0028
2008	OR	Umatilla County	41059	19	29781	0.0006
2008	OR	Washington County	41067	293	247666	0.0012
2008	OR	Yamhill County	41071	75	32454	0.0023
2009	OR		41000	1676	1607915	0.0010
2009	OR	Baker County	41001	16	5282	0.0030
2009	OR	Benton County	41003	13	33817	0.0004
2009	OR	Clackamas County	41005	66	139351	0.0005
2009	OR	Columbia County	41009	56	9729	0.0058
2009	OR	Coos County	41011	43	21430	0.0020
2009	OR	Crook County	41013	16	5186	0.0031
2009	OR	Deschutes County	41017	59	60527	0.0010
2009	OR	Douglas County	41019	114	34756	0.0033
2009	OR	Jackson County	41029	129	76049	0.0017
2009	OR	Josephine County	41033	20	22611	0.0009
2009	OR	Lane County	41039	240	135606	0.0018
2009	OR	Marion County	41047	215	133926	0.0016
2009	OR	Polk County	41053	28	17236	0.0016
2009	OR	Umatilla County	41059	20	28875	0.0007
2009	OR	Washington County	41067	285	231870	0.0012
2009	OR	Yamhill County	41071	60	30520	0.0020
2010	OR		41000	1576	1598173	0.0010
2010	OR	Benton County	41003	19	34293	0.0006
2010	OR	Clackamas County	41005	67	136732	0.0005
2010	OR	Columbia County	41009	55	9637	0.0057
2010	OR	Coos County	41011	46	21291	0.0022
2010	OR	Crook County	41013	15	5545	0.0027
2010	OR	Deschutes County	41017	78	58781	0.0013
2010	OR	Douglas County	41019	122	34327	0.0036
2010	OR	Jackson County	41029	78	75396	0.0010
2010	OR	Klamath County	41035	15	21386	0.0007
2010	OR	Lane County	41039	186	134545	0.0014
2010	OR	Marion County	41047	233	132520	0.0018
2010	OR	Umatilla County	41059	33	28852	0.0011
2010	OR	Washington County	41067	249	234706	0.0011
2010	OR	Yamhill County	41071	56	30219	0.0019
2011	OR		41000	1601	1616634	0.0010
2011	OR	Benton County	41003	23	34348	0.0007
2011	OR	Clackamas County	41005	72	137325	0.0005
2011	OR	Columbia County	41009	55	9583	0.0057
2011	OR	Coos County	41011	81	21462	0.0038
2011	OR	Crook County	41013	16	5545	0.0029
2011	OR	Deschutes County	41017	56	59219	0.0009
2011	OR	Douglas County	41019	124	34171	0.0036
2011	OR	Jackson County	41029	74	74872	0.0010
2011	OR	Klamath County	41035	7	21461	0.0003
2011	OR	Lane County	41039	194	135532	0.0014
2011	OR	Marion County	41047	248	130856	0.0019
2011	OR	Umatilla County	41059	55	29268	0.0019
2011	OR	Washington County	41067	226	243016	0.0009
2011	OR	Yamhill County	41071	52	30738	0.0017
2012	OR		41000	1591	1642434	0.0010
2012	OR	Benton County	41003	25	34309	0.0007
2012	OR	Clackamas County	41005	27	139548	0.0002
2012	OR	Columbia County	41009	54	9644	0.0056
2012	OR	Coos County	41011	104	21306	0.0049
2012	OR	Crook County	41013	13	5586	0.0023
2012	OR	Deschutes County	41017	52	60239	0.0009
2012	OR	Douglas County	41019	148	34026	0.0043
2012	OR	Jackson County	41029	71	76012	0.0009
2012	OR	Lane County	41039	209	136790	0.0015
2012	OR	Marion County	41047	240	131397	0.0018
2012	OR	Umatilla County	41059	50	29678	0.0017
2012	OR	Washington County	41067	230	249733	0.0009
2012	OR	Yamhill County	41071	45	31207	0.0014
2013	OR		41000	1528	1678726	0.0009
2013	OR	Benton County	41003	21	34295	0.0006
2013	OR	Clackamas County	41005	47	143056	0.0003
2013	OR	Columbia County	41009	53	9789	0.0054
2013	OR	Coos County	41011	34	21581	0.0016
2013	OR	Crook County	41013	11	5824	0.0019
2013	OR	Deschutes County	41017	55	63284	0.0009
2013	OR	Douglas County	41019	149	34631	0.0043
2013	OR	Jackson County	41029	104	78138	0.0013
2013	OR	Lane County	41039	211	138633	0.0015
2013	OR	Marion County	41047	223	134904	0.0017
2013	OR	Morrow County	41049	7	4746	0.0015
2013	OR	Umatilla County	41059	32	29261	0.0011
2013	OR	Washington County	41067	207	256546	0.0008
