Year	State	County	FIPS	Commodity	Product	Type	Revenue
2004	WA	Adams	53001	Oil & Gas		Bonus	383718
2004	WA	Adams	53001	Oil & Gas		Rents	63213
2004	WA	Benton	53005	Oil & Gas		Bonus	10589.8
2004	WA	Benton	53005	Oil & Gas		Rents	40068.03
2004	WA	Franklin	53021	Oil & Gas		Bonus	825955.95
2004	WA	Franklin	53021	Oil & Gas		Rents	313319.97
2004	WA	Grant	53025	Oil & Gas		Bonus	480699
2004	WA	Grant	53025	Oil & Gas		Rents	307057.5
2004	WA	Kittitas	53037	Oil & Gas		Bonus	7666
2004	WA	Kittitas	53037	Oil & Gas		Rents	44380.5
2004	WA	Lewis	53041	Coal		Rents	1566
2004	WA	Walla Walla	53071	Oil & Gas		Rents	780
2004	WA	Yakima	53077	Oil & Gas		Bonus	279812
2004	WA	Yakima	53077	Oil & Gas		Rents	84730.5
2005	WA	Adams	53001	Oil & Gas		Rents	47509.5
2005	WA	Benton	53005	Oil & Gas		Bonus	53476
2005	WA	Benton	53005	Oil & Gas		Rents	45781.03
2005	WA	Douglas	53017	Oil & Gas		Rents	2436.46
2005	WA	Franklin	53021	Oil & Gas		Rents	327194.97
2005	WA	Grant	53025	Oil & Gas		Bonus	13516
2005	WA	Grant	53025	Oil & Gas		Rents	335957.04
2005	WA	Kittitas	53037	Oil & Gas		Rents	35478
2005	WA	Klickitat	53039	Oil & Gas		Bonus	4808
2005	WA	Klickitat	53039	Oil & Gas		Rents	7372
2005	WA	Lewis	53041	Coal		Rents	2292
2005	WA	Walla Walla	53071	Oil & Gas		Rents	780
2005	WA	Yakima	53077	Oil & Gas		Rents	67405.5
2006	WA	Adams	53001	Oil & Gas		Bonus	506
2006	WA	Adams	53001	Oil & Gas		Rents	47130
2006	WA	Benton	53005	Oil & Gas		Bonus	341395
2006	WA	Benton	53005	Oil & Gas		Rents	41562.03
2006	WA	Chelan	53007	Oil & Gas		Bonus	171.01
2006	WA	Chelan	53007	Oil & Gas		Rents	128.25
2006	WA	Douglas	53017	Oil & Gas		Bonus	32496.37
2006	WA	Douglas	53017	Oil & Gas		Rents	37745.48
2006	WA	Franklin	53021	Oil & Gas		Rents	264746.97
2006	WA	Grant	53025	Oil & Gas		Bonus	3237198.63
2006	WA	Grant	53025	Oil & Gas		Rents	452362.77
2006	WA	Kittitas	53037	Oil & Gas		Bonus	85875
2006	WA	Kittitas	53037	Oil & Gas		Rents	39416
2006	WA	Klickitat	53039	Oil & Gas		Bonus	864002
2006	WA	Klickitat	53039	Oil & Gas		Rents	26976
2006	WA	Lewis	53041	Coal		Rents	840
2006	WA	Walla Walla	53071	Oil & Gas		Rents	780
2006	WA	Yakima	53077	Oil & Gas		Bonus	38400
2006	WA	Yakima	53077	Oil & Gas		Rents	100338.5
2007	WA	Adams	53001	Oil & Gas		Rents	47509.5
2007	WA	Benton	53005	Oil & Gas		Bonus	8280
2007	WA	Benton	53005	Oil & Gas		Rents	44829.03
2007	WA	Chelan	53007	Oil & Gas		Rents	128.25
2007	WA	Douglas	53017	Oil & Gas		Rents	48682.23
2007	WA	Franklin	53021	Oil & Gas		Rents	236468.97
2007	WA	Grant	53025	Oil & Gas		Bonus	640
2007	WA	Grant	53025	Oil & Gas		Rents	457604.02
2007	WA	Kittitas	53037	Oil & Gas		Rents	42820
2007	WA	Klickitat	53039	Oil & Gas		Bonus	322
2007	WA	Klickitat	53039	Oil & Gas		Rents	26897.5
2007	WA	Lewis	53041	Coal		Rents	726
