Year	State	FIPS	Commodity	type	Revenue
2011	KY	21195	Oil & Gas	Other Revenues	20.8
2011	KY	21195	Oil & Gas	Other Roy Vals	6.02
2011	KY	21195	Gas	Royalties	9688.3
2011	KY	21235	Oil & Gas	Other Revenues	128.54
2011	KY	21235	Gas	Royalties	1696.08
2011	KY	21235	Gas	Royalties	5848.64
2011	KY	21235	Gas	Royalties	8713.99
2012	KY	21051	Gas	Royalties	28194.06
2012	KY	21051	Oil	Royalties	19891.08
2012	KY	21071	Gas	Royalties	2853.57
2012	KY	21101	Oil	Royalties	127879.12
2012	KY	21115	Gas	Royalties	509.53
2012	KY	21127	Gas	Royalties	364.62
2012	KY	21131	Oil & Gas	Other Revenues	658.59
2012	KY	21131	Gas	Royalties	6929.95
2012	KY	21131	Gas	Royalties	-22705.08
2012	KY	21131	Gas	Royalties	212127.8
2012	KY	21131	Oil	Royalties	24048.51
2012	KY	21133	Oil & Gas	Other Revenues	19.2
2012	KY	21133	Gas	Royalties	409.42
2012	KY	21147	Oil & Gas	Other Revenues	2437.34
2012	KY	21147	Gas	Royalties	234.97
2012	KY	21163	Oil & Gas	Other Revenues	1800.33
2012	KY	21163	Gas	Royalties	1247.36
2012	KY	21175	Gas	Royalties	1215.67
2012	KY	21195	Oil & Gas	Other Revenues	345.39
2012	KY	21195	Gas	Royalties	6456.02
2012	KY	21235	Oil & Gas	Other Revenues	2565.48
2012	KY	21235	Gas	Royalties	-6391.87
2012	KY	21235	Gas	Royalties	-23505.16
2012	KY	21235	Gas	Royalties	-132119.47
2013	KY	21051	Oil & Gas	Other Revenues	848.31
2013	KY	21051	Oil & Gas	Other Roy Vals	87.31
2013	KY	21051	Gas	Royalties	-64.24
2013	KY	21051	Gas	Royalties	17206.15
2013	KY	21051	Oil	Royalties	13650.35
2013	KY	21071	Oil & Gas	Other Revenues	5158.78
2013	KY	21071	Gas	Royalties	94.58
2013	KY	21071	Gas	Royalties	398.12
2013	KY	21101	Oil	Royalties	130301.42
2013	KY	21115	Gas	Royalties	712.34
2013	KY	21127	Oil & Gas	Other Revenues	796.92
2013	KY	21127	Gas	Royalties	-15.99
2013	KY	21131	Oil & Gas	Other Revenues	793.43
2013	KY	21131	Oil & Gas	Other Roy Vals	4692.69
2013	KY	21131	Gas	Royalties	-94.62
2013	KY	21131	Gas	Royalties	7771.17
2013	KY	21131	Gas	Royalties	15615.88
2013	KY	21131	Oil	Royalties	16821.45
2013	KY	21133	Gas	Royalties	475.06
2013	KY	21147	Oil & Gas	Other Revenues	2695.43
2013	KY	21147	Gas	Royalties	124.4
2013	KY	21163	Oil & Gas	Other Revenues	13948.79
2013	KY	21175	Gas	Royalties	1699.53
2013	KY	21195	Oil & Gas	Other Revenues	11997.82
2013	KY	21195	Gas	Royalties	-515.95
2013	KY	21235	Oil & Gas	Other Revenues	4327.76
2013	KY	21235	Oil & Gas	Other Roy Vals	125
2013	KY	21235	Gas	Royalties	3017.73
