Calendar Year,Corporate Name,Revenue Type,Commodity,Revenues
2014,MIDAS GOLD,BLM - Permit Fees,Locatable Minerals,"$215,295.00 "
2014,MIDWAY GOLD US INC,BLM - Permit Fees,Locatable Minerals,"$101,757.00 "
2014,MIDWAY GOLD US INC,BLM - Permit Fees,Mineral Materials,"$19,500.00 "
2014,MILES ENERGY LLC,ONRR/BLM - Bonus,Oil & Gas,"$1,209,600.00 "
2014,MILES ENERGY LLC,ONRR/BLM - Rents,Oil & Gas,"$2,883.00 "
2014,MINQUEST INC,BLM - Permit Fees,Locatable Minerals,"$254,210.00 "
2014,MISSISSIPPI LIGNITE MINING CO,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$245,875.03 "
2014,MITENERGY UPSTREAM LLC,ONRR - Other Revenues,Oil & Gas,"$27,010.43 "
2014,MITENERGY UPSTREAM LLC,ONRR - Royalties,Gas,"$100,451.01 "
2014,MITENERGY UPSTREAM LLC,ONRR - Royalties,Oil,"$334,050.61 "
2014,MONARCH MOUNTAIN MINERALS & AGGREGATES,BLM - Permit Fees,Mineral Materials,"$124,256.19 "
2014,MONCRIEF OIL,ONRR - Other Revenues,Oil & Gas,($296.81)
2014,MONCRIEF OIL,ONRR - Royalties,Gas,"$597,025.04 "
2014,MONCRIEF OIL,ONRR - Royalties,Oil,"$7,869.34 "
2014,MONCRIEF OIL,ONRR/BLM - Rents,Oil & Gas,"$138,172.50 "
2014,MONFORTE EXPLORATION LLC,ONRR - Inspection Fees,Oil & Gas,"$116,500.00 "
2014,MONFORTE EXPLORATION LLC,ONRR - Other Revenues,N/A,$680.37 
2014,MONFORTE EXPLORATION LLC,ONRR - Other Revenues,Oil & Gas,"$24,476.38 "
2014,MONFORTE EXPLORATION LLC,ONRR - Royalties,Gas,"$118,723.30 "
2014,MONFORTE EXPLORATION LLC,ONRR - Royalties,Oil,$7.61 
2014,MONFORTE EXPLORATION LLC,ONRR/BLM - Rents,Oil & Gas,$405.00 
2014,MONTANORE MINERALS CORP,BLM - Permit Fees,Locatable Minerals,"$141,079.00 "
2014,MOTHER EARTH INDUSTRIES,ONRR - Royalties,Geothermal,"$164,226.55 "
2014,MOUNTAINSIDE COAL CO INC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$100,846.14 "
2014,MOUNTAINSIDE COAL CO INC,OSMRE - Civil Penalties including Late Charges,Coal,"$1,320.00 "
2014,MUNICIPAL LIGHT & POWER,ONRR - Royalties,Gas,"$1,500,594.04 "
2014,MURCHISON OIL & GAS INC,BLM - Permit Fees,Oil & Gas,"$63,450.00 "
2014,MURCHISON OIL & GAS INC,ONRR - Other Revenues,Oil & Gas,"($1,295.25)"
2014,MURCHISON OIL & GAS INC,ONRR - Royalties,Gas,"$642,679.16 "
2014,MURCHISON OIL & GAS INC,ONRR - Royalties,Oil,"$1,178,741.29 "
2014,MURCHISON OIL & GAS INC,ONRR/BLM - Rents,Oil & Gas,$122.00 
2014,MUREX PETROLEUM CORP,ONRR - Other Revenues,Oil & Gas,"$1,199.35 "
2014,MUREX PETROLEUM CORP,ONRR - Royalties,Gas,"$2,194.06 "
2014,MUREX PETROLEUM CORP,ONRR - Royalties,Oil,"$101,329.45 "
2014,MUREX PETROLEUM CORP,ONRR/BLM - Rents,Oil & Gas,$10.00 
2014,MURFIN DRILLING CO,BLM - Permit Fees,Oil & Gas,"$3,835.00 "
2014,MURFIN DRILLING CO,ONRR/BLM - Bonus,Oil & Gas,"$443,474.00 "
2014,MURFIN DRILLING CO,ONRR/BLM - Rents,Oil & Gas,"$74,571.00 "
2014,MURPHY OIL USA INC,ONRR - Inspection Fees,Oil & Gas,"$183,000.00 "
2014,MURPHY OIL USA INC,ONRR - Other Revenues,Oil & Gas,"$254,312.38 "
2014,MURPHY OIL USA INC,ONRR - Royalties,Gas,"$13,454,876.12 "
2014,MURPHY OIL USA INC,ONRR - Royalties,Oil,"$19,866,534.81 "
2014,MURPHY OIL USA INC,ONRR/BLM - Bonus,Oil & Gas,"$86,423,795.00 "
2014,MURPHY OIL USA INC,ONRR/BLM - Rents,Oil & Gas,"$4,946,063.00 "
2014,MURRAY AMERICAN ENERGY INC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$3,239,126.97 "
2014,MURRAY ENERGY CORP,ONRR - Other Revenues,Coal,"$4,781.30 "
2014,MURRAY ENERGY CORP,ONRR - Royalties,Coal,"$8,217,188.65 "
2014,MURRAY ENERGY CORP,ONRR/BLM - Rents,Coal,"$21,290.89 "
2014,MURRAY ENERGY CORP,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$257,213.54 "
2014,MUSKEGON DEVELOPMENT CO,ONRR - Other Revenues,Oil & Gas,$536.49 
2014,MUSKEGON DEVELOPMENT CO,ONRR - Royalties,Gas,"$139,881.71 "
2014,MUSTANG FUEL CORP,ONRR - Other Revenues,Oil & Gas,$230.40 
2014,MUSTANG FUEL CORP,ONRR - Royalties,Gas,"$58,733.33 "
2014,MUSTANG FUEL CORP,ONRR - Royalties,Oil,"$47,995.39 "
2014,MUSTANG FUEL CORP,ONRR/BLM - Rents,Oil & Gas,"$6,766.00 "
2014,MYCO INDUSTRIES INC,ONRR - Other Revenues,Oil & Gas,"$49,466.62 "
2014,MYCO INDUSTRIES INC,ONRR - Royalties,Gas,"$271,885.23 "
2014,MYCO INDUSTRIES INC,ONRR - Royalties,Oil,"$212,972.85 "
2014,NADEL AND GUSSMAN HEYCO LLC,BLM - Permit Fees,Oil & Gas,"$67,860.00 "
2014,NADEL AND GUSSMAN HEYCO LLC,ONRR - Other Revenues,Oil & Gas,"$9,960.65 "
2014,NADEL AND GUSSMAN HEYCO LLC,ONRR - Royalties,Gas,"$437,510.75 "
2014,NADEL AND GUSSMAN HEYCO LLC,ONRR - Royalties,Oil,"$418,073.76 "
2014,NADEL AND GUSSMAN HEYCO LLC,ONRR/BLM - Rents,Oil & Gas,"$9,545.50 "
2014,NAFTEX HOLDINGS LTD,ONRR - Royalties,Oil,"$347,816.00 "
2014,NALLY & HAMILTON ENTERPRISES I,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$351,286.13 "
2014,NATIONAL CHLORIDE CO,BLM - Permit Fees,Locatable Minerals,"$143,075.00 "
2014,NATIONAL COAL LLC,OSMRE - Civil Penalties including Late Charges,Coal,"$166,778.67 "
2014,NATIONAL FUEL CORP,BLM - Permit Fees,Oil & Gas,$180.00 
2014,NATIONAL FUEL CORP,ONRR - Other Revenues,Oil & Gas,"$5,626.66 "
2014,NATIONAL FUEL CORP,ONRR - Royalties,Gas,"$643,237.48 "
2014,NATIONAL FUEL CORP,ONRR - Royalties,Oil,"$1,762.08 "
2014,NATIONAL FUEL CORP,ONRR/BLM - Rents,Oil & Gas,$700.00 
2014,NATIONAL FUEL GAS CO,BLM - Permit Fees,Oil & Gas,$90.00 
2014,NATIONAL FUEL GAS CO,ONRR - Other Revenues,Oil & Gas,"$52,956.09 "
2014,NATIONAL FUEL GAS CO,ONRR - Royalties,Gas,"$418,052.82 "
2014,NATIONAL FUEL GAS CO,ONRR - Royalties,Oil,"$2,515,818.87 "
2014,NATURAL GAS PROCESSING CO,ONRR - Royalties,Gas,"$5,617.68 "
2014,NATURAL GAS PROCESSING CO,ONRR - Royalties,Oil,"$122,470.72 "
2014,NATURAL SODA INC,BLM - Permit Fees,Oil Shale,"$1,169.32 "
2014,NATURAL SODA INC,ONRR - Other Revenues,Sodium,"$46,209.56 "
2014,NATURAL SODA INC,ONRR - Royalties,Other Commodities,$0.00 
2014,NATURAL SODA INC,ONRR/BLM - Bonus,Sodium,"$402,000.00 "
2014,NATURAL SODA INC,ONRR/BLM - Rents,Sodium,"$1,476.00 "
2014,NAVAJO TRANSITIONAL ENERGY CO LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$1,019,463.68 "
2014,NEARBURG PRODUCING CO,BLM - Permit Fees,Oil & Gas,"$6,770.00 "
2014,NEARBURG PRODUCING CO,ONRR - Other Revenues,Oil & Gas,"$374,531.86 "
2014,NEARBURG PRODUCING CO,ONRR - Royalties,Gas,"$1,015,708.18 "
2014,NEARBURG PRODUCING CO,ONRR - Royalties,Oil,"$5,801,075.39 "
2014,NEARBURG PRODUCING CO,ONRR/BLM - Rents,Oil & Gas,"$25,558.00 "
2014,NERD GAS CO LLC,BLM - Permit Fees,Oil & Gas,$310.00 
2014,NERD GAS CO LLC,ONRR/BLM - Bonus,Oil & Gas,"$209,600.00 "
2014,NERD GAS CO LLC,ONRR/BLM - Rents,Oil & Gas,"$60,719.00 "
2014,NEVADA COPPER INC,BLM - Permit Fees,Locatable Minerals,"$119,040.00 "
2014,NEVADA EAGLE RESOURCES LLC,BLM - Permit Fees,Locatable Minerals,"$140,190.00 "
2014,NEVADA NORTH RESOURCES (USA) INC,BLM - Permit Fees,Locatable Minerals,"$145,700.00 "
2014,NEVADA READY MIX,BLM - Permit Fees,Mineral Materials,"$173,116.80 "
2014,NEVADA ROYALTY CORP,BLM - Permit Fees,Locatable Minerals,"$132,477.00 "
2014,NEW MEXICO SALT & MINERALS CORP,ONRR - Other Revenues,Potassium,$41.87 
2014,NEW MEXICO SALT & MINERALS CORP,ONRR - Royalties,Other Commodities,"$306,544.46 "
2014,NEWFIELD EXPLORATION CO,BLM - Permit Fees,Oil & Gas,"$1,873,290.00 "
2014,NEWFIELD EXPLORATION CO,ONRR - Other Revenues,N/A,$214.00 
2014,NEWFIELD EXPLORATION CO,ONRR - Other Revenues,Oil & Gas,"($616,444.30)"
2014,NEWFIELD EXPLORATION CO,ONRR - Royalties,Gas,"$3,375,982.89 "
2014,NEWFIELD EXPLORATION CO,ONRR - Royalties,Oil,"$58,518,901.54 "
2014,NEWFIELD EXPLORATION CO,ONRR/BLM - Rents,Oil & Gas,"$206,068.50 "
2014,NEWKUMET EXPLORATION INC,BLM - Permit Fees,Oil & Gas,$310.00 
2014,NEWKUMET EXPLORATION INC,ONRR/BLM - Bonus,Oil & Gas,"$344,000.00 "
2014,NEWKUMET EXPLORATION INC,ONRR/BLM - Rents,Oil & Gas,"$1,140.00 "
2014,NEWMONT MINING CORP,BLM - Permit Fees,Locatable Minerals,"$2,786,069.00 "
2014,NEXEN PETROLEUM USA INC,ONRR - Civil Penalties,N/A,"$60,000.00 "
2014,NEXEN PETROLEUM USA INC,ONRR - Inspection Fees,Oil & Gas,"$581,500.00 "
2014,NEXEN PETROLEUM USA INC,ONRR - Other Revenues,N/A,"$1,209.65 "
2014,NEXEN PETROLEUM USA INC,ONRR - Other Revenues,Oil & Gas,"$12,218.66 "
2014,NEXEN PETROLEUM USA INC,ONRR - Royalties,Gas,"$4,996,455.19 "
2014,NEXEN PETROLEUM USA INC,ONRR - Royalties,Oil,"$9,333,193.32 "
2014,NEXEN PETROLEUM USA INC,ONRR/BLM - Rents,Oil & Gas,"$1,907,565.00 "
2014,NFU WYOMING LLC,BLM - Permit Fees,Locatable Minerals,"$169,415.00 "
2014,NGP ENERGY CAPITAL MANAGEMENT LLC,BLM - Permit Fees,Oil & Gas,"$6,680.00 "
2014,NGP ENERGY CAPITAL MANAGEMENT LLC,ONRR - Other Revenues,Oil & Gas,"$3,210.51 "
2014,NGP ENERGY CAPITAL MANAGEMENT LLC,ONRR - Royalties,Gas,"$875,640.88 "
2014,NGP ENERGY CAPITAL MANAGEMENT LLC,ONRR - Royalties,Oil,"$3,527,102.91 "
2014,NGP ENERGY CAPITAL MANAGEMENT LLC,ONRR/BLM - Bonus,Oil & Gas,"$37,395.00 "
2014,NGP ENERGY CAPITAL MANAGEMENT LLC,ONRR/BLM - Rents,Oil & Gas,"$90,900.00 "
2014,NOBLE ENERGY INC,BLM - Permit Fees,Mineral Materials,"$9,186.00 "
2014,NOBLE ENERGY INC,BLM - Permit Fees,Oil & Gas,"$33,609.00 "
2014,NOBLE ENERGY INC,ONRR - Inspection Fees,Oil & Gas,"$426,984.98 "
2014,NOBLE ENERGY INC,ONRR - Other Revenues,N/A,"$2,978.77 "
2014,NOBLE ENERGY INC,ONRR - Other Revenues,Oil & Gas,"($2,600,122.64)"
2014,NOBLE ENERGY INC,ONRR - Royalties,Gas,"$9,940,918.64 "
2014,NOBLE ENERGY INC,ONRR - Royalties,Oil,"$83,622,419.54 "
2014,NOBLE ENERGY INC,ONRR/BLM - Bonus,Oil & Gas,"$6,766,190.00 "
2014,NOBLE ENERGY INC,ONRR/BLM - Rents,Oil & Gas,"$4,887,488.50 "
2014,NOEX ENERGY INC,ONRR - Other Revenues,Oil & Gas,"($132,221.62)"
2014,NOEX ENERGY INC,ONRR - Royalties,Gas,"$391,516.23 "
2014,NOEX ENERGY INC,ONRR - Royalties,Oil,"$8,383,727.27 "
2014,NORDAQ ENERGY INC,BLM - Permit Fees,Oil & Gas,"$2,635.00 "
2014,NORDAQ ENERGY INC,ONRR - Other Revenues,Oil & Gas,$194.48 
2014,NORDAQ ENERGY INC,ONRR/BLM - Bonus,Oil & Gas,"$2,026,368.00 "
2014,NORDAQ ENERGY INC,ONRR/BLM - Rents,Oil & Gas,"$1,098,174.00 "
2014,NORTH AMERICAN COAL CORP,ONRR - Royalties,Coal,"$486,160.59 "
2014,NORTH AMERICAN COAL CORP,ONRR/BLM - Rents,Coal,"$21,924.00 "
2014,NORTH AMERICAN COAL CORP,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$1,761,848.88 "
2014,NORTH FINN LLC,BLM - Permit Fees,Oil & Gas,$20.00 
2014,NORTH FINN LLC,ONRR - Other Revenues,Oil & Gas,"$6,103.42 "
2014,NORTH FINN LLC,ONRR - Royalties,Gas,"$28,775.62 "
2014,NORTH FINN LLC,ONRR - Royalties,Oil,"$261,293.55 "
2014,NORTH FINN LLC,ONRR/BLM - Rents,Oil & Gas,"$11,189.50 "
2014,NORTHERN CA POWER AGENCY,ONRR - Royalties,Geothermal,"$2,514,620.55 "
2014,NORTHSTAR OFFSHORE GROUP LLC,ONRR - Inspection Fees,Oil & Gas,"$50,100.00 "
2014,NORTHSTAR OFFSHORE GROUP LLC,ONRR - Other Revenues,Oil & Gas,$870.50 
2014,NORTHSTAR OFFSHORE GROUP LLC,ONRR - Royalties,Gas,"$954,525.26 "
2014,NORTHSTAR OFFSHORE GROUP LLC,ONRR - Royalties,Oil,"$2,380,207.12 "
2014,NORTHSTAR OFFSHORE GROUP LLC,ONRR/BLM - Rents,Oil & Gas,"$216,848.00 "
2014,NORTHWESTERN ENERGY,BLM - Permit Fees,Oil & Gas,"$7,560.00 "
2014,NORTHWESTERN ENERGY,ONRR - Other Revenues,Oil & Gas,"$75,540.92 "
2014,NORTHWESTERN ENERGY,ONRR - Royalties,Gas,"$579,514.34 "
2014,NORTHWESTERN ENERGY,ONRR/BLM - Rents,Oil & Gas,"$3,796.00 "
2014,NORTHWESTERN MUTUAL LIFE INSURANCE,ONRR - Other Revenues,Oil & Gas,"$4,441.90 "
2014,NORTHWESTERN MUTUAL LIFE INSURANCE,ONRR - Royalties,Gas,"$901,203.67 "
2014,NORTHWESTERN MUTUAL LIFE INSURANCE,ONRR - Royalties,Oil,"$35,642.40 "
2014,NOVA NRG LLC,BLM - Permit Fees,Oil & Gas,"$1,085.00 "
2014,NOVA NRG LLC,ONRR/BLM - Bonus,Oil & Gas,"$183,520.00 "
2014,NOVA NRG LLC,ONRR/BLM - Rents,Oil & Gas,"$4,503.00 "
2014,NPGUS LLC,BLM - Permit Fees,Locatable Minerals,"$119,040.00 "
2014,NUCOR ENERGY HOLDINGS INC,ONRR - Other Revenues,Oil & Gas,"$130,533.19 "
2014,NUCOR ENERGY HOLDINGS INC,ONRR - Royalties,Gas,"$16,521,591.00 "
2014,NUCOR ENERGY HOLDINGS INC,ONRR - Royalties,Oil,"$18,866.73 "
2014,NUVEMCO LLC,BLM - Permit Fees,Locatable Minerals,"$103,695.00 "
2014,NU-WEST INDUSTRIES INC,ONRR - Other Revenues,Phosphate,"$46,509.00 "
2014,NU-WEST INDUSTRIES INC,ONRR - Royalties,Other Commodities,"$3,901,352.63 "
2014,O&G PROF,ONRR - Other Revenues,Oil & Gas,"$1,662.28 "
2014,O&G PROF,ONRR - Royalties,Gas,"$100,562.31 "
2014,OAK GROVE RESOURCES LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$264,976.99 "
2014,OASIS PETROLEUM NORTH AMERICA LLC,BLM - Permit Fees,Oil & Gas,"$151,870.00 "
2014,OASIS PETROLEUM NORTH AMERICA LLC,ONRR - Other Revenues,N/A,$428.00 
2014,OASIS PETROLEUM NORTH AMERICA LLC,ONRR - Other Revenues,Oil & Gas,"$97,326.48 "
2014,OASIS PETROLEUM NORTH AMERICA LLC,ONRR - Royalties,Gas,"$334,638.10 "
2014,OASIS PETROLEUM NORTH AMERICA LLC,ONRR - Royalties,Oil,"$4,786,346.07 "
2014,OASIS PETROLEUM NORTH AMERICA LLC,ONRR/BLM - Rents,Oil & Gas,"$26,915.60 "
2014,OCI WYOMING LP,ONRR - Other Revenues,Sodium,"$21,885.00 "
2014,OCI WYOMING LP,ONRR - Royalties,Other Commodities,"$6,347,646.48 "
2014,OCI WYOMING LP,ONRR/BLM - Rents,Sodium,"$7,295.00 "
2014,OMEGA SURFACE MINING LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$178,483.95 "
2014,OMIMEX RESOURCES INC,BLM - Permit Fees,Oil & Gas,"$39,720.00 "
2014,OMIMEX RESOURCES INC,ONRR - Other Revenues,Oil & Gas,"$41,496.22 "
2014,OMIMEX RESOURCES INC,ONRR - Royalties,Gas,"$644,114.25 "
2014,OMIMEX RESOURCES INC,ONRR - Royalties,Oil,"$122,907.66 "
2014,OMIMEX RESOURCES INC,ONRR - Royalties,Other Commodities,"$23,651.75 "
2014,OMIMEX RESOURCES INC,ONRR/BLM - Rents,Oil & Gas,"$5,000.50 "
2014,ONE PRODUCT AND ONE MINE (TOTAL OF WITHHELD),ONRR - Royalties,Coal,"$20,119,393.97 "
2014,ONE PRODUCT AND ONE MINE (TOTAL OF WITHHELD),ONRR - Royalties,Other Commodities,"$4,766,502.56 "
2014,ONLINE RESOURCES INC,ONRR - Other Revenues,Oil & Gas,"$2,443.62 "
2014,ONLINE RESOURCES INC,ONRR - Royalties,Gas,"$18,990.55 "
2014,ONLINE RESOURCES INC,ONRR - Royalties,Oil,"$168,763.19 "
2014,ORMAT NEVADA INC,BLM - Permit Fees,Geothermal,"$3,661.47 "
2014,ORMAT NEVADA INC,BLM - Permit Fees,Mineral Materials,"$13,000.00 "
2014,ORMAT NEVADA INC,ONRR - Other Revenues,Geothermal,"$136,534.08 "
2014,ORMAT NEVADA INC,ONRR - Other Revenues,N/A,"$4,149.10 "
2014,ORMAT NEVADA INC,ONRR - Royalties,Geothermal,"$1,349,058.91 "
2014,ORMAT NEVADA INC,ONRR/BLM - Bonus,Geothermal,"$57,152.00 "
2014,ORMAT NEVADA INC,ONRR/BLM - Rents,Geothermal,"$664,257.68 "
2014,OSAGE PARTNERS LLC,BLM - Permit Fees,Oil & Gas,$450.00 
2014,OSAGE PARTNERS LLC,ONRR - Other Revenues,Oil & Gas,"$6,741.72 "
2014,OSAGE PARTNERS LLC,ONRR - Royalties,Oil,"$152,797.23 "
2014,OSAGE PARTNERS LLC,ONRR/BLM - Rents,Oil & Gas,"$1,780.00 "
2014,OSBORN HEIRS CO LTD,BLM - Permit Fees,Oil & Gas,$994.00 
2014,OSBORN HEIRS CO LTD,ONRR - Other Revenues,Oil & Gas,$592.49 
2014,OSBORN HEIRS CO LTD,ONRR - Royalties,Gas,"$74,830.35 "
2014,OSBORN HEIRS CO LTD,ONRR/BLM - Bonus,Oil & Gas,"$7,917.00 "
2014,OSBORN HEIRS CO LTD,ONRR/BLM - Rents,Oil & Gas,"$37,231.00 "
2014,OXBOW ENERGY CORP,ONRR - Other Revenues,Oil & Gas,"$2,405.61 "
2014,OXBOW ENERGY CORP,ONRR - Royalties,Gas,"$649,949.24 "
2014,OXBOW ENERGY CORP,ONRR/BLM - Rents,Oil & Gas,"$115,169.66 "
2014,OXBOW MINING INC,ONRR - Other Revenues,Coal,$45.41 
2014,OXBOW MINING INC,ONRR - Royalties,Coal,$0.00 
2014,OXBOW MINING INC,ONRR/BLM - Rents,Coal,"$19,839.00 "
2014,OXBOW MINING INC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$26,446.70 "
2014,OXFORD MINING CO LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$1,321,496.04 "
2014,OXY USA INC,BLM - Permit Fees,Oil & Gas,"$519,830.00 "
2014,OXY USA INC,ONRR - Civil Penalties,N/A,"$135,744.00 "
2014,OXY USA INC,ONRR - Other Revenues,Oil & Gas,"$327,439.43 "
2014,OXY USA INC,ONRR - Royalties,Gas,"$18,916,751.94 "
2014,OXY USA INC,ONRR - Royalties,Oil,"$56,126,409.70 "
2014,OXY USA INC,ONRR - Royalties,Other Commodities,"$1,124,290.56 "
2014,OXY USA INC,ONRR/BLM - Rents,Oil & Gas,"$417,576.50 "
2014,P4 PRODUCTION LLC,ONRR - Other Revenues,Phosphate,"$23,070.00 "
2014,P4 PRODUCTION LLC,ONRR - Royalties,Other Commodities,"$2,879,292.09 "
2014,P4 PRODUCTION LLC,ONRR/BLM - Rents,Phosphate,($180.00)
2014,PABLO ENERGY II LLC,ONRR - Other Revenues,Oil & Gas,"$68,411.54 "
2014,PABLO ENERGY II LLC,ONRR - Royalties,Gas,"$142,046.05 "
2014,PABLO ENERGY II LLC,ONRR - Royalties,Oil,"$4,620.53 "
2014,PACE DIVERSIFIED CORP,ONRR - Other Revenues,Oil & Gas,$611.84 
2014,PACE DIVERSIFIED CORP,ONRR - Royalties,Oil,"$115,095.41 "
2014,PACER ENERGY ACQUISITIONS LLC,BLM - Permit Fees,Oil & Gas,"$2,325.00 "
2014,PACER ENERGY ACQUISITIONS LLC,ONRR/BLM - Bonus,Oil & Gas,"$3,703,585.00 "
2014,PACER ENERGY ACQUISITIONS LLC,ONRR/BLM - Rents,Oil & Gas,"$10,140.00 "
2014,PACIFIC OPERATORS OFFSHORE LLC,ONRR - Civil Penalties,N/A,"$80,000.00 "
2014,PACIFIC OPERATORS OFFSHORE LLC,ONRR - Royalties,Gas,"$154,772.27 "
2014,PACIFIC OPERATORS OFFSHORE LLC,ONRR - Royalties,Oil,"$3,677,397.54 "
2014,PALMER PETROLEUM INC,ONRR - Royalties,Oil,"$161,792.62 "
2014,PANTHER LLC,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$306,180.03 "
2014,PAR MINERALS CORP,ONRR - Royalties,Gas,"$182,812.62 "
2014,PAR MINERALS CORP,ONRR - Royalties,Oil,"$133,114.53 "
2014,PAR MINERALS CORP,ONRR/BLM - Rents,Oil & Gas,$61.50 
2014,PAR PETROLEUM CORP,ONRR - Royalties,Gas,"($25,744.57)"
2014,PAR PETROLEUM CORP,ONRR - Royalties,Oil,($152.48)
2014,PAR PETROLEUM CORP,ONRR/BLM - Rents,Oil & Gas,"$234,114.50 "
2014,PATARA OIL & GAS LLC,ONRR - Civil Penalties,N/A,"$40,500.00 "
2014,PATARA OIL & GAS LLC,ONRR - Other Revenues,Oil & Gas,"($376,914.81)"
2014,PATARA OIL & GAS LLC,ONRR - Royalties,Gas,"$1,093,732.64 "
2014,PATARA OIL & GAS LLC,ONRR - Royalties,Oil,"$813,751.48 "
2014,PATARA OIL & GAS LLC,ONRR/BLM - Rents,Oil & Gas,"$7,134.00 "
2014,PAUL & LYNN SAWYER REV LIVING TRUST,BLM - Permit Fees,Oil & Gas,"$2,015.00 "
2014,PAUL & LYNN SAWYER REV LIVING TRUST,ONRR - Other Revenues,Oil & Gas,$246.00 
2014,PAUL & LYNN SAWYER REV LIVING TRUST,ONRR/BLM - Bonus,Oil & Gas,"$184,636.00 "
2014,PAUL & LYNN SAWYER REV LIVING TRUST,ONRR/BLM - Rents,Oil & Gas,"$35,191.50 "
2014,PEABODY ENERGY CORP,BLM - Permit Fees,Coal,"$57,220.00 "
2014,PEABODY ENERGY CORP,ONRR - Other Revenues,Coal,"$31,544.69 "
2014,PEABODY ENERGY CORP,ONRR - Other Revenues,Oil & Gas,"$1,656.00 "
2014,PEABODY ENERGY CORP,ONRR - Royalties,Coal,"$227,192,298.30 "
2014,PEABODY ENERGY CORP,ONRR - Royalties,Gas,"$2,140.61 "
2014,PEABODY ENERGY CORP,ONRR - Royalties,Oil,"$31,176.90 "
2014,PEABODY ENERGY CORP,ONRR/BLM - Bonus,Coal,"$277,177,585.70 "
2014,PEABODY ENERGY CORP,ONRR/BLM - Rents,Coal,"$175,483.15 "
2014,PEABODY ENERGY CORP,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$49,831,300.21 "
2014,PEAK POWDER RIVER RESOURCES LLC,BLM - Permit Fees,Oil & Gas,"$945,580.00 "
2014,PEAK POWDER RIVER RESOURCES LLC,ONRR - Other Revenues,Oil & Gas,"$93,194.89 "
2014,PEAK POWDER RIVER RESOURCES LLC,ONRR - Royalties,Gas,"$519,244.67 "
2014,PEAK POWDER RIVER RESOURCES LLC,ONRR - Royalties,Oil,"$4,382,193.47 "
2014,PEAK POWDER RIVER RESOURCES LLC,ONRR/BLM - Rents,Oil & Gas,"$2,864.00 "
2014,PECOS RIVER OPERATING INC,ONRR - Other Revenues,Oil & Gas,$61.08 
2014,PECOS RIVER OPERATING INC,ONRR - Royalties,Gas,"$123,680.56 "
2014,PEDIMENT GOLD LLC,BLM - Permit Fees,Locatable Minerals,"$114,880.00 "
2014,PENSAR PETROLEUM LLC,BLM - Permit Fees,Oil & Gas,$620.00 
2014,PENSAR PETROLEUM LLC,ONRR/BLM - Bonus,Oil & Gas,"$302,466.50 "
2014,PENSAR PETROLEUM LLC,ONRR/BLM - Rents,Oil & Gas,"$42,618.00 "
2014,PEREGRINE OIL & GAS LP,ONRR - Other Revenues,Oil & Gas,"($530,335.34)"
2014,PEREGRINE OIL & GAS LP,ONRR - Royalties,Gas,"$3,752,606.72 "
2014,PEREGRINE OIL & GAS LP,ONRR - Royalties,Oil,"$2,541,430.18 "
2014,PEREGRINE OIL & GAS LP,ONRR/BLM - Bonus,Oil & Gas,"$72,000.00 "
2014,PEREGRINE OIL & GAS LP,ONRR/BLM - Rents,Oil & Gas,"$17,500.00 "
2014,PERRY COUNTY COAL CORP,OSMRE - AML Fees including Audits and Late Charges ,Coal,"$272,380.34 "
2014,PERSHING GOLD CORP,BLM - Permit Fees,Locatable Minerals,"$148,180.00 "
2014,PETE LIEN & SONS INC,BLM - Permit Fees,Mineral Materials,"$116,879.28 "
2014,PETRO HARVESTER LLC,BLM - Permit Fees,Oil & Gas,"$13,000.00 "
2014,PETRO HARVESTER LLC,ONRR - Other Revenues,Oil & Gas,"$4,769.42 "
2014,PETRO HARVESTER LLC,ONRR - Royalties,Gas,"$20,928.16 "
2014,PETRO HARVESTER LLC,ONRR - Royalties,Oil,"$1,690,879.34 "
2014,PETRO HARVESTER LLC,ONRR/BLM - Rents,Oil & Gas,"$14,902.00 "
2014,PETRO VENTURES INC,ONRR - Inspection Fees,Oil & Gas,"$68,000.00 "
2014,PETRO VENTURES INC,ONRR - Other Revenues,N/A,"$1,533.80 "
2014,PETRO VENTURES INC,ONRR - Other Revenues,Oil & Gas,"($132,580.31)"
2014,PETRO VENTURES INC,ONRR - Royalties,Gas,"$436,105.81 "
2014,PETRO VENTURES INC,ONRR - Royalties,Oil,"$492,420.33 "
2014,PETROBRAS AMERICA INC,ONRR - Inspection Fees,Oil & Gas,"$152,500.00 "
2014,PETROBRAS AMERICA INC,ONRR - Other Revenues,N/A,$110.34 
2014,PETROBRAS AMERICA INC,ONRR - Other Revenues,Oil & Gas,"($1,833,794.81)"
