Year	State	County	FIPS	Resource	Revenue
2004	MD	Garrett	24023	oilgas	10541.27
2005	MD	Garrett	24023	oilgas	10551.21
2006	MD	Garrett	24023	oilgas	7655.59
2007	MD	Garrett	24023	oilgas	12036.91
2008	MD	Garrett	24023	oilgas	10882.29
2009	MD	Garrett	24023	oilgas	9418.15
2010	MD	Garrett	24023	oilgas	8360.01
2011	MD	Garrett	24023	oilgas	10045.32
2012	MD	Garrett	24023	oilgas	6193.43
2013	MD	Garrett	24023	oilgas	7531.88
