Year	State	County	FIPS	Commodity	Product	Type	Volume
2004	CA	Lake	06033	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	Royalties	23664571.71
2004	CA	Lassen	06035	Geothermal	Geothermal - Direct Utilization, Millions of BTUs (mmbtu)	Royalties	165884.74
2004	CA	Los Angeles	06037	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	Royalties	7906
2004	CA	Los Angeles	06037	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	486.03
2004	CA	Los Angeles	06037	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	44390.52
2004	CA	Los Angeles	06037	Oil (bbl)	Condensate (bbl)	Royalties	95910.69
2004	CA	Los Angeles	06037	Oil (bbl)	Oil (bbl)	Royalties	518462.41
2004	CA	Mono	06051	Geothermal	Geothermal - Electrical Generation, Kilowatt Hours (kwh)	Royalties	96147731
2004	CA	Monterey	06053	Oil (bbl)	Oil (bbl)	Royalties	4354.5
2004	CA	San Benito	06069	Oil (bbl)	Oil (bbl)	Royalties	2826.53
2004	CA	San Bernardn	06071	Other Products	Anhydrous Sodium Sulfate (ton)	Royalties	170391
2004	CA	San Bernardn	06071	Other Products	Borax-Decahydrate (ton)	Royalties	11424
2004	CA	San Bernardn	06071	Other Products	Borax-Pentahydrate (ton)	Royalties	10528
2004	CA	San Bernardn	06071	Other Products	Boric Acid (ton)	Royalties	17904
2004	CA	San Bernardn	06071	Other Products	Salt (ton)	Royalties	70234
2004	CA	San Bernardn	06071	Other Products	Soda Ash (ton)	Royalties	793855
2004	CA	San Bernardn	06071	Other Products	Sodium Bi-Carbonate (ton)	Royalties	13114
2004	CA	San Joaquin	06077	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	4444.56
2004	CA	San Luis Ob.	06079	Oil (bbl)	Condensate (bbl)	Royalties	1284.74
2004	CA	San Luis Ob.	06079	Oil (bbl)	Oil (bbl)	Royalties	17912.23
2004	CA	Santa Barbar	06083	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	172415.83
2004	CA	Santa Barbar	06083	Oil (bbl)	Oil (bbl)	Royalties	78616.73
2004	CA	Solano	06095	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	581127.84
2004	CA	Solano	06095	Oil (bbl)	Condensate (bbl)	Royalties	323.05
2004	CA	Sonoma	06097	Geothermal	Geothermal - Electrical Generation, Thousands of Pounds (klb)	Royalties	29277581.32
2004	CA	Ventura	06111	Gas (mcf)	Gas Lost - Flared or Vented (mcf)	Royalties	5551.12
2004	CA	Ventura	06111	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	236717.65
2004	CA	Ventura	06111	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	484793.88
2004	CA	Ventura	06111	NGL (gal)	Gas Plant Products (gal)	Royalties	184350.14
2004	CA	Ventura	06111	Oil (bbl)	Condensate (bbl)	Royalties	615.2
2004	CA	Ventura	06111	Oil (bbl)	Oil (bbl)	Royalties	359798.24
2004	CO	Arapahoe	08005	Oil (bbl)	Condensate (bbl)	Royalties	20.61
2004	CO	Arapahoe	08005	Oil (bbl)	Oil (bbl)	Royalties	81.92
2004	CO	Archuleta	08007	Gas (mcf)	Coal Bed Methane (mcf)	Royalties	17834.5
2004	CO	Archuleta	08007	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	249353
2004	CO	Baca	08009	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	61045.02
2004	CO	Baca	08009	Oil (bbl)	Oil (bbl)	Royalties	39366.21
2004	CO	Bent	08011	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	44411.17
2004	CO	Bent	08011	Oil (bbl)	Condensate (bbl)	Royalties	23.33
2004	CO	Broomfield	08014	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	457.58
2004	CO	Broomfield	08014	Oil (bbl)	Oil (bbl)	Royalties	25.11
2004	CO	Cheyenne	08017	NGL (gal)	Gas Plant Products (gal)	Royalties	240701.28
2004	CO	Cheyenne	08017	Oil (bbl)	Oil (bbl)	Royalties	41309.24
2004	CO	Delta	08029	Coal (ton)	Coal (ton)	Royalties	3400422.58
2004	CO	Delta	08029	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	15647.6
2004	CO	Dolores	08033	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	137002.97
2004	CO	Dolores	08033	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	165887.97
2004	CO	Dolores	08033	NGL (gal)	Gas Plant Products (gal)	Royalties	278407.54
2004	CO	Dolores	08033	Oil (bbl)	Condensate (bbl)	Royalties	644.63
2004	CO	Dolores	08033	Oil (bbl)	Oil (bbl)	Royalties	45024.67
2004	CO	Dolores	08033	Other Products	Carbon Dioxide Gas (CO2) (mcf)	Royalties	20770811.38
2004	CO	Garfield	08045	Coal (ton)	Coal (ton)	Royalties	295837
2004	CO	Garfield	08045	Gas (mcf)	Coal Bed Methane (mcf)	Royalties	404334.08
2004	CO	Garfield	08045	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	440339.89
2004	CO	Garfield	08045	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	65145124.45
2004	CO	Garfield	08045	NGL (gal)	Gas Plant Products (gal)	Royalties	73102.35
2004	CO	Garfield	08045	Oil (bbl)	Condensate (bbl)	Royalties	199912.36
2004	CO	Garfield	08045	Oil (bbl)	Drip or Scrubber Condensate (bbl)	Royalties	136.6
2004	CO	Garfield	08045	Oil (bbl)	Oil (bbl)	Royalties	8849.83
2004	CO	Garfield	08045	Other Products	Carbon Dioxide Gas (CO2) (mcf)	Royalties	50286.93
2004	CO	Gunnison	08051	Coal (ton)	Coal (ton)	Royalties	6989782.42
2004	CO	Gunnison	08051	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	25002.67
2004	CO	Huerfano	08055	Other Products	Carbon Dioxide Gas (CO2) (mcf)	Royalties	12486449.15
2004	CO	Jackson	08057	Oil (bbl)	Oil (bbl)	Royalties	107224.83
2004	CO	Jackson	08057	Other Products	Carbon Dioxide Gas (CO2) (mcf)	Royalties	767408.28
2004	CO	Kiowa	08061	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	22242.09
2004	CO	Kiowa	08061	Oil (bbl)	Condensate (bbl)	Royalties	40
2004	CO	Kiowa	08061	Oil (bbl)	Oil (bbl)	Royalties	4406.7
2004	CO	La Plata	08067	Coal (ton)	Coal (ton)	Royalties	391332
2004	CO	La Plata	08067	Gas (mcf)	Coal Bed Methane (mcf)	Royalties	6003366.65
2004	CO	La Plata	08067	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	220.33
2004	CO	La Plata	08067	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	4898073.81
2004	CO	La Plata	08067	NGL (gal)	Gas Plant Products (gal)	Royalties	408.01
2004	CO	Larimer	08069	Oil (bbl)	Oil (bbl)	Royalties	1289.7
2004	CO	Las Animas	08071	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	2529850.07
2004	CO	Logan	08075	Oil (bbl)	Oil (bbl)	Royalties	2409.87
2004	CO	Mesa	08077	Gas (mcf)	Coal Bed Methane (mcf)	Royalties	16992.14
2004	CO	Mesa	08077	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	1654697.42
2004	CO	Mesa	08077	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	3062342.49
2004	CO	Mesa	08077	NGL (gal)	Gas Plant Products (gal)	Royalties	991380.17
2004	CO	Mesa	08077	Oil (bbl)	Condensate (bbl)	Royalties	3448.88
2004	CO	Mesa	08077	Oil (bbl)	Drip or Scrubber Condensate (bbl)	Royalties	1417
2004	CO	Mesa	08077	Oil (bbl)	Oil (bbl)	Royalties	2443.3
2004	CO	Moffat	08081	Coal (ton)	Coal (ton)	Royalties	7589226
2004	CO	Moffat	08081	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	6346208.37
2004	CO	Moffat	08081	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	10425989.33
2004	CO	Moffat	08081	NGL (gal)	Gas Plant Products (gal)	Royalties	1634165.57
2004	CO	Moffat	08081	Oil (bbl)	Condensate (bbl)	Royalties	53476.69
2004	CO	Moffat	08081	Oil (bbl)	Oil (bbl)	Royalties	199193.17
2004	CO	Montezuma	08083	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	923499.62
2004	CO	Montezuma	08083	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	38224.03
2004	CO	Montezuma	08083	NGL (gal)	Gas Plant Products (gal)	Royalties	3255634.74
2004	CO	Montezuma	08083	Oil (bbl)	Condensate (bbl)	Royalties	1860.35
2004	CO	Montezuma	08083	Oil (bbl)	Oil (bbl)	Royalties	235441.97
2004	CO	Montezuma	08083	Other Products	Carbon Dioxide Gas (CO2) (mcf)	Royalties	229045777.49
2004	CO	Morgan	08087	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	36526
2004	CO	Morgan	08087	Oil (bbl)	Oil (bbl)	Royalties	1282.61
2004	CO	Prowers	08099	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	36301.86
2004	CO	Rio Blanco	08103	Coal (ton)	Coal (ton)	Royalties	2552763
2004	CO	Rio Blanco	08103	Gas (mcf)	Coal Bed Methane (mcf)	Royalties	8279.68
2004	CO	Rio Blanco	08103	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	16316205.82
2004	CO	Rio Blanco	08103	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	8936719.11
2004	CO	Rio Blanco	08103	NGL (gal)	Gas Plant Products (gal)	Royalties	34848760.23
2004	CO	Rio Blanco	08103	Oil (bbl)	Condensate (bbl)	Royalties	58233.75
2004	CO	Rio Blanco	08103	Oil (bbl)	Drip or Scrubber Condensate (bbl)	Royalties	38916.28
2004	CO	Rio Blanco	08103	Oil (bbl)	Oil (bbl)	Royalties	2891742.46
2004	CO	Rio Blanco	08103	Other Products	Carbon Dioxide (ton)	Royalties	121
2004	CO	Rio Blanco	08103	Other Products	Soda Ash (ton)	Royalties	188834
2004	CO	Rio Blanco	08103	Other Products	Sodium Bi-Carbonate (ton)	Royalties	135488
2004	CO	Routt	08107	Coal (ton)	Coal (ton)	Royalties	821219
2004	CO	Routt	08107	Oil (bbl)	Oil (bbl)	Royalties	12664.99
2004	CO	San Miguel	08113	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	239638.44
2004	CO	San Miguel	08113	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	20199162.21
2004	CO	San Miguel	08113	NGL (gal)	Gas Plant Products (gal)	Royalties	993703.94
2004	CO	San Miguel	08113	Oil (bbl)	Condensate (bbl)	Royalties	23226.37
2004	CO	San Miguel	08113	Oil (bbl)	Oil (bbl)	Royalties	390.69
2004	CO	Washington	08121	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	14193
2004	CO	Washington	08121	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	76770.59
2004	CO	Washington	08121	Oil (bbl)	Oil (bbl)	Royalties	12154.96
2004	CO	Weld	08123	Gas (mcf)	Processed (Residue) Gas (mcf)	Royalties	943677.04
2004	CO	Weld	08123	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	961435.36
2004	CO	Weld	08123	NGL (gal)	Gas Plant Products (gal)	Royalties	1432758.62
2004	CO	Weld	08123	Oil (bbl)	Condensate (bbl)	Royalties	6167.83
2004	CO	Weld	08123	Oil (bbl)	Oil (bbl)	Royalties	166850.31
2004	CO	Yuma	08125	Gas (mcf)	Unprocessed (Wet) Gas (mcf)	Royalties	1310883.07
2004	FL	Santa Rosa	12113	Oil (bbl)	Oil (bbl)	Royalties	449.53
2004	ID	Caribou	16029	Other Products	Phosphate Raw Ore (ton)	Royalties	4293007
2004	ID	Clearwater	16035	Other Products	Gold (ton)	Royalties	26
2004	IL	Clinton	17027	Oil (bbl)	Oil (bbl)	Royalties	23945.81
2004	IL	Franklin	17055	Oil (bbl)	Oil (bbl)	Royalties	12928.34
2004	IN	Gibson	18051	Oil (bbl)	Oil (bbl)	Royalties	1588.12
