Year	State	FIPS	Commodity	type	Revenue
2010	NV	32015	Geothermal	Royalties	164215.93
2010	NV	32023	Geothermal	Other Revenues	5120
2010	NV	32023	Oil & Gas	Other Revenues	3847.17
2010	NV	32023	Oil & Gas	Other Roy Vals	963.39
2010	NV	32023	Oil	Royalties	2920172.42
2010	NV	32031	Geothermal	Other Revenues	2127.91
2010	NV	32031	Geothermal	Royalties	9979.59
2011	NV	32001	Geothermal	Other Revenues	4008.36
2011	NV	32001	Geothermal	Other Roy Vals	30070
2011	NV	32001	Geothermal	Royalties	843055
2011	NV	32001	Geothermal	Royalties	-1791
2011	NV	32001	Geothermal	Royalties	2608413.36
2011	NV	32009	Geothermal	Other Revenues	4754
2011	NV	32011	Geothermal	Royalties	9764.51
2011	NV	32011	Oil	Royalties	517020.36
2011	NV	32013	Geothermal	Other Revenues	-2656
2011	NV	32013	Geothermal	Royalties	155156.63
2011	NV	32015	Geothermal	Royalties	161059.79
2011	NV	32023	Geothermal	Other Revenues	5120
2011	NV	32023	Oil & Gas	Other Revenues	2655.55
2011	NV	32023	Oil & Gas	Other Roy Vals	3922
2011	NV	32023	Oil	Royalties	3879684.92
2011	NV	32027	Geothermal	Royalties	1074.69
2011	NV	32031	Geothermal	Other Revenues	1608.53
2011	NV	32031	Geothermal	Royalties	28389.94
2012	NV	32001	Geothermal	Other Revenues	3199.94
2012	NV	32001	Geothermal	Royalties	51555
2012	NV	32001	Geothermal	Royalties	2034651.47
2012	NV	32009	Geothermal	Other Revenues	4754
2012	NV	32011	Geothermal	Royalties	6362.51
2012	NV	32011	Oil	Royalties	451981.49
2012	NV	32013	Geothermal	Royalties	133709.11
2012	NV	32015	Geothermal	Royalties	254062.2
2012	NV	32023	Oil & Gas	Other Revenues	1253.16
2012	NV	32023	Oil & Gas	Other Roy Vals	-2905
2012	NV	32023	Oil	Royalties	3528617.24
2012	NV	32027	Geothermal	Royalties	3711.5
2012	NV	32031	Geothermal	Other Revenues	2453.9
2012	NV	32031	Geothermal	Royalties	43872.63
2013	NV	32001	Geothermal	Other Revenues	3215.39
2013	NV	32001	Geothermal	Royalties	1781713.75
2013	NV	32009	Geothermal	Other Revenues	1874
2013	NV	32011	Geothermal	Royalties	7112.02
2013	NV	32011	Oil	Royalties	462589.58
2013	NV	32013	Geothermal	Royalties	126454.44
2013	NV	32015	Geothermal	Royalties	517587.54
2013	NV	32023	Oil & Gas	Other Revenues	2262.13
2013	NV	32023	Oil & Gas	Other Roy Vals	-928.31
2013	NV	32023	Oil	Royalties	3151139.37
2013	NV	32027	Geothermal	Royalties	3757.74
2013	NV	32031	Geothermal	Other Revenues	2483.13
2013	NV	32031	Geothermal	Royalties	294118.91
